LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",936
language_3,"[1, 1]",936
language_6,"[1, 1]",936
language_7,"[1, 1]",936
language_8,"[0, 0]",936
language_9,"[1, 1]",936
language_10,"[0, 1]",936
language_11,"[0, 1]",936
language_13,"[0, 0]",936
language_14,"[0, 1]",936
language_15,"[0, 0]",936
language_16,"[0, 0]",936
language_18,"[1, 1]",936
language_20,"[1, 1]",936
language_21,"[0, 0]",936
language_22,"[0, 0]",936
language_24,"[0, 1]",936
language_29,"[1, 1]",936
language_31,"[0, 1]",936
language_33,"[0, 1]",936
language_35,"[1, 1]",936
language_37,"[0, 1]",936
language_39,"[0, 1]",936
language_40,"[1, 0]",936
language_41,"[0, 1]",936
language_42,"[0, 1]",936
language_43,"[0, 1]",936
language_46,"[0, 0]",936
language_48,"[0, 1]",936
language_49,"[0, 1]",936
language_50,"[0, 1]",936
language_51,"[0, 0]",936
language_52,"[0, 1]",936
language_53,"[0, 1]",936
language_54,"[1, 1]",936
language_55,"[0, 1]",936
language_56,"[0, 1]",936
language_57,"[0, 0]",936
language_58,"[0, 1]",936
language_59,"[0, 1]",936
language_62,"[0, 0]",936
language_63,"[0, 1]",936
language_64,"[0, 1]",936
language_66,"[1, 0]",936
language_69,"[0, 0]",936
language_70,"[0, 1]",936
language_75,"[0, 1]",936
language_76,"[0, 1]",936
language_77,"[0, 0]",936
language_78,"[0, 1]",936
language_79,"[0, 0]",936
language_80,"[0, 1]",936
language_82,"[0, 0]",936
language_83,"[0, 1]",936
language_84,"[0, 0]",936
language_85,"[1, 0]",936
language_86,"[0, 0]",936
language_87,"[0, 1]",936
language_88,"[0, 1]",936
language_89,"[1, 1]",936
language_91,"[0, 1]",936
language_93,"[0, 1]",936
language_94,"[0, 1]",936
language_95,"[0, 1]",936
language_96,"[0, 0]",936
language_98,"[0, 1]",936
language_100,"[1, 1]",936
language_104,"[0, 1]",936
language_106,"[0, 0]",936
language_107,"[0, 1]",936
language_110,"[0, 1]",936
language_111,"[0, 1]",936
language_113,"[0, 1]",936
language_114,"[0, 1]",936
language_115,"[0, 1]",936
language_117,"[1, 1]",936
language_120,"[1, 0]",936
language_121,"[1, 1]",936
language_124,"[1, 0]",936
language_125,"[0, 1]",936
language_126,"[0, 1]",936
language_127,"[0, 0]",936
language_128,"[1, 1]",936
language_130,"[0, 1]",936
language_131,"[0, 1]",936
language_132,"[1, 1]",936
language_135,"[0, 0]",936
language_136,"[0, 0]",936
language_137,"[0, 0]",936
language_139,"[0, 1]",936
language_140,"[1, 1]",936
language_142,"[1, 1]",936
language_143,"[1, 0]",936
language_144,"[0, 1]",936
language_145,"[1, 1]",936
language_147,"[0, 1]",936
language_148,"[1, 1]",936
language_149,"[0, 1]",936
language_152,"[0, 1]",936
language_154,"[0, 1]",936
language_156,"[0, 1]",936
language_158,"[1, 1]",936
language_160,"[0, 1]",936
language_161,"[0, 0]",936
language_162,"[0, 0]",936
language_163,"[1, 1]",936
language_164,"[1, 1]",936
language_165,"[0, 0]",936
language_166,"[0, 1]",936
language_167,"[0, 1]",936
language_168,"[1, 1]",936
language_170,"[0, 1]",936
language_174,"[1, 0]",936
language_175,"[1, 1]",936
language_176,"[0, 1]",936
language_178,"[0, 1]",936
language_179,"[1, 0]",936
language_180,"[0, 1]",936
language_181,"[0, 1]",936
language_182,"[0, 0]",936
language_183,"[0, 1]",936
language_184,"[0, 1]",936
language_185,"[1, 1]",936
language_186,"[0, 1]",936
language_187,"[0, 1]",936
language_189,"[0, 1]",936
language_192,"[0, 1]",936
language_193,"[0, 1]",936
language_194,"[0, 1]",936
language_197,"[1, 1]",936
language_198,"[0, 1]",936
language_199,"[1, 0]",936
language_200,"[0, 1]",936
language_201,"[0, 0]",936
language_203,"[0, 1]",936
language_207,"[0, 1]",936
language_210,"[0, 1]",936
language_211,"[0, 1]",936
language_213,"[1, 1]",936
language_216,"[0, 1]",936
language_218,"[0, 1]",936
language_219,"[0, 1]",936
language_220,"[0, 1]",936
language_222,"[0, 1]",936
language_224,"[0, 0]",936
language_227,"[0, 1]",936
language_229,"[0, 1]",936
language_232,"[0, 0]",936
language_234,"[0, 0]",936
language_235,"[0, 1]",936
language_236,"[0, 1]",936
language_237,"[0, 1]",936
language_238,"[0, 1]",936
language_239,"[0, 1]",936
language_242,"[0, 1]",936
language_243,"[0, 1]",936
language_244,"[1, 1]",936
language_245,"[0, 0]",936
language_247,"[0, 0]",936
language_248,"[0, 1]",936
language_249,"[0, 0]",936
language_250,"[0, 1]",936
language_251,"[0, 1]",936
language_253,"[0, 0]",936
language_254,"[0, 1]",936
language_256,"[1, 1]",936
language_258,"[1, 1]",936
language_259,"[0, 0]",936
language_260,"[1, 0]",936
language_261,"[1, 0]",936
language_262,"[0, 0]",936
language_265,"[1, 0]",936
language_267,"[0, 1]",936
language_269,"[0, 1]",936
language_271,"[0, 1]",936
language_274,"[0, 1]",936
language_277,"[0, 1]",936
language_280,"[0, 1]",936
language_281,"[0, 1]",936
language_283,"[1, 1]",936
language_284,"[0, 1]",936
language_285,"[0, 1]",936
language_287,"[0, 1]",936
language_288,"[0, 0]",936
language_289,"[0, 0]",936
language_290,"[0, 1]",936
language_291,"[1, 1]",936
language_292,"[0, 1]",936
language_293,"[0, 1]",936
language_295,"[0, 1]",936
