LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",471
language_4,"[1, 1]",471
language_9,"[1, 1]",471
language_10,"[0, 0]",471
language_11,"[0, 0]",471
language_12,"[0, 0]",471
language_15,"[0, 1]",471
language_16,"[0, 0]",471
language_17,"[1, 1]",471
language_18,"[0, 1]",471
language_22,"[0, 1]",471
language_23,"[1, 1]",471
language_24,"[0, 0]",471
language_25,"[1, 1]",471
language_26,"[0, 1]",471
language_27,"[0, 1]",471
language_28,"[1, 1]",471
language_29,"[0, 0]",471
language_31,"[0, 1]",471
language_34,"[0, 0]",471
language_35,"[1, 1]",471
language_37,"[1, 1]",471
language_38,"[1, 1]",471
language_40,"[1, 0]",471
language_42,"[0, 1]",471
language_45,"[0, 0]",471
language_47,"[0, 1]",471
language_48,"[1, 1]",471
language_49,"[1, 1]",471
language_51,"[0, 1]",471
language_52,"[1, 1]",471
language_53,"[0, 1]",471
language_56,"[0, 1]",471
language_58,"[1, 1]",471
language_59,"[0, 1]",471
language_60,"[1, 1]",471
language_61,"[1, 0]",471
language_63,"[1, 1]",471
language_64,"[0, 1]",471
language_65,"[0, 0]",471
language_67,"[0, 1]",471
language_68,"[0, 1]",471
language_69,"[0, 1]",471
language_70,"[0, 0]",471
language_72,"[0, 1]",471
language_75,"[0, 1]",471
language_76,"[1, 1]",471
language_77,"[0, 1]",471
language_79,"[0, 1]",471
language_80,"[1, 1]",471
language_81,"[0, 1]",471
language_85,"[1, 1]",471
language_87,"[1, 0]",471
language_88,"[0, 1]",471
language_89,"[0, 1]",471
language_90,"[0, 1]",471
language_91,"[0, 0]",471
language_93,"[0, 1]",471
language_94,"[1, 1]",471
language_95,"[1, 1]",471
language_96,"[0, 1]",471
language_97,"[1, 1]",471
language_100,"[0, 1]",471
language_102,"[0, 1]",471
language_103,"[0, 1]",471
language_104,"[1, 0]",471
language_105,"[0, 0]",471
language_106,"[0, 1]",471
language_107,"[0, 0]",471
language_108,"[0, 0]",471
language_109,"[1, 1]",471
language_111,"[0, 1]",471
language_113,"[1, 1]",471
language_114,"[1, 1]",471
language_115,"[0, 0]",471
language_118,"[0, 1]",471
language_121,"[0, 1]",471
language_122,"[1, 1]",471
language_124,"[0, 1]",471
language_126,"[1, 0]",471
language_131,"[0, 1]",471
language_132,"[0, 1]",471
language_133,"[0, 1]",471
language_134,"[0, 1]",471
language_136,"[1, 1]",471
language_138,"[0, 1]",471
language_139,"[0, 1]",471
language_141,"[0, 1]",471
language_142,"[0, 0]",471
language_143,"[0, 1]",471
language_144,"[1, 1]",471
language_147,"[0, 1]",471
language_149,"[1, 1]",471
language_150,"[0, 1]",471
language_151,"[0, 0]",471
language_153,"[0, 1]",471
language_156,"[0, 1]",471
language_157,"[1, 0]",471
language_158,"[0, 1]",471
language_159,"[0, 1]",471
language_161,"[0, 1]",471
language_163,"[0, 1]",471
language_164,"[0, 0]",471
language_167,"[1, 1]",471
language_168,"[0, 1]",471
language_169,"[0, 1]",471
language_170,"[1, 0]",471
language_171,"[0, 1]",471
language_175,"[0, 0]",471
language_176,"[0, 0]",471
language_178,"[0, 1]",471
language_180,"[0, 1]",471
language_185,"[0, 1]",471
language_187,"[1, 1]",471
language_188,"[0, 1]",471
language_189,"[1, 1]",471
language_190,"[1, 0]",471
language_192,"[0, 1]",471
language_194,"[0, 1]",471
language_195,"[0, 0]",471
language_197,"[0, 1]",471
language_200,"[0, 1]",471
language_202,"[0, 1]",471
language_203,"[1, 1]",471
language_204,"[0, 1]",471
language_205,"[0, 1]",471
language_210,"[0, 1]",471
language_213,"[1, 1]",471
language_214,"[0, 1]",471
language_215,"[1, 1]",471
language_216,"[0, 1]",471
language_217,"[0, 1]",471
language_218,"[0, 1]",471
language_220,"[0, 1]",471
language_221,"[1, 1]",471
language_223,"[0, 1]",471
language_229,"[1, 0]",471
language_230,"[0, 1]",471
language_233,"[0, 1]",471
language_234,"[1, 1]",471
language_237,"[1, 0]",471
language_238,"[0, 0]",471
language_240,"[0, 1]",471
language_242,"[0, 1]",471
language_243,"[0, 1]",471
language_245,"[0, 0]",471
language_247,"[0, 1]",471
language_248,"[1, 1]",471
language_250,"[0, 1]",471
language_251,"[0, 1]",471
language_255,"[0, 1]",471
language_256,"[0, 0]",471
language_258,"[0, 1]",471
language_259,"[0, 1]",471
language_262,"[0, 1]",471
language_263,"[0, 1]",471
language_265,"[1, 1]",471
language_267,"[0, 0]",471
language_269,"[0, 1]",471
language_270,"[0, 1]",471
language_274,"[1, 1]",471
language_276,"[0, 1]",471
language_277,"[0, 1]",471
language_280,"[1, 1]",471
language_281,"[0, 0]",471
language_282,"[1, 1]",471
