LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",112
language_2,"[1, 1]",112
language_4,"[0, 0]",112
language_5,"[0, 1]",112
language_6,"[0, 1]",112
language_7,"[1, 1]",112
language_8,"[0, 1]",112
language_9,"[0, 0]",112
language_12,"[0, 1]",112
language_13,"[1, 1]",112
language_14,"[1, 1]",112
language_15,"[0, 1]",112
language_16,"[0, 1]",112
language_17,"[0, 0]",112
language_18,"[0, 1]",112
language_19,"[1, 1]",112
language_20,"[1, 0]",112
language_21,"[1, 0]",112
language_22,"[0, 1]",112
language_23,"[1, 1]",112
language_25,"[0, 1]",112
language_29,"[0, 0]",112
language_31,"[0, 0]",112
language_33,"[0, 1]",112
language_34,"[0, 1]",112
language_36,"[1, 1]",112
language_37,"[0, 1]",112
language_38,"[0, 1]",112
language_43,"[0, 1]",112
language_44,"[0, 0]",112
language_46,"[0, 1]",112
language_47,"[0, 1]",112
language_48,"[0, 1]",112
language_50,"[1, 0]",112
language_51,"[0, 0]",112
language_53,"[1, 1]",112
language_54,"[1, 1]",112
language_56,"[0, 1]",112
language_57,"[0, 0]",112
language_58,"[0, 1]",112
language_61,"[0, 1]",112
language_62,"[0, 1]",112
language_64,"[0, 1]",112
language_65,"[0, 1]",112
language_69,"[0, 1]",112
language_70,"[0, 1]",112
language_73,"[1, 1]",112
language_74,"[0, 1]",112
language_75,"[0, 1]",112
language_82,"[0, 1]",112
language_84,"[0, 1]",112
language_86,"[0, 1]",112
language_88,"[0, 1]",112
language_89,"[0, 1]",112
language_90,"[0, 1]",112
language_91,"[0, 1]",112
language_92,"[1, 0]",112
language_98,"[0, 1]",112
language_100,"[0, 0]",112
language_103,"[0, 0]",112
language_104,"[0, 1]",112
language_106,"[0, 1]",112
language_107,"[0, 1]",112
language_108,"[1, 0]",112
language_109,"[0, 1]",112
language_110,"[0, 1]",112
language_111,"[1, 1]",112
language_112,"[0, 1]",112
language_118,"[1, 1]",112
language_120,"[0, 0]",112
language_122,"[1, 0]",112
language_124,"[0, 0]",112
language_126,"[0, 0]",112
language_127,"[0, 1]",112
language_128,"[0, 1]",112
language_129,"[0, 1]",112
language_130,"[0, 1]",112
language_131,"[0, 0]",112
language_134,"[0, 1]",112
language_136,"[0, 1]",112
language_140,"[1, 1]",112
language_141,"[0, 1]",112
language_142,"[0, 0]",112
language_143,"[0, 0]",112
language_144,"[0, 1]",112
language_146,"[0, 0]",112
language_150,"[0, 0]",112
language_151,"[0, 1]",112
language_152,"[0, 1]",112
language_153,"[0, 1]",112
language_154,"[0, 1]",112
language_157,"[0, 0]",112
language_158,"[0, 0]",112
language_162,"[0, 1]",112
language_163,"[1, 1]",112
language_164,"[0, 1]",112
language_165,"[1, 0]",112
language_166,"[0, 1]",112
language_168,"[1, 1]",112
language_169,"[0, 1]",112
language_170,"[0, 1]",112
language_171,"[0, 1]",112
language_172,"[0, 1]",112
language_173,"[0, 0]",112
language_174,"[0, 1]",112
language_176,"[0, 1]",112
language_177,"[0, 1]",112
language_178,"[0, 0]",112
language_179,"[0, 1]",112
language_180,"[0, 0]",112
language_181,"[0, 1]",112
language_182,"[1, 1]",112
language_183,"[0, 0]",112
language_186,"[1, 1]",112
language_189,"[0, 1]",112
language_190,"[0, 1]",112
language_191,"[0, 1]",112
language_193,"[1, 1]",112
language_194,"[0, 1]",112
language_195,"[1, 1]",112
language_196,"[0, 0]",112
language_197,"[1, 1]",112
language_198,"[0, 1]",112
language_199,"[1, 1]",112
language_200,"[0, 1]",112
language_202,"[0, 1]",112
language_203,"[0, 1]",112
language_204,"[0, 1]",112
language_205,"[0, 1]",112
language_207,"[0, 1]",112
language_208,"[0, 0]",112
language_214,"[0, 1]",112
language_215,"[0, 1]",112
language_216,"[0, 1]",112
language_217,"[0, 1]",112
language_218,"[1, 1]",112
language_220,"[1, 1]",112
language_222,"[1, 1]",112
language_223,"[0, 1]",112
language_224,"[0, 1]",112
language_225,"[0, 1]",112
language_226,"[0, 1]",112
language_227,"[0, 1]",112
language_228,"[0, 1]",112
language_229,"[0, 0]",112
language_230,"[1, 0]",112
language_231,"[1, 1]",112
language_233,"[0, 0]",112
language_235,"[0, 0]",112
language_236,"[0, 1]",112
language_239,"[0, 1]",112
language_241,"[1, 1]",112
language_246,"[0, 1]",112
language_247,"[1, 0]",112
