LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",647
language_3,"[0, 1]",647
language_4,"[0, 1]",647
language_5,"[1, 1]",647
language_6,"[0, 0]",647
language_7,"[0, 1]",647
language_8,"[0, 1]",647
language_10,"[1, 1]",647
language_11,"[1, 0]",647
language_13,"[0, 1]",647
language_14,"[0, 1]",647
language_15,"[0, 1]",647
language_18,"[0, 1]",647
language_19,"[0, 0]",647
language_20,"[1, 1]",647
language_21,"[0, 1]",647
language_23,"[1, 1]",647
language_25,"[0, 1]",647
language_26,"[0, 1]",647
language_27,"[0, 1]",647
language_28,"[1, 1]",647
language_29,"[0, 0]",647
language_31,"[0, 1]",647
language_32,"[1, 0]",647
language_36,"[0, 0]",647
language_37,"[1, 1]",647
language_38,"[1, 1]",647
language_40,"[1, 1]",647
language_41,"[0, 0]",647
language_42,"[0, 1]",647
language_46,"[0, 0]",647
language_47,"[0, 1]",647
language_48,"[0, 1]",647
language_50,"[0, 0]",647
language_51,"[1, 1]",647
language_52,"[0, 1]",647
language_53,"[0, 1]",647
language_54,"[0, 1]",647
language_56,"[0, 1]",647
language_58,"[1, 1]",647
language_61,"[1, 1]",647
language_62,"[0, 1]",647
language_64,"[0, 1]",647
language_66,"[0, 0]",647
language_67,"[0, 1]",647
language_68,"[0, 0]",647
language_70,"[1, 1]",647
language_71,"[0, 1]",647
language_72,"[0, 1]",647
language_73,"[1, 0]",647
language_74,"[1, 1]",647
language_75,"[0, 1]",647
language_78,"[0, 1]",647
language_79,"[0, 1]",647
language_80,"[1, 0]",647
language_82,"[1, 1]",647
language_85,"[1, 0]",647
language_87,"[1, 0]",647
language_88,"[0, 1]",647
language_90,"[0, 0]",647
language_91,"[0, 0]",647
language_92,"[1, 1]",647
language_95,"[0, 1]",647
language_98,"[1, 1]",647
language_99,"[0, 1]",647
language_100,"[0, 1]",647
language_103,"[0, 1]",647
language_104,"[0, 1]",647
language_105,"[0, 1]",647
language_106,"[0, 1]",647
language_109,"[1, 1]",647
language_110,"[0, 0]",647
language_112,"[1, 0]",647
language_113,"[0, 1]",647
language_114,"[0, 1]",647
language_115,"[1, 1]",647
language_116,"[1, 1]",647
language_117,"[0, 1]",647
language_118,"[1, 0]",647
language_119,"[0, 0]",647
language_121,"[0, 1]",647
language_123,"[1, 1]",647
language_129,"[0, 1]",647
language_131,"[0, 1]",647
language_133,"[0, 0]",647
language_134,"[0, 1]",647
language_137,"[0, 1]",647
language_138,"[0, 0]",647
language_140,"[0, 1]",647
language_141,"[0, 1]",647
language_143,"[1, 1]",647
language_144,"[0, 1]",647
language_145,"[1, 1]",647
language_146,"[0, 1]",647
language_147,"[1, 1]",647
language_148,"[0, 1]",647
language_149,"[1, 1]",647
language_152,"[0, 1]",647
language_155,"[0, 1]",647
language_156,"[1, 1]",647
language_158,"[0, 1]",647
language_159,"[0, 1]",647
language_160,"[0, 1]",647
language_161,"[0, 1]",647
language_163,"[0, 1]",647
language_165,"[1, 1]",647
language_166,"[0, 1]",647
language_167,"[0, 1]",647
language_169,"[1, 1]",647
language_170,"[0, 1]",647
language_172,"[1, 1]",647
language_174,"[0, 1]",647
language_175,"[0, 1]",647
language_176,"[0, 1]",647
language_179,"[0, 1]",647
language_181,"[0, 1]",647
language_182,"[0, 1]",647
language_183,"[0, 1]",647
language_185,"[0, 1]",647
language_187,"[0, 0]",647
language_188,"[1, 0]",647
language_189,"[0, 1]",647
language_191,"[0, 0]",647
language_192,"[0, 1]",647
language_193,"[0, 1]",647
language_194,"[0, 1]",647
language_195,"[1, 1]",647
language_196,"[1, 1]",647
language_200,"[0, 1]",647
language_201,"[0, 0]",647
language_203,"[0, 1]",647
language_204,"[1, 0]",647
language_205,"[1, 1]",647
language_207,"[0, 0]",647
language_208,"[0, 1]",647
language_209,"[0, 1]",647
language_210,"[0, 0]",647
language_211,"[0, 0]",647
language_212,"[0, 0]",647
language_213,"[0, 0]",647
language_216,"[1, 0]",647
language_220,"[0, 1]",647
language_222,"[0, 1]",647
language_223,"[0, 1]",647
language_225,"[0, 1]",647
language_228,"[0, 1]",647
language_229,"[0, 1]",647
language_232,"[0, 1]",647
language_233,"[0, 1]",647
language_234,"[1, 1]",647
language_237,"[0, 1]",647
language_241,"[0, 1]",647
language_242,"[0, 1]",647
language_246,"[0, 1]",647
language_248,"[1, 1]",647
language_250,"[0, 1]",647
language_251,"[0, 1]",647
language_252,"[0, 0]",647
language_253,"[0, 1]",647
language_254,"[1, 1]",647
language_255,"[0, 1]",647
language_256,"[0, 1]",647
language_257,"[0, 1]",647
language_258,"[1, 1]",647
language_259,"[0, 1]",647
language_261,"[0, 1]",647
language_263,"[1, 1]",647
language_264,"[0, 0]",647
language_266,"[1, 1]",647
language_267,"[1, 0]",647
language_269,"[0, 0]",647
language_270,"[0, 1]",647
language_271,"[1, 1]",647
language_274,"[1, 1]",647
language_275,"[1, 1]",647
language_277,"[1, 0]",647
language_282,"[0, 1]",647
language_283,"[0, 1]",647
language_284,"[1, 1]",647
language_286,"[0, 1]",647
language_287,"[1, 1]",647
language_288,"[0, 1]",647
language_291,"[0, 1]",647
language_294,"[0, 1]",647
language_297,"[0, 1]",647
language_298,"[0, 1]",647
language_300,"[0, 1]",647
language_301,"[1, 1]",647
language_302,"[1, 1]",647
language_304,"[1, 0]",647
language_306,"[0, 1]",647
language_309,"[1, 1]",647
language_312,"[1, 1]",647
language_314,"[1, 0]",647
language_315,"[1, 1]",647
language_316,"[0, 0]",647
language_318,"[0, 1]",647
language_319,"[1, 1]",647
language_321,"[0, 1]",647
language_322,"[0, 1]",647
language_324,"[1, 1]",647
language_327,"[0, 1]",647
language_329,"[0, 0]",647
language_331,"[0, 0]",647
language_332,"[0, 1]",647
language_333,"[1, 1]",647
language_334,"[0, 1]",647
language_336,"[0, 1]",647
language_337,"[0, 0]",647
language_338,"[0, 0]",647
language_340,"[0, 0]",647
language_343,"[0, 1]",647
language_344,"[0, 1]",647
language_346,"[1, 1]",647
language_349,"[0, 0]",647
language_350,"[1, 1]",647
language_352,"[0, 1]",647
language_353,"[0, 1]",647
language_354,"[0, 1]",647
language_355,"[0, 1]",647
language_358,"[0, 0]",647
language_360,"[0, 1]",647
language_361,"[0, 1]",647
language_365,"[0, 1]",647
language_366,"[0, 1]",647
language_371,"[0, 1]",647
language_375,"[0, 0]",647
language_378,"[1, 1]",647
language_379,"[0, 1]",647
language_381,"[1, 1]",647
language_382,"[0, 0]",647
language_383,"[1, 1]",647
language_384,"[0, 1]",647
language_385,"[0, 1]",647
language_386,"[0, 1]",647
language_388,"[1, 1]",647
language_390,"[0, 1]",647
language_391,"[1, 1]",647
language_392,"[0, 1]",647
language_393,"[1, 1]",647
language_394,"[0, 1]",647
language_395,"[0, 1]",647
language_396,"[0, 1]",647
language_398,"[0, 1]",647
language_401,"[0, 1]",647
language_402,"[1, 0]",647
language_403,"[1, 1]",647
language_405,"[0, 1]",647
language_406,"[1, 0]",647
language_407,"[0, 1]",647
language_408,"[0, 1]",647
language_409,"[0, 1]",647
language_410,"[1, 1]",647
language_411,"[0, 0]",647
language_413,"[0, 1]",647
language_414,"[0, 1]",647
language_422,"[0, 1]",647
language_424,"[0, 1]",647
language_425,"[0, 1]",647
language_428,"[0, 1]",647
language_430,"[0, 1]",647
language_431,"[0, 0]",647
language_435,"[1, 1]",647
