LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",168
language_4,"[0, 1]",168
language_5,"[1, 1]",168
language_7,"[0, 1]",168
language_8,"[0, 1]",168
language_12,"[1, 0]",168
language_13,"[0, 1]",168
language_15,"[1, 1]",168
language_17,"[1, 1]",168
language_18,"[0, 0]",168
language_20,"[0, 1]",168
language_23,"[1, 0]",168
language_24,"[0, 1]",168
language_26,"[0, 1]",168
language_27,"[0, 0]",168
language_30,"[0, 1]",168
language_31,"[0, 0]",168
language_33,"[0, 1]",168
language_34,"[0, 0]",168
language_35,"[0, 0]",168
language_37,"[0, 1]",168
language_38,"[0, 1]",168
language_39,"[0, 1]",168
language_40,"[0, 1]",168
language_41,"[0, 1]",168
language_42,"[1, 1]",168
language_43,"[0, 1]",168
language_44,"[0, 1]",168
language_47,"[0, 1]",168
language_48,"[0, 0]",168
language_49,"[0, 0]",168
language_53,"[1, 1]",168
language_54,"[0, 1]",168
language_55,"[0, 1]",168
language_57,"[0, 1]",168
language_58,"[1, 1]",168
language_60,"[0, 1]",168
language_62,"[0, 1]",168
language_64,"[0, 1]",168
language_66,"[1, 1]",168
language_67,"[0, 1]",168
language_68,"[0, 1]",168
language_71,"[1, 0]",168
language_72,"[1, 1]",168
language_73,"[0, 0]",168
language_74,"[1, 1]",168
language_75,"[0, 1]",168
language_76,"[0, 1]",168
language_77,"[0, 1]",168
language_78,"[0, 1]",168
language_79,"[1, 0]",168
language_81,"[1, 0]",168
language_82,"[0, 1]",168
language_85,"[0, 1]",168
language_87,"[0, 1]",168
language_88,"[1, 1]",168
language_89,"[1, 1]",168
language_90,"[0, 1]",168
language_92,"[0, 1]",168
language_93,"[0, 1]",168
language_99,"[0, 1]",168
language_100,"[1, 1]",168
language_101,"[0, 1]",168
language_102,"[0, 1]",168
language_103,"[0, 1]",168
language_104,"[0, 1]",168
language_105,"[0, 0]",168
language_106,"[1, 1]",168
language_107,"[0, 1]",168
language_108,"[1, 1]",168
language_109,"[0, 1]",168
language_111,"[0, 0]",168
language_112,"[0, 1]",168
language_113,"[0, 1]",168
language_115,"[0, 0]",168
language_116,"[0, 0]",168
language_117,"[0, 1]",168
language_118,"[0, 0]",168
language_119,"[0, 1]",168
language_120,"[1, 0]",168
language_121,"[0, 1]",168
language_122,"[1, 1]",168
language_124,"[0, 1]",168
language_125,"[0, 1]",168
language_126,"[0, 1]",168
language_128,"[0, 1]",168
language_129,"[1, 1]",168
language_133,"[0, 1]",168
language_134,"[0, 1]",168
language_135,"[0, 1]",168
language_137,"[1, 0]",168
language_139,"[0, 0]",168
language_140,"[0, 1]",168
language_141,"[0, 1]",168
language_142,"[0, 1]",168
language_146,"[0, 1]",168
language_148,"[1, 0]",168
language_149,"[0, 1]",168
language_151,"[0, 1]",168
language_154,"[0, 1]",168
language_155,"[1, 0]",168
language_156,"[0, 1]",168
language_157,"[0, 1]",168
language_160,"[1, 1]",168
language_163,"[1, 1]",168
language_164,"[0, 1]",168
language_167,"[0, 1]",168
language_168,"[1, 0]",168
language_169,"[0, 0]",168
language_170,"[0, 1]",168
language_171,"[0, 1]",168
language_172,"[0, 1]",168
language_173,"[0, 1]",168
language_176,"[0, 1]",168
language_177,"[0, 1]",168
language_178,"[0, 1]",168
language_183,"[0, 1]",168
language_184,"[0, 0]",168
language_185,"[0, 1]",168
language_186,"[0, 1]",168
language_187,"[0, 0]",168
language_188,"[1, 0]",168
language_190,"[0, 1]",168
language_192,"[0, 1]",168
language_196,"[0, 1]",168
language_198,"[0, 1]",168
language_199,"[0, 1]",168
language_200,"[0, 1]",168
language_201,"[0, 1]",168
language_202,"[0, 1]",168
language_203,"[1, 0]",168
language_206,"[0, 1]",168
language_207,"[0, 1]",168
language_209,"[1, 0]",168
language_210,"[0, 0]",168
language_211,"[0, 1]",168
language_214,"[0, 0]",168
language_215,"[1, 1]",168
