LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",848
language_2,"[1, 1]",848
language_5,"[0, 1]",848
language_6,"[0, 0]",848
language_7,"[0, 1]",848
language_8,"[0, 1]",848
language_9,"[0, 1]",848
language_10,"[1, 1]",848
language_13,"[0, 1]",848
language_14,"[0, 0]",848
language_16,"[0, 0]",848
language_20,"[0, 0]",848
language_21,"[0, 1]",848
language_22,"[0, 0]",848
language_24,"[0, 1]",848
language_26,"[0, 1]",848
language_27,"[0, 1]",848
language_28,"[0, 0]",848
language_29,"[1, 1]",848
language_30,"[0, 1]",848
language_31,"[1, 1]",848
language_34,"[0, 1]",848
language_36,"[0, 1]",848
language_37,"[0, 1]",848
language_40,"[1, 1]",848
language_41,"[1, 0]",848
language_42,"[1, 1]",848
language_43,"[1, 1]",848
language_46,"[0, 1]",848
language_47,"[0, 1]",848
language_51,"[0, 0]",848
language_52,"[0, 0]",848
language_54,"[0, 1]",848
language_58,"[0, 1]",848
language_60,"[0, 0]",848
language_61,"[0, 1]",848
language_62,"[0, 1]",848
language_63,"[0, 1]",848
language_64,"[1, 1]",848
language_65,"[0, 1]",848
language_67,"[0, 1]",848
language_70,"[0, 1]",848
language_72,"[0, 1]",848
language_73,"[0, 1]",848
language_77,"[0, 1]",848
language_78,"[0, 1]",848
language_79,"[0, 1]",848
language_83,"[0, 1]",848
language_84,"[0, 1]",848
language_86,"[0, 1]",848
language_89,"[0, 1]",848
language_90,"[0, 1]",848
language_92,"[1, 1]",848
language_94,"[1, 0]",848
language_95,"[0, 1]",848
language_96,"[0, 1]",848
language_97,"[0, 1]",848
language_99,"[0, 1]",848
language_101,"[0, 0]",848
language_102,"[0, 1]",848
language_103,"[1, 0]",848
language_105,"[0, 0]",848
language_107,"[1, 1]",848
language_108,"[0, 1]",848
language_109,"[0, 1]",848
language_110,"[0, 0]",848
language_111,"[0, 1]",848
language_112,"[0, 1]",848
language_113,"[0, 0]",848
language_114,"[0, 1]",848
language_116,"[0, 1]",848
language_118,"[0, 1]",848
language_119,"[0, 1]",848
language_120,"[0, 1]",848
language_122,"[1, 1]",848
language_123,"[0, 0]",848
language_124,"[0, 1]",848
language_125,"[1, 0]",848
language_126,"[0, 1]",848
language_127,"[0, 1]",848
language_129,"[0, 1]",848
language_130,"[1, 1]",848
language_132,"[0, 1]",848
language_136,"[1, 1]",848
language_137,"[0, 1]",848
language_141,"[0, 1]",848
language_144,"[0, 1]",848
language_146,"[1, 1]",848
language_148,"[0, 0]",848
language_150,"[0, 1]",848
language_152,"[0, 1]",848
language_153,"[0, 1]",848
language_154,"[0, 1]",848
language_158,"[0, 1]",848
language_163,"[0, 1]",848
language_164,"[1, 1]",848
language_166,"[1, 0]",848
language_167,"[0, 1]",848
language_169,"[1, 1]",848
language_170,"[0, 1]",848
language_171,"[0, 1]",848
language_173,"[1, 1]",848
language_174,"[1, 0]",848
language_176,"[1, 0]",848
language_177,"[0, 1]",848
language_178,"[0, 1]",848
language_179,"[0, 0]",848
language_180,"[0, 1]",848
language_181,"[0, 1]",848
language_182,"[0, 1]",848
language_183,"[0, 1]",848
language_184,"[0, 1]",848
language_185,"[0, 1]",848
language_187,"[1, 1]",848
language_189,"[0, 1]",848
language_190,"[0, 1]",848
language_191,"[0, 1]",848
language_193,"[0, 1]",848
language_194,"[0, 0]",848
language_195,"[1, 0]",848
language_196,"[0, 1]",848
language_197,"[1, 0]",848
language_199,"[0, 0]",848
language_202,"[0, 1]",848
language_204,"[0, 1]",848
language_205,"[0, 1]",848
language_208,"[0, 0]",848
language_210,"[1, 1]",848
language_211,"[0, 0]",848
language_215,"[0, 1]",848
language_216,"[0, 1]",848
language_217,"[0, 1]",848
language_218,"[0, 1]",848
language_219,"[0, 1]",848
language_220,"[0, 0]",848
language_221,"[1, 1]",848
language_222,"[1, 1]",848
language_223,"[0, 1]",848
language_224,"[1, 1]",848
language_225,"[0, 1]",848
language_226,"[1, 1]",848
language_228,"[0, 1]",848
language_229,"[1, 1]",848
language_231,"[0, 0]",848
language_232,"[0, 1]",848
language_235,"[0, 1]",848
language_236,"[0, 1]",848
language_237,"[1, 1]",848
language_238,"[0, 1]",848
