LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",564
language_5,"[1, 1]",564
language_7,"[1, 1]",564
language_8,"[0, 1]",564
language_9,"[0, 1]",564
language_11,"[1, 1]",564
language_12,"[0, 1]",564
language_13,"[0, 0]",564
language_15,"[0, 1]",564
language_16,"[0, 1]",564
language_17,"[1, 1]",564
language_18,"[1, 1]",564
language_19,"[0, 1]",564
language_20,"[0, 1]",564
language_21,"[0, 1]",564
language_23,"[0, 0]",564
language_26,"[0, 1]",564
language_27,"[0, 1]",564
language_28,"[0, 1]",564
language_29,"[1, 0]",564
language_30,"[1, 0]",564
language_31,"[0, 1]",564
language_32,"[0, 1]",564
language_33,"[1, 0]",564
language_35,"[1, 1]",564
language_36,"[0, 1]",564
language_37,"[0, 1]",564
language_38,"[0, 1]",564
language_39,"[0, 1]",564
language_40,"[0, 1]",564
language_41,"[1, 1]",564
language_44,"[0, 0]",564
language_45,"[0, 1]",564
language_46,"[1, 1]",564
language_48,"[0, 1]",564
language_49,"[0, 1]",564
language_52,"[0, 1]",564
language_53,"[0, 1]",564
language_54,"[1, 0]",564
language_55,"[1, 1]",564
language_56,"[0, 1]",564
language_58,"[1, 1]",564
language_64,"[0, 1]",564
language_65,"[0, 1]",564
language_66,"[0, 1]",564
language_67,"[1, 1]",564
language_71,"[0, 1]",564
language_72,"[0, 1]",564
language_74,"[1, 1]",564
language_75,"[0, 1]",564
language_78,"[1, 1]",564
language_80,"[0, 0]",564
language_81,"[1, 0]",564
language_82,"[0, 1]",564
language_86,"[1, 1]",564
language_89,"[0, 1]",564
language_91,"[1, 1]",564
language_93,"[0, 1]",564
language_94,"[0, 0]",564
language_95,"[1, 1]",564
language_96,"[0, 1]",564
language_98,"[1, 1]",564
language_99,"[1, 1]",564
language_101,"[0, 1]",564
language_104,"[1, 1]",564
language_105,"[0, 1]",564
language_108,"[0, 1]",564
language_110,"[1, 1]",564
language_111,"[1, 1]",564
language_112,"[0, 1]",564
language_115,"[0, 1]",564
language_116,"[0, 0]",564
language_119,"[0, 1]",564
language_120,"[1, 1]",564
language_121,"[0, 0]",564
language_122,"[0, 1]",564
language_123,"[0, 1]",564
language_125,"[0, 1]",564
language_128,"[0, 1]",564
language_129,"[1, 1]",564
language_131,"[0, 0]",564
language_133,"[0, 1]",564
language_134,"[1, 0]",564
language_135,"[0, 1]",564
language_136,"[1, 1]",564
language_138,"[0, 1]",564
language_139,"[0, 1]",564
language_140,"[1, 1]",564
language_142,"[0, 1]",564
language_143,"[0, 1]",564
language_145,"[1, 1]",564
language_146,"[0, 1]",564
language_147,"[0, 1]",564
language_148,"[1, 0]",564
language_149,"[1, 0]",564
language_151,"[1, 1]",564
language_154,"[0, 1]",564
language_155,"[0, 1]",564
language_156,"[0, 0]",564
language_157,"[0, 1]",564
language_159,"[0, 1]",564
language_162,"[0, 1]",564
language_164,"[1, 0]",564
language_166,"[1, 1]",564
language_168,"[0, 0]",564
language_169,"[1, 1]",564
language_170,"[0, 1]",564
language_171,"[0, 1]",564
language_172,"[0, 1]",564
language_176,"[1, 1]",564
language_177,"[1, 0]",564
language_178,"[1, 0]",564
language_179,"[1, 1]",564
language_180,"[0, 1]",564
language_182,"[0, 1]",564
