LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",745
language_2,"[0, 0]",745
language_3,"[0, 1]",745
language_4,"[0, 1]",745
language_6,"[1, 1]",745
language_7,"[0, 1]",745
language_8,"[0, 0]",745
language_9,"[0, 1]",745
language_10,"[0, 1]",745
language_11,"[1, 1]",745
language_12,"[0, 1]",745
language_13,"[1, 0]",745
language_15,"[1, 1]",745
language_16,"[0, 0]",745
language_17,"[0, 0]",745
language_18,"[0, 1]",745
language_20,"[1, 0]",745
language_21,"[1, 1]",745
language_24,"[1, 0]",745
language_25,"[1, 1]",745
language_26,"[0, 1]",745
language_27,"[0, 1]",745
language_28,"[0, 1]",745
language_29,"[1, 1]",745
language_30,"[0, 0]",745
language_32,"[0, 1]",745
language_33,"[0, 1]",745
language_38,"[0, 1]",745
language_39,"[0, 1]",745
language_42,"[1, 1]",745
language_43,"[0, 0]",745
language_44,"[0, 0]",745
language_46,"[1, 0]",745
language_47,"[0, 1]",745
language_48,"[0, 0]",745
language_49,"[0, 1]",745
language_50,"[0, 0]",745
language_52,"[0, 1]",745
language_55,"[0, 1]",745
language_56,"[0, 0]",745
language_57,"[0, 1]",745
language_58,"[0, 1]",745
language_60,"[0, 1]",745
language_62,"[0, 1]",745
language_64,"[1, 1]",745
language_66,"[1, 1]",745
language_68,"[0, 1]",745
language_70,"[1, 1]",745
language_71,"[0, 1]",745
language_73,"[0, 1]",745
language_74,"[0, 1]",745
language_76,"[0, 0]",745
language_77,"[0, 0]",745
language_78,"[0, 1]",745
language_80,"[1, 0]",745
language_81,"[0, 1]",745
language_82,"[0, 1]",745
language_84,"[0, 1]",745
language_85,"[0, 0]",745
language_88,"[0, 0]",745
language_89,"[1, 0]",745
language_91,"[0, 1]",745
language_92,"[0, 1]",745
language_93,"[0, 1]",745
language_94,"[0, 0]",745
language_95,"[1, 1]",745
language_97,"[1, 0]",745
language_98,"[0, 1]",745
language_102,"[0, 1]",745
language_104,"[0, 1]",745
language_108,"[0, 0]",745
language_110,"[0, 1]",745
language_112,"[0, 0]",745
language_113,"[0, 1]",745
language_116,"[0, 0]",745
language_117,"[0, 0]",745
language_120,"[1, 0]",745
language_121,"[0, 0]",745
language_122,"[0, 1]",745
language_123,"[1, 1]",745
language_126,"[0, 1]",745
language_127,"[0, 0]",745
language_131,"[0, 1]",745
language_132,"[1, 1]",745
language_133,"[1, 1]",745
language_134,"[0, 1]",745
language_139,"[1, 1]",745
language_140,"[1, 1]",745
language_141,"[0, 1]",745
language_143,"[0, 1]",745
language_145,"[0, 1]",745
language_146,"[0, 1]",745
language_149,"[0, 1]",745
language_150,"[0, 1]",745
language_151,"[1, 0]",745
language_152,"[1, 1]",745
language_153,"[0, 1]",745
language_155,"[1, 0]",745
language_157,"[0, 1]",745
language_158,"[1, 0]",745
language_159,"[0, 1]",745
language_160,"[0, 0]",745
language_164,"[0, 1]",745
language_166,"[0, 1]",745
language_168,"[0, 0]",745
language_169,"[1, 1]",745
language_173,"[1, 1]",745
language_174,"[0, 1]",745
language_175,"[1, 0]",745
language_176,"[0, 1]",745
language_177,"[0, 1]",745
language_178,"[1, 1]",745
language_181,"[0, 1]",745
language_184,"[0, 1]",745
language_186,"[1, 0]",745
language_193,"[0, 0]",745
language_194,"[1, 1]",745
language_197,"[0, 1]",745
language_200,"[0, 1]",745
language_203,"[0, 1]",745
language_204,"[0, 1]",745
language_205,"[0, 1]",745
language_207,"[0, 0]",745
language_208,"[0, 0]",745
language_213,"[1, 1]",745
language_216,"[0, 1]",745
language_217,"[0, 1]",745
language_218,"[0, 1]",745
language_223,"[0, 1]",745
language_224,"[1, 1]",745
language_226,"[0, 1]",745
language_227,"[0, 1]",745
language_230,"[0, 1]",745
language_231,"[0, 1]",745
language_237,"[0, 1]",745
language_239,"[0, 1]",745
language_241,"[0, 1]",745
language_242,"[0, 0]",745
language_243,"[0, 1]",745
language_245,"[0, 1]",745
language_246,"[0, 1]",745
language_248,"[0, 0]",745
language_250,"[0, 1]",745
language_254,"[1, 1]",745
language_255,"[1, 1]",745
language_257,"[0, 1]",745
language_258,"[1, 1]",745
language_259,"[0, 0]",745
language_262,"[0, 0]",745
language_264,"[0, 1]",745
language_265,"[0, 1]",745
language_266,"[0, 1]",745
language_267,"[0, 1]",745
language_269,"[1, 0]",745
language_270,"[0, 0]",745
language_272,"[1, 1]",745
language_274,"[0, 1]",745
language_275,"[1, 1]",745
language_276,"[0, 1]",745
language_277,"[0, 1]",745
language_278,"[0, 0]",745
language_279,"[0, 1]",745
language_280,"[0, 1]",745
language_281,"[0, 1]",745
language_283,"[1, 0]",745
language_284,"[0, 0]",745
language_286,"[0, 0]",745
language_288,"[0, 1]",745
language_289,"[0, 0]",745
language_293,"[0, 1]",745
language_295,"[0, 1]",745
language_296,"[0, 0]",745
language_299,"[0, 1]",745
language_300,"[0, 1]",745
language_301,"[1, 0]",745
language_302,"[1, 0]",745
language_304,"[1, 1]",745
language_306,"[1, 0]",745
language_308,"[1, 1]",745
language_310,"[0, 1]",745
language_313,"[0, 1]",745
language_314,"[1, 1]",745
language_315,"[0, 1]",745
language_316,"[0, 1]",745
language_317,"[0, 1]",745
language_318,"[0, 1]",745
language_319,"[1, 1]",745
language_320,"[0, 1]",745
language_323,"[0, 0]",745
language_324,"[0, 1]",745
language_330,"[0, 1]",745
language_331,"[0, 1]",745
language_332,"[0, 0]",745
language_335,"[0, 0]",745
language_336,"[0, 1]",745
language_338,"[0, 0]",745
language_339,"[0, 1]",745
language_343,"[0, 1]",745
language_345,"[0, 1]",745
language_346,"[0, 1]",745
language_347,"[1, 0]",745
language_348,"[0, 0]",745
language_349,"[0, 1]",745
language_350,"[1, 0]",745
language_351,"[1, 0]",745
language_352,"[0, 1]",745
language_355,"[0, 1]",745
language_358,"[0, 1]",745
language_359,"[1, 1]",745
language_360,"[0, 0]",745
language_361,"[0, 0]",745
language_367,"[1, 1]",745
language_370,"[0, 1]",745
language_371,"[1, 1]",745
language_372,"[0, 1]",745
language_374,"[1, 1]",745
language_375,"[0, 1]",745
language_376,"[0, 0]",745
language_378,"[0, 1]",745
language_379,"[0, 1]",745
language_381,"[0, 1]",745
language_382,"[0, 1]",745
language_383,"[0, 1]",745
language_387,"[0, 1]",745
language_388,"[0, 1]",745
language_389,"[0, 1]",745
language_390,"[0, 1]",745
language_391,"[0, 1]",745
language_392,"[0, 1]",745
language_393,"[1, 0]",745
language_396,"[0, 0]",745
language_398,"[0, 0]",745
language_402,"[0, 1]",745
language_404,"[0, 1]",745
language_405,"[0, 1]",745
language_409,"[0, 1]",745
language_410,"[0, 1]",745
language_411,"[0, 1]",745
language_413,"[0, 1]",745
language_414,"[0, 1]",745
language_416,"[0, 1]",745
language_417,"[0, 1]",745
language_418,"[1, 1]",745
language_419,"[1, 1]",745
language_421,"[1, 1]",745
language_422,"[0, 1]",745
language_423,"[0, 1]",745
language_429,"[0, 1]",745
language_430,"[0, 1]",745
language_431,"[0, 1]",745
language_432,"[1, 0]",745
language_433,"[0, 1]",745
language_434,"[0, 1]",745
language_436,"[0, 1]",745
language_438,"[0, 1]",745
language_443,"[0, 0]",745
language_445,"[0, 1]",745
language_446,"[1, 1]",745
language_448,"[0, 1]",745
language_449,"[0, 1]",745
language_451,"[0, 1]",745
language_455,"[0, 0]",745
language_456,"[0, 1]",745
language_457,"[0, 1]",745
language_458,"[0, 1]",745
language_461,"[0, 1]",745
language_462,"[1, 1]",745
language_464,"[1, 0]",745
language_466,"[0, 1]",745
language_467,"[0, 0]",745
language_468,"[0, 1]",745
language_471,"[0, 1]",745
language_472,"[0, 1]",745
language_474,"[1, 1]",745
language_477,"[0, 0]",745
language_478,"[0, 1]",745
language_481,"[0, 1]",745
language_482,"[0, 1]",745
language_485,"[1, 1]",745
language_487,"[0, 1]",745
language_489,"[1, 0]",745
language_490,"[0, 1]",745
language_491,"[1, 1]",745
language_492,"[1, 1]",745
language_494,"[0, 1]",745
language_496,"[0, 1]",745
language_497,"[1, 1]",745
language_498,"[0, 1]",745
language_499,"[0, 1]",745
language_500,"[1, 1]",745
language_501,"[0, 1]",745
language_502,"[0, 1]",745
language_506,"[1, 1]",745
language_507,"[0, 1]",745
language_511,"[0, 1]",745
language_512,"[0, 0]",745
language_515,"[0, 1]",745
language_518,"[1, 1]",745
language_519,"[0, 1]",745
language_520,"[1, 1]",745
language_521,"[0, 1]",745
language_522,"[0, 1]",745
language_524,"[1, 1]",745
language_526,"[0, 1]",745
language_528,"[0, 1]",745
language_529,"[1, 1]",745
language_530,"[0, 1]",745
language_531,"[1, 1]",745
language_536,"[1, 1]",745
language_537,"[0, 1]",745
language_538,"[0, 1]",745
language_539,"[0, 1]",745
language_540,"[1, 1]",745
language_541,"[1, 1]",745
language_542,"[0, 0]",745
language_543,"[0, 1]",745
language_544,"[0, 1]",745
language_547,"[0, 1]",745
language_548,"[0, 0]",745
language_549,"[0, 0]",745
language_550,"[0, 1]",745
language_553,"[0, 0]",745
language_555,"[1, 1]",745
language_556,"[0, 1]",745
language_558,"[0, 1]",745
language_559,"[0, 1]",745
language_560,"[0, 0]",745
language_561,"[0, 0]",745
language_567,"[0, 1]",745
language_570,"[0, 1]",745
language_571,"[0, 1]",745
language_574,"[0, 1]",745
language_576,"[0, 0]",745
language_577,"[1, 0]",745
language_578,"[0, 1]",745
language_580,"[0, 1]",745
language_581,"[0, 1]",745
language_582,"[0, 1]",745
language_583,"[1, 1]",745
language_585,"[0, 1]",745
language_586,"[0, 1]",745
language_588,"[1, 1]",745
language_589,"[0, 1]",745
language_590,"[0, 1]",745
language_594,"[0, 0]",745
language_596,"[1, 1]",745
language_598,"[0, 0]",745
language_599,"[1, 1]",745
language_601,"[0, 0]",745
language_602,"[0, 1]",745
language_604,"[1, 1]",745
language_607,"[1, 1]",745
language_608,"[0, 0]",745
language_610,"[0, 0]",745
language_611,"[0, 1]",745
language_612,"[0, 1]",745
language_613,"[1, 1]",745
language_614,"[1, 1]",745
language_615,"[1, 0]",745
language_616,"[0, 1]",745
language_617,"[0, 1]",745
language_618,"[0, 1]",745
language_620,"[0, 0]",745
language_621,"[0, 1]",745
language_622,"[0, 1]",745
language_623,"[1, 0]",745
language_624,"[0, 1]",745
language_625,"[0, 1]",745
language_626,"[1, 1]",745
language_628,"[0, 1]",745
language_629,"[0, 1]",745
language_630,"[0, 1]",745
language_632,"[0, 1]",745
language_633,"[0, 1]",745
language_634,"[0, 1]",745
language_635,"[1, 1]",745
language_637,"[0, 1]",745
language_638,"[0, 1]",745
language_639,"[0, 1]",745
language_640,"[0, 1]",745
language_641,"[1, 1]",745
language_642,"[0, 1]",745
language_646,"[1, 1]",745
language_650,"[0, 1]",745
language_652,"[0, 1]",745
language_653,"[0, 0]",745
language_654,"[0, 0]",745
language_656,"[1, 1]",745
language_658,"[0, 1]",745
language_661,"[0, 1]",745
language_663,"[1, 1]",745
language_665,"[0, 1]",745
language_669,"[1, 0]",745
language_670,"[0, 1]",745
language_672,"[0, 1]",745
language_673,"[1, 0]",745
language_676,"[1, 0]",745
language_677,"[1, 1]",745
language_678,"[0, 1]",745
language_680,"[1, 1]",745
language_681,"[0, 1]",745
language_682,"[0, 1]",745
language_686,"[0, 1]",745
language_689,"[0, 1]",745
language_690,"[1, 1]",745
language_692,"[0, 1]",745
language_694,"[0, 1]",745
language_696,"[0, 1]",745
language_697,"[0, 1]",745
language_699,"[1, 0]",745
language_701,"[1, 1]",745
language_703,"[1, 1]",745
language_704,"[0, 1]",745
language_706,"[0, 0]",745
language_707,"[0, 1]",745
language_708,"[0, 0]",745
language_709,"[0, 1]",745
language_710,"[0, 1]",745
language_711,"[0, 0]",745
language_713,"[0, 0]",745
language_714,"[0, 1]",745
language_715,"[0, 1]",745
language_716,"[0, 1]",745
language_718,"[0, 1]",745
language_720,"[0, 1]",745
language_722,"[0, 1]",745
language_725,"[0, 1]",745
language_727,"[1, 1]",745
language_728,"[0, 1]",745
language_729,"[1, 1]",745
language_730,"[0, 1]",745
language_731,"[0, 0]",745
language_732,"[0, 1]",745
language_733,"[0, 1]",745
language_735,"[0, 0]",745
language_736,"[0, 1]",745
language_737,"[0, 0]",745
language_742,"[1, 1]",745
language_743,"[0, 1]",745
language_744,"[0, 1]",745
language_745,"[0, 1]",745
language_747,"[1, 1]",745
language_748,"[0, 1]",745
language_749,"[0, 1]",745
language_750,"[1, 0]",745
language_752,"[0, 1]",745
language_753,"[1, 1]",745
language_754,"[1, 0]",745
language_757,"[1, 0]",745
language_758,"[1, 0]",745
language_759,"[0, 1]",745
language_760,"[0, 1]",745
language_761,"[0, 1]",745
language_762,"[0, 1]",745
language_763,"[0, 1]",745
language_764,"[0, 1]",745
language_765,"[1, 1]",745
language_766,"[1, 1]",745
language_767,"[0, 1]",745
language_768,"[1, 1]",745
language_769,"[0, 1]",745
language_772,"[0, 0]",745
language_774,"[1, 0]",745
language_776,"[0, 0]",745
language_777,"[0, 1]",745
language_778,"[0, 1]",745
language_779,"[0, 0]",745
language_780,"[0, 1]",745
language_781,"[1, 1]",745
language_785,"[1, 0]",745
language_786,"[1, 1]",745
language_789,"[0, 1]",745
language_790,"[1, 1]",745
language_791,"[0, 0]",745
language_792,"[1, 1]",745
language_793,"[0, 1]",745
language_796,"[0, 1]",745
language_797,"[0, 0]",745
language_798,"[1, 0]",745
language_799,"[0, 1]",745
language_800,"[0, 1]",745
language_801,"[0, 0]",745
language_802,"[1, 1]",745
language_804,"[0, 1]",745
language_806,"[0, 1]",745
language_807,"[0, 1]",745
language_808,"[0, 0]",745
language_809,"[0, 1]",745
language_811,"[0, 1]",745
language_814,"[0, 1]",745
language_815,"[1, 0]",745
language_816,"[0, 0]",745
language_817,"[1, 1]",745
language_820,"[1, 1]",745
language_824,"[1, 1]",745
language_828,"[0, 0]",745
language_829,"[0, 1]",745
language_831,"[1, 1]",745
language_833,"[0, 1]",745
language_835,"[0, 1]",745
language_836,"[1, 1]",745
language_837,"[0, 1]",745
language_838,"[1, 1]",745
language_840,"[1, 0]",745
language_843,"[0, 1]",745
language_844,"[0, 1]",745
language_845,"[1, 1]",745
language_847,"[0, 1]",745
language_848,"[0, 1]",745
language_849,"[0, 1]",745
language_853,"[0, 1]",745
language_854,"[0, 1]",745
language_856,"[0, 1]",745
language_858,"[0, 1]",745
language_859,"[0, 0]",745
language_860,"[1, 1]",745
language_861,"[0, 1]",745
language_864,"[1, 1]",745
language_865,"[1, 1]",745
language_867,"[0, 0]",745
language_868,"[1, 1]",745
language_869,"[0, 1]",745
language_871,"[1, 1]",745
language_874,"[0, 0]",745
language_875,"[0, 1]",745
language_876,"[1, 0]",745
language_877,"[1, 1]",745
language_879,"[0, 1]",745
language_881,"[1, 1]",745
language_883,"[1, 0]",745
language_885,"[1, 1]",745
language_886,"[0, 1]",745
language_887,"[0, 0]",745
language_888,"[0, 1]",745
language_890,"[1, 1]",745
language_891,"[0, 1]",745
language_895,"[0, 1]",745
language_896,"[0, 0]",745
language_898,"[1, 1]",745
language_899,"[0, 1]",745
language_903,"[0, 1]",745
language_905,"[0, 0]",745
language_906,"[0, 1]",745
language_908,"[1, 0]",745
language_909,"[0, 0]",745
language_910,"[0, 1]",745
language_911,"[0, 1]",745
language_912,"[0, 0]",745
language_914,"[1, 1]",745
language_915,"[1, 0]",745
language_916,"[0, 0]",745
language_917,"[0, 0]",745
language_919,"[1, 1]",745
language_921,"[0, 1]",745
language_924,"[1, 1]",745
language_925,"[0, 0]",745
language_926,"[0, 1]",745
language_928,"[0, 0]",745
language_929,"[0, 1]",745
language_930,"[0, 1]",745
language_932,"[0, 1]",745
language_933,"[0, 0]",745
language_937,"[1, 1]",745
language_938,"[1, 0]",745
language_939,"[0, 1]",745
language_940,"[0, 1]",745
language_941,"[0, 1]",745
language_942,"[0, 1]",745
language_943,"[1, 1]",745
language_945,"[0, 1]",745
language_946,"[1, 0]",745
language_948,"[0, 1]",745
language_949,"[0, 1]",745
language_950,"[0, 1]",745
language_951,"[0, 1]",745
language_952,"[0, 0]",745
language_953,"[0, 1]",745
language_954,"[0, 1]",745
language_955,"[0, 0]",745
language_956,"[1, 0]",745
language_957,"[1, 1]",745
language_958,"[1, 1]",745
language_960,"[1, 1]",745
language_962,"[0, 0]",745
language_964,"[0, 1]",745
language_966,"[1, 1]",745
language_967,"[0, 1]",745
language_969,"[0, 1]",745
language_970,"[0, 0]",745
language_971,"[0, 1]",745
language_972,"[0, 1]",745
language_976,"[0, 1]",745
language_978,"[0, 1]",745
language_979,"[0, 1]",745
language_982,"[0, 0]",745
language_983,"[0, 0]",745
language_984,"[0, 1]",745
language_985,"[0, 0]",745
language_986,"[0, 1]",745
language_987,"[0, 1]",745
language_989,"[0, 0]",745
language_990,"[0, 0]",745
language_991,"[0, 0]",745
language_992,"[0, 1]",745
language_993,"[1, 0]",745
language_994,"[1, 0]",745
language_995,"[0, 1]",745
language_996,"[1, 1]",745
language_997,"[1, 1]",745
language_998,"[0, 0]",745
language_999,"[0, 0]",745
language_1000,"[0, 1]",745
