LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",900
language_3,"[1, 1]",900
language_4,"[0, 1]",900
language_5,"[1, 0]",900
language_6,"[0, 1]",900
language_7,"[1, 1]",900
language_9,"[0, 0]",900
language_10,"[0, 1]",900
language_11,"[0, 1]",900
language_12,"[0, 1]",900
language_13,"[0, 1]",900
language_15,"[1, 1]",900
language_16,"[0, 0]",900
language_17,"[0, 0]",900
language_22,"[1, 1]",900
language_24,"[0, 0]",900
language_26,"[0, 1]",900
language_28,"[0, 1]",900
language_30,"[0, 1]",900
language_32,"[0, 1]",900
language_33,"[0, 1]",900
language_34,"[1, 1]",900
language_35,"[1, 1]",900
language_38,"[0, 1]",900
language_39,"[1, 1]",900
language_40,"[0, 0]",900
language_42,"[1, 1]",900
language_44,"[0, 1]",900
language_45,"[0, 0]",900
language_46,"[0, 1]",900
language_47,"[0, 1]",900
language_48,"[1, 1]",900
language_53,"[0, 1]",900
language_55,"[0, 1]",900
language_56,"[0, 1]",900
language_57,"[1, 1]",900
language_58,"[0, 1]",900
language_59,"[0, 1]",900
language_60,"[0, 1]",900
language_63,"[0, 0]",900
language_66,"[0, 1]",900
language_68,"[0, 0]",900
language_69,"[0, 0]",900
language_71,"[0, 1]",900
language_72,"[1, 1]",900
language_74,"[0, 1]",900
language_75,"[0, 1]",900
language_80,"[0, 1]",900
language_83,"[0, 1]",900
language_84,"[0, 1]",900
language_86,"[0, 1]",900
language_87,"[1, 0]",900
language_89,"[1, 1]",900
language_90,"[0, 1]",900
language_91,"[0, 0]",900
language_93,"[0, 1]",900
language_94,"[0, 0]",900
language_98,"[0, 1]",900
language_99,"[0, 1]",900
language_101,"[0, 1]",900
language_104,"[1, 1]",900
language_107,"[0, 1]",900
language_109,"[0, 0]",900
language_111,"[0, 1]",900
language_112,"[0, 1]",900
language_113,"[0, 1]",900
language_115,"[1, 1]",900
language_120,"[0, 0]",900
language_121,"[0, 0]",900
language_122,"[1, 1]",900
language_123,"[1, 1]",900
language_124,"[0, 1]",900
language_125,"[0, 0]",900
language_126,"[1, 1]",900
language_128,"[0, 1]",900
language_131,"[0, 0]",900
language_132,"[0, 1]",900
language_133,"[0, 1]",900
language_135,"[1, 1]",900
language_136,"[0, 0]",900
language_139,"[0, 1]",900
language_140,"[0, 1]",900
language_141,"[1, 1]",900
language_143,"[0, 1]",900
language_146,"[0, 1]",900
language_149,"[0, 1]",900
language_150,"[1, 0]",900
language_151,"[0, 1]",900
language_152,"[0, 1]",900
language_153,"[0, 1]",900
language_154,"[1, 1]",900
language_155,"[0, 0]",900
language_158,"[0, 1]",900
language_159,"[1, 0]",900
language_161,"[0, 1]",900
language_162,"[0, 1]",900
language_163,"[0, 1]",900
language_164,"[0, 0]",900
language_165,"[0, 1]",900
language_166,"[0, 1]",900
language_168,"[1, 1]",900
language_170,"[0, 1]",900
language_172,"[1, 0]",900
language_173,"[0, 1]",900
language_176,"[0, 1]",900
language_177,"[0, 1]",900
language_178,"[0, 0]",900
language_179,"[1, 1]",900
language_180,"[0, 1]",900
language_181,"[0, 1]",900
language_182,"[1, 1]",900
language_183,"[0, 1]",900
language_184,"[0, 0]",900
language_185,"[0, 1]",900
language_186,"[1, 1]",900
language_187,"[0, 1]",900
language_188,"[1, 0]",900
language_192,"[0, 1]",900
language_193,"[0, 1]",900
language_194,"[0, 1]",900
language_195,"[0, 1]",900
language_196,"[1, 1]",900
language_197,"[0, 1]",900
language_198,"[1, 0]",900
language_199,"[1, 1]",900
language_200,"[0, 1]",900
language_201,"[1, 1]",900
language_202,"[0, 1]",900
language_203,"[0, 1]",900
language_205,"[0, 1]",900
language_206,"[0, 0]",900
language_207,"[1, 1]",900
language_208,"[1, 1]",900
language_210,"[0, 1]",900
language_211,"[0, 1]",900
language_212,"[0, 1]",900
language_213,"[1, 0]",900
language_215,"[0, 1]",900
language_216,"[1, 1]",900
language_218,"[0, 1]",900
language_219,"[0, 1]",900
language_221,"[1, 1]",900
language_222,"[0, 1]",900
language_223,"[0, 1]",900
language_224,"[0, 0]",900
language_225,"[0, 1]",900
language_226,"[1, 0]",900
language_229,"[0, 1]",900
language_231,"[0, 0]",900
language_232,"[0, 1]",900
language_234,"[0, 1]",900
language_235,"[0, 1]",900
language_236,"[0, 1]",900
language_237,"[0, 1]",900
language_238,"[0, 1]",900
language_239,"[0, 1]",900
language_241,"[0, 1]",900
language_243,"[1, 1]",900
language_244,"[0, 1]",900
language_245,"[1, 1]",900
language_246,"[0, 1]",900
language_248,"[0, 1]",900
language_250,"[0, 1]",900
language_252,"[0, 1]",900
language_253,"[1, 1]",900
language_254,"[0, 1]",900
language_256,"[1, 1]",900
language_257,"[0, 1]",900
language_259,"[0, 1]",900
language_260,"[1, 1]",900
language_262,"[0, 1]",900
language_263,"[0, 1]",900
language_264,"[0, 0]",900
language_265,"[0, 0]",900
language_268,"[0, 1]",900
language_269,"[1, 1]",900
language_271,"[1, 1]",900
language_272,"[0, 1]",900
language_273,"[0, 1]",900
language_274,"[1, 1]",900
language_275,"[0, 1]",900
language_277,"[0, 1]",900
language_279,"[1, 1]",900
language_280,"[1, 1]",900
language_281,"[0, 1]",900
language_282,"[0, 0]",900
language_285,"[0, 1]",900
language_286,"[0, 1]",900
language_287,"[1, 1]",900
language_288,"[0, 1]",900
language_291,"[0, 1]",900
language_292,"[1, 1]",900
language_293,"[0, 1]",900
language_296,"[0, 1]",900
language_297,"[0, 1]",900
language_299,"[0, 1]",900
language_300,"[1, 1]",900
language_301,"[0, 1]",900
language_302,"[0, 1]",900
language_303,"[1, 1]",900
language_305,"[0, 1]",900
language_306,"[0, 0]",900
language_307,"[1, 1]",900
language_308,"[0, 1]",900
language_310,"[0, 1]",900
language_312,"[1, 1]",900
language_317,"[0, 1]",900
language_318,"[0, 0]",900
language_319,"[0, 0]",900
language_322,"[1, 1]",900
language_323,"[0, 0]",900
language_324,"[0, 0]",900
language_325,"[1, 1]",900
language_326,"[0, 0]",900
language_327,"[0, 1]",900
language_328,"[0, 1]",900
language_329,"[1, 1]",900
language_331,"[1, 1]",900
language_332,"[0, 0]",900
language_334,"[1, 1]",900
language_335,"[0, 1]",900
language_336,"[0, 1]",900
language_337,"[0, 1]",900
language_338,"[0, 1]",900
language_342,"[0, 0]",900
language_343,"[0, 1]",900
language_347,"[0, 1]",900
language_348,"[0, 1]",900
language_350,"[1, 1]",900
language_352,"[0, 1]",900
language_357,"[0, 1]",900
language_358,"[0, 0]",900
language_359,"[0, 1]",900
language_360,"[0, 1]",900
language_362,"[0, 1]",900
language_366,"[0, 1]",900
language_369,"[0, 1]",900
language_370,"[0, 1]",900
language_371,"[0, 0]",900
language_372,"[0, 1]",900
language_373,"[0, 1]",900
language_374,"[0, 1]",900
language_375,"[0, 1]",900
language_376,"[1, 1]",900
language_377,"[0, 1]",900
language_378,"[0, 1]",900
language_380,"[0, 0]",900
language_381,"[0, 1]",900
language_382,"[0, 0]",900
language_383,"[0, 1]",900
language_384,"[0, 1]",900
language_385,"[1, 1]",900
language_387,"[0, 1]",900
language_389,"[1, 0]",900
language_390,"[0, 1]",900
language_391,"[1, 1]",900
language_393,"[0, 1]",900
language_394,"[0, 1]",900
language_396,"[0, 1]",900
language_397,"[0, 1]",900
language_399,"[0, 1]",900
language_400,"[0, 1]",900
language_401,"[0, 1]",900
language_402,"[1, 1]",900
language_404,"[0, 0]",900
language_405,"[0, 1]",900
language_406,"[0, 0]",900
language_409,"[0, 1]",900
language_411,"[1, 1]",900
language_412,"[0, 1]",900
language_414,"[0, 1]",900
language_417,"[0, 1]",900
language_418,"[0, 1]",900
language_420,"[0, 1]",900
language_421,"[0, 1]",900
language_422,"[0, 1]",900
language_425,"[0, 1]",900
language_426,"[0, 0]",900
language_427,"[0, 1]",900
language_429,"[0, 0]",900
language_431,"[0, 0]",900
language_432,"[1, 0]",900
language_433,"[1, 1]",900
language_436,"[1, 1]",900
language_437,"[0, 0]",900
language_438,"[0, 1]",900
language_440,"[1, 1]",900
language_441,"[0, 0]",900
language_442,"[0, 1]",900
language_443,"[0, 1]",900
language_446,"[0, 1]",900
language_447,"[1, 1]",900
language_448,"[0, 0]",900
language_449,"[0, 1]",900
language_450,"[0, 1]",900
language_452,"[0, 0]",900
language_453,"[0, 1]",900
language_454,"[0, 0]",900
language_457,"[1, 1]",900
language_458,"[0, 0]",900
language_459,"[0, 1]",900
language_460,"[0, 1]",900
language_461,"[0, 1]",900
language_462,"[1, 1]",900
language_463,"[0, 1]",900
language_464,"[0, 0]",900
