LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",568
language_2,"[0, 0]",568
language_3,"[0, 1]",568
language_4,"[0, 1]",568
language_5,"[0, 1]",568
language_6,"[0, 0]",568
language_7,"[1, 1]",568
language_9,"[1, 1]",568
language_10,"[0, 1]",568
language_11,"[0, 0]",568
language_12,"[0, 1]",568
language_13,"[1, 0]",568
language_14,"[1, 0]",568
language_15,"[0, 0]",568
language_16,"[0, 1]",568
language_17,"[0, 1]",568
language_18,"[1, 0]",568
language_19,"[1, 1]",568
language_20,"[1, 1]",568
language_22,"[0, 1]",568
language_26,"[1, 1]",568
language_28,"[0, 1]",568
language_29,"[1, 0]",568
language_30,"[1, 1]",568
language_31,"[0, 1]",568
language_32,"[0, 1]",568
language_34,"[1, 1]",568
language_36,"[1, 1]",568
language_37,"[0, 1]",568
language_39,"[0, 1]",568
language_43,"[1, 1]",568
language_44,"[1, 1]",568
language_47,"[1, 1]",568
language_48,"[1, 1]",568
language_49,"[1, 1]",568
language_51,"[0, 1]",568
language_53,"[1, 1]",568
language_61,"[1, 1]",568
language_62,"[0, 0]",568
language_63,"[0, 1]",568
language_64,"[0, 1]",568
language_65,"[0, 0]",568
language_69,"[1, 1]",568
language_70,"[1, 1]",568
language_71,"[1, 1]",568
language_73,"[0, 0]",568
language_76,"[0, 1]",568
language_78,"[1, 1]",568
language_79,"[0, 0]",568
language_80,"[0, 1]",568
language_81,"[0, 1]",568
language_82,"[0, 0]",568
language_83,"[0, 1]",568
language_84,"[0, 0]",568
language_88,"[0, 1]",568
language_89,"[0, 1]",568
language_91,"[0, 1]",568
language_93,"[0, 1]",568
language_94,"[0, 1]",568
language_95,"[1, 1]",568
language_97,"[1, 1]",568
language_98,"[1, 1]",568
language_100,"[0, 0]",568
language_101,"[0, 1]",568
language_102,"[0, 1]",568
language_104,"[0, 1]",568
language_105,"[0, 1]",568
language_108,"[0, 1]",568
language_110,"[0, 0]",568
language_111,"[0, 1]",568
language_112,"[0, 1]",568
language_113,"[1, 1]",568
language_116,"[0, 0]",568
language_117,"[0, 1]",568
language_119,"[1, 1]",568
language_120,"[0, 0]",568
language_121,"[1, 1]",568
language_123,"[0, 1]",568
language_128,"[0, 1]",568
language_130,"[0, 1]",568
language_132,"[0, 1]",568
language_135,"[0, 1]",568
language_136,"[0, 1]",568
language_137,"[1, 1]",568
language_138,"[0, 1]",568
language_139,"[0, 0]",568
language_141,"[0, 0]",568
language_142,"[0, 1]",568
language_143,"[0, 1]",568
language_144,"[1, 0]",568
language_145,"[0, 0]",568
language_146,"[1, 1]",568
language_148,"[1, 1]",568
language_149,"[0, 1]",568
language_152,"[1, 0]",568
language_156,"[1, 1]",568
language_161,"[0, 1]",568
language_163,"[0, 1]",568
language_164,"[1, 0]",568
language_165,"[0, 0]",568
language_171,"[0, 1]",568
language_172,"[0, 1]",568
language_174,"[0, 1]",568
language_176,"[0, 1]",568
language_177,"[1, 0]",568
language_179,"[1, 1]",568
language_181,"[0, 1]",568
language_182,"[1, 1]",568
language_184,"[0, 1]",568
language_185,"[0, 0]",568
language_186,"[1, 1]",568
language_187,"[0, 1]",568
language_188,"[1, 1]",568
language_190,"[0, 1]",568
language_191,"[1, 0]",568
language_192,"[0, 1]",568
