LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",322
language_2,"[1, 1]",322
language_3,"[0, 1]",322
language_5,"[1, 1]",322
language_8,"[1, 1]",322
language_14,"[1, 1]",322
language_17,"[0, 1]",322
language_18,"[0, 1]",322
language_20,"[0, 1]",322
language_22,"[0, 1]",322
language_23,"[0, 1]",322
language_24,"[0, 1]",322
language_25,"[1, 0]",322
language_27,"[0, 1]",322
language_28,"[0, 1]",322
language_29,"[1, 1]",322
language_30,"[0, 1]",322
language_31,"[0, 1]",322
language_32,"[1, 0]",322
language_33,"[1, 1]",322
language_35,"[0, 1]",322
language_37,"[0, 1]",322
language_39,"[1, 1]",322
language_41,"[1, 1]",322
language_43,"[1, 0]",322
language_44,"[0, 1]",322
language_46,"[1, 1]",322
language_47,"[0, 1]",322
language_51,"[1, 0]",322
language_53,"[0, 0]",322
language_55,"[0, 1]",322
language_56,"[0, 1]",322
language_57,"[0, 1]",322
language_58,"[0, 1]",322
language_60,"[0, 1]",322
language_61,"[0, 1]",322
language_62,"[1, 1]",322
language_63,"[0, 1]",322
language_64,"[0, 0]",322
language_66,"[1, 1]",322
language_67,"[0, 0]",322
language_68,"[1, 0]",322
language_70,"[0, 1]",322
language_72,"[1, 0]",322
language_73,"[0, 1]",322
language_75,"[1, 1]",322
language_76,"[0, 1]",322
language_77,"[1, 0]",322
language_78,"[1, 1]",322
language_82,"[1, 1]",322
language_83,"[0, 1]",322
language_84,"[0, 1]",322
language_85,"[1, 1]",322
language_86,"[0, 1]",322
language_92,"[0, 1]",322
language_93,"[1, 1]",322
language_95,"[0, 1]",322
language_96,"[0, 1]",322
language_98,"[1, 1]",322
language_99,"[0, 1]",322
language_100,"[1, 0]",322
language_101,"[0, 1]",322
language_102,"[0, 0]",322
language_103,"[0, 0]",322
language_104,"[0, 1]",322
language_105,"[0, 1]",322
language_106,"[0, 1]",322
language_107,"[1, 1]",322
language_108,"[1, 0]",322
language_109,"[1, 1]",322
language_112,"[0, 1]",322
language_113,"[0, 1]",322
language_114,"[0, 1]",322
language_116,"[0, 1]",322
language_118,"[0, 1]",322
language_120,"[0, 1]",322
language_121,"[1, 1]",322
language_122,"[1, 1]",322
language_123,"[0, 1]",322
language_125,"[0, 1]",322
language_126,"[0, 1]",322
language_128,"[0, 1]",322
language_129,"[0, 1]",322
language_132,"[0, 1]",322
language_133,"[0, 1]",322
language_135,"[0, 1]",322
