LANGUAGE,LINEAGE,SET
language_3,"[0, 1]",223
language_4,"[0, 1]",223
language_5,"[1, 1]",223
language_6,"[1, 1]",223
language_7,"[0, 1]",223
language_16,"[1, 1]",223
language_17,"[0, 1]",223
language_19,"[1, 1]",223
language_20,"[0, 1]",223
language_21,"[1, 0]",223
language_22,"[0, 0]",223
language_23,"[0, 1]",223
language_24,"[0, 1]",223
language_25,"[0, 1]",223
language_26,"[0, 1]",223
language_27,"[0, 1]",223
language_30,"[1, 0]",223
language_31,"[0, 0]",223
language_34,"[0, 1]",223
language_35,"[1, 1]",223
language_36,"[0, 1]",223
language_38,"[0, 1]",223
language_39,"[0, 1]",223
language_40,"[1, 1]",223
language_42,"[0, 0]",223
language_44,"[0, 0]",223
language_45,"[0, 1]",223
language_47,"[0, 1]",223
language_48,"[0, 1]",223
language_51,"[0, 1]",223
language_52,"[0, 1]",223
language_53,"[0, 1]",223
language_55,"[1, 1]",223
language_56,"[1, 1]",223
language_57,"[1, 1]",223
language_58,"[0, 0]",223
language_60,"[1, 1]",223
language_61,"[0, 0]",223
language_62,"[1, 1]",223
language_63,"[0, 1]",223
language_66,"[0, 1]",223
language_67,"[0, 1]",223
language_68,"[0, 1]",223
language_70,"[0, 1]",223
language_72,"[0, 0]",223
language_76,"[0, 0]",223
language_78,"[0, 1]",223
language_80,"[0, 1]",223
language_81,"[1, 1]",223
language_82,"[0, 1]",223
language_84,"[1, 1]",223
language_86,"[0, 1]",223
language_88,"[0, 1]",223
language_89,"[1, 1]",223
language_93,"[1, 1]",223
language_94,"[0, 1]",223
language_95,"[0, 1]",223
language_97,"[0, 1]",223
language_98,"[1, 1]",223
language_99,"[0, 1]",223
language_100,"[0, 1]",223
language_101,"[0, 1]",223
language_102,"[0, 1]",223
language_103,"[1, 1]",223
language_104,"[1, 0]",223
language_105,"[0, 1]",223
language_108,"[1, 1]",223
language_109,"[1, 1]",223
language_110,"[0, 1]",223
language_111,"[0, 1]",223
language_113,"[0, 1]",223
language_114,"[1, 1]",223
language_116,"[0, 1]",223
language_118,"[0, 1]",223
language_120,"[1, 1]",223
language_121,"[0, 1]",223
language_122,"[0, 1]",223
language_124,"[0, 1]",223
language_127,"[1, 0]",223
language_128,"[1, 1]",223
language_129,"[1, 1]",223
language_133,"[0, 0]",223
language_136,"[0, 1]",223
language_137,"[0, 0]",223
language_138,"[0, 1]",223
language_139,"[1, 1]",223
language_140,"[0, 1]",223
language_143,"[0, 1]",223
language_144,"[0, 1]",223
language_145,"[1, 0]",223
language_146,"[0, 1]",223
language_147,"[0, 1]",223
language_148,"[0, 0]",223
language_150,"[0, 1]",223
language_151,"[0, 1]",223
language_152,"[0, 1]",223
language_153,"[0, 0]",223
language_155,"[0, 0]",223
language_157,"[1, 0]",223
language_159,"[0, 1]",223
language_160,"[1, 1]",223
language_161,"[0, 1]",223
language_162,"[0, 1]",223
language_164,"[0, 1]",223
language_165,"[0, 1]",223
language_166,"[0, 0]",223
language_170,"[0, 1]",223
language_171,"[0, 1]",223
language_178,"[0, 1]",223
language_180,"[0, 0]",223
language_182,"[1, 1]",223
language_185,"[0, 1]",223
language_186,"[0, 0]",223
language_188,"[0, 0]",223
language_189,"[0, 1]",223
language_190,"[0, 1]",223
language_191,"[1, 1]",223
language_192,"[0, 1]",223
language_196,"[1, 1]",223
language_197,"[1, 1]",223
language_199,"[0, 1]",223
language_200,"[0, 0]",223
language_202,"[0, 1]",223
language_203,"[0, 1]",223
language_204,"[0, 0]",223
language_206,"[0, 1]",223
language_207,"[1, 1]",223
language_208,"[0, 0]",223
language_209,"[0, 1]",223
language_210,"[1, 1]",223
language_211,"[0, 0]",223
language_213,"[1, 1]",223
language_214,"[0, 1]",223
language_215,"[0, 1]",223
language_216,"[0, 0]",223
language_217,"[1, 1]",223
language_218,"[0, 1]",223
language_219,"[1, 0]",223
language_221,"[0, 1]",223
language_223,"[0, 0]",223
language_224,"[0, 1]",223
language_227,"[0, 1]",223
language_228,"[0, 1]",223
language_229,"[0, 1]",223
language_230,"[0, 1]",223
language_231,"[0, 0]",223
language_232,"[0, 1]",223
language_235,"[0, 0]",223
language_236,"[1, 0]",223
language_237,"[0, 0]",223
language_238,"[0, 1]",223
language_239,"[1, 1]",223
language_241,"[0, 1]",223
language_242,"[0, 1]",223
language_244,"[0, 1]",223
language_248,"[0, 0]",223
language_249,"[1, 1]",223
language_250,"[0, 1]",223
language_251,"[0, 1]",223
language_253,"[0, 1]",223
language_254,"[0, 1]",223
language_255,"[0, 1]",223
language_256,"[0, 1]",223
language_257,"[0, 1]",223
language_258,"[0, 1]",223
language_260,"[0, 1]",223
language_262,"[0, 1]",223
language_263,"[1, 1]",223
language_264,"[1, 1]",223
language_265,"[0, 1]",223
language_268,"[0, 1]",223
language_270,"[0, 1]",223
language_272,"[0, 1]",223
language_273,"[1, 1]",223
language_275,"[0, 1]",223
language_277,"[1, 0]",223
language_279,"[0, 1]",223
language_281,"[1, 0]",223
language_282,"[1, 0]",223
language_284,"[1, 1]",223
language_285,"[0, 1]",223
language_287,"[0, 1]",223
language_291,"[0, 0]",223
language_292,"[0, 0]",223
language_293,"[0, 0]",223
language_294,"[0, 1]",223
language_295,"[1, 1]",223
language_297,"[0, 1]",223
language_298,"[1, 1]",223
language_300,"[0, 1]",223
language_304,"[0, 1]",223
language_305,"[0, 1]",223
language_306,"[0, 1]",223
language_308,"[0, 0]",223
language_309,"[1, 1]",223
language_311,"[0, 0]",223
language_315,"[0, 1]",223
language_316,"[0, 1]",223
language_323,"[0, 1]",223
language_325,"[1, 1]",223
language_326,"[0, 1]",223
language_327,"[0, 1]",223
language_331,"[0, 0]",223
language_332,"[0, 1]",223
language_333,"[0, 0]",223
language_334,"[0, 1]",223
language_335,"[0, 1]",223
language_336,"[1, 1]",223
language_337,"[0, 0]",223
language_343,"[0, 1]",223
language_344,"[1, 1]",223
language_345,"[0, 1]",223
language_347,"[0, 1]",223
language_349,"[0, 1]",223
language_350,"[0, 1]",223
language_351,"[1, 0]",223
language_352,"[1, 0]",223
language_354,"[0, 0]",223
language_355,"[1, 1]",223
language_359,"[1, 1]",223
language_361,"[0, 1]",223
language_362,"[1, 1]",223
language_365,"[0, 1]",223
language_367,"[1, 1]",223
language_369,"[0, 1]",223
language_370,"[0, 0]",223
language_371,"[1, 1]",223
language_372,"[0, 1]",223
language_374,"[1, 0]",223
language_375,"[0, 1]",223
language_376,"[0, 1]",223
language_377,"[1, 0]",223
language_380,"[0, 1]",223
language_381,"[0, 1]",223
language_383,"[0, 0]",223
language_384,"[0, 1]",223
language_386,"[0, 1]",223
language_387,"[1, 1]",223
language_388,"[0, 1]",223
language_390,"[0, 1]",223
language_392,"[0, 1]",223
language_393,"[0, 1]",223
language_395,"[0, 1]",223
language_396,"[1, 1]",223
language_397,"[1, 1]",223
language_399,"[1, 0]",223
language_400,"[1, 1]",223
language_401,"[1, 1]",223
language_403,"[1, 1]",223
language_404,"[0, 0]",223
language_407,"[1, 1]",223
language_409,"[0, 0]",223
language_410,"[1, 1]",223
language_412,"[0, 0]",223
language_413,"[0, 1]",223
language_414,"[0, 1]",223
language_416,"[0, 1]",223
language_417,"[0, 1]",223
language_419,"[0, 1]",223
language_420,"[0, 1]",223
language_421,"[0, 0]",223
language_422,"[0, 1]",223
language_423,"[0, 1]",223
language_427,"[0, 0]",223
language_428,"[0, 1]",223
language_431,"[0, 1]",223
language_435,"[1, 1]",223
language_440,"[0, 1]",223
language_442,"[0, 1]",223
language_443,"[0, 1]",223
language_445,"[0, 1]",223
language_446,"[0, 1]",223
language_448,"[0, 1]",223
language_449,"[1, 1]",223
language_450,"[1, 0]",223
language_451,"[1, 0]",223
language_453,"[0, 1]",223
language_454,"[0, 0]",223
language_456,"[0, 1]",223
language_459,"[0, 1]",223
language_460,"[0, 1]",223
language_461,"[0, 1]",223
language_462,"[0, 1]",223
language_464,"[1, 1]",223
language_465,"[0, 1]",223
language_466,"[1, 1]",223
language_467,"[0, 1]",223
language_468,"[0, 0]",223
language_469,"[1, 1]",223
language_470,"[0, 1]",223
language_471,"[1, 1]",223
language_473,"[0, 0]",223
language_474,"[0, 1]",223
language_475,"[0, 1]",223
language_476,"[0, 0]",223
language_477,"[0, 1]",223
language_479,"[0, 1]",223
language_482,"[0, 0]",223
language_488,"[0, 1]",223
language_489,"[1, 1]",223
language_490,"[0, 1]",223
language_492,"[0, 1]",223
language_493,"[0, 1]",223
language_496,"[0, 1]",223
language_497,"[0, 1]",223
language_498,"[0, 0]",223
language_499,"[0, 1]",223
language_500,"[0, 1]",223
language_502,"[0, 0]",223
language_503,"[0, 1]",223
language_505,"[0, 0]",223
language_506,"[0, 1]",223
language_512,"[1, 1]",223
language_514,"[0, 0]",223
language_515,"[0, 0]",223
language_517,"[0, 1]",223
language_518,"[0, 1]",223
language_522,"[0, 1]",223
language_524,"[1, 1]",223
language_525,"[0, 1]",223
language_526,"[0, 1]",223
language_527,"[0, 1]",223
language_529,"[0, 1]",223
language_532,"[0, 1]",223
language_536,"[0, 0]",223
language_537,"[0, 1]",223
language_538,"[0, 1]",223
language_539,"[1, 0]",223
language_541,"[0, 1]",223
language_542,"[0, 1]",223
language_543,"[0, 0]",223
language_545,"[0, 0]",223
language_546,"[0, 1]",223
language_547,"[1, 1]",223
language_548,"[0, 1]",223
language_549,"[0, 1]",223
language_550,"[1, 1]",223
