LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",85
language_3,"[0, 1]",85
language_4,"[0, 1]",85
language_6,"[0, 1]",85
language_8,"[0, 0]",85
language_9,"[0, 1]",85
language_10,"[1, 1]",85
language_12,"[0, 1]",85
language_13,"[0, 1]",85
language_14,"[0, 1]",85
language_15,"[0, 1]",85
language_16,"[1, 1]",85
language_18,"[0, 1]",85
language_19,"[0, 1]",85
language_20,"[1, 1]",85
language_21,"[1, 1]",85
language_22,"[0, 1]",85
language_23,"[0, 1]",85
language_26,"[1, 1]",85
language_29,"[0, 1]",85
language_30,"[0, 1]",85
language_31,"[0, 1]",85
language_34,"[0, 1]",85
language_35,"[1, 1]",85
language_37,"[1, 1]",85
language_38,"[0, 1]",85
language_39,"[0, 0]",85
language_40,"[0, 0]",85
language_41,"[0, 1]",85
language_42,"[0, 1]",85
language_43,"[0, 0]",85
language_44,"[1, 1]",85
language_45,"[0, 1]",85
language_46,"[0, 0]",85
language_47,"[0, 1]",85
language_48,"[1, 1]",85
language_49,"[1, 1]",85
language_51,"[0, 0]",85
language_52,"[0, 0]",85
language_53,"[0, 1]",85
language_54,"[0, 1]",85
language_55,"[0, 1]",85
language_57,"[0, 1]",85
language_58,"[0, 1]",85
language_59,"[0, 1]",85
language_61,"[0, 0]",85
language_62,"[0, 1]",85
language_65,"[0, 1]",85
language_66,"[0, 1]",85
language_67,"[0, 1]",85
language_68,"[1, 0]",85
language_69,"[0, 1]",85
language_70,"[0, 1]",85
language_71,"[0, 1]",85
language_73,"[0, 1]",85
language_74,"[0, 1]",85
language_75,"[1, 1]",85
language_77,"[0, 1]",85
language_79,"[0, 1]",85
language_80,"[1, 1]",85
language_84,"[1, 0]",85
language_85,"[1, 1]",85
language_87,"[0, 1]",85
language_90,"[0, 1]",85
language_92,"[0, 1]",85
language_93,"[0, 1]",85
language_96,"[1, 0]",85
language_97,"[0, 0]",85
language_98,"[0, 0]",85
language_99,"[1, 1]",85
language_100,"[1, 1]",85
language_101,"[1, 1]",85
language_103,"[0, 1]",85
language_105,"[1, 1]",85
language_106,"[1, 1]",85
language_108,"[1, 1]",85
language_110,"[0, 1]",85
language_111,"[1, 1]",85
language_112,"[0, 1]",85
language_113,"[0, 1]",85
language_115,"[1, 1]",85
language_117,"[0, 0]",85
language_119,"[0, 1]",85
language_120,"[0, 1]",85
language_121,"[0, 0]",85
language_122,"[1, 1]",85
language_123,"[1, 0]",85
language_126,"[1, 1]",85
language_130,"[0, 1]",85
language_131,"[0, 1]",85
language_134,"[0, 0]",85
language_137,"[0, 1]",85
language_138,"[1, 1]",85
language_139,"[0, 1]",85
language_140,"[0, 1]",85
language_141,"[1, 1]",85
language_142,"[0, 0]",85
language_143,"[1, 1]",85
language_144,"[1, 0]",85
language_146,"[0, 1]",85
language_151,"[0, 0]",85
language_152,"[0, 1]",85
language_153,"[0, 1]",85
language_154,"[0, 0]",85
language_159,"[0, 1]",85
language_160,"[0, 1]",85
language_161,"[0, 0]",85
language_163,"[1, 1]",85
language_164,"[1, 1]",85
language_165,"[0, 1]",85
language_166,"[0, 0]",85
language_167,"[0, 1]",85
language_169,"[0, 1]",85
language_171,"[0, 1]",85
language_172,"[1, 1]",85
language_173,"[0, 1]",85
language_175,"[0, 1]",85
language_177,"[1, 0]",85
language_178,"[0, 1]",85
language_179,"[0, 1]",85
language_182,"[0, 0]",85
language_184,"[0, 1]",85
language_185,"[0, 0]",85
language_186,"[0, 1]",85
language_187,"[1, 1]",85
language_192,"[0, 0]",85
language_193,"[0, 0]",85
language_195,"[0, 1]",85
language_196,"[1, 1]",85
language_197,"[0, 1]",85
language_199,"[0, 1]",85
language_200,"[0, 1]",85
language_201,"[0, 1]",85
language_203,"[0, 0]",85
language_204,"[0, 1]",85
language_205,"[1, 1]",85
language_206,"[0, 0]",85
language_208,"[0, 1]",85
language_209,"[0, 0]",85
language_211,"[1, 0]",85
language_212,"[1, 1]",85
language_213,"[0, 1]",85
language_215,"[0, 0]",85
language_217,"[0, 0]",85
language_218,"[0, 0]",85
language_223,"[0, 1]",85
language_225,"[1, 1]",85
language_227,"[1, 0]",85
language_228,"[0, 1]",85
language_229,"[0, 1]",85
language_230,"[1, 0]",85
language_231,"[0, 0]",85
language_232,"[1, 1]",85
language_233,"[0, 1]",85
language_234,"[0, 1]",85
language_242,"[0, 1]",85
language_243,"[1, 1]",85
language_245,"[1, 1]",85
language_246,"[0, 1]",85
language_247,"[0, 1]",85
language_248,"[1, 1]",85
language_249,"[1, 1]",85
language_251,"[1, 1]",85
language_253,"[0, 1]",85
language_254,"[0, 1]",85
language_256,"[0, 1]",85
language_258,"[0, 1]",85
language_260,"[0, 1]",85
language_261,"[0, 1]",85
language_262,"[0, 0]",85
language_264,"[0, 1]",85
language_265,"[0, 0]",85
language_266,"[1, 0]",85
language_267,"[0, 1]",85
language_268,"[0, 1]",85
language_269,"[0, 1]",85
language_271,"[0, 1]",85
language_272,"[0, 1]",85
language_273,"[0, 1]",85
language_274,"[0, 1]",85
language_275,"[1, 0]",85
language_279,"[0, 0]",85
language_280,"[0, 1]",85
language_281,"[0, 0]",85
language_282,"[1, 1]",85
language_285,"[0, 1]",85
language_287,"[0, 1]",85
language_288,"[1, 1]",85
language_289,"[0, 0]",85
language_290,"[1, 1]",85
language_292,"[0, 0]",85
language_293,"[1, 1]",85
language_294,"[0, 0]",85
language_295,"[0, 1]",85
language_297,"[0, 1]",85
language_298,"[0, 0]",85
language_299,"[1, 1]",85
language_300,"[0, 1]",85
language_302,"[0, 1]",85
language_303,"[0, 1]",85
language_304,"[1, 1]",85
language_305,"[0, 1]",85
language_307,"[1, 0]",85
language_309,"[0, 0]",85
language_310,"[0, 1]",85
language_311,"[1, 1]",85
language_312,"[0, 1]",85
language_313,"[1, 1]",85
language_314,"[0, 1]",85
language_315,"[1, 1]",85
language_316,"[0, 1]",85
language_318,"[0, 1]",85
language_319,"[0, 1]",85
language_321,"[0, 1]",85
language_322,"[0, 0]",85
language_323,"[0, 1]",85
language_324,"[1, 1]",85
language_325,"[1, 0]",85
language_326,"[1, 1]",85
language_327,"[1, 1]",85
language_329,"[0, 0]",85
language_330,"[0, 1]",85
language_331,"[0, 1]",85
language_334,"[1, 1]",85
language_337,"[0, 1]",85
language_338,"[0, 1]",85
language_341,"[0, 1]",85
language_343,"[1, 1]",85
language_344,"[0, 1]",85
language_345,"[0, 1]",85
language_346,"[0, 1]",85
language_348,"[1, 1]",85
language_350,"[0, 1]",85
language_353,"[0, 0]",85
language_355,"[0, 0]",85
language_356,"[0, 1]",85
language_362,"[0, 1]",85
language_365,"[0, 1]",85
language_366,"[0, 1]",85
language_367,"[0, 0]",85
language_368,"[1, 0]",85
language_369,"[1, 0]",85
language_370,"[0, 1]",85
language_372,"[0, 1]",85
language_373,"[0, 1]",85
language_375,"[1, 1]",85
language_377,"[0, 1]",85
language_381,"[0, 1]",85
language_383,"[1, 0]",85
language_384,"[1, 1]",85
language_385,"[0, 1]",85
language_386,"[0, 1]",85
language_388,"[1, 1]",85
language_390,"[0, 1]",85
language_392,"[0, 1]",85
language_394,"[0, 1]",85
language_395,"[0, 1]",85
language_396,"[0, 1]",85
language_399,"[0, 0]",85
language_400,"[0, 0]",85
language_402,"[1, 1]",85
language_405,"[1, 1]",85
language_406,"[0, 1]",85
language_407,"[0, 0]",85
language_408,"[0, 1]",85
language_410,"[0, 1]",85
language_412,"[0, 0]",85
language_413,"[1, 1]",85
language_418,"[0, 1]",85
language_420,"[0, 1]",85
