LANGUAGE,LINEAGE,SET
language_3,"[0, 1]",442
language_4,"[0, 1]",442
language_5,"[0, 1]",442
language_6,"[1, 1]",442
language_7,"[0, 1]",442
language_8,"[0, 0]",442
language_9,"[0, 1]",442
language_11,"[0, 0]",442
language_12,"[0, 1]",442
language_13,"[0, 1]",442
language_14,"[0, 1]",442
language_15,"[0, 1]",442
language_16,"[0, 1]",442
language_17,"[0, 1]",442
language_21,"[0, 1]",442
language_22,"[1, 1]",442
language_23,"[1, 1]",442
language_24,"[0, 1]",442
language_25,"[1, 1]",442
language_26,"[0, 1]",442
language_29,"[1, 1]",442
language_30,"[0, 1]",442
language_31,"[0, 1]",442
language_34,"[0, 0]",442
language_36,"[0, 1]",442
language_37,"[0, 1]",442
language_39,"[0, 1]",442
language_41,"[0, 1]",442
language_44,"[0, 1]",442
language_46,"[1, 1]",442
language_47,"[0, 0]",442
language_49,"[0, 1]",442
language_52,"[0, 0]",442
language_53,"[0, 1]",442
language_54,"[0, 1]",442
language_56,"[1, 1]",442
language_57,"[0, 1]",442
language_58,"[1, 1]",442
language_59,"[0, 1]",442
language_60,"[0, 1]",442
language_66,"[1, 1]",442
language_68,"[0, 1]",442
language_70,"[0, 1]",442
language_71,"[0, 1]",442
language_72,"[0, 1]",442
language_73,"[0, 1]",442
language_74,"[1, 0]",442
language_77,"[0, 1]",442
language_81,"[1, 0]",442
language_82,"[0, 1]",442
language_83,"[0, 1]",442
language_84,"[0, 1]",442
language_86,"[0, 0]",442
language_87,"[0, 0]",442
language_88,"[0, 1]",442
language_90,"[1, 1]",442
language_91,"[0, 1]",442
language_92,"[1, 1]",442
language_96,"[0, 1]",442
language_98,"[0, 0]",442
language_99,"[0, 0]",442
language_100,"[0, 1]",442
language_101,"[0, 1]",442
language_102,"[0, 1]",442
language_103,"[0, 1]",442
language_106,"[1, 1]",442
language_107,"[0, 0]",442
language_109,"[1, 1]",442
language_110,"[1, 1]",442
language_111,"[0, 1]",442
language_112,"[0, 1]",442
language_115,"[1, 1]",442
language_116,"[0, 1]",442
language_117,"[1, 1]",442
language_118,"[0, 0]",442
language_121,"[0, 0]",442
language_122,"[0, 1]",442
language_123,"[0, 1]",442
language_124,"[0, 1]",442
language_126,"[0, 1]",442
language_128,"[1, 0]",442
language_129,"[0, 1]",442
language_130,"[1, 1]",442
language_132,"[0, 1]",442
language_133,"[0, 1]",442
language_134,"[0, 1]",442
language_135,"[0, 1]",442
language_136,"[0, 1]",442
language_140,"[0, 1]",442
language_142,"[0, 1]",442
language_143,"[0, 1]",442
language_144,"[0, 1]",442
language_145,"[0, 1]",442
language_146,"[0, 1]",442
language_148,"[0, 1]",442
language_149,"[0, 1]",442
language_151,"[0, 1]",442
language_153,"[0, 1]",442
language_154,"[0, 1]",442
language_156,"[0, 0]",442
language_158,"[1, 1]",442
language_160,"[1, 1]",442
language_161,"[0, 0]",442
language_162,"[1, 0]",442
language_163,"[0, 0]",442
language_164,"[0, 1]",442
language_166,"[0, 1]",442
language_167,"[0, 1]",442
language_168,"[0, 0]",442
language_169,"[0, 1]",442
language_170,"[0, 0]",442
language_172,"[0, 1]",442
language_174,"[0, 0]",442
language_176,"[0, 1]",442
language_177,"[0, 1]",442
language_178,"[0, 1]",442
language_182,"[1, 1]",442
language_184,"[0, 0]",442
language_185,"[0, 0]",442
language_186,"[1, 0]",442
language_187,"[0, 1]",442
language_188,"[1, 1]",442
language_191,"[0, 0]",442
language_192,"[0, 1]",442
language_195,"[0, 1]",442
language_196,"[0, 0]",442
language_197,"[0, 1]",442
language_198,"[0, 1]",442
language_200,"[0, 0]",442
language_201,"[1, 1]",442
language_203,"[1, 1]",442
language_205,"[0, 1]",442
language_206,"[0, 1]",442
language_207,"[1, 0]",442
language_208,"[1, 1]",442
language_209,"[0, 1]",442
language_210,"[1, 1]",442
language_213,"[1, 1]",442
language_214,"[0, 1]",442
language_215,"[1, 1]",442
language_216,"[0, 0]",442
language_217,"[0, 1]",442
language_219,"[1, 1]",442
language_220,"[0, 1]",442
language_221,"[0, 1]",442
language_222,"[0, 1]",442
language_223,"[0, 1]",442
language_224,"[0, 0]",442
language_225,"[0, 1]",442
language_227,"[1, 1]",442
language_229,"[1, 1]",442
language_231,"[0, 1]",442
language_232,"[1, 1]",442
language_233,"[0, 1]",442
language_236,"[0, 1]",442
language_237,"[0, 0]",442
language_238,"[0, 1]",442
language_239,"[1, 1]",442
language_240,"[1, 1]",442
language_242,"[0, 0]",442
language_243,"[0, 1]",442
language_244,"[0, 0]",442
language_245,"[0, 1]",442
language_246,"[1, 0]",442
language_247,"[1, 1]",442
language_249,"[0, 1]",442
language_252,"[1, 0]",442
language_254,"[0, 1]",442
language_255,"[0, 1]",442
language_256,"[0, 0]",442
language_257,"[0, 0]",442
language_258,"[0, 1]",442
language_264,"[0, 1]",442
language_265,"[0, 1]",442
language_267,"[0, 1]",442
language_269,"[0, 1]",442
language_270,"[0, 0]",442
language_271,"[0, 1]",442
language_272,"[0, 0]",442
language_274,"[0, 1]",442
language_275,"[1, 0]",442
language_277,"[1, 0]",442
language_278,"[0, 1]",442
language_279,"[0, 1]",442
language_280,"[0, 0]",442
language_281,"[1, 0]",442
language_282,"[0, 1]",442
language_284,"[0, 1]",442
language_288,"[0, 1]",442
language_290,"[0, 1]",442
language_294,"[0, 0]",442
language_300,"[0, 1]",442
language_301,"[0, 1]",442
language_302,"[1, 1]",442
language_303,"[0, 1]",442
language_304,"[0, 1]",442
language_305,"[0, 0]",442
language_306,"[1, 1]",442
language_308,"[1, 1]",442
language_312,"[0, 1]",442
language_313,"[1, 1]",442
language_314,"[0, 1]",442
language_315,"[1, 0]",442
language_317,"[1, 1]",442
language_318,"[1, 1]",442
language_319,"[0, 0]",442
language_322,"[0, 1]",442
language_324,"[0, 1]",442
language_325,"[0, 1]",442
language_326,"[1, 0]",442
language_331,"[1, 1]",442
language_332,"[0, 1]",442
language_333,"[1, 1]",442
language_334,"[0, 1]",442
language_337,"[0, 1]",442
language_338,"[0, 1]",442
language_339,"[0, 1]",442
language_342,"[0, 1]",442
language_343,"[0, 0]",442
language_344,"[1, 1]",442
language_346,"[0, 0]",442
language_347,"[1, 1]",442
language_348,"[0, 0]",442
language_349,"[0, 1]",442
language_350,"[0, 1]",442
language_353,"[0, 1]",442
language_354,"[1, 1]",442
language_356,"[1, 0]",442
language_357,"[0, 1]",442
language_358,"[0, 1]",442
language_362,"[0, 1]",442
language_364,"[0, 0]",442
language_365,"[0, 0]",442
language_367,"[0, 1]",442
language_369,"[0, 0]",442
language_371,"[0, 1]",442
language_372,"[0, 1]",442
language_374,"[0, 1]",442
language_379,"[0, 1]",442
language_380,"[0, 0]",442
language_383,"[0, 1]",442
language_384,"[1, 1]",442
language_387,"[0, 0]",442
language_389,"[0, 0]",442
language_390,"[0, 0]",442
language_391,"[0, 1]",442
language_394,"[0, 1]",442
language_395,"[0, 1]",442
language_396,"[0, 0]",442
language_397,"[0, 1]",442
language_399,"[0, 0]",442
language_400,"[1, 1]",442
language_402,"[0, 1]",442
language_403,"[0, 1]",442
language_404,"[0, 1]",442
language_407,"[0, 1]",442
language_410,"[0, 1]",442
language_411,"[1, 0]",442
language_413,"[0, 1]",442
language_415,"[0, 1]",442
language_417,"[1, 1]",442
language_419,"[0, 1]",442
language_420,"[0, 1]",442
language_421,"[0, 0]",442
language_422,"[0, 0]",442
language_424,"[0, 1]",442
language_426,"[0, 1]",442
language_428,"[0, 1]",442
language_429,"[1, 1]",442
language_430,"[0, 1]",442
language_433,"[1, 1]",442
language_434,"[1, 0]",442
language_435,"[0, 1]",442
language_436,"[1, 1]",442
language_437,"[1, 1]",442
language_438,"[0, 1]",442
language_439,"[1, 0]",442
language_440,"[1, 0]",442
language_441,"[0, 1]",442
language_443,"[1, 1]",442
language_444,"[0, 1]",442
language_445,"[0, 0]",442
language_446,"[0, 1]",442
language_447,"[0, 1]",442
language_449,"[1, 1]",442
language_450,"[1, 0]",442
language_452,"[0, 1]",442
language_455,"[0, 1]",442
language_457,"[0, 1]",442
