LANGUAGE,LINEAGE,SET
language_3,"[1, 1]",535
language_4,"[0, 1]",535
language_7,"[1, 1]",535
language_8,"[0, 1]",535
language_10,"[0, 1]",535
language_11,"[0, 1]",535
language_12,"[0, 0]",535
language_13,"[1, 0]",535
language_14,"[0, 0]",535
language_15,"[0, 1]",535
language_22,"[1, 1]",535
language_24,"[0, 1]",535
language_25,"[0, 0]",535
language_26,"[0, 1]",535
language_27,"[1, 0]",535
language_31,"[0, 1]",535
language_32,"[0, 1]",535
language_33,"[0, 1]",535
language_37,"[1, 1]",535
language_38,"[0, 1]",535
language_39,"[0, 0]",535
language_40,"[1, 0]",535
language_42,"[0, 1]",535
language_45,"[0, 1]",535
language_46,"[0, 0]",535
language_47,"[1, 1]",535
language_48,"[1, 1]",535
language_49,"[1, 1]",535
language_51,"[1, 0]",535
language_52,"[0, 1]",535
language_53,"[0, 1]",535
language_56,"[0, 1]",535
language_57,"[0, 1]",535
language_60,"[0, 1]",535
language_61,"[0, 1]",535
language_65,"[0, 1]",535
language_67,"[0, 0]",535
language_69,"[1, 1]",535
language_70,"[0, 1]",535
language_71,"[1, 1]",535
language_72,"[1, 1]",535
language_73,"[0, 1]",535
language_74,"[0, 1]",535
language_76,"[0, 0]",535
language_78,"[1, 1]",535
language_81,"[0, 1]",535
language_83,"[0, 1]",535
language_85,"[0, 1]",535
language_86,"[0, 1]",535
language_88,"[0, 1]",535
language_90,"[0, 0]",535
language_91,"[0, 1]",535
language_93,"[0, 0]",535
language_94,"[0, 1]",535
language_96,"[0, 0]",535
language_97,"[1, 1]",535
language_99,"[0, 1]",535
language_102,"[0, 1]",535
language_106,"[0, 1]",535
language_108,"[1, 1]",535
language_109,"[1, 1]",535
language_110,"[0, 1]",535
language_112,"[0, 1]",535
language_118,"[1, 1]",535
language_119,"[1, 1]",535
language_120,"[1, 1]",535
language_121,"[0, 0]",535
language_128,"[0, 0]",535
language_130,"[0, 1]",535
language_134,"[0, 1]",535
language_136,"[0, 1]",535
language_137,"[0, 0]",535
language_138,"[0, 1]",535
language_139,"[0, 1]",535
language_140,"[1, 1]",535
language_141,"[1, 1]",535
language_142,"[0, 0]",535
language_147,"[1, 1]",535
language_149,"[0, 0]",535
language_150,"[0, 1]",535
language_151,"[0, 1]",535
language_152,"[1, 0]",535
language_154,"[1, 1]",535
language_161,"[1, 1]",535
language_166,"[1, 1]",535
language_168,"[0, 1]",535
language_169,"[1, 0]",535
language_170,"[0, 1]",535
language_171,"[0, 1]",535
language_173,"[1, 0]",535
language_174,"[0, 1]",535
language_175,"[0, 1]",535
language_177,"[1, 1]",535
language_178,"[1, 1]",535
language_179,"[1, 1]",535
language_180,"[1, 1]",535
language_183,"[0, 1]",535
language_184,"[0, 0]",535
language_185,"[0, 1]",535
language_189,"[1, 1]",535
language_190,"[0, 1]",535
language_191,"[1, 1]",535
language_192,"[0, 1]",535
language_193,"[0, 1]",535
language_194,"[0, 1]",535
language_196,"[1, 1]",535
language_198,"[0, 0]",535
language_199,"[0, 1]",535
language_200,"[0, 1]",535
language_203,"[0, 1]",535
language_204,"[0, 1]",535
language_205,"[0, 0]",535
language_209,"[0, 1]",535
language_210,"[1, 1]",535
language_211,"[0, 1]",535
language_213,"[1, 1]",535
language_217,"[0, 1]",535
language_220,"[0, 1]",535
language_221,"[1, 0]",535
language_222,"[0, 0]",535
language_223,"[0, 1]",535
language_224,"[1, 1]",535
language_225,"[0, 1]",535
language_226,"[0, 0]",535
language_227,"[1, 1]",535
language_228,"[0, 1]",535
language_230,"[1, 1]",535
language_231,"[0, 0]",535
language_232,"[0, 1]",535
language_235,"[1, 1]",535
language_236,"[0, 1]",535
language_237,"[0, 0]",535
language_238,"[1, 0]",535
language_239,"[0, 1]",535
language_241,"[1, 1]",535
language_242,"[1, 1]",535
language_243,"[0, 0]",535
language_247,"[0, 0]",535
language_248,"[0, 1]",535
language_251,"[0, 1]",535
language_252,"[0, 1]",535
language_253,"[1, 1]",535
language_256,"[1, 1]",535
language_257,"[0, 1]",535
language_260,"[1, 0]",535
language_264,"[0, 1]",535
