LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",916
language_3,"[0, 1]",916
language_4,"[0, 1]",916
language_5,"[0, 1]",916
language_6,"[1, 1]",916
language_10,"[0, 0]",916
language_13,"[1, 1]",916
language_14,"[0, 1]",916
language_16,"[1, 1]",916
language_18,"[0, 1]",916
language_20,"[0, 1]",916
language_21,"[0, 1]",916
language_22,"[0, 1]",916
language_23,"[1, 1]",916
language_24,"[1, 1]",916
language_25,"[0, 1]",916
language_27,"[1, 1]",916
language_30,"[0, 1]",916
language_31,"[1, 1]",916
language_32,"[1, 1]",916
language_33,"[1, 0]",916
language_35,"[0, 0]",916
language_37,"[0, 1]",916
language_38,"[1, 1]",916
language_40,"[0, 1]",916
language_42,"[0, 1]",916
language_43,"[0, 1]",916
language_47,"[0, 0]",916
language_51,"[1, 1]",916
language_52,"[0, 1]",916
language_55,"[0, 0]",916
language_56,"[0, 0]",916
language_57,"[0, 0]",916
language_59,"[0, 1]",916
language_60,"[0, 1]",916
language_62,"[0, 1]",916
language_63,"[0, 0]",916
language_64,"[1, 1]",916
language_65,"[0, 1]",916
language_67,"[0, 1]",916
language_68,"[0, 1]",916
language_70,"[0, 1]",916
language_72,"[0, 1]",916
language_74,"[0, 1]",916
language_76,"[0, 1]",916
language_79,"[0, 1]",916
language_81,"[0, 0]",916
language_82,"[0, 0]",916
language_83,"[0, 1]",916
language_84,"[1, 1]",916
language_85,"[0, 0]",916
language_87,"[1, 1]",916
language_89,"[0, 1]",916
language_90,"[0, 0]",916
language_93,"[0, 1]",916
language_94,"[1, 0]",916
language_95,"[0, 1]",916
language_96,"[1, 1]",916
language_97,"[0, 1]",916
language_99,"[0, 1]",916
language_100,"[0, 1]",916
language_102,"[0, 1]",916
language_103,"[1, 1]",916
language_105,"[1, 0]",916
language_106,"[0, 1]",916
language_108,"[0, 0]",916
language_110,"[1, 0]",916
language_111,"[0, 0]",916
language_112,"[0, 1]",916
language_114,"[0, 1]",916
language_116,"[0, 1]",916
language_117,"[1, 0]",916
language_118,"[0, 1]",916
language_121,"[1, 0]",916
language_122,"[1, 1]",916
language_123,"[0, 1]",916
language_126,"[0, 1]",916
language_127,"[0, 0]",916
language_129,"[0, 1]",916
language_130,"[0, 1]",916
language_132,"[1, 1]",916
language_134,"[0, 0]",916
language_136,"[0, 0]",916
language_137,"[0, 1]",916
language_138,"[0, 1]",916
language_142,"[0, 1]",916
language_143,"[1, 1]",916
language_145,"[0, 1]",916
language_146,"[0, 0]",916
language_147,"[0, 0]",916
language_148,"[0, 1]",916
language_149,"[1, 1]",916
language_151,"[0, 1]",916
language_152,"[0, 1]",916
language_153,"[0, 1]",916
language_155,"[0, 1]",916
language_157,"[1, 0]",916
language_158,"[1, 1]",916
language_159,"[0, 1]",916
language_162,"[0, 1]",916
language_163,"[0, 1]",916
language_164,"[0, 1]",916
language_165,"[0, 1]",916
language_167,"[1, 1]",916
language_168,"[0, 0]",916
language_169,"[0, 0]",916
language_170,"[0, 0]",916
language_171,"[0, 1]",916
language_175,"[1, 1]",916
language_176,"[0, 1]",916
language_177,"[0, 1]",916
language_178,"[1, 1]",916
language_179,"[1, 0]",916
language_180,"[1, 1]",916
language_181,"[0, 1]",916
language_182,"[1, 1]",916
language_183,"[0, 1]",916
language_185,"[0, 1]",916
language_186,"[0, 1]",916
language_187,"[0, 1]",916
language_188,"[0, 0]",916
language_190,"[0, 1]",916
language_191,"[1, 0]",916
language_193,"[0, 1]",916
language_195,"[0, 1]",916
language_196,"[0, 1]",916
language_197,"[0, 1]",916
language_199,"[0, 1]",916
language_200,"[1, 1]",916
language_204,"[0, 0]",916
language_205,"[0, 1]",916
language_207,"[1, 0]",916
language_208,"[1, 1]",916
language_211,"[0, 0]",916
language_212,"[0, 1]",916
language_214,"[0, 1]",916
language_215,"[1, 0]",916
language_216,"[0, 1]",916
language_218,"[0, 1]",916
language_219,"[0, 1]",916
language_220,"[0, 1]",916
language_223,"[0, 0]",916
language_224,"[0, 0]",916
language_226,"[1, 0]",916
language_227,"[0, 1]",916
language_232,"[0, 1]",916
language_235,"[1, 1]",916
language_236,"[1, 1]",916
language_238,"[0, 1]",916
language_239,"[0, 0]",916
language_240,"[0, 1]",916
language_241,"[0, 1]",916
language_242,"[0, 1]",916
language_243,"[1, 1]",916
language_245,"[0, 1]",916
language_246,"[0, 1]",916
language_247,"[0, 1]",916
language_250,"[1, 1]",916
language_253,"[0, 0]",916
language_254,"[0, 0]",916
language_255,"[0, 1]",916
language_256,"[0, 1]",916
language_258,"[0, 1]",916
language_259,"[0, 1]",916
language_260,"[1, 1]",916
language_261,"[0, 1]",916
language_262,"[1, 1]",916
language_263,"[0, 0]",916
language_265,"[0, 1]",916
language_267,"[0, 0]",916
language_268,"[0, 1]",916
language_270,"[0, 1]",916
language_271,"[1, 1]",916
language_272,"[1, 1]",916
language_278,"[0, 1]",916
