LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",256
language_5,"[1, 1]",256
language_8,"[0, 1]",256
language_10,"[0, 0]",256
language_11,"[0, 1]",256
language_12,"[1, 1]",256
language_13,"[0, 1]",256
language_14,"[0, 1]",256
language_15,"[1, 1]",256
language_16,"[0, 1]",256
language_17,"[0, 1]",256
language_18,"[0, 1]",256
language_19,"[0, 1]",256
language_24,"[1, 1]",256
language_25,"[1, 1]",256
language_26,"[1, 1]",256
language_29,"[0, 1]",256
language_30,"[0, 1]",256
language_31,"[0, 1]",256
language_32,"[1, 1]",256
language_33,"[0, 1]",256
language_34,"[1, 1]",256
language_35,"[1, 0]",256
language_36,"[1, 0]",256
language_37,"[0, 0]",256
language_43,"[1, 0]",256
language_44,"[0, 1]",256
language_45,"[0, 0]",256
language_46,"[0, 1]",256
language_47,"[0, 1]",256
language_48,"[1, 1]",256
language_49,"[0, 1]",256
language_50,"[1, 1]",256
language_51,"[1, 1]",256
language_54,"[1, 1]",256
language_56,"[0, 1]",256
language_60,"[0, 0]",256
language_61,"[0, 1]",256
language_62,"[0, 1]",256
language_63,"[0, 0]",256
language_65,"[0, 1]",256
language_68,"[1, 0]",256
language_70,"[0, 0]",256
language_71,"[0, 1]",256
language_72,"[0, 0]",256
language_73,"[0, 1]",256
language_75,"[0, 1]",256
language_76,"[1, 1]",256
language_79,"[0, 1]",256
language_80,"[0, 1]",256
language_83,"[0, 1]",256
language_84,"[0, 1]",256
language_85,"[0, 1]",256
language_86,"[0, 1]",256
language_87,"[0, 1]",256
language_88,"[1, 1]",256
language_89,"[0, 1]",256
language_92,"[0, 1]",256
language_94,"[0, 1]",256
language_96,"[1, 0]",256
language_98,"[0, 1]",256
language_100,"[0, 1]",256
language_101,"[0, 1]",256
language_102,"[0, 1]",256
language_105,"[0, 1]",256
language_106,"[0, 1]",256
language_107,"[0, 1]",256
language_109,"[0, 1]",256
language_110,"[0, 1]",256
language_112,"[1, 0]",256
language_114,"[0, 1]",256
language_115,"[0, 1]",256
language_118,"[0, 1]",256
language_121,"[0, 0]",256
language_122,"[0, 1]",256
language_124,"[0, 1]",256
language_125,"[1, 1]",256
language_127,"[0, 0]",256
language_128,"[1, 1]",256
language_131,"[0, 1]",256
language_133,"[1, 1]",256
language_134,"[1, 0]",256
language_135,"[0, 0]",256
language_136,"[0, 1]",256
language_137,"[1, 1]",256
language_138,"[0, 1]",256
language_140,"[0, 1]",256
language_142,"[0, 1]",256
language_143,"[1, 1]",256
language_144,"[1, 1]",256
language_145,"[0, 1]",256
language_148,"[0, 1]",256
language_149,"[0, 0]",256
language_150,"[0, 0]",256
language_153,"[0, 0]",256
language_154,"[0, 1]",256
language_155,"[1, 1]",256
language_156,"[1, 0]",256
language_157,"[1, 1]",256
language_158,"[0, 1]",256
language_159,"[1, 1]",256
language_162,"[1, 1]",256
language_163,"[0, 0]",256
language_164,"[0, 1]",256
language_165,"[0, 0]",256
language_166,"[0, 0]",256
language_167,"[0, 1]",256
language_170,"[0, 1]",256
language_172,"[0, 1]",256
language_173,"[1, 1]",256
language_176,"[1, 1]",256
language_178,"[0, 0]",256
language_179,"[1, 1]",256
language_180,"[1, 1]",256
language_181,"[0, 1]",256
language_184,"[0, 0]",256
language_185,"[0, 1]",256
language_186,"[0, 0]",256
language_189,"[0, 1]",256
language_192,"[1, 1]",256
language_193,"[1, 0]",256
language_195,"[0, 1]",256
language_199,"[0, 1]",256
language_200,"[0, 1]",256
language_201,"[0, 1]",256
language_202,"[1, 1]",256
language_203,"[0, 1]",256
language_204,"[1, 0]",256
language_205,"[0, 1]",256
language_207,"[0, 0]",256
language_208,"[1, 1]",256
language_209,"[0, 1]",256
language_210,"[0, 0]",256
language_212,"[0, 1]",256
language_214,"[0, 1]",256
language_215,"[0, 1]",256
language_216,"[1, 1]",256
language_217,"[0, 1]",256
language_218,"[0, 1]",256
language_219,"[1, 1]",256
language_220,"[0, 0]",256
language_221,"[1, 1]",256
language_222,"[0, 1]",256
language_223,"[0, 1]",256
language_226,"[0, 1]",256
language_227,"[0, 1]",256
language_229,"[0, 1]",256
language_231,"[0, 1]",256
language_232,"[0, 1]",256
language_233,"[0, 0]",256
language_235,"[1, 1]",256
language_237,"[0, 1]",256
language_241,"[1, 1]",256
language_242,"[0, 1]",256
language_244,"[1, 0]",256
language_245,"[0, 1]",256
language_247,"[0, 1]",256
language_248,"[0, 1]",256
language_249,"[0, 1]",256
language_251,"[1, 1]",256
language_252,"[1, 1]",256
language_254,"[1, 0]",256
language_256,"[1, 0]",256
language_257,"[0, 1]",256
language_259,"[0, 1]",256
language_260,"[1, 1]",256
language_263,"[0, 1]",256
language_268,"[0, 1]",256
language_269,"[1, 0]",256
language_270,"[0, 1]",256
language_271,"[0, 1]",256
language_272,"[0, 1]",256
language_273,"[0, 1]",256
language_275,"[0, 1]",256
language_276,"[1, 1]",256
language_277,"[0, 1]",256
language_278,"[0, 1]",256
language_279,"[1, 1]",256
language_280,"[0, 0]",256
language_281,"[0, 1]",256
language_282,"[0, 1]",256
language_284,"[0, 1]",256
language_285,"[1, 1]",256
language_287,"[0, 1]",256
language_288,"[0, 1]",256
language_289,"[0, 1]",256
language_290,"[0, 1]",256
language_291,"[1, 0]",256
language_292,"[0, 1]",256
language_294,"[0, 1]",256
language_295,"[0, 1]",256
language_298,"[0, 1]",256
language_301,"[0, 1]",256
language_303,"[1, 0]",256
language_304,"[0, 1]",256
language_305,"[0, 1]",256
language_306,"[0, 1]",256
language_307,"[1, 1]",256
language_308,"[1, 0]",256
language_309,"[0, 0]",256
language_310,"[0, 1]",256
language_312,"[1, 1]",256
language_314,"[0, 1]",256
language_315,"[0, 1]",256
language_317,"[1, 1]",256
language_319,"[1, 1]",256
language_320,"[0, 1]",256
language_321,"[0, 1]",256
language_322,"[0, 1]",256
language_323,"[0, 1]",256
language_325,"[0, 0]",256
language_326,"[0, 1]",256
language_327,"[0, 1]",256
language_328,"[0, 0]",256
language_329,"[0, 0]",256
language_330,"[0, 0]",256
language_331,"[0, 0]",256
language_332,"[0, 1]",256
language_333,"[0, 1]",256
language_335,"[0, 1]",256
language_338,"[1, 1]",256
language_339,"[0, 0]",256
language_340,"[0, 0]",256
language_342,"[0, 0]",256
language_346,"[0, 1]",256
language_347,"[1, 0]",256
language_348,"[1, 1]",256
language_349,"[1, 1]",256
language_350,"[1, 1]",256
language_351,"[1, 0]",256
language_352,"[0, 1]",256
language_355,"[1, 1]",256
language_356,"[0, 1]",256
language_357,"[0, 0]",256
language_358,"[1, 1]",256
language_359,"[0, 1]",256
language_362,"[0, 0]",256
language_363,"[0, 1]",256
language_364,"[0, 0]",256
language_366,"[1, 1]",256
language_368,"[0, 0]",256
language_369,"[0, 0]",256
language_370,"[0, 1]",256
language_373,"[0, 1]",256
language_376,"[0, 1]",256
language_377,"[0, 1]",256
language_378,"[0, 1]",256
language_379,"[1, 1]",256
language_386,"[1, 0]",256
language_387,"[0, 1]",256
language_389,"[0, 1]",256
language_390,"[0, 1]",256
language_391,"[0, 1]",256
language_392,"[0, 1]",256
language_393,"[0, 1]",256
language_394,"[1, 1]",256
language_397,"[1, 1]",256
language_398,"[0, 1]",256
language_400,"[1, 1]",256
language_403,"[0, 1]",256
language_404,"[1, 1]",256
language_405,"[0, 1]",256
language_406,"[0, 1]",256
language_407,"[0, 1]",256
language_408,"[0, 0]",256
language_410,"[0, 0]",256
language_411,"[0, 1]",256
language_415,"[0, 1]",256
language_416,"[0, 1]",256
language_417,"[0, 1]",256
language_418,"[0, 1]",256
language_419,"[0, 1]",256
language_420,"[1, 0]",256
language_421,"[0, 1]",256
language_423,"[0, 1]",256
language_426,"[0, 1]",256
language_429,"[0, 0]",256
language_430,"[1, 0]",256
language_432,"[1, 1]",256
language_434,"[0, 1]",256
language_435,"[0, 1]",256
language_437,"[0, 1]",256
language_438,"[0, 1]",256
language_440,"[1, 1]",256
language_443,"[0, 1]",256
language_444,"[0, 1]",256
language_446,"[1, 1]",256
language_448,"[1, 1]",256
language_450,"[0, 1]",256
language_451,"[1, 1]",256
language_455,"[1, 1]",256
language_457,"[0, 1]",256
language_464,"[0, 1]",256
language_465,"[0, 1]",256
language_466,"[1, 1]",256
language_467,"[1, 1]",256
language_468,"[0, 1]",256
language_469,"[0, 1]",256
language_471,"[0, 1]",256
language_472,"[0, 1]",256
language_473,"[0, 1]",256
language_476,"[0, 1]",256
language_478,"[0, 1]",256
language_479,"[0, 0]",256
language_481,"[0, 1]",256
language_482,"[0, 0]",256
language_483,"[0, 0]",256
language_484,"[0, 1]",256
language_486,"[0, 1]",256
language_487,"[0, 1]",256
language_488,"[0, 1]",256
language_489,"[0, 0]",256
language_490,"[0, 1]",256
language_491,"[0, 1]",256
language_492,"[0, 1]",256
language_493,"[0, 1]",256
language_496,"[0, 1]",256
language_498,"[0, 1]",256
language_500,"[1, 1]",256
language_501,"[0, 0]",256
language_503,"[0, 1]",256
language_504,"[0, 1]",256
language_505,"[1, 1]",256
language_506,"[0, 1]",256
language_508,"[0, 1]",256
language_510,"[1, 1]",256
language_511,"[1, 0]",256
language_512,"[0, 1]",256
language_514,"[0, 1]",256
language_515,"[0, 0]",256
language_518,"[0, 1]",256
language_519,"[0, 1]",256
language_521,"[0, 1]",256
language_522,"[0, 0]",256
language_523,"[0, 1]",256
language_525,"[0, 1]",256
language_526,"[0, 0]",256
language_527,"[0, 0]",256
language_528,"[0, 1]",256
language_529,"[0, 1]",256
language_530,"[0, 0]",256
language_532,"[1, 1]",256
language_535,"[0, 1]",256
language_536,"[1, 1]",256
language_538,"[0, 1]",256
language_540,"[0, 1]",256
language_541,"[0, 0]",256
language_542,"[0, 1]",256
language_545,"[1, 1]",256
language_547,"[1, 0]",256
language_548,"[0, 1]",256
language_549,"[0, 0]",256
language_550,"[0, 1]",256
language_552,"[1, 1]",256
language_553,"[0, 1]",256
language_554,"[0, 1]",256
language_555,"[1, 1]",256
language_557,"[0, 0]",256
language_560,"[1, 1]",256
language_561,"[0, 1]",256
language_562,"[0, 1]",256
language_563,"[1, 0]",256
language_566,"[0, 1]",256
language_567,"[0, 1]",256
language_569,"[1, 1]",256
language_571,"[0, 1]",256
language_573,"[1, 0]",256
language_575,"[0, 1]",256
