LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",642
language_2,"[1, 1]",642
language_3,"[0, 1]",642
language_4,"[0, 1]",642
language_5,"[1, 1]",642
language_8,"[0, 1]",642
language_10,"[0, 0]",642
language_11,"[0, 1]",642
language_13,"[0, 0]",642
language_14,"[1, 1]",642
language_15,"[1, 1]",642
language_17,"[0, 1]",642
language_18,"[0, 1]",642
language_19,"[1, 1]",642
language_20,"[0, 1]",642
language_21,"[0, 1]",642
language_22,"[0, 1]",642
language_23,"[1, 1]",642
language_24,"[0, 0]",642
language_25,"[1, 1]",642
language_26,"[0, 1]",642
language_27,"[0, 1]",642
language_29,"[0, 1]",642
language_30,"[0, 1]",642
language_31,"[0, 0]",642
language_33,"[0, 1]",642
language_34,"[0, 1]",642
language_36,"[0, 1]",642
language_38,"[1, 1]",642
language_42,"[0, 1]",642
language_43,"[0, 1]",642
language_45,"[1, 1]",642
language_46,"[0, 0]",642
language_50,"[0, 1]",642
language_52,"[1, 1]",642
language_55,"[0, 1]",642
language_57,"[0, 1]",642
language_58,"[0, 1]",642
language_59,"[1, 1]",642
language_60,"[0, 1]",642
language_63,"[1, 1]",642
language_64,"[0, 1]",642
language_65,"[0, 0]",642
language_68,"[0, 1]",642
language_69,"[0, 1]",642
language_70,"[0, 1]",642
language_72,"[1, 1]",642
language_73,"[0, 0]",642
language_75,"[0, 1]",642
language_76,"[0, 1]",642
language_78,"[0, 0]",642
language_79,"[0, 1]",642
language_80,"[0, 1]",642
language_81,"[1, 1]",642
language_82,"[1, 1]",642
language_83,"[1, 1]",642
language_84,"[1, 1]",642
language_85,"[0, 1]",642
language_86,"[1, 1]",642
language_87,"[1, 1]",642
language_89,"[0, 1]",642
language_91,"[0, 1]",642
language_92,"[0, 0]",642
language_96,"[0, 1]",642
language_97,"[0, 0]",642
language_98,"[0, 1]",642
language_100,"[1, 1]",642
language_101,"[0, 1]",642
language_102,"[0, 1]",642
language_103,"[0, 1]",642
language_104,"[0, 1]",642
language_107,"[0, 1]",642
language_110,"[0, 0]",642
language_112,"[1, 1]",642
language_113,"[0, 0]",642
language_114,"[1, 1]",642
language_115,"[1, 0]",642
language_116,"[0, 1]",642
language_117,"[0, 1]",642
language_118,"[1, 0]",642
language_119,"[1, 1]",642
language_120,"[0, 1]",642
language_121,"[1, 1]",642
language_122,"[0, 1]",642
language_123,"[0, 0]",642
language_124,"[0, 1]",642
language_126,"[0, 1]",642
language_128,"[1, 1]",642
language_130,"[0, 1]",642
language_131,"[0, 1]",642
language_134,"[0, 1]",642
language_135,"[0, 0]",642
language_137,"[0, 1]",642
language_138,"[1, 1]",642
language_140,"[0, 1]",642
language_141,"[0, 1]",642
language_142,"[0, 1]",642
language_143,"[0, 1]",642
language_145,"[1, 1]",642
language_146,"[0, 0]",642
language_147,"[0, 1]",642
language_150,"[0, 1]",642
language_151,"[0, 0]",642
language_153,"[0, 1]",642
language_154,"[0, 1]",642
language_158,"[1, 0]",642
language_161,"[0, 1]",642
language_162,"[0, 1]",642
language_163,"[0, 1]",642
language_164,"[0, 1]",642
language_166,"[0, 1]",642
language_167,"[0, 1]",642
language_168,"[0, 1]",642
language_171,"[0, 0]",642
language_172,"[0, 1]",642
language_173,"[0, 1]",642
language_174,"[0, 1]",642
language_175,"[1, 0]",642
language_177,"[0, 0]",642
language_178,"[0, 0]",642
language_179,"[0, 0]",642
language_181,"[0, 0]",642
language_182,"[0, 1]",642
language_183,"[1, 1]",642
language_184,"[1, 0]",642
language_185,"[0, 1]",642
language_187,"[0, 1]",642
language_188,"[0, 1]",642
language_189,"[1, 1]",642
language_193,"[1, 1]",642
language_195,"[0, 1]",642
language_197,"[0, 1]",642
language_199,"[0, 0]",642
language_200,"[0, 1]",642
language_201,"[0, 0]",642
language_202,"[0, 1]",642
language_203,"[0, 0]",642
language_206,"[1, 1]",642
language_209,"[1, 1]",642
language_211,"[1, 1]",642
language_213,"[0, 1]",642
language_214,"[0, 1]",642
language_216,"[0, 0]",642
language_217,"[0, 1]",642
language_218,"[0, 1]",642
language_219,"[0, 1]",642
language_220,"[0, 1]",642
language_221,"[0, 1]",642
language_222,"[0, 1]",642
language_224,"[1, 1]",642
language_225,"[1, 0]",642
language_227,"[0, 0]",642
language_228,"[0, 1]",642
language_229,"[0, 1]",642
language_231,"[0, 1]",642
language_232,"[1, 1]",642
language_233,"[0, 1]",642
language_234,"[0, 1]",642
language_236,"[0, 1]",642
language_237,"[0, 1]",642
language_239,"[0, 1]",642
language_240,"[0, 1]",642
language_241,"[0, 1]",642
language_242,"[0, 1]",642
language_243,"[0, 1]",642
language_247,"[0, 0]",642
language_248,"[0, 0]",642
language_250,"[0, 1]",642
language_251,"[1, 1]",642
language_252,"[0, 0]",642
language_253,"[1, 1]",642
language_254,"[0, 0]",642
language_256,"[0, 1]",642
language_257,"[1, 1]",642
language_258,"[0, 1]",642
language_259,"[0, 1]",642
language_260,"[0, 0]",642
language_261,"[0, 1]",642
language_262,"[0, 1]",642
language_263,"[0, 1]",642
language_265,"[0, 1]",642
language_267,"[0, 1]",642
language_268,"[0, 1]",642
language_269,"[0, 1]",642
language_270,"[0, 1]",642
language_272,"[0, 1]",642
language_277,"[0, 1]",642
language_279,"[1, 1]",642
language_281,"[0, 1]",642
language_283,"[1, 1]",642
language_284,"[0, 1]",642
language_287,"[0, 0]",642
language_288,"[0, 0]",642
language_290,"[1, 0]",642
language_293,"[0, 1]",642
language_294,"[1, 1]",642
language_297,"[0, 1]",642
language_298,"[0, 1]",642
language_299,"[1, 1]",642
language_300,"[0, 1]",642
language_302,"[0, 1]",642
language_304,"[0, 1]",642
language_306,"[1, 0]",642
language_308,"[0, 0]",642
language_309,"[0, 1]",642
language_311,"[1, 1]",642
language_312,"[0, 1]",642
language_314,"[1, 1]",642
language_315,"[0, 1]",642
language_316,"[0, 1]",642
language_317,"[0, 1]",642
language_318,"[0, 1]",642
language_319,"[0, 1]",642
language_320,"[0, 1]",642
language_321,"[0, 1]",642
language_322,"[1, 1]",642
language_324,"[1, 1]",642
language_325,"[0, 1]",642
language_328,"[0, 0]",642
language_329,"[0, 1]",642
language_330,"[0, 0]",642
language_331,"[1, 1]",642
language_333,"[0, 1]",642
language_337,"[0, 1]",642
language_338,"[0, 1]",642
language_341,"[0, 1]",642
language_342,"[0, 1]",642
language_345,"[0, 1]",642
language_346,"[1, 1]",642
language_347,"[0, 1]",642
language_348,"[0, 0]",642
language_349,"[1, 1]",642
language_352,"[0, 1]",642
language_356,"[0, 1]",642
language_357,"[0, 1]",642
language_359,"[0, 0]",642
language_360,"[1, 1]",642
language_363,"[0, 1]",642
language_365,"[1, 0]",642
language_366,"[1, 1]",642
language_368,"[0, 1]",642
language_369,"[0, 1]",642
language_374,"[0, 0]",642
language_376,"[0, 1]",642
language_379,"[0, 1]",642
language_380,"[0, 1]",642
language_381,"[0, 1]",642
language_382,"[1, 1]",642
language_383,"[0, 0]",642
language_384,"[0, 0]",642
language_385,"[1, 1]",642
language_387,"[1, 0]",642
language_389,"[0, 0]",642
language_390,"[1, 1]",642
language_394,"[0, 1]",642
language_396,"[0, 1]",642
language_397,"[1, 0]",642
language_398,"[1, 1]",642
language_399,"[0, 1]",642
language_401,"[1, 1]",642
language_402,"[0, 1]",642
language_403,"[0, 1]",642
language_405,"[0, 1]",642
language_406,"[1, 1]",642
language_408,"[1, 1]",642
language_410,"[0, 1]",642
language_411,"[0, 1]",642
language_413,"[0, 1]",642
language_414,"[1, 1]",642
language_416,"[0, 1]",642
language_418,"[0, 1]",642
language_420,"[0, 0]",642
language_421,"[1, 0]",642
language_423,"[0, 1]",642
language_426,"[0, 1]",642
language_427,"[0, 1]",642
language_428,"[0, 1]",642
language_429,"[1, 1]",642
language_431,"[0, 0]",642
language_432,"[0, 0]",642
language_433,"[1, 1]",642
language_435,"[0, 1]",642
language_436,"[0, 1]",642
language_440,"[0, 1]",642
language_441,"[1, 1]",642
language_443,"[0, 1]",642
language_445,"[0, 1]",642
language_447,"[1, 1]",642
language_448,"[0, 1]",642
language_449,"[0, 0]",642
language_451,"[1, 1]",642
language_452,"[0, 1]",642
language_454,"[0, 1]",642
language_457,"[1, 0]",642
language_458,"[0, 1]",642
language_459,"[0, 0]",642
language_460,"[0, 1]",642
language_461,"[0, 1]",642
language_463,"[0, 0]",642
language_466,"[0, 0]",642
language_469,"[0, 0]",642
language_470,"[0, 1]",642
language_474,"[0, 1]",642
language_476,"[1, 1]",642
language_478,"[0, 0]",642
language_479,"[1, 1]",642
language_481,"[0, 1]",642
language_483,"[0, 1]",642
language_484,"[0, 1]",642
language_485,"[0, 1]",642
language_486,"[0, 1]",642
language_490,"[0, 0]",642
language_493,"[1, 1]",642
language_495,"[1, 1]",642
language_496,"[1, 1]",642
language_497,"[0, 1]",642
language_498,"[0, 1]",642
language_499,"[0, 1]",642
language_500,"[1, 1]",642
language_501,"[0, 1]",642
language_502,"[1, 1]",642
language_503,"[1, 1]",642
language_504,"[0, 0]",642
language_505,"[1, 0]",642
language_506,"[0, 1]",642
language_509,"[0, 1]",642
language_510,"[1, 1]",642
language_512,"[0, 0]",642
language_513,"[0, 1]",642
language_515,"[0, 1]",642
language_516,"[1, 1]",642
language_517,"[0, 1]",642
language_519,"[0, 1]",642
language_520,"[0, 0]",642
language_521,"[0, 1]",642
language_522,"[0, 1]",642
language_523,"[0, 1]",642
