LANGUAGE,LINEAGE,SET
language_6,"[1, 1]",222
language_7,"[0, 0]",222
language_8,"[0, 1]",222
language_11,"[0, 1]",222
language_12,"[0, 0]",222
language_14,"[1, 1]",222
language_15,"[1, 1]",222
language_17,"[0, 1]",222
language_18,"[1, 0]",222
language_19,"[0, 0]",222
language_21,"[0, 1]",222
language_24,"[0, 1]",222
language_25,"[1, 1]",222
language_26,"[0, 0]",222
language_27,"[0, 1]",222
language_28,"[0, 1]",222
language_30,"[0, 1]",222
language_32,"[1, 1]",222
language_33,"[0, 1]",222
language_35,"[1, 1]",222
language_36,"[0, 1]",222
language_41,"[0, 1]",222
language_42,"[0, 1]",222
language_44,"[0, 1]",222
language_46,"[0, 1]",222
language_48,"[0, 1]",222
language_50,"[0, 0]",222
language_54,"[0, 1]",222
language_55,"[0, 1]",222
language_57,"[0, 1]",222
language_58,"[1, 0]",222
language_60,"[0, 1]",222
language_61,"[1, 1]",222
language_62,"[0, 1]",222
language_64,"[0, 1]",222
language_66,"[1, 0]",222
language_69,"[0, 1]",222
language_71,"[0, 1]",222
language_72,"[1, 1]",222
language_75,"[1, 1]",222
language_76,"[0, 0]",222
language_77,"[0, 1]",222
language_78,"[0, 1]",222
language_80,"[0, 1]",222
language_81,"[1, 0]",222
language_82,"[0, 0]",222
language_83,"[1, 1]",222
language_85,"[0, 0]",222
language_86,"[0, 1]",222
language_87,"[0, 1]",222
language_88,"[1, 0]",222
language_91,"[1, 1]",222
language_92,"[0, 1]",222
language_93,"[1, 1]",222
language_94,"[0, 1]",222
language_96,"[1, 1]",222
language_99,"[0, 1]",222
language_100,"[1, 1]",222
language_101,"[1, 1]",222
language_102,"[0, 1]",222
language_103,"[0, 1]",222
language_106,"[0, 1]",222
language_109,"[0, 0]",222
language_110,"[0, 1]",222
language_112,"[0, 1]",222
language_113,"[0, 1]",222
language_115,"[1, 1]",222
language_117,"[1, 1]",222
language_118,"[0, 1]",222
language_120,"[0, 1]",222
language_121,"[0, 1]",222
language_122,"[1, 1]",222
language_124,"[1, 1]",222
language_127,"[0, 1]",222
language_130,"[0, 1]",222
language_134,"[0, 1]",222
language_135,"[0, 1]",222
language_136,"[0, 1]",222
language_137,"[1, 0]",222
language_138,"[0, 1]",222
language_139,"[1, 1]",222
language_140,"[1, 0]",222
language_142,"[1, 0]",222
language_143,"[1, 1]",222
language_144,"[0, 0]",222
language_145,"[1, 1]",222
language_147,"[1, 1]",222
language_148,"[0, 1]",222
language_150,"[0, 1]",222
language_152,"[0, 1]",222
language_154,"[1, 1]",222
language_156,"[0, 1]",222
language_160,"[1, 1]",222
language_161,"[0, 1]",222
language_162,"[1, 1]",222
language_163,"[0, 1]",222
language_164,"[0, 1]",222
language_165,"[0, 1]",222
