LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",544
language_3,"[1, 1]",544
language_4,"[1, 1]",544
language_5,"[0, 1]",544
language_6,"[0, 1]",544
language_7,"[1, 0]",544
language_8,"[0, 1]",544
language_10,"[0, 1]",544
language_11,"[0, 1]",544
language_13,"[0, 1]",544
language_14,"[0, 1]",544
language_15,"[0, 1]",544
language_19,"[0, 1]",544
language_20,"[1, 1]",544
language_21,"[0, 1]",544
language_23,"[0, 1]",544
language_24,"[1, 0]",544
language_27,"[0, 1]",544
language_29,"[0, 1]",544
language_30,"[1, 0]",544
language_31,"[1, 1]",544
language_32,"[1, 0]",544
language_33,"[0, 1]",544
language_35,"[1, 1]",544
language_36,"[0, 1]",544
language_38,"[0, 1]",544
language_39,"[0, 1]",544
language_40,"[0, 1]",544
language_41,"[0, 1]",544
language_45,"[0, 1]",544
language_47,"[0, 0]",544
language_48,"[1, 1]",544
language_50,"[0, 1]",544
language_51,"[1, 1]",544
language_53,"[1, 1]",544
language_54,"[1, 1]",544
language_55,"[1, 1]",544
language_57,"[1, 1]",544
language_59,"[0, 1]",544
language_60,"[0, 0]",544
language_62,"[0, 1]",544
language_63,"[0, 0]",544
language_64,"[1, 0]",544
language_65,"[0, 0]",544
language_66,"[0, 1]",544
language_67,"[0, 1]",544
language_69,"[1, 1]",544
language_70,"[0, 1]",544
language_72,"[0, 1]",544
language_73,"[0, 1]",544
language_76,"[0, 0]",544
language_77,"[0, 1]",544
language_79,"[1, 1]",544
language_81,"[0, 1]",544
language_82,"[0, 1]",544
language_86,"[0, 1]",544
language_88,"[1, 1]",544
language_91,"[0, 1]",544
language_92,"[0, 1]",544
language_93,"[0, 1]",544
language_94,"[0, 1]",544
language_95,"[1, 1]",544
language_97,"[0, 0]",544
language_98,"[0, 0]",544
language_99,"[0, 1]",544
language_100,"[1, 1]",544
language_102,"[0, 0]",544
language_103,"[0, 1]",544
language_104,"[1, 1]",544
language_107,"[0, 1]",544
language_108,"[0, 1]",544
language_109,"[1, 1]",544
language_110,"[0, 1]",544
language_111,"[0, 0]",544
language_112,"[0, 0]",544
language_113,"[0, 1]",544
language_114,"[0, 1]",544
language_115,"[0, 0]",544
language_116,"[1, 1]",544
language_117,"[0, 1]",544
language_120,"[0, 1]",544
language_121,"[0, 1]",544
language_123,"[1, 1]",544
language_124,"[0, 1]",544
language_126,"[0, 1]",544
language_127,"[0, 1]",544
language_130,"[1, 1]",544
language_131,"[0, 1]",544
language_133,"[0, 1]",544
language_134,"[0, 1]",544
language_138,"[0, 1]",544
language_142,"[0, 1]",544
language_143,"[1, 1]",544
language_144,"[0, 1]",544
language_145,"[1, 1]",544
language_147,"[1, 1]",544
language_148,"[0, 1]",544
language_149,"[0, 1]",544
language_151,"[0, 1]",544
language_152,"[1, 1]",544
language_154,"[0, 1]",544
language_156,"[0, 1]",544
language_158,"[0, 1]",544
language_159,"[1, 1]",544
language_162,"[0, 1]",544
language_163,"[0, 0]",544
language_164,"[1, 1]",544
language_165,"[1, 1]",544
language_166,"[0, 1]",544
language_167,"[0, 1]",544
language_168,"[0, 1]",544
language_170,"[0, 1]",544
language_171,"[1, 1]",544
language_172,"[1, 1]",544
language_173,"[0, 1]",544
language_174,"[1, 1]",544
language_175,"[0, 1]",544
language_176,"[1, 1]",544
language_178,"[1, 1]",544
language_179,"[1, 0]",544
language_181,"[1, 1]",544
language_182,"[0, 1]",544
language_183,"[0, 1]",544
language_185,"[0, 1]",544
language_187,"[1, 1]",544
language_188,"[0, 1]",544
language_189,"[0, 1]",544
language_191,"[0, 1]",544
language_192,"[0, 1]",544
language_193,"[0, 0]",544
language_194,"[0, 1]",544
language_198,"[0, 0]",544
language_199,"[0, 1]",544
language_201,"[1, 1]",544
language_205,"[0, 1]",544
language_207,"[0, 1]",544
language_208,"[0, 1]",544
language_209,"[1, 1]",544
language_210,"[0, 1]",544
language_211,"[0, 1]",544
language_212,"[0, 1]",544
language_216,"[0, 1]",544
language_218,"[1, 1]",544
language_219,"[0, 1]",544
language_221,"[0, 0]",544
language_222,"[1, 1]",544
language_224,"[1, 1]",544
language_225,"[1, 1]",544
language_227,"[0, 1]",544
language_232,"[1, 1]",544
language_233,"[0, 1]",544
language_236,"[0, 1]",544
language_237,"[1, 0]",544
language_240,"[0, 1]",544
language_241,"[1, 1]",544
language_243,"[1, 1]",544
language_245,"[0, 1]",544
language_246,"[0, 0]",544
language_247,"[0, 1]",544
language_249,"[0, 1]",544
language_251,"[0, 0]",544
language_252,"[0, 1]",544
language_253,"[1, 0]",544
language_254,"[0, 1]",544
language_256,"[0, 1]",544
language_259,"[1, 1]",544
language_260,"[0, 1]",544
language_261,"[0, 1]",544
language_264,"[0, 1]",544
language_265,"[0, 1]",544
language_266,"[0, 1]",544
language_267,"[0, 1]",544
language_269,"[0, 1]",544
language_271,"[0, 1]",544
language_272,"[0, 0]",544
language_273,"[0, 0]",544
language_274,"[0, 0]",544
language_276,"[1, 0]",544
language_278,"[0, 1]",544
language_279,"[0, 0]",544
language_282,"[1, 1]",544
language_283,"[1, 1]",544
language_285,"[0, 1]",544
language_287,"[0, 0]",544
language_289,"[1, 1]",544
language_290,"[1, 1]",544
language_291,"[0, 1]",544
language_293,"[0, 0]",544
language_294,"[0, 1]",544
language_295,"[0, 0]",544
language_296,"[1, 0]",544
language_297,"[0, 1]",544
language_299,"[1, 1]",544
language_300,"[1, 0]",544
language_303,"[1, 1]",544
language_304,"[0, 0]",544
language_306,"[0, 1]",544
language_308,"[0, 0]",544
language_309,"[0, 1]",544
language_310,"[0, 1]",544
language_311,"[0, 1]",544
language_316,"[1, 0]",544
language_317,"[1, 1]",544
language_318,"[0, 1]",544
language_319,"[1, 1]",544
language_320,"[0, 0]",544
language_321,"[0, 1]",544
language_323,"[0, 1]",544
language_325,"[0, 1]",544
language_328,"[1, 1]",544
language_329,"[0, 0]",544
language_331,"[1, 1]",544
language_332,"[0, 1]",544
language_334,"[0, 1]",544
language_335,"[1, 1]",544
language_336,"[0, 1]",544
language_338,"[1, 1]",544
language_339,"[0, 1]",544
language_340,"[0, 1]",544
language_341,"[1, 1]",544
language_342,"[0, 1]",544
language_343,"[1, 1]",544
language_344,"[0, 1]",544
language_346,"[0, 1]",544
language_347,"[0, 1]",544
language_348,"[0, 1]",544
language_351,"[0, 1]",544
language_352,"[0, 1]",544
language_353,"[1, 1]",544
language_354,"[0, 0]",544
language_355,"[0, 1]",544
language_356,"[0, 0]",544
language_357,"[1, 1]",544
language_359,"[0, 0]",544
language_361,"[0, 1]",544
language_362,"[1, 1]",544
language_364,"[0, 0]",544
language_365,"[1, 1]",544
language_367,"[0, 1]",544
language_368,"[0, 0]",544
language_369,"[0, 0]",544
language_372,"[1, 1]",544
language_373,"[1, 1]",544
language_374,"[0, 1]",544
language_378,"[1, 1]",544
language_379,"[0, 0]",544
language_385,"[1, 1]",544
language_386,"[0, 1]",544
language_387,"[1, 1]",544
language_388,"[0, 1]",544
language_393,"[0, 1]",544
language_395,"[0, 1]",544
language_397,"[0, 1]",544
language_398,"[0, 1]",544
language_400,"[0, 1]",544
language_402,"[0, 1]",544
language_403,"[1, 1]",544
language_404,"[0, 1]",544
language_405,"[0, 0]",544
language_406,"[1, 0]",544
language_407,"[1, 1]",544
language_408,"[0, 1]",544
language_409,"[0, 1]",544
language_410,"[0, 0]",544
language_411,"[1, 1]",544
language_414,"[0, 0]",544
language_417,"[0, 0]",544
language_418,"[1, 1]",544
language_419,"[0, 1]",544
language_420,"[1, 1]",544
language_422,"[0, 0]",544
language_423,"[0, 0]",544
language_424,"[1, 1]",544
language_426,"[0, 1]",544
language_427,"[0, 1]",544
language_429,"[0, 0]",544
language_430,"[0, 0]",544
language_431,"[0, 1]",544
language_433,"[0, 0]",544
language_434,"[0, 1]",544
language_435,"[0, 0]",544
language_436,"[1, 1]",544
language_438,"[0, 1]",544
language_440,"[1, 1]",544
language_441,"[0, 1]",544
language_442,"[1, 1]",544
language_443,"[1, 1]",544
language_444,"[1, 1]",544
language_446,"[0, 1]",544
language_450,"[0, 1]",544
language_454,"[0, 1]",544
language_455,"[0, 1]",544
language_457,"[0, 1]",544
language_458,"[0, 1]",544
language_459,"[1, 1]",544
language_460,"[0, 1]",544
language_463,"[0, 0]",544
language_468,"[0, 1]",544
language_469,"[0, 1]",544
language_470,"[0, 1]",544
language_472,"[1, 1]",544
language_474,"[1, 1]",544
language_476,"[0, 0]",544
language_477,"[0, 1]",544
language_478,"[0, 0]",544
language_479,"[1, 1]",544
