LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",323
language_3,"[0, 1]",323
language_4,"[1, 1]",323
language_5,"[0, 1]",323
language_6,"[0, 0]",323
language_7,"[1, 1]",323
language_10,"[0, 1]",323
language_11,"[1, 1]",323
language_13,"[0, 0]",323
language_14,"[0, 1]",323
language_15,"[0, 0]",323
language_16,"[0, 1]",323
language_18,"[0, 1]",323
language_19,"[0, 1]",323
language_20,"[0, 1]",323
language_22,"[0, 0]",323
language_24,"[0, 1]",323
language_25,"[0, 1]",323
language_26,"[0, 1]",323
language_28,"[0, 1]",323
language_29,"[0, 1]",323
language_31,"[0, 1]",323
language_32,"[0, 0]",323
language_33,"[1, 1]",323
language_35,"[1, 1]",323
language_36,"[0, 1]",323
language_38,"[0, 1]",323
language_40,"[0, 1]",323
language_43,"[0, 1]",323
language_45,"[0, 1]",323
language_46,"[0, 1]",323
language_48,"[0, 0]",323
language_50,"[0, 1]",323
language_51,"[0, 1]",323
language_52,"[1, 1]",323
language_54,"[0, 1]",323
language_56,"[0, 1]",323
language_57,"[1, 1]",323
language_59,"[0, 1]",323
language_60,"[0, 1]",323
language_62,"[0, 1]",323
language_63,"[0, 1]",323
language_64,"[0, 1]",323
language_67,"[0, 1]",323
language_68,"[1, 0]",323
language_69,"[1, 1]",323
language_70,"[1, 1]",323
language_71,"[1, 1]",323
language_74,"[1, 1]",323
language_76,"[0, 1]",323
language_77,"[1, 1]",323
language_78,"[0, 1]",323
language_81,"[1, 1]",323
language_83,"[0, 0]",323
language_85,"[1, 1]",323
language_86,"[1, 1]",323
language_87,"[0, 1]",323
language_88,"[0, 1]",323
language_89,"[0, 1]",323
language_90,"[0, 1]",323
language_91,"[1, 1]",323
language_92,"[0, 1]",323
language_94,"[0, 1]",323
language_96,"[1, 1]",323
language_98,"[0, 0]",323
language_101,"[1, 1]",323
language_104,"[1, 1]",323
language_105,"[0, 1]",323
language_107,"[0, 1]",323
language_109,"[0, 1]",323
language_110,"[0, 1]",323
language_112,"[0, 1]",323
language_113,"[0, 1]",323
language_116,"[0, 1]",323
language_117,"[0, 1]",323
language_119,"[1, 1]",323
language_122,"[1, 1]",323
language_123,"[1, 1]",323
language_124,"[1, 1]",323
language_125,"[0, 0]",323
language_127,"[0, 1]",323
language_131,"[1, 1]",323
language_132,"[0, 1]",323
language_135,"[1, 0]",323
language_136,"[0, 1]",323
language_137,"[0, 0]",323
language_138,"[0, 0]",323
language_143,"[1, 0]",323
language_145,"[0, 1]",323
language_147,"[1, 1]",323
language_148,"[1, 1]",323
language_150,"[1, 1]",323
language_152,"[1, 0]",323
language_153,"[1, 1]",323
language_156,"[0, 1]",323
language_157,"[1, 1]",323
language_158,"[0, 1]",323
language_159,"[0, 1]",323
language_160,"[0, 1]",323
language_161,"[0, 1]",323
language_163,"[1, 1]",323
language_164,"[0, 1]",323
language_166,"[1, 1]",323
language_167,"[0, 1]",323
language_168,"[0, 0]",323
language_169,"[1, 0]",323
language_170,"[1, 1]",323
language_171,"[0, 1]",323
language_174,"[0, 1]",323
language_175,"[0, 1]",323
language_176,"[0, 0]",323
language_177,"[0, 1]",323
language_178,"[0, 0]",323
language_181,"[0, 0]",323
language_183,"[0, 1]",323
language_184,"[0, 1]",323
language_188,"[1, 1]",323
language_189,"[0, 1]",323
language_190,"[0, 1]",323
language_191,"[0, 1]",323
language_193,"[0, 1]",323
language_194,"[0, 1]",323
language_197,"[0, 1]",323
language_199,"[0, 1]",323
language_200,"[0, 1]",323
language_201,"[0, 1]",323
language_202,"[0, 1]",323
language_209,"[0, 1]",323
language_210,"[1, 0]",323
language_212,"[0, 1]",323
language_217,"[0, 1]",323
language_218,"[0, 1]",323
language_224,"[0, 1]",323
language_225,"[0, 1]",323
language_226,"[1, 0]",323
language_227,"[1, 1]",323
language_231,"[0, 1]",323
language_232,"[0, 0]",323
language_234,"[0, 1]",323
language_235,"[0, 1]",323
language_237,"[0, 1]",323
language_239,"[0, 1]",323
language_240,"[1, 1]",323
language_241,"[1, 0]",323
language_244,"[0, 1]",323
language_245,"[1, 0]",323
language_246,"[0, 0]",323
language_247,"[0, 1]",323
language_248,"[0, 0]",323
language_249,"[0, 1]",323
language_250,"[0, 0]",323
language_251,"[0, 0]",323
language_252,"[1, 1]",323
language_253,"[0, 1]",323
language_254,"[0, 0]",323
language_255,"[0, 1]",323
language_256,"[0, 0]",323
language_257,"[0, 1]",323
language_260,"[0, 1]",323
language_261,"[0, 1]",323
language_262,"[1, 1]",323
language_263,"[0, 1]",323
language_264,"[0, 1]",323
language_265,"[1, 1]",323
language_266,"[0, 1]",323
language_268,"[0, 1]",323
language_269,"[0, 1]",323
language_270,"[1, 1]",323
language_271,"[1, 0]",323
language_272,"[0, 0]",323
language_273,"[0, 1]",323
language_274,"[0, 1]",323
language_275,"[0, 1]",323
language_276,"[0, 1]",323
language_278,"[1, 1]",323
language_280,"[1, 1]",323
language_282,"[0, 1]",323
language_284,"[0, 1]",323
language_285,"[0, 1]",323
language_286,"[0, 1]",323
language_289,"[1, 1]",323
language_290,"[0, 1]",323
language_291,"[0, 1]",323
language_295,"[0, 1]",323
language_296,"[0, 1]",323
language_297,"[1, 0]",323
language_299,"[1, 1]",323
language_300,"[0, 1]",323
language_302,"[1, 0]",323
language_305,"[1, 1]",323
language_307,"[0, 0]",323
language_312,"[0, 1]",323
language_313,"[0, 1]",323
language_314,"[1, 1]",323
language_315,"[0, 0]",323
language_316,"[0, 1]",323
language_317,"[0, 1]",323
language_318,"[0, 1]",323
language_324,"[1, 1]",323
language_325,"[0, 1]",323
language_326,"[0, 1]",323
language_327,"[0, 1]",323
language_328,"[0, 1]",323
language_329,"[0, 0]",323
language_330,"[0, 1]",323
language_331,"[0, 1]",323
language_332,"[0, 1]",323
language_333,"[0, 1]",323
language_336,"[1, 1]",323
language_338,"[0, 1]",323
language_339,"[0, 1]",323
language_342,"[0, 1]",323
language_343,"[0, 0]",323
language_344,"[1, 1]",323
language_345,"[0, 1]",323
language_346,"[0, 1]",323
language_347,"[0, 1]",323
language_348,"[0, 0]",323
language_349,"[0, 0]",323
language_352,"[0, 0]",323
language_353,"[0, 1]",323
language_354,"[0, 0]",323
language_355,"[0, 1]",323
language_356,"[0, 1]",323
language_358,"[0, 1]",323
language_359,"[0, 1]",323
language_361,"[0, 0]",323
language_362,"[0, 1]",323
language_364,"[0, 1]",323
language_368,"[1, 0]",323
language_369,"[1, 0]",323
language_370,"[1, 0]",323
language_372,"[0, 1]",323
language_373,"[1, 1]",323
language_374,"[0, 1]",323
language_375,"[0, 1]",323
language_377,"[1, 1]",323
language_378,"[1, 0]",323
language_380,"[0, 1]",323
language_381,"[1, 1]",323
language_382,"[0, 1]",323
language_383,"[0, 1]",323
language_384,"[1, 1]",323
language_388,"[0, 1]",323
language_389,"[1, 0]",323
language_390,"[0, 1]",323
language_392,"[0, 1]",323
language_393,"[0, 1]",323
language_394,"[1, 1]",323
language_395,"[0, 1]",323
language_396,"[0, 1]",323
language_397,"[0, 1]",323
language_398,"[1, 1]",323
language_399,"[1, 1]",323
language_400,"[0, 1]",323
language_401,"[0, 0]",323
language_403,"[0, 1]",323
language_405,"[0, 0]",323
language_407,"[1, 0]",323
language_411,"[0, 1]",323
language_412,"[0, 0]",323
language_414,"[0, 0]",323
language_416,"[0, 1]",323
language_417,"[0, 1]",323
language_419,"[0, 0]",323
language_420,"[1, 1]",323
language_421,"[0, 1]",323
language_422,"[0, 1]",323
language_423,"[0, 1]",323
language_424,"[0, 1]",323
language_431,"[0, 1]",323
language_433,"[1, 0]",323
language_434,"[1, 1]",323
language_436,"[0, 0]",323
language_437,"[0, 1]",323
language_439,"[1, 1]",323
language_440,"[1, 0]",323
language_442,"[0, 1]",323
language_443,"[0, 1]",323
language_444,"[0, 1]",323
language_445,"[1, 1]",323
language_446,"[0, 0]",323
language_447,"[0, 1]",323
language_448,"[0, 1]",323
language_449,"[0, 1]",323
language_452,"[0, 1]",323
language_453,"[0, 1]",323
language_454,"[1, 1]",323
language_456,"[0, 0]",323
language_457,"[0, 0]",323
language_458,"[0, 1]",323
language_459,"[0, 1]",323
language_460,"[0, 1]",323
language_462,"[0, 1]",323
language_463,"[0, 0]",323
language_464,"[1, 1]",323
language_466,"[1, 1]",323
language_468,"[1, 1]",323
language_471,"[0, 1]",323
language_472,"[0, 1]",323
language_473,"[1, 1]",323
language_480,"[1, 0]",323
language_481,"[0, 1]",323
language_483,"[0, 1]",323
language_485,"[1, 1]",323
language_486,"[1, 0]",323
language_487,"[0, 1]",323
language_488,"[1, 1]",323
language_489,"[0, 1]",323
language_490,"[1, 1]",323
language_494,"[0, 0]",323
language_495,"[1, 1]",323
language_496,"[0, 1]",323
language_497,"[0, 1]",323
language_498,"[1, 0]",323
language_499,"[0, 1]",323
language_500,"[0, 1]",323
language_501,"[0, 1]",323
language_507,"[1, 1]",323
language_508,"[0, 1]",323
language_509,"[1, 1]",323
language_511,"[0, 1]",323
language_512,"[0, 1]",323
language_513,"[0, 1]",323
language_514,"[0, 1]",323
language_515,"[0, 1]",323
language_517,"[0, 0]",323
language_518,"[0, 1]",323
language_519,"[0, 1]",323
language_522,"[0, 1]",323
language_523,"[0, 1]",323
language_526,"[1, 0]",323
language_528,"[0, 0]",323
language_529,"[1, 1]",323
language_531,"[1, 1]",323
language_532,"[0, 1]",323
language_536,"[1, 1]",323
language_537,"[0, 0]",323
