LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",284
language_5,"[0, 1]",284
language_9,"[0, 1]",284
language_11,"[0, 0]",284
language_13,"[1, 1]",284
language_14,"[0, 1]",284
language_15,"[0, 1]",284
language_17,"[0, 0]",284
language_18,"[1, 0]",284
language_19,"[0, 0]",284
language_20,"[0, 1]",284
language_22,"[0, 1]",284
language_23,"[0, 1]",284
language_26,"[0, 1]",284
language_28,"[0, 0]",284
language_29,"[0, 1]",284
language_30,"[1, 1]",284
language_32,"[1, 0]",284
language_33,"[0, 1]",284
language_35,"[1, 1]",284
language_36,"[0, 1]",284
language_38,"[0, 1]",284
language_39,"[0, 1]",284
language_41,"[0, 1]",284
language_42,"[0, 1]",284
language_44,"[1, 0]",284
language_45,"[0, 1]",284
language_46,"[0, 0]",284
language_47,"[0, 1]",284
language_50,"[0, 1]",284
language_52,"[0, 1]",284
language_53,"[0, 1]",284
language_54,"[0, 1]",284
language_55,"[1, 0]",284
language_57,"[0, 1]",284
language_58,"[0, 1]",284
language_62,"[0, 0]",284
language_64,"[1, 0]",284
language_65,"[0, 0]",284
language_66,"[0, 1]",284
language_67,"[0, 1]",284
language_69,"[0, 1]",284
language_70,"[1, 1]",284
language_71,"[0, 1]",284
language_75,"[1, 0]",284
language_76,"[0, 1]",284
language_79,"[0, 0]",284
language_80,"[1, 0]",284
language_81,"[0, 0]",284
language_83,"[0, 1]",284
language_84,"[0, 0]",284
language_87,"[1, 1]",284
language_88,"[0, 1]",284
language_90,"[1, 1]",284
language_91,"[0, 1]",284
language_92,"[1, 1]",284
language_94,"[1, 1]",284
language_95,"[1, 1]",284
language_99,"[0, 1]",284
language_101,"[1, 1]",284
language_104,"[0, 1]",284
language_106,"[1, 1]",284
language_107,"[1, 1]",284
language_109,"[0, 1]",284
language_113,"[1, 0]",284
language_114,"[0, 1]",284
language_116,"[0, 1]",284
language_117,"[0, 1]",284
language_118,"[0, 1]",284
language_119,"[1, 1]",284
language_121,"[1, 1]",284
language_123,"[0, 1]",284
language_124,"[0, 1]",284
language_125,"[0, 1]",284
language_129,"[0, 0]",284
language_130,"[1, 1]",284
language_132,"[0, 1]",284
language_133,"[0, 1]",284
language_135,"[0, 1]",284
language_138,"[0, 1]",284
language_139,"[0, 1]",284
language_143,"[1, 1]",284
language_144,"[0, 1]",284
language_145,"[1, 0]",284
language_146,"[1, 1]",284
language_147,"[0, 1]",284
language_149,"[1, 1]",284
language_151,"[0, 1]",284
language_156,"[0, 1]",284
language_157,"[0, 1]",284
language_158,"[0, 1]",284
language_160,"[0, 1]",284
language_161,"[0, 0]",284
language_162,"[1, 1]",284
language_163,"[1, 0]",284
language_166,"[0, 1]",284
language_167,"[0, 1]",284
language_168,"[0, 1]",284
language_169,"[0, 0]",284
language_174,"[1, 1]",284
language_178,"[0, 1]",284
language_179,"[0, 1]",284
language_180,"[1, 1]",284
language_185,"[0, 1]",284
language_186,"[0, 1]",284
language_190,"[0, 1]",284
language_191,"[0, 1]",284
language_194,"[1, 1]",284
language_197,"[1, 1]",284
language_199,"[0, 0]",284
language_200,"[0, 1]",284
language_202,"[1, 1]",284
language_204,"[0, 1]",284
language_208,"[0, 1]",284
language_209,"[1, 1]",284
language_210,"[0, 1]",284
language_214,"[0, 1]",284
language_215,"[0, 1]",284
language_218,"[0, 1]",284
language_219,"[0, 1]",284
language_220,"[0, 1]",284
language_221,"[0, 0]",284
language_223,"[0, 0]",284
language_226,"[0, 0]",284
language_227,"[0, 1]",284
language_228,"[0, 1]",284
language_231,"[1, 1]",284
language_238,"[1, 1]",284
language_239,"[0, 0]",284
language_240,"[0, 1]",284
language_243,"[0, 1]",284
language_244,"[0, 1]",284
language_245,"[0, 1]",284
language_246,"[0, 1]",284
language_248,"[0, 1]",284
language_249,"[0, 0]",284
language_250,"[0, 1]",284
language_251,"[1, 1]",284
language_252,"[0, 0]",284
language_253,"[0, 1]",284
language_254,"[1, 1]",284
language_255,"[1, 1]",284
language_256,"[0, 0]",284
language_257,"[0, 0]",284
language_259,"[0, 0]",284
language_260,"[1, 1]",284
language_262,"[1, 0]",284
language_263,"[1, 1]",284
language_264,"[1, 1]",284
language_267,"[1, 1]",284
language_268,"[0, 1]",284
language_269,"[0, 1]",284
language_270,"[1, 1]",284
language_272,"[0, 1]",284
language_273,"[0, 1]",284
language_274,"[1, 1]",284
language_276,"[0, 1]",284
language_277,"[0, 1]",284
language_279,"[1, 1]",284
language_280,"[0, 1]",284
language_281,"[0, 0]",284
language_282,"[1, 1]",284
language_285,"[0, 0]",284
language_286,"[1, 1]",284
language_287,"[0, 1]",284
language_290,"[1, 1]",284
language_291,"[0, 1]",284
language_292,"[0, 1]",284
language_294,"[0, 1]",284
language_295,"[0, 1]",284
language_296,"[0, 1]",284
language_298,"[0, 1]",284
language_299,"[0, 1]",284
language_300,"[1, 1]",284
language_301,"[1, 0]",284
language_302,"[1, 1]",284
language_303,"[1, 1]",284
language_304,"[1, 1]",284
language_306,"[0, 1]",284
language_307,"[0, 1]",284
language_310,"[0, 1]",284
language_311,"[1, 1]",284
language_312,"[0, 1]",284
language_315,"[1, 0]",284
language_316,"[0, 1]",284
language_317,"[0, 1]",284
language_318,"[0, 1]",284
language_319,"[1, 1]",284
language_320,"[1, 1]",284
language_323,"[1, 1]",284
language_326,"[1, 1]",284
language_328,"[0, 1]",284
language_329,"[0, 1]",284
language_330,"[1, 0]",284
language_331,"[0, 1]",284
language_332,"[0, 1]",284
language_333,"[0, 1]",284
language_334,"[0, 1]",284
language_335,"[1, 1]",284
language_336,"[0, 1]",284
language_338,"[0, 1]",284
language_339,"[0, 0]",284
language_341,"[0, 1]",284
language_344,"[0, 1]",284
language_345,"[0, 0]",284
language_346,"[0, 1]",284
language_351,"[0, 0]",284
language_352,"[0, 1]",284
language_353,"[0, 1]",284
language_354,"[0, 1]",284
language_355,"[1, 1]",284
language_356,"[0, 1]",284
language_359,"[0, 1]",284
language_360,"[0, 0]",284
language_361,"[0, 1]",284
language_362,"[1, 1]",284
language_363,"[1, 0]",284
language_365,"[1, 1]",284
language_367,"[0, 1]",284
language_368,"[0, 1]",284
language_369,"[0, 1]",284
language_371,"[0, 0]",284
language_374,"[0, 1]",284
language_377,"[0, 1]",284
language_380,"[0, 1]",284
language_382,"[0, 1]",284
language_383,"[0, 1]",284
language_386,"[1, 1]",284
language_387,"[0, 1]",284
language_388,"[0, 0]",284
language_390,"[0, 1]",284
language_391,"[0, 1]",284
language_393,"[0, 0]",284
language_396,"[1, 1]",284
language_399,"[0, 1]",284
language_402,"[0, 1]",284
language_403,"[0, 1]",284
language_404,"[1, 1]",284
language_405,"[0, 1]",284
language_407,"[0, 0]",284
language_408,"[0, 1]",284
language_411,"[0, 1]",284
language_413,"[0, 1]",284
language_414,"[0, 1]",284
language_415,"[0, 1]",284
language_416,"[0, 1]",284
language_417,"[0, 1]",284
language_420,"[1, 1]",284
language_421,"[0, 0]",284
language_423,"[0, 0]",284
language_424,"[0, 1]",284
language_425,"[0, 1]",284
language_426,"[1, 1]",284
language_427,"[0, 0]",284
language_429,"[1, 1]",284
language_431,"[1, 1]",284
language_432,"[1, 0]",284
language_434,"[0, 1]",284
language_439,"[1, 1]",284
language_442,"[0, 1]",284
language_443,"[0, 1]",284
language_444,"[1, 1]",284
language_445,"[0, 1]",284
language_446,"[0, 1]",284
language_448,"[0, 1]",284
language_449,"[0, 1]",284
language_450,"[0, 1]",284
language_451,"[0, 1]",284
language_455,"[0, 1]",284
language_456,"[0, 1]",284
language_458,"[1, 1]",284
language_459,"[0, 1]",284
language_463,"[0, 1]",284
language_464,"[1, 1]",284
language_465,"[1, 1]",284
language_467,"[0, 1]",284
language_469,"[1, 0]",284
language_471,"[0, 1]",284
language_472,"[1, 1]",284
language_474,"[1, 1]",284
language_476,"[0, 0]",284
language_477,"[0, 1]",284
language_478,"[1, 1]",284
language_479,"[0, 1]",284
language_480,"[0, 1]",284
language_481,"[0, 0]",284
language_482,"[0, 1]",284
language_487,"[0, 1]",284
language_488,"[1, 1]",284
language_490,"[0, 1]",284
language_492,"[0, 0]",284
language_493,"[1, 0]",284
language_496,"[0, 1]",284
language_497,"[0, 1]",284
language_498,"[0, 1]",284
