LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",548
language_2,"[0, 1]",548
language_3,"[0, 1]",548
language_4,"[1, 0]",548
language_5,"[0, 1]",548
language_8,"[0, 0]",548
language_9,"[1, 1]",548
language_11,"[0, 1]",548
language_12,"[0, 1]",548
language_14,"[1, 1]",548
language_15,"[0, 1]",548
language_16,"[0, 1]",548
language_17,"[0, 1]",548
language_18,"[1, 0]",548
language_19,"[0, 1]",548
language_20,"[0, 1]",548
language_21,"[0, 1]",548
language_22,"[0, 1]",548
language_24,"[0, 0]",548
language_25,"[0, 1]",548
language_26,"[1, 1]",548
language_28,"[0, 1]",548
language_30,"[0, 0]",548
language_32,"[0, 1]",548
language_35,"[0, 1]",548
language_36,"[1, 1]",548
language_37,"[1, 1]",548
language_38,"[0, 1]",548
language_39,"[1, 1]",548
language_41,"[0, 0]",548
language_42,"[1, 1]",548
language_43,"[0, 1]",548
language_44,"[0, 1]",548
language_45,"[0, 1]",548
language_47,"[0, 1]",548
language_50,"[0, 1]",548
language_51,"[0, 0]",548
language_52,"[1, 1]",548
language_59,"[0, 0]",548
language_61,"[0, 1]",548
language_62,"[0, 1]",548
language_64,"[0, 1]",548
language_65,"[0, 1]",548
language_66,"[0, 1]",548
language_67,"[0, 1]",548
language_68,"[0, 1]",548
language_69,"[1, 0]",548
language_70,"[0, 1]",548
language_71,"[0, 1]",548
language_72,"[0, 1]",548
language_73,"[1, 1]",548
language_77,"[1, 1]",548
language_78,"[1, 1]",548
language_79,"[0, 1]",548
language_80,"[1, 1]",548
language_82,"[0, 1]",548
language_83,"[0, 1]",548
language_84,"[0, 1]",548
language_85,"[0, 1]",548
language_86,"[0, 1]",548
language_88,"[0, 1]",548
language_90,"[0, 0]",548
language_92,"[0, 1]",548
language_93,"[0, 0]",548
language_94,"[0, 0]",548
language_95,"[0, 1]",548
language_96,"[0, 1]",548
language_97,"[0, 1]",548
language_98,"[0, 1]",548
language_99,"[0, 1]",548
language_100,"[0, 0]",548
language_102,"[0, 1]",548
language_103,"[0, 1]",548
language_104,"[0, 1]",548
language_105,"[1, 1]",548
language_106,"[0, 1]",548
language_107,"[1, 1]",548
language_111,"[0, 0]",548
language_112,"[0, 1]",548
language_116,"[0, 1]",548
language_119,"[1, 1]",548
language_120,"[0, 1]",548
language_122,"[0, 0]",548
language_124,"[1, 0]",548
language_125,"[1, 1]",548
language_126,"[0, 1]",548
language_127,"[0, 1]",548
language_128,"[0, 1]",548
language_130,"[0, 1]",548
language_131,"[0, 1]",548
language_132,"[0, 1]",548
language_133,"[0, 0]",548
language_134,"[0, 1]",548
language_136,"[1, 1]",548
language_137,"[1, 1]",548
language_139,"[0, 1]",548
language_140,"[0, 1]",548
language_141,"[0, 0]",548
language_142,"[1, 1]",548
language_144,"[0, 0]",548
language_145,"[0, 1]",548
language_147,"[0, 1]",548
language_148,"[0, 1]",548
language_149,"[0, 1]",548
language_153,"[0, 1]",548
language_154,"[0, 1]",548
language_155,"[0, 1]",548
language_157,"[0, 1]",548
language_158,"[1, 1]",548
language_159,"[0, 1]",548
language_162,"[0, 0]",548
language_163,"[1, 0]",548
language_164,"[0, 1]",548
language_165,"[1, 1]",548
language_166,"[0, 1]",548
language_168,"[0, 1]",548
language_169,"[0, 0]",548
language_170,"[0, 1]",548
language_172,"[0, 1]",548
language_173,"[0, 0]",548
language_174,"[1, 0]",548
language_176,"[0, 1]",548
language_177,"[0, 1]",548
language_178,"[0, 1]",548
language_180,"[0, 0]",548
language_181,"[0, 1]",548
language_184,"[0, 1]",548
language_185,"[0, 1]",548
language_186,"[0, 1]",548
language_187,"[0, 1]",548
language_188,"[0, 1]",548
language_192,"[1, 1]",548
language_193,"[0, 1]",548
language_195,"[1, 0]",548
language_198,"[1, 1]",548
language_199,"[0, 1]",548
language_201,"[0, 1]",548
language_202,"[0, 1]",548
language_205,"[0, 1]",548
language_209,"[0, 1]",548
language_210,"[0, 1]",548
language_211,"[1, 0]",548
language_213,"[0, 1]",548
language_216,"[0, 1]",548
language_219,"[1, 0]",548
language_220,"[0, 1]",548
language_222,"[0, 1]",548
language_223,"[0, 1]",548
language_224,"[0, 1]",548
language_226,"[1, 1]",548
language_227,"[0, 1]",548
language_230,"[1, 1]",548
language_231,"[1, 1]",548
language_233,"[0, 0]",548
language_237,"[0, 1]",548
language_238,"[0, 1]",548
language_239,"[0, 1]",548
language_241,"[0, 1]",548
language_243,"[0, 0]",548
language_244,"[0, 1]",548
language_245,"[1, 1]",548
language_246,"[0, 1]",548
language_247,"[0, 1]",548
language_249,"[0, 1]",548
language_250,"[0, 1]",548
language_255,"[0, 1]",548
language_256,"[1, 0]",548
language_257,"[0, 0]",548
language_258,"[1, 1]",548
language_260,"[0, 0]",548
language_261,"[1, 1]",548
language_262,"[0, 1]",548
language_263,"[0, 1]",548
language_264,"[0, 1]",548
language_267,"[0, 1]",548
language_269,"[0, 1]",548
language_270,"[1, 0]",548
language_271,"[0, 1]",548
language_273,"[0, 1]",548
language_274,"[0, 1]",548
language_276,"[0, 1]",548
language_277,"[0, 1]",548
language_278,"[1, 1]",548
language_279,"[0, 1]",548
language_280,"[0, 1]",548
language_281,"[0, 1]",548
language_282,"[0, 1]",548
language_283,"[1, 1]",548
language_285,"[0, 0]",548
language_286,"[0, 1]",548
language_288,"[1, 0]",548
language_289,"[0, 1]",548
language_290,"[0, 0]",548
language_294,"[0, 1]",548
language_295,"[0, 1]",548
language_298,"[0, 1]",548
language_299,"[0, 1]",548
language_302,"[0, 1]",548
language_303,"[0, 1]",548
language_304,"[0, 1]",548
language_305,"[0, 1]",548
language_307,"[0, 0]",548
language_308,"[0, 1]",548
language_309,"[0, 1]",548
language_310,"[0, 0]",548
language_311,"[0, 1]",548
language_312,"[0, 1]",548
language_313,"[0, 1]",548
