LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",499
language_3,"[0, 1]",499
language_4,"[1, 1]",499
language_5,"[0, 1]",499
language_7,"[1, 1]",499
language_8,"[0, 1]",499
language_9,"[0, 1]",499
language_10,"[0, 1]",499
language_11,"[0, 1]",499
language_12,"[0, 1]",499
language_13,"[0, 0]",499
language_14,"[0, 1]",499
language_17,"[1, 1]",499
language_18,"[0, 0]",499
language_20,"[1, 0]",499
language_22,"[0, 1]",499
language_27,"[0, 1]",499
language_28,"[0, 1]",499
language_31,"[0, 1]",499
language_32,"[1, 0]",499
language_33,"[1, 1]",499
language_34,"[0, 1]",499
language_35,"[0, 1]",499
language_36,"[1, 1]",499
language_39,"[0, 1]",499
language_40,"[0, 1]",499
language_42,"[1, 1]",499
language_44,"[0, 1]",499
language_46,"[0, 1]",499
language_48,"[0, 1]",499
language_49,"[0, 0]",499
language_50,"[0, 1]",499
language_53,"[1, 1]",499
language_54,"[0, 1]",499
language_55,"[0, 0]",499
language_56,"[1, 0]",499
language_60,"[1, 0]",499
language_61,"[1, 1]",499
language_62,"[0, 1]",499
language_63,"[1, 1]",499
language_64,"[1, 1]",499
language_66,"[0, 1]",499
language_67,"[0, 1]",499
language_68,"[0, 1]",499
language_70,"[0, 1]",499
language_72,"[1, 1]",499
language_73,"[1, 1]",499
language_75,"[0, 0]",499
language_76,"[0, 0]",499
language_77,"[0, 1]",499
language_79,"[0, 0]",499
language_81,"[1, 1]",499
language_82,"[1, 1]",499
language_83,"[0, 1]",499
language_84,"[1, 1]",499
language_85,"[1, 1]",499
language_87,"[0, 1]",499
language_88,"[0, 0]",499
language_90,"[1, 1]",499
language_93,"[1, 1]",499
language_94,"[1, 1]",499
language_95,"[1, 1]",499
language_96,"[0, 1]",499
language_98,"[1, 1]",499
language_101,"[0, 0]",499
language_102,"[0, 1]",499
language_103,"[1, 1]",499
language_105,"[0, 0]",499
language_106,"[0, 0]",499
language_107,"[0, 1]",499
language_111,"[0, 1]",499
language_112,"[0, 1]",499
language_113,"[1, 1]",499
language_114,"[0, 1]",499
language_115,"[0, 1]",499
language_117,"[0, 1]",499
language_120,"[0, 1]",499
language_121,"[0, 1]",499
language_125,"[0, 1]",499
language_129,"[1, 1]",499
language_131,"[0, 1]",499
language_132,"[0, 0]",499
language_133,"[1, 0]",499
language_134,"[0, 1]",499
language_135,"[0, 1]",499
language_136,"[0, 1]",499
language_137,"[0, 1]",499
language_138,"[0, 0]",499
language_139,"[0, 0]",499
language_140,"[0, 1]",499
language_141,"[0, 1]",499
language_142,"[0, 0]",499
language_143,"[0, 0]",499
language_144,"[0, 1]",499
language_145,"[0, 1]",499
language_146,"[0, 0]",499
language_147,"[1, 0]",499
language_148,"[1, 1]",499
language_149,"[0, 1]",499
language_150,"[1, 1]",499
language_151,"[0, 1]",499
language_152,"[0, 1]",499
language_154,"[0, 1]",499
language_155,"[0, 1]",499
language_156,"[0, 1]",499
language_157,"[0, 0]",499
language_159,"[1, 1]",499
language_160,"[0, 0]",499
language_161,"[1, 1]",499
language_163,"[0, 1]",499
language_164,"[0, 0]",499
language_165,"[0, 0]",499
language_167,"[0, 1]",499
language_171,"[1, 1]",499
language_173,"[0, 1]",499
language_174,"[0, 1]",499
language_175,"[0, 1]",499
language_177,"[0, 1]",499
language_178,"[0, 1]",499
language_179,"[0, 1]",499
language_180,"[0, 1]",499
language_181,"[1, 1]",499
language_182,"[1, 1]",499
language_183,"[0, 0]",499
language_185,"[1, 1]",499
language_187,"[0, 0]",499
