LANGUAGE,LINEAGE,SET
language_3,"[0, 1]",943
language_5,"[0, 0]",943
language_6,"[1, 0]",943
language_7,"[1, 1]",943
language_8,"[0, 0]",943
language_10,"[0, 1]",943
language_12,"[0, 1]",943
language_20,"[1, 1]",943
language_21,"[0, 1]",943
language_23,"[0, 1]",943
language_26,"[0, 1]",943
language_28,"[0, 1]",943
language_29,"[0, 1]",943
language_32,"[0, 0]",943
language_33,"[0, 0]",943
language_35,"[1, 1]",943
language_39,"[0, 0]",943
language_40,"[0, 1]",943
language_42,"[0, 1]",943
language_43,"[1, 1]",943
language_45,"[0, 1]",943
language_46,"[0, 0]",943
language_48,"[1, 1]",943
language_49,"[0, 1]",943
language_51,"[0, 1]",943
language_52,"[0, 0]",943
language_56,"[1, 1]",943
language_57,"[0, 1]",943
language_58,"[0, 1]",943
language_61,"[0, 1]",943
language_62,"[1, 1]",943
language_63,"[0, 1]",943
language_65,"[0, 1]",943
language_66,"[0, 1]",943
language_69,"[1, 1]",943
language_70,"[0, 1]",943
language_72,"[1, 0]",943
language_74,"[1, 1]",943
language_77,"[1, 1]",943
language_79,"[1, 1]",943
language_80,"[0, 0]",943
language_81,"[1, 1]",943
language_82,"[0, 0]",943
language_83,"[0, 1]",943
language_85,"[1, 1]",943
language_86,"[0, 1]",943
language_87,"[0, 1]",943
language_88,"[0, 1]",943
language_90,"[1, 0]",943
language_92,"[0, 0]",943
language_94,"[0, 1]",943
language_95,"[1, 1]",943
language_96,"[0, 1]",943
language_99,"[0, 0]",943
language_100,"[0, 1]",943
language_101,"[1, 1]",943
language_103,"[1, 1]",943
language_106,"[1, 1]",943
language_107,"[0, 1]",943
language_109,"[0, 0]",943
language_110,"[0, 1]",943
language_111,"[0, 1]",943
language_113,"[0, 0]",943
language_114,"[0, 1]",943
language_115,"[1, 0]",943
language_116,"[0, 1]",943
language_118,"[0, 1]",943
language_119,"[1, 1]",943
language_121,"[0, 0]",943
language_122,"[1, 1]",943
language_124,"[0, 1]",943
language_126,"[0, 1]",943
language_127,"[0, 1]",943
language_128,"[0, 1]",943
language_130,"[0, 0]",943
language_131,"[0, 0]",943
language_132,"[1, 0]",943
language_133,"[0, 1]",943
language_134,"[0, 1]",943
language_136,"[1, 1]",943
language_138,"[0, 1]",943
language_140,"[1, 1]",943
language_143,"[1, 0]",943
language_144,"[1, 1]",943
language_145,"[0, 1]",943
language_146,"[0, 0]",943
language_148,"[0, 1]",943
language_149,"[1, 1]",943
language_150,"[0, 1]",943
language_152,"[0, 1]",943
language_153,"[1, 1]",943
language_154,"[0, 1]",943
language_156,"[0, 1]",943
language_157,"[0, 1]",943
language_158,"[0, 1]",943
language_160,"[0, 1]",943
language_161,"[0, 1]",943
language_164,"[0, 1]",943
language_165,"[1, 1]",943
language_166,"[1, 0]",943
language_167,"[0, 0]",943
language_168,"[0, 1]",943
language_171,"[0, 1]",943
language_172,"[0, 1]",943
language_173,"[1, 1]",943
language_174,"[0, 0]",943
language_176,"[0, 1]",943
language_179,"[0, 1]",943
language_180,"[0, 1]",943
language_181,"[1, 0]",943
language_182,"[0, 1]",943
language_184,"[0, 1]",943
language_185,"[0, 1]",943
language_188,"[0, 0]",943
language_191,"[0, 1]",943
language_193,"[0, 1]",943
language_194,"[0, 1]",943
language_195,"[0, 0]",943
language_196,"[1, 1]",943
language_197,"[0, 0]",943
language_198,"[0, 0]",943
language_200,"[1, 1]",943
language_201,"[0, 1]",943
language_202,"[0, 0]",943
language_204,"[1, 1]",943
language_205,"[0, 1]",943
language_207,"[0, 1]",943
language_212,"[0, 1]",943
language_213,"[0, 1]",943
language_214,"[1, 1]",943
language_215,"[0, 1]",943
language_216,"[0, 1]",943
language_219,"[0, 0]",943
language_220,"[1, 1]",943
language_221,"[0, 1]",943
language_223,"[0, 1]",943
language_224,"[0, 0]",943
language_225,"[1, 1]",943
language_226,"[1, 1]",943
language_227,"[0, 1]",943
language_230,"[0, 1]",943
language_231,"[0, 1]",943
language_235,"[0, 1]",943
language_236,"[0, 1]",943
language_237,"[1, 1]",943
language_240,"[0, 1]",943
language_241,"[0, 1]",943
language_243,"[0, 1]",943
language_244,"[0, 1]",943
language_249,"[1, 1]",943
language_250,"[0, 1]",943
language_251,"[0, 1]",943
language_253,"[0, 1]",943
language_254,"[0, 1]",943
language_256,"[1, 1]",943
language_257,"[1, 0]",943
language_261,"[0, 1]",943
language_262,"[0, 0]",943
language_263,"[0, 1]",943
language_264,"[0, 0]",943
language_269,"[0, 1]",943
language_272,"[0, 1]",943
language_273,"[0, 1]",943
language_276,"[1, 1]",943
language_277,"[1, 0]",943
language_278,"[1, 1]",943
language_281,"[0, 0]",943
language_284,"[0, 1]",943
language_285,"[1, 1]",943
language_287,"[1, 1]",943
language_288,"[1, 1]",943
language_289,"[0, 1]",943
language_292,"[0, 1]",943
language_296,"[0, 1]",943
language_297,"[0, 0]",943
language_299,"[0, 1]",943
language_300,"[0, 1]",943
language_301,"[1, 1]",943
language_303,"[0, 1]",943
language_304,"[0, 1]",943
language_305,"[1, 1]",943
language_307,"[1, 1]",943
language_308,"[0, 1]",943
language_309,"[0, 1]",943
language_311,"[1, 1]",943
language_312,"[0, 1]",943
language_313,"[0, 1]",943
language_314,"[0, 1]",943
language_315,"[0, 1]",943
language_317,"[0, 0]",943
language_318,"[0, 1]",943
language_323,"[1, 1]",943
language_324,"[0, 1]",943
language_325,"[0, 1]",943
