LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",566
language_4,"[0, 1]",566
language_5,"[0, 1]",566
language_9,"[1, 1]",566
language_10,"[0, 1]",566
language_11,"[1, 1]",566
language_12,"[0, 1]",566
language_13,"[1, 1]",566
language_14,"[0, 1]",566
language_19,"[0, 1]",566
language_20,"[0, 0]",566
language_23,"[0, 1]",566
language_24,"[0, 0]",566
language_25,"[0, 1]",566
language_28,"[0, 1]",566
language_31,"[0, 0]",566
language_32,"[0, 1]",566
language_35,"[0, 1]",566
language_38,"[0, 0]",566
language_39,"[0, 1]",566
language_44,"[0, 1]",566
language_45,"[0, 1]",566
language_47,"[0, 1]",566
language_48,"[0, 1]",566
language_49,"[1, 0]",566
language_50,"[0, 1]",566
language_52,"[0, 1]",566
language_53,"[0, 1]",566
language_54,"[0, 1]",566
language_55,"[0, 1]",566
language_56,"[0, 1]",566
language_57,"[0, 1]",566
language_59,"[0, 1]",566
language_60,"[0, 1]",566
language_61,"[1, 1]",566
language_62,"[1, 1]",566
language_64,"[0, 0]",566
language_66,"[0, 0]",566
language_67,"[1, 1]",566
language_68,"[0, 0]",566
language_69,"[0, 1]",566
language_71,"[0, 0]",566
language_72,"[0, 1]",566
language_73,"[0, 1]",566
language_74,"[0, 1]",566
language_76,"[0, 1]",566
language_77,"[1, 1]",566
language_78,"[0, 1]",566
language_79,"[0, 1]",566
language_80,"[0, 1]",566
language_82,"[1, 1]",566
language_86,"[0, 1]",566
language_87,"[0, 0]",566
language_88,"[0, 1]",566
language_89,"[1, 1]",566
language_90,"[0, 1]",566
language_91,"[0, 1]",566
language_92,"[0, 0]",566
language_95,"[0, 1]",566
language_97,"[0, 1]",566
language_98,"[1, 1]",566
language_102,"[0, 1]",566
language_105,"[1, 1]",566
language_107,"[0, 1]",566
language_108,"[0, 1]",566
language_109,"[0, 1]",566
language_110,"[0, 1]",566
language_111,"[1, 1]",566
language_112,"[0, 1]",566
language_113,"[0, 1]",566
language_114,"[0, 1]",566
language_116,"[0, 1]",566
language_118,"[0, 1]",566
language_119,"[0, 1]",566
language_120,"[0, 1]",566
language_121,"[0, 1]",566
language_122,"[0, 1]",566
language_124,"[0, 1]",566
language_125,"[0, 1]",566
language_127,"[0, 0]",566
language_128,"[1, 1]",566
language_129,"[0, 1]",566
language_131,"[0, 0]",566
language_133,"[0, 1]",566
language_134,"[0, 1]",566
language_137,"[1, 0]",566
language_138,"[0, 1]",566
language_139,"[0, 1]",566
language_140,"[1, 1]",566
language_143,"[0, 1]",566
language_146,"[0, 1]",566
language_147,"[0, 1]",566
language_148,"[0, 0]",566
language_149,"[0, 1]",566
language_150,"[0, 1]",566
language_152,"[0, 1]",566
language_153,"[0, 1]",566
language_154,"[0, 0]",566
language_157,"[0, 1]",566
language_158,"[0, 1]",566
language_160,"[0, 1]",566
language_161,"[0, 1]",566
language_162,"[1, 1]",566
language_163,"[0, 1]",566
language_165,"[1, 1]",566
language_166,"[0, 0]",566
language_167,"[0, 0]",566
language_168,"[0, 1]",566
language_169,"[0, 1]",566
language_170,"[1, 0]",566
language_171,"[0, 0]",566
language_172,"[0, 1]",566
