LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",17
language_2,"[0, 1]",17
language_5,"[1, 1]",17
language_7,"[1, 1]",17
language_8,"[1, 1]",17
language_9,"[0, 1]",17
language_10,"[0, 1]",17
language_12,"[0, 0]",17
language_14,"[1, 0]",17
language_16,"[0, 1]",17
language_19,"[0, 1]",17
language_20,"[1, 0]",17
language_21,"[1, 1]",17
language_22,"[0, 1]",17
language_24,"[1, 1]",17
language_25,"[0, 1]",17
language_26,"[0, 1]",17
language_27,"[0, 0]",17
language_28,"[0, 0]",17
language_33,"[0, 1]",17
language_35,"[1, 0]",17
language_36,"[0, 1]",17
language_37,"[0, 1]",17
language_38,"[0, 1]",17
language_40,"[1, 0]",17
language_42,"[1, 0]",17
language_43,"[0, 1]",17
language_46,"[0, 1]",17
language_48,"[0, 1]",17
language_49,"[0, 1]",17
language_50,"[0, 0]",17
language_51,"[0, 1]",17
language_52,"[0, 0]",17
language_54,"[0, 0]",17
language_55,"[0, 1]",17
language_56,"[0, 1]",17
language_57,"[0, 0]",17
language_58,"[0, 0]",17
language_59,"[0, 0]",17
language_60,"[0, 1]",17
language_61,"[1, 1]",17
language_62,"[1, 1]",17
language_63,"[0, 0]",17
language_65,"[0, 0]",17
language_66,"[0, 1]",17
language_68,"[0, 1]",17
language_70,"[1, 1]",17
language_71,"[1, 1]",17
language_74,"[0, 0]",17
language_75,"[0, 1]",17
language_76,"[1, 0]",17
language_77,"[0, 0]",17
language_78,"[0, 1]",17
language_81,"[0, 0]",17
language_82,"[0, 1]",17
language_84,"[1, 1]",17
language_88,"[0, 1]",17
language_89,"[1, 0]",17
language_90,"[0, 1]",17
language_93,"[1, 1]",17
language_94,"[0, 0]",17
language_97,"[0, 1]",17
language_98,"[0, 0]",17
language_99,"[0, 1]",17
language_100,"[0, 1]",17
language_102,"[0, 1]",17
language_103,"[1, 0]",17
language_104,"[1, 0]",17
language_107,"[0, 1]",17
language_108,"[0, 1]",17
language_109,"[1, 1]",17
language_113,"[1, 1]",17
language_114,"[1, 1]",17
language_116,"[1, 1]",17
language_117,"[0, 0]",17
language_118,"[0, 1]",17
language_121,"[0, 1]",17
language_125,"[0, 1]",17
language_126,"[0, 1]",17
language_127,"[0, 1]",17
language_129,"[1, 1]",17
language_130,"[0, 1]",17
language_131,"[0, 0]",17
language_132,"[0, 1]",17
language_133,"[1, 1]",17
language_134,"[0, 1]",17
language_135,"[1, 1]",17
language_139,"[0, 1]",17
language_146,"[1, 0]",17
language_148,"[1, 1]",17
language_149,"[0, 1]",17
language_150,"[0, 1]",17
language_152,"[0, 1]",17
language_153,"[0, 1]",17
language_154,"[0, 1]",17
language_156,"[0, 1]",17
language_158,"[0, 1]",17
language_159,"[1, 1]",17
language_161,"[0, 1]",17
language_162,"[0, 1]",17
language_163,"[0, 1]",17
language_164,"[0, 1]",17
language_169,"[0, 1]",17
language_171,"[0, 1]",17
language_172,"[0, 1]",17
language_173,"[0, 1]",17
language_174,"[0, 1]",17
language_175,"[0, 1]",17
language_178,"[0, 1]",17
language_180,"[0, 1]",17
language_181,"[0, 1]",17
language_182,"[0, 1]",17
language_185,"[0, 1]",17
language_186,"[0, 0]",17
language_187,"[0, 1]",17
language_188,"[0, 0]",17
language_189,"[0, 1]",17
language_191,"[0, 0]",17
language_192,"[0, 1]",17
language_193,"[0, 1]",17
language_194,"[0, 1]",17
language_198,"[0, 1]",17
language_200,"[0, 1]",17
language_202,"[1, 1]",17
language_203,"[0, 0]",17
language_209,"[0, 1]",17
language_211,"[1, 1]",17
language_215,"[0, 1]",17
language_216,"[0, 0]",17
language_219,"[0, 1]",17
language_221,"[1, 1]",17
language_222,"[0, 1]",17
language_223,"[1, 0]",17
language_224,"[0, 1]",17
language_225,"[0, 1]",17
language_226,"[0, 1]",17
language_227,"[0, 1]",17
language_228,"[0, 1]",17
language_229,"[1, 1]",17
language_230,"[0, 1]",17
language_231,"[1, 1]",17
language_232,"[1, 1]",17
language_234,"[0, 1]",17
language_236,"[0, 1]",17
language_237,"[1, 1]",17
language_240,"[1, 0]",17
language_243,"[0, 1]",17
language_245,"[0, 1]",17
language_246,"[0, 1]",17
language_248,"[1, 1]",17
language_250,"[0, 0]",17
language_253,"[0, 0]",17
language_258,"[0, 1]",17
language_262,"[0, 0]",17
language_263,"[1, 1]",17
language_265,"[0, 1]",17
language_266,"[0, 1]",17
language_267,"[0, 1]",17
language_268,"[0, 1]",17
language_271,"[0, 0]",17
language_272,"[0, 1]",17
language_273,"[0, 1]",17
language_274,"[0, 1]",17
language_275,"[0, 1]",17
language_278,"[0, 1]",17
language_279,"[0, 1]",17
language_282,"[0, 0]",17
language_283,"[1, 0]",17
language_287,"[0, 0]",17
language_288,"[1, 1]",17
language_289,"[0, 0]",17
language_291,"[0, 1]",17
language_293,"[0, 1]",17
language_295,"[0, 1]",17
language_296,"[1, 1]",17
language_297,"[0, 1]",17
language_302,"[1, 1]",17
language_303,"[1, 1]",17
language_304,"[0, 1]",17
language_305,"[1, 1]",17
language_308,"[1, 1]",17
language_309,"[0, 1]",17
language_310,"[0, 1]",17
language_311,"[0, 1]",17
language_312,"[0, 1]",17
language_314,"[0, 1]",17
language_316,"[1, 1]",17
language_317,"[0, 1]",17
language_318,"[0, 1]",17
language_320,"[0, 1]",17
language_321,"[1, 1]",17
language_323,"[0, 1]",17
language_325,"[0, 1]",17
language_327,"[0, 1]",17
language_328,"[0, 0]",17
language_329,"[1, 1]",17
language_332,"[1, 1]",17
language_334,"[1, 0]",17
language_336,"[0, 1]",17
language_337,"[0, 0]",17
language_338,"[0, 1]",17
language_339,"[0, 1]",17
language_340,"[0, 0]",17
language_342,"[0, 0]",17
language_343,"[0, 1]",17
language_344,"[1, 1]",17
language_346,"[0, 1]",17
language_347,"[0, 1]",17
language_350,"[0, 1]",17
language_355,"[0, 1]",17
language_356,"[0, 1]",17
language_357,"[0, 1]",17
language_358,"[1, 0]",17
language_359,"[0, 1]",17
language_360,"[0, 1]",17
language_361,"[1, 1]",17
language_363,"[1, 1]",17
language_364,"[0, 1]",17
language_368,"[1, 0]",17
language_369,"[0, 0]",17
language_370,"[1, 1]",17
language_372,"[0, 1]",17
language_373,"[1, 1]",17
language_375,"[0, 0]",17
language_376,"[1, 1]",17
language_377,"[1, 0]",17
language_379,"[0, 1]",17
language_380,"[0, 1]",17
language_382,"[0, 1]",17
language_383,"[1, 0]",17
language_385,"[0, 1]",17
language_386,"[0, 1]",17
language_387,"[0, 1]",17
language_388,"[0, 1]",17
language_391,"[1, 1]",17
language_392,"[0, 1]",17
language_393,"[0, 0]",17
language_395,"[0, 1]",17
language_396,"[0, 1]",17
language_397,"[0, 1]",17
language_398,"[1, 1]",17
language_399,"[0, 0]",17
language_400,"[0, 1]",17
language_402,"[0, 1]",17
language_403,"[0, 1]",17
language_404,"[0, 1]",17
language_407,"[0, 1]",17
language_408,"[0, 1]",17
language_410,"[0, 1]",17
language_415,"[0, 1]",17
language_416,"[0, 0]",17
language_417,"[0, 1]",17
language_419,"[0, 1]",17
language_420,"[0, 1]",17
language_422,"[0, 0]",17
language_423,"[1, 1]",17
language_424,"[1, 0]",17
language_427,"[0, 1]",17
language_428,"[1, 1]",17
language_429,"[0, 1]",17
language_430,"[1, 1]",17
language_433,"[1, 1]",17
language_434,"[0, 1]",17
language_437,"[1, 1]",17
language_439,"[0, 1]",17
language_440,"[0, 1]",17
language_441,"[0, 1]",17
language_446,"[0, 1]",17
language_448,"[0, 0]",17
language_449,"[0, 1]",17
language_450,"[0, 0]",17
language_451,"[0, 1]",17
language_452,"[0, 1]",17
language_456,"[0, 1]",17
language_457,"[0, 0]",17
language_464,"[0, 1]",17
language_466,"[1, 1]",17
language_467,"[0, 1]",17
language_470,"[0, 0]",17
language_472,"[0, 1]",17
language_473,"[0, 1]",17
language_474,"[0, 1]",17
language_475,"[0, 1]",17
language_477,"[0, 1]",17
language_478,"[0, 1]",17
language_479,"[0, 0]",17
language_480,"[0, 1]",17
language_481,"[1, 1]",17
language_482,"[0, 1]",17
language_484,"[0, 1]",17
language_486,"[1, 1]",17
language_487,"[0, 1]",17
language_488,"[0, 1]",17
language_490,"[0, 1]",17
language_492,"[1, 1]",17
language_493,"[1, 1]",17
language_495,"[0, 1]",17
language_496,"[0, 1]",17
language_497,"[0, 1]",17
language_499,"[1, 1]",17
language_500,"[1, 0]",17
language_504,"[0, 1]",17
language_506,"[1, 1]",17
language_507,"[0, 1]",17
language_508,"[1, 0]",17
language_510,"[0, 0]",17
language_511,"[0, 1]",17
language_513,"[0, 1]",17
language_515,"[0, 1]",17
language_516,"[0, 1]",17
language_517,"[0, 1]",17
language_518,"[0, 0]",17
language_519,"[0, 1]",17
language_520,"[0, 1]",17
language_521,"[0, 1]",17
language_522,"[1, 1]",17
language_523,"[0, 1]",17
language_524,"[1, 1]",17
language_525,"[0, 1]",17
language_526,"[1, 1]",17
language_527,"[1, 0]",17
language_530,"[0, 1]",17
