LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",375
language_4,"[0, 1]",375
language_5,"[0, 1]",375
language_7,"[1, 1]",375
language_9,"[0, 1]",375
language_11,"[1, 1]",375
language_13,"[0, 1]",375
language_14,"[0, 0]",375
language_15,"[1, 0]",375
language_17,"[1, 1]",375
language_19,"[0, 1]",375
language_23,"[0, 1]",375
language_24,"[0, 0]",375
language_25,"[1, 1]",375
language_27,"[0, 0]",375
language_28,"[0, 1]",375
language_29,"[1, 0]",375
language_30,"[0, 1]",375
language_33,"[1, 1]",375
language_34,"[1, 1]",375
language_37,"[1, 1]",375
language_38,"[0, 1]",375
language_40,"[0, 1]",375
language_44,"[0, 0]",375
language_45,"[1, 0]",375
language_49,"[0, 1]",375
language_50,"[0, 1]",375
language_51,"[0, 0]",375
language_52,"[0, 1]",375
language_53,"[0, 0]",375
language_54,"[0, 0]",375
language_55,"[0, 1]",375
language_56,"[0, 1]",375
language_59,"[0, 1]",375
language_60,"[0, 0]",375
language_61,"[0, 1]",375
language_62,"[0, 1]",375
language_64,"[0, 1]",375
language_67,"[1, 1]",375
language_68,"[0, 1]",375
language_69,"[0, 1]",375
language_71,"[0, 0]",375
language_73,"[0, 0]",375
language_74,"[0, 1]",375
language_76,"[0, 0]",375
language_77,"[0, 0]",375
language_79,"[0, 1]",375
language_81,"[1, 1]",375
language_85,"[0, 1]",375
language_86,"[0, 1]",375
language_87,"[1, 1]",375
language_90,"[0, 1]",375
language_91,"[0, 1]",375
language_93,"[0, 1]",375
language_96,"[0, 0]",375
language_97,"[0, 0]",375
language_98,"[0, 1]",375
language_105,"[0, 1]",375
language_108,"[0, 1]",375
language_109,"[1, 0]",375
language_110,"[0, 1]",375
language_111,"[0, 1]",375
language_112,"[0, 1]",375
language_113,"[0, 0]",375
language_114,"[0, 1]",375
language_115,"[1, 1]",375
language_118,"[0, 1]",375
language_121,"[1, 1]",375
language_122,"[0, 0]",375
language_123,"[0, 1]",375
language_125,"[0, 1]",375
language_128,"[1, 1]",375
language_130,"[1, 1]",375
language_131,"[0, 0]",375
language_132,"[0, 1]",375
language_133,"[0, 1]",375
language_134,"[0, 1]",375
language_135,"[1, 0]",375
language_136,"[0, 1]",375
language_139,"[0, 1]",375
language_142,"[1, 0]",375
language_145,"[0, 1]",375
language_147,"[1, 1]",375
language_148,"[0, 1]",375
language_149,"[0, 1]",375
language_150,"[0, 1]",375
language_151,"[1, 1]",375
language_152,"[0, 1]",375
language_155,"[1, 1]",375
language_157,"[0, 1]",375
language_160,"[0, 1]",375
language_161,"[0, 1]",375
language_162,"[0, 1]",375
language_164,"[1, 0]",375
language_166,"[0, 1]",375
language_167,"[1, 0]",375
language_169,"[0, 0]",375
language_171,"[0, 1]",375
language_173,"[0, 0]",375
language_174,"[0, 1]",375
language_175,"[1, 0]",375
language_177,"[0, 1]",375
language_179,"[0, 1]",375
language_180,"[0, 1]",375
language_181,"[0, 0]",375
language_182,"[0, 1]",375
language_184,"[0, 1]",375
language_186,"[1, 1]",375
language_187,"[1, 1]",375
language_189,"[0, 1]",375
language_190,"[0, 1]",375
language_191,"[0, 0]",375
language_192,"[0, 1]",375
language_194,"[0, 1]",375
language_195,"[1, 1]",375
language_196,"[0, 1]",375
language_197,"[1, 0]",375
language_198,"[0, 1]",375
language_199,"[1, 0]",375
language_200,"[0, 1]",375
language_203,"[0, 1]",375
language_204,"[0, 0]",375
language_205,"[1, 1]",375
language_206,"[1, 1]",375
language_207,"[1, 1]",375
language_208,"[1, 1]",375
language_210,"[0, 1]",375
language_211,"[0, 0]",375
language_213,"[0, 1]",375
language_214,"[0, 1]",375
language_218,"[1, 1]",375
language_220,"[0, 1]",375
language_225,"[0, 1]",375
language_226,"[0, 1]",375
language_228,"[0, 0]",375
language_229,"[0, 1]",375
language_231,"[1, 1]",375
language_232,"[1, 0]",375
language_234,"[0, 1]",375
language_235,"[1, 0]",375
language_236,"[0, 0]",375
language_237,"[0, 0]",375
language_238,"[1, 1]",375
language_239,"[0, 1]",375
language_240,"[0, 1]",375
language_243,"[1, 0]",375
language_248,"[0, 1]",375
language_249,"[1, 0]",375
language_250,"[1, 1]",375
language_251,"[0, 0]",375
language_255,"[0, 1]",375
language_257,"[0, 0]",375
language_258,"[1, 0]",375
language_259,"[0, 1]",375
language_262,"[0, 1]",375
language_263,"[1, 1]",375
language_265,"[1, 0]",375
language_266,"[0, 0]",375
language_267,"[0, 1]",375
language_268,"[0, 1]",375
language_270,"[0, 1]",375
language_272,"[1, 1]",375
language_275,"[0, 1]",375
language_276,"[0, 1]",375
language_277,"[0, 1]",375
language_278,"[1, 0]",375
language_279,"[0, 1]",375
language_280,"[0, 1]",375
language_281,"[1, 1]",375
language_284,"[1, 0]",375
language_285,"[0, 1]",375
language_287,"[0, 1]",375
language_288,"[1, 1]",375
language_289,"[0, 1]",375
language_290,"[0, 1]",375
language_296,"[1, 1]",375
language_297,"[0, 1]",375
language_298,"[0, 1]",375
language_299,"[1, 1]",375
language_300,"[0, 0]",375
language_301,"[1, 1]",375
language_303,"[0, 0]",375
language_305,"[0, 1]",375
language_306,"[0, 1]",375
language_308,"[0, 0]",375
language_311,"[1, 1]",375
language_315,"[1, 0]",375
language_316,"[1, 1]",375
language_317,"[1, 1]",375
language_318,"[0, 1]",375
language_319,"[1, 1]",375
language_320,"[0, 1]",375
language_323,"[0, 1]",375
language_325,"[1, 0]",375
language_328,"[0, 0]",375
language_331,"[0, 1]",375
language_334,"[1, 1]",375
language_335,"[0, 1]",375
language_336,"[1, 1]",375
language_338,"[0, 1]",375
language_339,"[0, 0]",375
language_340,"[0, 0]",375
language_342,"[0, 1]",375
language_344,"[0, 0]",375
language_345,"[0, 0]",375
language_346,"[0, 1]",375
language_348,"[1, 1]",375
language_349,"[0, 1]",375
language_350,"[0, 1]",375
language_352,"[0, 1]",375
language_353,"[1, 1]",375
language_354,"[1, 1]",375
language_356,"[0, 1]",375
language_357,"[0, 1]",375
language_358,"[0, 0]",375
language_359,"[0, 1]",375
language_360,"[0, 0]",375
language_362,"[1, 1]",375
language_364,"[1, 1]",375
language_365,"[0, 1]",375
language_368,"[0, 1]",375
language_370,"[0, 1]",375
language_372,"[0, 0]",375
language_373,"[0, 0]",375
language_378,"[1, 1]",375
language_380,"[1, 0]",375
language_381,"[0, 0]",375
language_383,"[1, 1]",375
language_385,"[0, 1]",375
language_386,"[0, 1]",375
language_387,"[0, 0]",375
language_388,"[0, 1]",375
language_390,"[0, 0]",375
language_391,"[0, 0]",375
language_393,"[0, 1]",375
language_394,"[0, 1]",375
language_395,"[0, 1]",375
language_396,"[0, 1]",375
language_397,"[0, 0]",375
language_398,"[0, 1]",375
language_399,"[0, 1]",375
language_400,"[0, 1]",375
language_401,"[1, 1]",375
language_402,"[0, 1]",375
language_405,"[1, 0]",375
language_406,"[1, 1]",375
language_408,"[1, 1]",375
language_411,"[0, 1]",375
language_413,"[1, 1]",375
language_415,"[0, 1]",375
language_418,"[1, 1]",375
language_419,"[0, 1]",375
language_420,"[0, 1]",375
language_422,"[1, 1]",375
language_423,"[0, 1]",375
language_424,"[0, 1]",375
language_425,"[0, 1]",375
language_426,"[0, 1]",375
language_428,"[1, 1]",375
language_432,"[0, 1]",375
language_434,"[0, 1]",375
language_435,"[1, 0]",375
language_436,"[0, 0]",375
language_437,"[1, 0]",375
language_441,"[0, 0]",375
language_442,"[0, 1]",375
language_443,"[0, 0]",375
language_444,"[0, 1]",375
language_447,"[0, 1]",375
language_448,"[1, 1]",375
language_449,"[0, 1]",375
language_450,"[0, 0]",375
language_455,"[0, 1]",375
language_458,"[0, 1]",375
language_460,"[0, 1]",375
language_463,"[1, 1]",375
language_467,"[1, 0]",375
language_469,"[0, 1]",375
language_472,"[0, 1]",375
language_473,"[0, 1]",375
language_474,"[0, 1]",375
language_475,"[0, 0]",375
language_477,"[0, 1]",375
language_478,"[1, 1]",375
language_480,"[0, 1]",375
language_482,"[0, 1]",375
language_485,"[0, 1]",375
language_486,"[1, 1]",375
language_487,"[0, 1]",375
language_489,"[0, 1]",375
language_490,"[0, 1]",375
language_491,"[1, 1]",375
language_492,"[1, 1]",375
language_494,"[0, 0]",375
language_495,"[0, 0]",375
language_496,"[0, 1]",375
language_497,"[0, 1]",375
language_498,"[1, 1]",375
language_501,"[0, 0]",375
language_502,"[1, 1]",375
language_506,"[0, 1]",375
language_507,"[0, 0]",375
language_508,"[1, 1]",375
language_509,"[1, 0]",375
language_510,"[1, 1]",375
language_511,"[0, 0]",375
language_512,"[0, 1]",375
language_513,"[0, 1]",375
language_514,"[0, 0]",375
language_516,"[0, 1]",375
language_519,"[1, 1]",375
language_520,"[1, 1]",375
language_522,"[1, 1]",375
language_527,"[0, 1]",375
language_528,"[0, 1]",375
language_529,"[0, 0]",375
language_530,"[0, 1]",375
language_531,"[1, 1]",375
language_532,"[1, 1]",375
language_533,"[0, 1]",375
language_535,"[0, 1]",375
language_538,"[0, 0]",375
language_539,"[1, 1]",375
language_541,"[0, 1]",375
language_543,"[1, 0]",375
language_544,"[0, 1]",375
language_545,"[0, 1]",375
language_549,"[1, 1]",375
language_550,"[0, 1]",375
language_551,"[0, 1]",375
language_555,"[0, 1]",375
language_556,"[0, 0]",375
language_557,"[0, 1]",375
language_558,"[1, 1]",375
language_560,"[0, 1]",375
language_561,"[0, 0]",375
language_563,"[1, 1]",375
language_564,"[0, 0]",375
language_567,"[0, 1]",375
language_570,"[0, 1]",375
language_571,"[0, 1]",375
language_574,"[0, 1]",375
language_576,"[0, 1]",375
language_585,"[0, 1]",375
language_586,"[0, 1]",375
language_587,"[0, 0]",375
language_588,"[0, 1]",375
language_589,"[0, 1]",375
language_592,"[1, 1]",375
language_593,"[0, 1]",375
language_594,"[1, 1]",375
language_595,"[0, 0]",375
language_596,"[0, 1]",375
language_597,"[0, 1]",375
language_598,"[0, 1]",375
language_600,"[0, 1]",375
language_601,"[0, 1]",375
language_602,"[0, 1]",375
language_605,"[0, 0]",375
language_606,"[0, 1]",375
language_608,"[0, 0]",375
language_609,"[0, 1]",375
language_610,"[0, 1]",375
language_613,"[0, 1]",375
language_614,"[1, 1]",375
language_615,"[0, 1]",375
language_620,"[0, 1]",375
language_621,"[0, 1]",375
language_623,"[0, 1]",375
language_625,"[1, 1]",375
language_626,"[0, 1]",375
language_627,"[0, 1]",375
language_628,"[1, 1]",375
language_629,"[0, 1]",375
language_630,"[1, 0]",375
language_631,"[1, 0]",375
language_635,"[0, 0]",375
language_637,"[0, 1]",375
language_638,"[0, 1]",375
language_639,"[0, 1]",375
language_640,"[0, 1]",375
language_641,"[0, 1]",375
language_642,"[0, 1]",375
language_645,"[0, 1]",375
language_648,"[0, 0]",375
language_649,"[1, 1]",375
language_650,"[1, 1]",375
language_652,"[0, 1]",375
language_655,"[1, 1]",375
language_657,"[0, 0]",375
language_659,"[1, 1]",375
language_661,"[1, 0]",375
language_663,"[1, 1]",375
