LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_781,0.2,0.0,781
frankenlanguage10.csv_781,1.0,0.6666666666666666,781
frankenlanguage100.csv_781,0.2,0.0,781
frankenlanguage1000.csv_781,0.2,0.0,781
frankenlanguage101.csv_781,0.2,0.0,781
frankenlanguage102.csv_781,0.2,0.0,781
frankenlanguage104.csv_781,0.2,0.0,781
frankenlanguage105.csv_781,0.0,0.0,781
frankenlanguage106.csv_781,0.0,0.0,781
frankenlanguage107.csv_781,0.0,0.0,781
frankenlanguage108.csv_781,0.5,0.0,781
frankenlanguage109.csv_781,0.2,0.0,781
frankenlanguage112.csv_781,0.2,0.0,781
frankenlanguage113.csv_781,0.0,0.0,781
frankenlanguage115.csv_781,0.0,0.6666666666666666,781
frankenlanguage118.csv_781,0.0,0.5,781
frankenlanguage12.csv_781,0.1,0.0,781
frankenlanguage122.csv_781,0.0,0.0,781
frankenlanguage123.csv_781,0.0,0.0,781
frankenlanguage125.csv_781,0.1111111111111111,0.0,781
frankenlanguage126.csv_781,0.0,0.25,781
frankenlanguage127.csv_781,0.2,0.0,781
frankenlanguage128.csv_781,0.0,0.0,781
frankenlanguage129.csv_781,0.0,0.0,781
frankenlanguage13.csv_781,1.0,0.0,781
frankenlanguage130.csv_781,0.2,0.0,781
frankenlanguage132.csv_781,0.2,0.0,781
frankenlanguage134.csv_781,0.0,0.0,781
frankenlanguage135.csv_781,1.0,0.0,781
frankenlanguage136.csv_781,0.0,0.0,781
frankenlanguage137.csv_781,0.2,0.0,781
frankenlanguage138.csv_781,1.0,0.0,781
frankenlanguage14.csv_781,0.2857142857142857,0.5,781
frankenlanguage140.csv_781,0.1,0.0,781
frankenlanguage141.csv_781,0.1,0.0,781
frankenlanguage142.csv_781,0.0,0.0,781
frankenlanguage143.csv_781,0.2,0.6666666666666666,781
frankenlanguage144.csv_781,0.5,0.0,781
frankenlanguage145.csv_781,1.0,0.0,781
frankenlanguage146.csv_781,0.1,0.6666666666666666,781
frankenlanguage147.csv_781,0.2,0.0,781
frankenlanguage148.csv_781,0.0,0.0,781
frankenlanguage149.csv_781,0.2,0.75,781
frankenlanguage15.csv_781,0.2857142857142857,0.25,781
frankenlanguage150.csv_781,0.0,0.6666666666666666,781
frankenlanguage151.csv_781,0.0,0.6666666666666666,781
frankenlanguage152.csv_781,0.0,0.0,781
frankenlanguage153.csv_781,0.0,0.0,781
frankenlanguage154.csv_781,0.2,0.0,781
frankenlanguage155.csv_781,1.0,0.0,781
frankenlanguage157.csv_781,0.0,0.0,781
frankenlanguage158.csv_781,0.1111111111111111,0.5,781
frankenlanguage159.csv_781,0.5,0.0,781
frankenlanguage16.csv_781,0.2,0.0,781
frankenlanguage160.csv_781,0.2,0.0,781
frankenlanguage161.csv_781,0.2,0.25,781
frankenlanguage162.csv_781,0.1,0.25,781
frankenlanguage164.csv_781,1.0,0.0,781
frankenlanguage165.csv_781,0.0,0.0,781
frankenlanguage166.csv_781,0.0,0.0,781
frankenlanguage167.csv_781,0.0,0.0,781
frankenlanguage168.csv_781,1.0,0.0,781
frankenlanguage169.csv_781,0.2,0.0,781
frankenlanguage17.csv_781,1.0,0.0,781
frankenlanguage170.csv_781,0.2,0.0,781
frankenlanguage171.csv_781,0.0,0.0,781
frankenlanguage172.csv_781,0.2,0.0,781
frankenlanguage173.csv_781,1.0,0.0,781
frankenlanguage174.csv_781,0.2,0.0,781
frankenlanguage175.csv_781,0.0,0.6666666666666666,781
frankenlanguage176.csv_781,0.1,0.0,781
frankenlanguage177.csv_781,0.0,0.5,781
frankenlanguage178.csv_781,0.1,0.0,781
frankenlanguage179.csv_781,0.0,0.0,781
frankenlanguage18.csv_781,1.0,0.0,781
frankenlanguage180.csv_781,0.0,0.0,781
frankenlanguage181.csv_781,1.0,0.0,781
frankenlanguage182.csv_781,0.0,0.0,781
frankenlanguage183.csv_781,1.0,0.0,781
frankenlanguage184.csv_781,0.2,0.0,781
frankenlanguage185.csv_781,0.1,0.6666666666666666,781
frankenlanguage186.csv_781,0.2,0.0,781
frankenlanguage188.csv_781,0.0,0.0,781
frankenlanguage190.csv_781,0.0,0.6666666666666666,781
frankenlanguage191.csv_781,0.0,0.0,781
frankenlanguage192.csv_781,0.1,0.0,781
frankenlanguage193.csv_781,0.0,0.0,781
frankenlanguage195.csv_781,0.0,0.6666666666666666,781
frankenlanguage196.csv_781,1.0,0.0,781
frankenlanguage198.csv_781,1.0,0.0,781
frankenlanguage199.csv_781,0.0,0.0,781
frankenlanguage2.csv_781,1.0,0.5,781
frankenlanguage200.csv_781,1.0,0.0,781
frankenlanguage201.csv_781,0.0,0.0,781
frankenlanguage202.csv_781,1.0,0.6666666666666666,781
frankenlanguage203.csv_781,0.2,0.0,781
frankenlanguage204.csv_781,0.1,0.0,781
frankenlanguage205.csv_781,0.1111111111111111,0.0,781
frankenlanguage206.csv_781,0.2857142857142857,0.5,781
frankenlanguage207.csv_781,1.0,0.0,781
frankenlanguage208.csv_781,0.2,0.0,781
frankenlanguage209.csv_781,0.0,0.0,781
frankenlanguage21.csv_781,0.2,0.5,781
frankenlanguage210.csv_781,0.0,0.0,781
frankenlanguage213.csv_781,0.0,0.75,781
frankenlanguage214.csv_781,0.2,0.0,781
frankenlanguage215.csv_781,1.0,0.0,781
frankenlanguage216.csv_781,1.0,0.0,781
frankenlanguage217.csv_781,0.1111111111111111,0.0,781
frankenlanguage219.csv_781,0.1,0.0,781
