LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_911,0.0,0.25,911
frankenlanguage10.csv_911,0.1111111111111111,0.0,911
frankenlanguage1000.csv_911,0.2,0.0,911
frankenlanguage101.csv_911,0.2,0.0,911
frankenlanguage102.csv_911,0.0,0.0,911
frankenlanguage104.csv_911,1.0,0.25,911
frankenlanguage109.csv_911,1.0,0.0,911
frankenlanguage11.csv_911,0.2,0.25,911
frankenlanguage110.csv_911,0.2,0.0,911
frankenlanguage111.csv_911,1.0,0.0,911
frankenlanguage113.csv_911,0.2,0.0,911
frankenlanguage114.csv_911,0.2,0.0,911
frankenlanguage115.csv_911,1.0,0.0,911
frankenlanguage116.csv_911,0.5,0.0,911
frankenlanguage117.csv_911,0.1111111111111111,0.25,911
frankenlanguage118.csv_911,0.2857142857142857,0.0,911
frankenlanguage12.csv_911,0.5,0.5,911
frankenlanguage120.csv_911,0.2857142857142857,0.0,911
frankenlanguage121.csv_911,0.2,0.0,911
frankenlanguage122.csv_911,0.2,0.0,911
frankenlanguage123.csv_911,0.2,0.0,911
frankenlanguage124.csv_911,0.2857142857142857,0.0,911
frankenlanguage126.csv_911,0.0,0.0,911
frankenlanguage127.csv_911,0.0,0.5,911
frankenlanguage129.csv_911,1.0,0.0,911
frankenlanguage13.csv_911,0.0,0.0,911
frankenlanguage130.csv_911,0.0,0.0,911
frankenlanguage131.csv_911,0.0,0.75,911
frankenlanguage132.csv_911,0.1111111111111111,0.0,911
frankenlanguage134.csv_911,0.2,0.0,911
frankenlanguage135.csv_911,0.2,0.75,911
frankenlanguage136.csv_911,0.2857142857142857,0.5,911
frankenlanguage139.csv_911,0.2,0.5,911
frankenlanguage14.csv_911,0.0,0.75,911
frankenlanguage140.csv_911,0.0,0.0,911
frankenlanguage141.csv_911,1.0,0.0,911
frankenlanguage142.csv_911,1.0,0.0,911
frankenlanguage143.csv_911,0.2,0.0,911
frankenlanguage144.csv_911,0.0,0.0,911
frankenlanguage145.csv_911,1.0,0.0,911
frankenlanguage146.csv_911,0.2,0.0,911
frankenlanguage147.csv_911,0.0,0.0,911
frankenlanguage148.csv_911,0.0,0.0,911
frankenlanguage149.csv_911,1.0,0.6666666666666666,911
frankenlanguage15.csv_911,1.0,0.0,911
frankenlanguage150.csv_911,1.0,0.0,911
frankenlanguage151.csv_911,0.2,0.25,911
frankenlanguage153.csv_911,1.0,0.5,911
frankenlanguage154.csv_911,0.2,0.0,911
frankenlanguage155.csv_911,0.0,0.75,911
frankenlanguage157.csv_911,0.2,0.25,911
frankenlanguage158.csv_911,0.2,0.0,911
frankenlanguage159.csv_911,1.0,0.0,911
frankenlanguage16.csv_911,0.2,0.0,911
frankenlanguage160.csv_911,0.0,0.25,911
frankenlanguage161.csv_911,0.5,0.0,911
frankenlanguage164.csv_911,0.2,0.0,911
