LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_116,0.2,0.0,116
frankenlanguage10.csv_116,0.5,0.6666666666666666,116
frankenlanguage100.csv_116,0.2,0.0,116
frankenlanguage101.csv_116,0.2,0.0,116
frankenlanguage102.csv_116,0.2,0.0,116
frankenlanguage103.csv_116,0.0,0.0,116
frankenlanguage104.csv_116,0.2,0.6666666666666666,116
frankenlanguage105.csv_116,0.2,0.75,116
frankenlanguage106.csv_116,0.2,0.0,116
frankenlanguage108.csv_116,0.0,0.0,116
frankenlanguage109.csv_116,0.0,0.0,116
frankenlanguage111.csv_116,0.0,0.0,116
frankenlanguage112.csv_116,0.5,0.25,116
frankenlanguage113.csv_116,1.0,0.0,116
frankenlanguage114.csv_116,0.0,0.0,116
frankenlanguage115.csv_116,0.1111111111111111,0.0,116
frankenlanguage116.csv_116,0.2,0.0,116
frankenlanguage117.csv_116,0.0,0.0,116
frankenlanguage12.csv_116,0.2,0.25,116
frankenlanguage120.csv_116,1.0,0.0,116
frankenlanguage122.csv_116,1.0,0.0,116
frankenlanguage123.csv_116,0.2857142857142857,0.75,116
frankenlanguage125.csv_116,0.2857142857142857,0.5,116
frankenlanguage127.csv_116,0.1111111111111111,0.6666666666666666,116
frankenlanguage129.csv_116,0.1111111111111111,0.0,116
frankenlanguage13.csv_116,0.0,0.0,116
frankenlanguage130.csv_116,0.2,0.0,116
frankenlanguage131.csv_116,0.0,0.0,116
frankenlanguage132.csv_116,1.0,0.0,116
frankenlanguage133.csv_116,0.2,0.25,116
frankenlanguage134.csv_116,0.2,0.0,116
frankenlanguage135.csv_116,0.2,0.0,116
frankenlanguage136.csv_116,1.0,0.25,116
frankenlanguage137.csv_116,0.2857142857142857,0.0,116
frankenlanguage14.csv_116,1.0,0.0,116
frankenlanguage140.csv_116,0.2,0.0,116
frankenlanguage141.csv_116,0.5,0.0,116
frankenlanguage142.csv_116,1.0,0.0,116
frankenlanguage143.csv_116,0.2,0.25,116
frankenlanguage144.csv_116,0.0,0.0,116
frankenlanguage145.csv_116,0.2857142857142857,0.0,116
frankenlanguage146.csv_116,0.2,0.0,116
frankenlanguage147.csv_116,1.0,0.0,116
frankenlanguage148.csv_116,0.2,0.0,116
frankenlanguage15.csv_116,0.1,0.5,116
frankenlanguage150.csv_116,0.0,0.0,116
frankenlanguage151.csv_116,0.2,0.0,116
frankenlanguage152.csv_116,1.0,0.0,116
frankenlanguage153.csv_116,0.5,0.0,116
frankenlanguage154.csv_116,0.0,0.6666666666666666,116
frankenlanguage156.csv_116,0.0,0.25,116
frankenlanguage158.csv_116,0.0,0.75,116
frankenlanguage16.csv_116,0.1111111111111111,0.0,116
frankenlanguage160.csv_116,0.0,0.0,116
frankenlanguage161.csv_116,0.2,0.0,116
frankenlanguage162.csv_116,0.0,0.0,116
frankenlanguage163.csv_116,1.0,0.0,116
