LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_735,0.0,0.0,735
frankenlanguage10.csv_735,0.1111111111111111,0.0,735
frankenlanguage1000.csv_735,0.5,0.0,735
frankenlanguage101.csv_735,0.2,0.5,735
frankenlanguage102.csv_735,0.0,0.0,735
frankenlanguage103.csv_735,0.5,0.0,735
frankenlanguage104.csv_735,0.5,0.0,735
frankenlanguage105.csv_735,0.2,0.0,735
frankenlanguage107.csv_735,0.1111111111111111,0.0,735
frankenlanguage108.csv_735,0.0,0.75,735
frankenlanguage109.csv_735,0.2,0.0,735
frankenlanguage11.csv_735,1.0,0.0,735
frankenlanguage110.csv_735,1.0,0.0,735
frankenlanguage111.csv_735,0.1,0.0,735
frankenlanguage112.csv_735,0.5,0.5,735
frankenlanguage113.csv_735,0.5,0.0,735
frankenlanguage114.csv_735,0.2857142857142857,0.75,735
frankenlanguage116.csv_735,1.0,0.0,735
frankenlanguage117.csv_735,0.1111111111111111,0.5,735
frankenlanguage118.csv_735,1.0,0.0,735
frankenlanguage119.csv_735,0.2,0.0,735
frankenlanguage120.csv_735,0.0,0.5,735
frankenlanguage122.csv_735,1.0,0.0,735
frankenlanguage123.csv_735,0.0,0.0,735
frankenlanguage124.csv_735,1.0,0.0,735
frankenlanguage125.csv_735,0.1,0.0,735
frankenlanguage126.csv_735,0.1,0.75,735
frankenlanguage127.csv_735,0.5,0.25,735
frankenlanguage128.csv_735,0.2,0.0,735
frankenlanguage129.csv_735,0.2,0.0,735
frankenlanguage13.csv_735,0.0,0.0,735
frankenlanguage130.csv_735,0.1,0.0,735
frankenlanguage131.csv_735,0.2,0.0,735
frankenlanguage132.csv_735,0.1,0.0,735
frankenlanguage133.csv_735,0.0,0.0,735
frankenlanguage134.csv_735,0.5,0.5,735
frankenlanguage136.csv_735,0.0,0.0,735
frankenlanguage138.csv_735,0.1,0.0,735
frankenlanguage139.csv_735,1.0,0.0,735
frankenlanguage141.csv_735,0.1111111111111111,0.0,735
frankenlanguage142.csv_735,0.2857142857142857,0.0,735
frankenlanguage143.csv_735,0.2857142857142857,0.0,735
frankenlanguage144.csv_735,1.0,0.0,735
frankenlanguage145.csv_735,0.1111111111111111,0.0,735
