LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_910,0.2,0.0,910
frankenlanguage10.csv_910,1.0,0.0,910
frankenlanguage100.csv_910,0.2,0.0,910
frankenlanguage1000.csv_910,0.2,0.0,910
frankenlanguage102.csv_910,0.0,0.0,910
frankenlanguage103.csv_910,0.1111111111111111,0.0,910
frankenlanguage105.csv_910,0.2,0.0,910
frankenlanguage106.csv_910,0.2,0.5,910
frankenlanguage107.csv_910,0.2,0.0,910
frankenlanguage108.csv_910,0.2,0.0,910
frankenlanguage109.csv_910,0.2,0.0,910
frankenlanguage11.csv_910,0.2,0.0,910
frankenlanguage110.csv_910,0.2,0.75,910
frankenlanguage111.csv_910,0.0,0.75,910
frankenlanguage112.csv_910,0.2,0.0,910
frankenlanguage113.csv_910,0.0,0.0,910
frankenlanguage114.csv_910,0.2,0.0,910
frankenlanguage115.csv_910,0.2,0.75,910
frankenlanguage116.csv_910,0.2857142857142857,0.0,910
frankenlanguage118.csv_910,0.0,0.6666666666666666,910
frankenlanguage119.csv_910,0.0,0.25,910
frankenlanguage120.csv_910,1.0,0.0,910
frankenlanguage121.csv_910,0.0,0.6666666666666666,910
frankenlanguage122.csv_910,0.0,0.0,910
frankenlanguage123.csv_910,1.0,0.0,910
frankenlanguage124.csv_910,0.1,0.0,910
frankenlanguage125.csv_910,0.0,0.0,910
frankenlanguage126.csv_910,0.0,0.0,910
frankenlanguage127.csv_910,0.2,0.0,910
frankenlanguage128.csv_910,0.5,0.0,910
frankenlanguage129.csv_910,0.2,0.0,910
frankenlanguage13.csv_910,0.2857142857142857,0.0,910
frankenlanguage132.csv_910,0.0,0.0,910
frankenlanguage133.csv_910,0.5,0.6666666666666666,910
frankenlanguage134.csv_910,1.0,0.0,910
frankenlanguage135.csv_910,0.5,0.0,910
frankenlanguage136.csv_910,0.0,0.0,910
frankenlanguage137.csv_910,0.2,0.0,910
frankenlanguage138.csv_910,0.2857142857142857,0.25,910
frankenlanguage139.csv_910,1.0,0.0,910
frankenlanguage14.csv_910,0.1,0.0,910
frankenlanguage140.csv_910,0.1,0.0,910
frankenlanguage141.csv_910,0.2,0.0,910
frankenlanguage142.csv_910,0.0,0.0,910
