LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_78,1.0,1.0,78
frankenlanguage10.csv_78,0.0,1.0,78
frankenlanguage100.csv_78,1.0,0.0,78
frankenlanguage1000.csv_78,0.0,1.0,78
frankenlanguage101.csv_78,0.0,0.0,78
frankenlanguage103.csv_78,1.0,1.0,78
frankenlanguage104.csv_78,0.0,1.0,78
frankenlanguage105.csv_78,0.25,1.0,78
frankenlanguage106.csv_78,0.0,0.0,78
frankenlanguage108.csv_78,1.0,0.0,78
frankenlanguage109.csv_78,0.0,1.0,78
frankenlanguage11.csv_78,0.25,1.0,78
frankenlanguage110.csv_78,0.0,1.0,78
frankenlanguage111.csv_78,1.0,1.0,78
frankenlanguage112.csv_78,0.0,0.5,78
frankenlanguage115.csv_78,0.25,1.0,78
frankenlanguage117.csv_78,0.0,0.0,78
frankenlanguage12.csv_78,1.0,1.0,78
frankenlanguage121.csv_78,0.0,1.0,78
frankenlanguage124.csv_78,0.0,1.0,78
frankenlanguage126.csv_78,0.0,1.0,78
frankenlanguage128.csv_78,1.0,1.0,78
frankenlanguage13.csv_78,1.0,1.0,78
frankenlanguage131.csv_78,1.0,1.0,78
frankenlanguage132.csv_78,1.0,1.0,78
frankenlanguage136.csv_78,0.0,0.0,78
frankenlanguage137.csv_78,0.0,0.0,78
frankenlanguage138.csv_78,0.25,1.0,78
frankenlanguage139.csv_78,1.0,0.0,78
frankenlanguage14.csv_78,0.0,0.5,78
frankenlanguage140.csv_78,0.0,1.0,78
frankenlanguage141.csv_78,0.0,1.0,78
frankenlanguage144.csv_78,0.0,1.0,78
frankenlanguage146.csv_78,0.0,1.0,78
frankenlanguage148.csv_78,0.0,1.0,78
frankenlanguage149.csv_78,0.0,1.0,78
frankenlanguage150.csv_78,1.0,0.0,78
frankenlanguage151.csv_78,1.0,0.0,78
frankenlanguage152.csv_78,0.0,1.0,78
frankenlanguage153.csv_78,1.0,1.0,78
frankenlanguage154.csv_78,0.0,1.0,78
frankenlanguage160.csv_78,1.0,1.0,78
frankenlanguage162.csv_78,0.0,1.0,78
frankenlanguage163.csv_78,0.0,1.0,78
frankenlanguage164.csv_78,0.0,1.0,78
frankenlanguage165.csv_78,0.0,1.0,78
frankenlanguage17.csv_78,1.0,1.0,78
frankenlanguage170.csv_78,0.0,1.0,78
frankenlanguage171.csv_78,1.0,1.0,78
frankenlanguage172.csv_78,1.0,0.0,78
frankenlanguage173.csv_78,1.0,1.0,78
frankenlanguage176.csv_78,1.0,0.0,78
frankenlanguage178.csv_78,0.0,1.0,78
frankenlanguage179.csv_78,1.0,0.0,78
frankenlanguage18.csv_78,0.0,0.0,78
frankenlanguage180.csv_78,0.0,1.0,78
frankenlanguage181.csv_78,0.0,1.0,78
frankenlanguage182.csv_78,1.0,1.0,78
frankenlanguage183.csv_78,0.0,1.0,78
frankenlanguage184.csv_78,0.0,1.0,78
frankenlanguage185.csv_78,0.0,1.0,78
frankenlanguage186.csv_78,0.0,0.5,78
frankenlanguage188.csv_78,0.0,1.0,78
frankenlanguage189.csv_78,0.0,1.0,78
frankenlanguage19.csv_78,0.0,0.0,78
frankenlanguage190.csv_78,0.0,1.0,78
frankenlanguage192.csv_78,0.0,1.0,78
frankenlanguage193.csv_78,0.0,0.0,78
frankenlanguage196.csv_78,0.25,0.0,78
frankenlanguage198.csv_78,0.0,1.0,78
frankenlanguage199.csv_78,0.0,1.0,78
frankenlanguage2.csv_78,1.0,1.0,78
frankenlanguage20.csv_78,0.0,1.0,78
frankenlanguage200.csv_78,0.0,1.0,78
frankenlanguage201.csv_78,0.0,1.0,78
frankenlanguage202.csv_78,0.0,1.0,78
frankenlanguage203.csv_78,0.0,0.0,78
frankenlanguage204.csv_78,1.0,1.0,78
frankenlanguage205.csv_78,0.0,0.5,78
frankenlanguage206.csv_78,0.0,1.0,78
frankenlanguage207.csv_78,0.0,0.5,78
frankenlanguage210.csv_78,1.0,0.0,78
frankenlanguage211.csv_78,0.0,0.0,78
frankenlanguage213.csv_78,0.0,1.0,78
frankenlanguage214.csv_78,0.0,1.0,78
frankenlanguage217.csv_78,0.0,1.0,78
frankenlanguage218.csv_78,0.0,0.0,78
frankenlanguage219.csv_78,0.0,0.0,78
frankenlanguage22.csv_78,0.0,1.0,78
frankenlanguage221.csv_78,1.0,1.0,78
frankenlanguage222.csv_78,1.0,0.0,78
frankenlanguage224.csv_78,1.0,1.0,78
frankenlanguage225.csv_78,0.0,1.0,78
frankenlanguage226.csv_78,0.0,0.5,78
frankenlanguage227.csv_78,1.0,1.0,78
frankenlanguage229.csv_78,1.0,1.0,78
frankenlanguage230.csv_78,0.0,1.0,78
frankenlanguage232.csv_78,1.0,1.0,78
frankenlanguage233.csv_78,0.0,1.0,78
frankenlanguage234.csv_78,0.0,1.0,78
frankenlanguage237.csv_78,0.0,0.0,78
frankenlanguage239.csv_78,1.0,1.0,78
frankenlanguage240.csv_78,0.0,1.0,78
frankenlanguage242.csv_78,0.0,0.0,78
frankenlanguage243.csv_78,0.0,0.0,78
frankenlanguage244.csv_78,0.0,1.0,78
frankenlanguage246.csv_78,1.0,1.0,78
frankenlanguage248.csv_78,1.0,1.0,78
frankenlanguage249.csv_78,0.0,0.0,78
frankenlanguage251.csv_78,0.0,1.0,78
frankenlanguage253.csv_78,0.0,0.0,78
frankenlanguage255.csv_78,0.0,1.0,78
frankenlanguage256.csv_78,0.0,1.0,78
frankenlanguage257.csv_78,0.0,1.0,78
frankenlanguage26.csv_78,0.0,1.0,78
frankenlanguage260.csv_78,1.0,1.0,78
frankenlanguage261.csv_78,0.0,1.0,78
frankenlanguage262.csv_78,1.0,0.5,78
frankenlanguage263.csv_78,0.0,1.0,78
frankenlanguage264.csv_78,0.0,1.0,78
frankenlanguage267.csv_78,0.0,0.0,78
frankenlanguage268.csv_78,0.0,1.0,78
frankenlanguage269.csv_78,1.0,0.0,78
frankenlanguage27.csv_78,1.0,1.0,78
frankenlanguage270.csv_78,0.0,1.0,78
frankenlanguage272.csv_78,1.0,1.0,78
frankenlanguage273.csv_78,1.0,1.0,78
frankenlanguage274.csv_78,0.0,0.0,78
frankenlanguage275.csv_78,0.0,1.0,78
frankenlanguage276.csv_78,0.0,1.0,78
frankenlanguage277.csv_78,0.0,1.0,78
frankenlanguage278.csv_78,0.0,1.0,78
frankenlanguage279.csv_78,0.0,1.0,78
frankenlanguage280.csv_78,0.0,1.0,78
frankenlanguage281.csv_78,0.0,0.0,78
frankenlanguage283.csv_78,1.0,1.0,78
frankenlanguage284.csv_78,1.0,0.0,78
frankenlanguage287.csv_78,0.0,1.0,78
frankenlanguage289.csv_78,1.0,0.5,78
frankenlanguage29.csv_78,1.0,1.0,78
frankenlanguage290.csv_78,0.0,0.0,78
frankenlanguage291.csv_78,1.0,0.0,78
frankenlanguage292.csv_78,0.25,1.0,78
frankenlanguage294.csv_78,1.0,0.0,78
frankenlanguage295.csv_78,0.0,0.0,78
frankenlanguage3.csv_78,0.0,1.0,78
frankenlanguage302.csv_78,0.0,1.0,78
frankenlanguage308.csv_78,0.0,0.0,78
frankenlanguage309.csv_78,0.0,1.0,78
frankenlanguage310.csv_78,1.0,1.0,78
frankenlanguage311.csv_78,1.0,1.0,78
frankenlanguage312.csv_78,0.0,1.0,78
frankenlanguage316.csv_78,0.0,1.0,78
frankenlanguage318.csv_78,0.0,1.0,78
frankenlanguage319.csv_78,1.0,1.0,78
frankenlanguage32.csv_78,1.0,1.0,78
frankenlanguage320.csv_78,1.0,1.0,78
frankenlanguage321.csv_78,0.0,1.0,78
frankenlanguage322.csv_78,1.0,0.0,78
frankenlanguage323.csv_78,0.0,1.0,78
frankenlanguage324.csv_78,0.0,1.0,78
frankenlanguage327.csv_78,0.0,1.0,78
frankenlanguage328.csv_78,1.0,1.0,78
frankenlanguage330.csv_78,1.0,0.0,78
frankenlanguage332.csv_78,0.0,1.0,78
frankenlanguage333.csv_78,1.0,1.0,78
frankenlanguage335.csv_78,0.0,1.0,78
frankenlanguage336.csv_78,1.0,1.0,78
frankenlanguage337.csv_78,1.0,1.0,78
frankenlanguage338.csv_78,0.0,1.0,78
