LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage100.csv_490,0.0,1.0,490
frankenlanguage1000.csv_490,1.0,1.0,490
frankenlanguage103.csv_490,0.0,1.0,490
frankenlanguage106.csv_490,0.25,0.0,490
frankenlanguage11.csv_490,0.0,1.0,490
frankenlanguage110.csv_490,1.0,1.0,490
frankenlanguage113.csv_490,1.0,1.0,490
frankenlanguage114.csv_490,0.0,1.0,490
frankenlanguage118.csv_490,0.0,1.0,490
frankenlanguage119.csv_490,0.0,0.0,490
frankenlanguage120.csv_490,0.0,1.0,490
frankenlanguage122.csv_490,0.0,1.0,490
frankenlanguage123.csv_490,0.0,0.5,490
frankenlanguage124.csv_490,0.0,1.0,490
frankenlanguage125.csv_490,0.0,1.0,490
frankenlanguage128.csv_490,0.0,1.0,490
frankenlanguage13.csv_490,1.0,1.0,490
frankenlanguage130.csv_490,0.0,1.0,490
frankenlanguage132.csv_490,0.0,1.0,490
frankenlanguage133.csv_490,0.0,1.0,490
frankenlanguage134.csv_490,1.0,1.0,490
frankenlanguage135.csv_490,0.0,1.0,490
frankenlanguage136.csv_490,0.25,0.0,490
frankenlanguage137.csv_490,1.0,0.0,490
frankenlanguage139.csv_490,0.0,1.0,490
frankenlanguage141.csv_490,0.0,1.0,490
frankenlanguage143.csv_490,0.25,1.0,490
frankenlanguage15.csv_490,0.0,1.0,490
frankenlanguage151.csv_490,0.0,1.0,490
frankenlanguage152.csv_490,0.0,1.0,490
frankenlanguage153.csv_490,0.0,1.0,490
frankenlanguage155.csv_490,0.0,0.0,490
frankenlanguage156.csv_490,1.0,0.0,490
frankenlanguage157.csv_490,0.0,1.0,490
frankenlanguage158.csv_490,0.0,0.0,490
frankenlanguage16.csv_490,0.0,1.0,490
frankenlanguage160.csv_490,0.0,1.0,490
frankenlanguage161.csv_490,0.0,1.0,490
frankenlanguage162.csv_490,0.0,1.0,490
frankenlanguage163.csv_490,0.0,1.0,490
frankenlanguage164.csv_490,0.25,0.5,490
frankenlanguage169.csv_490,1.0,1.0,490
frankenlanguage170.csv_490,0.0,1.0,490
frankenlanguage172.csv_490,1.0,1.0,490
frankenlanguage173.csv_490,1.0,1.0,490
frankenlanguage174.csv_490,1.0,1.0,490
frankenlanguage175.csv_490,0.0,0.0,490
frankenlanguage178.csv_490,0.0,1.0,490
frankenlanguage179.csv_490,0.0,1.0,490
frankenlanguage18.csv_490,0.0,1.0,490
frankenlanguage183.csv_490,0.0,1.0,490
frankenlanguage184.csv_490,0.0,0.0,490
frankenlanguage187.csv_490,0.25,1.0,490
frankenlanguage189.csv_490,0.0,1.0,490
frankenlanguage19.csv_490,0.25,1.0,490
frankenlanguage190.csv_490,0.0,1.0,490
