LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_77,0.0,1.0,77
frankenlanguage10.csv_77,0.0,1.0,77
frankenlanguage100.csv_77,1.0,1.0,77
frankenlanguage1000.csv_77,0.0,1.0,77
frankenlanguage103.csv_77,1.0,0.0,77
frankenlanguage104.csv_77,0.0,0.5,77
frankenlanguage105.csv_77,0.0,1.0,77
frankenlanguage107.csv_77,0.0,1.0,77
frankenlanguage108.csv_77,0.0,1.0,77
frankenlanguage109.csv_77,0.25,1.0,77
frankenlanguage11.csv_77,1.0,1.0,77
frankenlanguage110.csv_77,0.0,1.0,77
frankenlanguage111.csv_77,0.0,1.0,77
frankenlanguage112.csv_77,1.0,1.0,77
frankenlanguage114.csv_77,0.25,0.0,77
frankenlanguage117.csv_77,0.0,1.0,77
frankenlanguage12.csv_77,0.0,1.0,77
frankenlanguage121.csv_77,0.0,0.0,77
frankenlanguage122.csv_77,0.0,1.0,77
frankenlanguage123.csv_77,0.0,1.0,77
frankenlanguage124.csv_77,0.0,1.0,77
frankenlanguage125.csv_77,0.0,1.0,77
frankenlanguage126.csv_77,0.0,0.0,77
frankenlanguage127.csv_77,1.0,0.0,77
frankenlanguage128.csv_77,1.0,1.0,77
frankenlanguage129.csv_77,1.0,1.0,77
frankenlanguage13.csv_77,0.0,1.0,77
frankenlanguage130.csv_77,1.0,1.0,77
frankenlanguage131.csv_77,0.25,1.0,77
frankenlanguage132.csv_77,0.0,1.0,77
frankenlanguage134.csv_77,1.0,0.0,77
frankenlanguage135.csv_77,0.25,1.0,77
frankenlanguage136.csv_77,0.0,1.0,77
frankenlanguage137.csv_77,0.0,1.0,77
frankenlanguage138.csv_77,0.25,1.0,77
frankenlanguage139.csv_77,0.0,0.0,77
frankenlanguage140.csv_77,0.0,0.0,77
frankenlanguage141.csv_77,1.0,1.0,77
frankenlanguage142.csv_77,0.0,1.0,77
frankenlanguage143.csv_77,0.25,1.0,77
frankenlanguage145.csv_77,1.0,0.0,77
frankenlanguage146.csv_77,1.0,1.0,77
frankenlanguage147.csv_77,1.0,1.0,77
frankenlanguage149.csv_77,1.0,0.0,77
frankenlanguage151.csv_77,0.0,1.0,77
frankenlanguage152.csv_77,1.0,0.0,77
frankenlanguage153.csv_77,0.0,1.0,77
frankenlanguage154.csv_77,0.0,0.0,77
frankenlanguage156.csv_77,0.0,1.0,77
frankenlanguage157.csv_77,0.0,1.0,77
frankenlanguage16.csv_77,1.0,1.0,77
frankenlanguage161.csv_77,0.0,1.0,77
frankenlanguage162.csv_77,0.0,1.0,77
frankenlanguage163.csv_77,0.0,1.0,77
frankenlanguage165.csv_77,1.0,1.0,77
frankenlanguage168.csv_77,0.0,1.0,77
frankenlanguage172.csv_77,0.25,0.0,77
frankenlanguage174.csv_77,0.0,0.0,77
frankenlanguage175.csv_77,1.0,1.0,77
frankenlanguage176.csv_77,0.0,1.0,77
frankenlanguage177.csv_77,0.0,0.0,77
frankenlanguage178.csv_77,0.0,1.0,77
frankenlanguage179.csv_77,0.0,1.0,77
frankenlanguage18.csv_77,1.0,1.0,77
frankenlanguage181.csv_77,1.0,1.0,77
frankenlanguage186.csv_77,1.0,1.0,77
frankenlanguage187.csv_77,1.0,0.0,77
frankenlanguage188.csv_77,0.25,0.0,77
frankenlanguage189.csv_77,0.0,1.0,77
frankenlanguage19.csv_77,1.0,1.0,77
frankenlanguage190.csv_77,1.0,1.0,77
frankenlanguage191.csv_77,0.25,0.0,77
frankenlanguage194.csv_77,0.0,0.0,77
frankenlanguage196.csv_77,0.0,1.0,77
frankenlanguage197.csv_77,0.0,1.0,77
frankenlanguage199.csv_77,1.0,0.0,77
frankenlanguage20.csv_77,0.0,0.0,77
frankenlanguage202.csv_77,1.0,1.0,77
frankenlanguage208.csv_77,0.0,1.0,77
frankenlanguage209.csv_77,0.0,1.0,77
frankenlanguage21.csv_77,1.0,1.0,77
frankenlanguage210.csv_77,0.0,1.0,77
frankenlanguage214.csv_77,0.0,0.5,77
frankenlanguage215.csv_77,0.25,0.0,77
frankenlanguage218.csv_77,0.0,1.0,77
frankenlanguage219.csv_77,0.0,1.0,77
