LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage10.csv_380,0.0,1.0,380
frankenlanguage100.csv_380,1.0,0.0,380
frankenlanguage1000.csv_380,0.0,0.0,380
frankenlanguage101.csv_380,0.0,1.0,380
frankenlanguage103.csv_380,0.0,1.0,380
frankenlanguage104.csv_380,0.0,1.0,380
frankenlanguage105.csv_380,1.0,1.0,380
frankenlanguage106.csv_380,1.0,1.0,380
frankenlanguage108.csv_380,0.0,1.0,380
frankenlanguage11.csv_380,0.0,1.0,380
frankenlanguage110.csv_380,1.0,1.0,380
frankenlanguage111.csv_380,1.0,1.0,380
frankenlanguage112.csv_380,1.0,0.0,380
frankenlanguage115.csv_380,1.0,0.0,380
frankenlanguage116.csv_380,0.25,0.5,380
frankenlanguage118.csv_380,0.0,0.0,380
frankenlanguage122.csv_380,0.0,0.5,380
frankenlanguage124.csv_380,0.0,1.0,380
frankenlanguage126.csv_380,1.0,1.0,380
frankenlanguage128.csv_380,0.0,1.0,380
frankenlanguage129.csv_380,1.0,0.0,380
frankenlanguage132.csv_380,1.0,1.0,380
frankenlanguage134.csv_380,0.0,1.0,380
frankenlanguage135.csv_380,0.0,1.0,380
frankenlanguage136.csv_380,0.25,1.0,380
frankenlanguage138.csv_380,0.0,1.0,380
frankenlanguage139.csv_380,0.0,1.0,380
frankenlanguage14.csv_380,0.25,0.0,380
frankenlanguage144.csv_380,0.0,1.0,380
frankenlanguage145.csv_380,0.0,1.0,380
frankenlanguage147.csv_380,0.0,1.0,380
frankenlanguage149.csv_380,1.0,1.0,380
frankenlanguage150.csv_380,0.0,0.0,380
frankenlanguage151.csv_380,0.0,1.0,380
frankenlanguage153.csv_380,1.0,1.0,380
frankenlanguage154.csv_380,0.0,1.0,380
frankenlanguage155.csv_380,0.0,1.0,380
frankenlanguage157.csv_380,0.0,1.0,380
frankenlanguage16.csv_380,0.0,1.0,380
frankenlanguage163.csv_380,0.0,1.0,380
frankenlanguage164.csv_380,1.0,1.0,380
frankenlanguage165.csv_380,0.0,0.5,380
frankenlanguage166.csv_380,1.0,1.0,380
frankenlanguage167.csv_380,0.0,1.0,380
frankenlanguage169.csv_380,0.0,0.0,380
frankenlanguage17.csv_380,0.0,0.0,380
frankenlanguage170.csv_380,0.0,0.5,380
frankenlanguage171.csv_380,1.0,0.0,380
frankenlanguage172.csv_380,0.0,1.0,380
frankenlanguage173.csv_380,1.0,1.0,380
