LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_164,0.0,1.0,164
frankenlanguage101.csv_164,0.0,0.5,164
frankenlanguage103.csv_164,0.0,1.0,164
frankenlanguage104.csv_164,0.0,1.0,164
frankenlanguage105.csv_164,0.0,0.5,164
frankenlanguage106.csv_164,0.0,1.0,164
frankenlanguage108.csv_164,1.0,1.0,164
frankenlanguage109.csv_164,1.0,1.0,164
frankenlanguage11.csv_164,0.0,0.5,164
frankenlanguage110.csv_164,0.0,1.0,164
frankenlanguage111.csv_164,0.0,1.0,164
frankenlanguage112.csv_164,0.0,1.0,164
frankenlanguage113.csv_164,1.0,0.0,164
frankenlanguage115.csv_164,0.0,1.0,164
frankenlanguage116.csv_164,0.25,1.0,164
frankenlanguage118.csv_164,0.0,1.0,164
frankenlanguage12.csv_164,0.0,0.5,164
frankenlanguage120.csv_164,1.0,1.0,164
frankenlanguage122.csv_164,0.0,1.0,164
frankenlanguage124.csv_164,0.0,1.0,164
frankenlanguage125.csv_164,0.0,0.0,164
frankenlanguage128.csv_164,1.0,1.0,164
frankenlanguage129.csv_164,0.25,0.0,164
frankenlanguage13.csv_164,1.0,1.0,164
frankenlanguage131.csv_164,1.0,1.0,164
frankenlanguage132.csv_164,1.0,1.0,164
frankenlanguage133.csv_164,0.0,0.5,164
frankenlanguage134.csv_164,0.0,0.0,164
frankenlanguage136.csv_164,0.0,1.0,164
frankenlanguage137.csv_164,0.25,1.0,164
frankenlanguage138.csv_164,1.0,1.0,164
frankenlanguage139.csv_164,0.0,1.0,164
frankenlanguage140.csv_164,0.25,1.0,164
frankenlanguage142.csv_164,1.0,0.0,164
frankenlanguage144.csv_164,0.0,0.0,164
frankenlanguage145.csv_164,0.0,1.0,164
frankenlanguage146.csv_164,0.0,1.0,164
frankenlanguage147.csv_164,0.0,1.0,164
frankenlanguage149.csv_164,1.0,0.0,164
frankenlanguage15.csv_164,0.0,1.0,164
frankenlanguage154.csv_164,0.0,0.0,164
frankenlanguage155.csv_164,0.0,0.0,164
frankenlanguage156.csv_164,1.0,0.0,164
frankenlanguage158.csv_164,0.0,1.0,164
frankenlanguage159.csv_164,0.0,1.0,164
