LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage100.csv_542,0.0,1.0,542
frankenlanguage101.csv_542,0.0,1.0,542
frankenlanguage102.csv_542,0.0,0.0,542
frankenlanguage104.csv_542,1.0,1.0,542
frankenlanguage105.csv_542,0.0,1.0,542
frankenlanguage109.csv_542,0.0,0.0,542
frankenlanguage11.csv_542,0.0,0.0,542
frankenlanguage110.csv_542,1.0,1.0,542
frankenlanguage111.csv_542,1.0,0.0,542
frankenlanguage112.csv_542,0.0,1.0,542
frankenlanguage113.csv_542,0.0,1.0,542
frankenlanguage116.csv_542,0.0,1.0,542
frankenlanguage117.csv_542,0.0,1.0,542
frankenlanguage120.csv_542,1.0,1.0,542
frankenlanguage121.csv_542,0.0,0.0,542
frankenlanguage122.csv_542,1.0,1.0,542
frankenlanguage124.csv_542,1.0,0.0,542
frankenlanguage125.csv_542,0.25,1.0,542
frankenlanguage126.csv_542,1.0,1.0,542
frankenlanguage127.csv_542,0.0,1.0,542
frankenlanguage13.csv_542,1.0,1.0,542
frankenlanguage135.csv_542,1.0,1.0,542
frankenlanguage138.csv_542,1.0,1.0,542
frankenlanguage139.csv_542,0.0,1.0,542
frankenlanguage140.csv_542,0.0,1.0,542
frankenlanguage141.csv_542,1.0,1.0,542
frankenlanguage142.csv_542,0.0,1.0,542
frankenlanguage143.csv_542,0.0,0.0,542
frankenlanguage144.csv_542,0.0,1.0,542
frankenlanguage146.csv_542,0.25,1.0,542
frankenlanguage148.csv_542,0.0,0.0,542
frankenlanguage149.csv_542,0.25,1.0,542
frankenlanguage15.csv_542,0.0,1.0,542
frankenlanguage151.csv_542,0.0,0.0,542
frankenlanguage154.csv_542,1.0,0.0,542
frankenlanguage156.csv_542,1.0,0.5,542
frankenlanguage158.csv_542,0.0,1.0,542
frankenlanguage16.csv_542,0.0,1.0,542
frankenlanguage160.csv_542,0.0,1.0,542
frankenlanguage161.csv_542,0.25,1.0,542
frankenlanguage162.csv_542,0.25,1.0,542
frankenlanguage164.csv_542,0.0,1.0,542
frankenlanguage165.csv_542,1.0,1.0,542
frankenlanguage168.csv_542,0.0,1.0,542
frankenlanguage169.csv_542,0.0,0.0,542
frankenlanguage17.csv_542,0.25,1.0,542
frankenlanguage170.csv_542,0.25,1.0,542
frankenlanguage172.csv_542,0.0,1.0,542
frankenlanguage175.csv_542,0.0,1.0,542
frankenlanguage176.csv_542,1.0,0.0,542
frankenlanguage177.csv_542,0.0,1.0,542
frankenlanguage179.csv_542,0.0,1.0,542
frankenlanguage18.csv_542,0.0,1.0,542
frankenlanguage181.csv_542,1.0,1.0,542
frankenlanguage182.csv_542,0.0,1.0,542
frankenlanguage184.csv_542,1.0,1.0,542
frankenlanguage185.csv_542,1.0,1.0,542
frankenlanguage187.csv_542,1.0,1.0,542
frankenlanguage188.csv_542,0.25,1.0,542
frankenlanguage189.csv_542,1.0,1.0,542
frankenlanguage19.csv_542,1.0,1.0,542
frankenlanguage192.csv_542,1.0,1.0,542
frankenlanguage194.csv_542,0.0,1.0,542
frankenlanguage195.csv_542,1.0,1.0,542
frankenlanguage196.csv_542,0.0,0.5,542
frankenlanguage198.csv_542,0.0,0.0,542
frankenlanguage2.csv_542,0.0,0.0,542
frankenlanguage20.csv_542,0.25,1.0,542
frankenlanguage200.csv_542,1.0,1.0,542
frankenlanguage203.csv_542,0.0,0.0,542
frankenlanguage204.csv_542,1.0,1.0,542
frankenlanguage205.csv_542,0.0,1.0,542
frankenlanguage207.csv_542,0.0,0.0,542
frankenlanguage208.csv_542,0.0,1.0,542
frankenlanguage209.csv_542,1.0,0.0,542
frankenlanguage21.csv_542,1.0,1.0,542
frankenlanguage211.csv_542,0.0,1.0,542
frankenlanguage212.csv_542,1.0,1.0,542
frankenlanguage214.csv_542,1.0,1.0,542
frankenlanguage215.csv_542,0.0,1.0,542
frankenlanguage217.csv_542,1.0,1.0,542
frankenlanguage219.csv_542,1.0,0.0,542
frankenlanguage22.csv_542,0.0,1.0,542
frankenlanguage220.csv_542,0.0,1.0,542
frankenlanguage222.csv_542,0.0,1.0,542
frankenlanguage223.csv_542,0.0,1.0,542
frankenlanguage224.csv_542,0.0,1.0,542
frankenlanguage225.csv_542,0.0,1.0,542
frankenlanguage226.csv_542,0.0,1.0,542
