LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_800,0.0,1.0,800
frankenlanguage10.csv_800,0.0,1.0,800
frankenlanguage101.csv_800,1.0,1.0,800
frankenlanguage104.csv_800,0.0,1.0,800
frankenlanguage107.csv_800,0.0,1.0,800
frankenlanguage108.csv_800,0.0,1.0,800
frankenlanguage109.csv_800,0.0,1.0,800
frankenlanguage112.csv_800,0.0,1.0,800
frankenlanguage113.csv_800,0.0,1.0,800
frankenlanguage115.csv_800,1.0,1.0,800
frankenlanguage116.csv_800,1.0,1.0,800
frankenlanguage117.csv_800,0.0,1.0,800
frankenlanguage118.csv_800,0.0,1.0,800
frankenlanguage123.csv_800,1.0,1.0,800
frankenlanguage124.csv_800,0.0,0.5,800
frankenlanguage125.csv_800,1.0,1.0,800
frankenlanguage126.csv_800,0.0,0.0,800
frankenlanguage128.csv_800,0.0,1.0,800
frankenlanguage13.csv_800,1.0,0.0,800
frankenlanguage130.csv_800,0.25,1.0,800
frankenlanguage131.csv_800,0.0,0.0,800
frankenlanguage132.csv_800,0.0,1.0,800
frankenlanguage133.csv_800,0.0,1.0,800
frankenlanguage135.csv_800,0.0,1.0,800
frankenlanguage136.csv_800,0.0,1.0,800
frankenlanguage144.csv_800,0.0,1.0,800
frankenlanguage146.csv_800,0.0,1.0,800
frankenlanguage147.csv_800,0.0,1.0,800
frankenlanguage148.csv_800,1.0,1.0,800
frankenlanguage149.csv_800,1.0,1.0,800
frankenlanguage15.csv_800,0.0,1.0,800
frankenlanguage151.csv_800,1.0,1.0,800
frankenlanguage152.csv_800,0.25,1.0,800
frankenlanguage154.csv_800,0.0,1.0,800
frankenlanguage155.csv_800,0.0,1.0,800
frankenlanguage157.csv_800,0.0,1.0,800
frankenlanguage158.csv_800,0.25,1.0,800
frankenlanguage160.csv_800,1.0,1.0,800
frankenlanguage161.csv_800,0.0,1.0,800
frankenlanguage162.csv_800,0.0,0.0,800
frankenlanguage164.csv_800,1.0,0.5,800
frankenlanguage166.csv_800,0.0,0.0,800
frankenlanguage168.csv_800,0.0,1.0,800
frankenlanguage169.csv_800,1.0,1.0,800
frankenlanguage170.csv_800,0.0,1.0,800
frankenlanguage173.csv_800,0.0,0.0,800
frankenlanguage174.csv_800,1.0,0.0,800
frankenlanguage176.csv_800,1.0,1.0,800
frankenlanguage177.csv_800,0.0,1.0,800
frankenlanguage178.csv_800,0.0,1.0,800
frankenlanguage18.csv_800,0.0,1.0,800
frankenlanguage182.csv_800,0.25,1.0,800
frankenlanguage188.csv_800,1.0,1.0,800
frankenlanguage19.csv_800,0.0,1.0,800
frankenlanguage193.csv_800,1.0,0.0,800
frankenlanguage194.csv_800,0.0,0.0,800
frankenlanguage195.csv_800,1.0,1.0,800
frankenlanguage197.csv_800,0.0,0.5,800
frankenlanguage198.csv_800,1.0,1.0,800
frankenlanguage199.csv_800,0.0,1.0,800
frankenlanguage20.csv_800,0.0,0.0,800
frankenlanguage200.csv_800,1.0,1.0,800
frankenlanguage201.csv_800,0.0,1.0,800
frankenlanguage202.csv_800,1.0,1.0,800
frankenlanguage203.csv_800,0.0,1.0,800
frankenlanguage204.csv_800,0.0,0.0,800
frankenlanguage205.csv_800,0.0,1.0,800
frankenlanguage206.csv_800,1.0,0.0,800
frankenlanguage207.csv_800,0.0,1.0,800
frankenlanguage208.csv_800,0.0,1.0,800
frankenlanguage209.csv_800,0.0,1.0,800
frankenlanguage21.csv_800,1.0,1.0,800
frankenlanguage210.csv_800,0.0,0.0,800
frankenlanguage211.csv_800,0.0,1.0,800
frankenlanguage212.csv_800,1.0,1.0,800
frankenlanguage213.csv_800,1.0,1.0,800
frankenlanguage216.csv_800,0.0,1.0,800
frankenlanguage218.csv_800,0.0,1.0,800
frankenlanguage219.csv_800,0.0,1.0,800
frankenlanguage220.csv_800,1.0,1.0,800
frankenlanguage224.csv_800,0.0,1.0,800
frankenlanguage225.csv_800,1.0,0.0,800
frankenlanguage227.csv_800,1.0,1.0,800
frankenlanguage229.csv_800,0.0,0.0,800
frankenlanguage23.csv_800,0.0,1.0,800
frankenlanguage230.csv_800,0.25,1.0,800
frankenlanguage232.csv_800,0.0,0.0,800
frankenlanguage235.csv_800,0.0,1.0,800
frankenlanguage237.csv_800,0.0,1.0,800
frankenlanguage238.csv_800,0.0,1.0,800
frankenlanguage239.csv_800,1.0,1.0,800
frankenlanguage24.csv_800,1.0,1.0,800
frankenlanguage240.csv_800,1.0,1.0,800
frankenlanguage243.csv_800,1.0,1.0,800
frankenlanguage247.csv_800,0.0,1.0,800
frankenlanguage248.csv_800,0.0,1.0,800
frankenlanguage25.csv_800,0.0,1.0,800
frankenlanguage250.csv_800,0.0,1.0,800
frankenlanguage252.csv_800,0.0,1.0,800
frankenlanguage254.csv_800,0.0,1.0,800
frankenlanguage255.csv_800,1.0,0.0,800
frankenlanguage258.csv_800,1.0,1.0,800
frankenlanguage259.csv_800,0.0,0.0,800
frankenlanguage26.csv_800,0.0,1.0,800
frankenlanguage260.csv_800,0.0,1.0,800
frankenlanguage262.csv_800,0.0,1.0,800
frankenlanguage263.csv_800,1.0,1.0,800
frankenlanguage264.csv_800,1.0,1.0,800
frankenlanguage265.csv_800,0.0,1.0,800
frankenlanguage266.csv_800,0.0,1.0,800
frankenlanguage268.csv_800,0.0,0.0,800
frankenlanguage27.csv_800,0.0,0.0,800
frankenlanguage270.csv_800,0.0,1.0,800
frankenlanguage271.csv_800,1.0,1.0,800
frankenlanguage273.csv_800,0.0,0.0,800
frankenlanguage274.csv_800,0.0,0.0,800
frankenlanguage275.csv_800,0.0,0.0,800
frankenlanguage277.csv_800,0.0,1.0,800
frankenlanguage28.csv_800,0.0,1.0,800
frankenlanguage280.csv_800,0.25,0.0,800
frankenlanguage282.csv_800,0.0,1.0,800
frankenlanguage283.csv_800,0.0,1.0,800
frankenlanguage286.csv_800,1.0,1.0,800
frankenlanguage287.csv_800,0.0,1.0,800
frankenlanguage288.csv_800,0.0,1.0,800
frankenlanguage289.csv_800,0.25,1.0,800
frankenlanguage290.csv_800,1.0,0.0,800
