LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage100.csv_103,0.0,0.0,103
frankenlanguage1000.csv_103,0.25,1.0,103
frankenlanguage101.csv_103,0.0,1.0,103
frankenlanguage103.csv_103,0.0,1.0,103
frankenlanguage104.csv_103,0.0,1.0,103
frankenlanguage105.csv_103,1.0,0.0,103
frankenlanguage106.csv_103,1.0,1.0,103
frankenlanguage108.csv_103,0.0,1.0,103
frankenlanguage113.csv_103,0.0,0.5,103
frankenlanguage114.csv_103,0.0,0.0,103
frankenlanguage115.csv_103,0.25,1.0,103
frankenlanguage116.csv_103,1.0,0.0,103
frankenlanguage118.csv_103,1.0,0.5,103
frankenlanguage119.csv_103,0.0,1.0,103
frankenlanguage120.csv_103,0.0,0.0,103
frankenlanguage122.csv_103,0.0,1.0,103
frankenlanguage124.csv_103,0.0,0.0,103
frankenlanguage126.csv_103,1.0,1.0,103
frankenlanguage127.csv_103,1.0,0.0,103
frankenlanguage128.csv_103,0.0,1.0,103
frankenlanguage129.csv_103,1.0,1.0,103
frankenlanguage131.csv_103,0.0,0.0,103
frankenlanguage132.csv_103,0.0,1.0,103
frankenlanguage133.csv_103,1.0,0.0,103
frankenlanguage135.csv_103,1.0,1.0,103
frankenlanguage136.csv_103,0.0,1.0,103
frankenlanguage138.csv_103,0.0,0.0,103
frankenlanguage139.csv_103,0.0,1.0,103
frankenlanguage141.csv_103,0.0,1.0,103
frankenlanguage142.csv_103,0.0,1.0,103
frankenlanguage145.csv_103,0.0,1.0,103
frankenlanguage147.csv_103,0.0,1.0,103
frankenlanguage15.csv_103,0.0,0.0,103
frankenlanguage150.csv_103,0.0,1.0,103
frankenlanguage152.csv_103,1.0,0.0,103
frankenlanguage153.csv_103,0.0,1.0,103
frankenlanguage155.csv_103,0.0,1.0,103
frankenlanguage156.csv_103,0.0,1.0,103
frankenlanguage157.csv_103,0.0,1.0,103
frankenlanguage158.csv_103,0.0,1.0,103
frankenlanguage160.csv_103,0.0,1.0,103
frankenlanguage161.csv_103,0.25,1.0,103
frankenlanguage164.csv_103,0.0,0.0,103
frankenlanguage166.csv_103,0.0,1.0,103
frankenlanguage167.csv_103,0.0,1.0,103
frankenlanguage168.csv_103,0.0,1.0,103
frankenlanguage170.csv_103,0.25,1.0,103
frankenlanguage171.csv_103,0.25,1.0,103
frankenlanguage172.csv_103,0.0,1.0,103
frankenlanguage174.csv_103,0.0,1.0,103
