LANGUAGE,AGE,SET
language_1,"[0, 0]",510
language_2,"[0, 0]",510
language_3,"[0, 0]",510
language_4,"[0, 0]",510
language_5,"[1, 1]",510
language_6,"[1, 0]",510
language_7,"[0, 0]",510
language_8,"[0, 0]",510
language_9,"[1, 0]",510
language_10,"[0, 0]",510
language_11,"[1, 0]",510
language_13,"[1, 1]",510
language_14,"[1, 0]",510
language_15,"[1, 0]",510
language_16,"[1, 0]",510
language_18,"[1, 0]",510
language_19,"[1, 0]",510
language_20,"[1, 0]",510
language_21,"[0, 1]",510
language_22,"[1, 0]",510
language_24,"[1, 1]",510
language_26,"[1, 0]",510
language_27,"[1, 0]",510
language_28,"[0, 0]",510
language_30,"[0, 0]",510
language_31,"[0, 0]",510
language_32,"[0, 0]",510
language_33,"[0, 0]",510
language_34,"[0, 0]",510
language_36,"[1, 0]",510
language_37,"[1, 0]",510
language_38,"[1, 0]",510
language_39,"[1, 0]",510
language_40,"[1, 0]",510
language_41,"[1, 0]",510
language_42,"[0, 0]",510
language_43,"[1, 0]",510
language_44,"[0, 0]",510
language_45,"[1, 0]",510
language_46,"[0, 0]",510
language_47,"[1, 1]",510
language_48,"[1, 0]",510
language_49,"[1, 0]",510
language_50,"[1, 0]",510
language_51,"[1, 0]",510
language_52,"[1, 0]",510
language_53,"[1, 0]",510
language_54,"[0, 0]",510
language_55,"[1, 0]",510
language_56,"[1, 0]",510
language_57,"[1, 0]",510
language_58,"[1, 0]",510
language_59,"[1, 0]",510
language_60,"[1, 0]",510
language_61,"[1, 0]",510
language_62,"[1, 1]",510
language_63,"[1, 0]",510
language_64,"[1, 0]",510
language_65,"[1, 0]",510
language_67,"[1, 0]",510
language_68,"[1, 0]",510
language_70,"[1, 0]",510
language_71,"[1, 0]",510
language_72,"[1, 0]",510
language_74,"[1, 0]",510
language_75,"[1, 0]",510
language_76,"[1, 0]",510
language_77,"[0, 0]",510
language_79,"[0, 0]",510
language_80,"[1, 0]",510
language_81,"[1, 0]",510
language_82,"[1, 0]",510
language_83,"[1, 0]",510
language_84,"[1, 0]",510
language_85,"[0, 0]",510
language_86,"[0, 1]",510
language_87,"[1, 0]",510
language_88,"[1, 0]",510
language_90,"[1, 0]",510
language_91,"[0, 0]",510
language_92,"[1, 0]",510
language_93,"[1, 0]",510
language_94,"[0, 0]",510
language_95,"[1, 1]",510
language_96,"[1, 0]",510
language_98,"[0, 0]",510
language_99,"[1, 0]",510
language_100,"[0, 1]",510
language_102,"[0, 0]",510
language_103,"[1, 0]",510
language_104,"[0, 0]",510
language_105,"[1, 0]",510
language_106,"[0, 0]",510
language_107,"[0, 0]",510
language_108,"[0, 0]",510
language_109,"[0, 1]",510
language_111,"[0, 0]",510
language_112,"[1, 0]",510
language_113,"[1, 0]",510
language_114,"[0, 1]",510
language_115,"[1, 1]",510
language_116,"[1, 0]",510
language_117,"[1, 0]",510
language_118,"[1, 0]",510
language_119,"[1, 0]",510
language_120,"[1, 0]",510
language_121,"[1, 1]",510
language_125,"[1, 0]",510
language_126,"[1, 0]",510
language_127,"[1, 0]",510
language_128,"[0, 0]",510
language_129,"[1, 0]",510
language_130,"[1, 0]",510
language_131,"[1, 0]",510
language_132,"[0, 0]",510
language_133,"[1, 0]",510
language_134,"[1, 0]",510
language_135,"[0, 0]",510
language_137,"[1, 0]",510
language_138,"[1, 0]",510
language_139,"[0, 0]",510
language_141,"[0, 0]",510
language_144,"[1, 1]",510
language_145,"[0, 0]",510
language_146,"[0, 0]",510
language_147,"[1, 0]",510
language_148,"[0, 0]",510
language_149,"[1, 0]",510
language_150,"[1, 0]",510
language_151,"[0, 0]",510
language_152,"[1, 0]",510
language_153,"[1, 0]",510
language_154,"[1, 0]",510
language_155,"[1, 0]",510
language_156,"[0, 0]",510
language_157,"[1, 0]",510
language_158,"[1, 0]",510
language_159,"[0, 0]",510
language_160,"[1, 0]",510
language_162,"[1, 0]",510
language_163,"[0, 0]",510
language_164,"[1, 0]",510
language_165,"[1, 0]",510
language_166,"[1, 0]",510
language_168,"[1, 0]",510
language_169,"[0, 0]",510
language_170,"[1, 1]",510
language_171,"[0, 0]",510
language_172,"[1, 0]",510
language_174,"[0, 0]",510
language_176,"[0, 1]",510
language_177,"[1, 0]",510
language_179,"[0, 0]",510
language_181,"[1, 0]",510
language_182,"[0, 0]",510
language_183,"[1, 0]",510
language_185,"[1, 0]",510
language_187,"[1, 0]",510
language_188,"[0, 0]",510
language_191,"[1, 0]",510
language_192,"[0, 0]",510
language_193,"[0, 0]",510
language_194,"[1, 0]",510
language_195,"[1, 0]",510
language_196,"[1, 0]",510
language_197,"[1, 0]",510
language_198,"[1, 0]",510
language_199,"[1, 0]",510
language_200,"[1, 0]",510
language_201,"[1, 1]",510
language_202,"[0, 0]",510
language_203,"[1, 0]",510
language_204,"[1, 0]",510
language_205,"[1, 0]",510
language_206,"[1, 0]",510
language_207,"[1, 0]",510
language_208,"[0, 0]",510
language_209,"[1, 0]",510
language_210,"[1, 0]",510
language_212,"[0, 0]",510
language_213,"[1, 0]",510
language_214,"[0, 0]",510
language_216,"[0, 0]",510
language_217,"[0, 0]",510
language_219,"[1, 0]",510
language_220,"[1, 0]",510
language_221,"[0, 0]",510
language_222,"[1, 0]",510
language_224,"[0, 0]",510
language_225,"[1, 0]",510
language_226,"[1, 0]",510
language_227,"[0, 0]",510
language_228,"[1, 0]",510
language_229,"[1, 0]",510
language_230,"[1, 0]",510
language_231,"[1, 0]",510
language_232,"[0, 0]",510
language_233,"[0, 0]",510
language_234,"[1, 0]",510
language_235,"[1, 1]",510
language_238,"[0, 0]",510
language_239,"[1, 0]",510
language_240,"[1, 0]",510
language_241,"[0, 1]",510
language_242,"[1, 0]",510
language_244,"[0, 0]",510
language_245,"[0, 0]",510
language_246,"[1, 0]",510
language_248,"[0, 0]",510
language_249,"[1, 0]",510
language_250,"[1, 1]",510
language_251,"[1, 0]",510
language_252,"[1, 0]",510
language_253,"[0, 0]",510
language_254,"[0, 0]",510
language_255,"[0, 1]",510
language_256,"[0, 0]",510
language_257,"[1, 0]",510
language_258,"[1, 0]",510
language_259,"[0, 0]",510
language_260,"[1, 0]",510
language_263,"[1, 0]",510
language_264,"[1, 0]",510
language_265,"[1, 0]",510
