LANGUAGE,AGE,SET
language_2,"[0, 0]",145
language_4,"[0, 0]",145
language_5,"[1, 0]",145
language_6,"[1, 0]",145
language_7,"[1, 0]",145
language_8,"[0, 0]",145
language_9,"[0, 0]",145
language_10,"[1, 0]",145
language_12,"[0, 0]",145
language_13,"[0, 0]",145
language_14,"[0, 0]",145
language_15,"[1, 0]",145
language_16,"[0, 0]",145
language_17,"[1, 0]",145
language_18,"[0, 0]",145
language_19,"[1, 0]",145
language_21,"[1, 0]",145
language_22,"[0, 0]",145
language_23,"[0, 0]",145
language_24,"[1, 0]",145
language_25,"[0, 0]",145
language_28,"[1, 1]",145
language_29,"[1, 0]",145
language_30,"[1, 0]",145
language_31,"[1, 0]",145
language_33,"[1, 0]",145
language_34,"[1, 1]",145
language_36,"[1, 0]",145
language_37,"[1, 0]",145
language_38,"[0, 0]",145
language_39,"[0, 0]",145
language_40,"[1, 0]",145
language_41,"[1, 0]",145
language_43,"[1, 1]",145
language_44,"[0, 0]",145
language_45,"[0, 0]",145
language_47,"[1, 0]",145
language_48,"[1, 0]",145
language_49,"[1, 0]",145
language_50,"[1, 0]",145
language_52,"[1, 0]",145
language_53,"[1, 0]",145
language_55,"[1, 0]",145
language_56,"[1, 0]",145
language_57,"[1, 0]",145
language_58,"[1, 0]",145
language_60,"[1, 0]",145
language_61,"[1, 0]",145
language_62,"[0, 1]",145
language_63,"[1, 0]",145
language_64,"[1, 0]",145
language_65,"[1, 1]",145
language_67,"[0, 0]",145
language_68,"[1, 0]",145
language_69,"[0, 0]",145
language_70,"[0, 0]",145
language_71,"[1, 0]",145
language_72,"[0, 0]",145
language_73,"[1, 0]",145
language_74,"[1, 0]",145
language_75,"[1, 0]",145
language_76,"[1, 0]",145
language_77,"[1, 0]",145
language_79,"[1, 0]",145
language_80,"[1, 0]",145
language_81,"[1, 1]",145
language_82,"[1, 0]",145
language_83,"[0, 0]",145
language_84,"[1, 0]",145
language_85,"[0, 0]",145
language_86,"[0, 0]",145
language_87,"[0, 0]",145
language_88,"[1, 0]",145
language_89,"[1, 0]",145
language_90,"[1, 0]",145
language_91,"[1, 0]",145
language_92,"[1, 0]",145
language_93,"[1, 0]",145
language_94,"[0, 0]",145
language_95,"[1, 0]",145
language_96,"[1, 0]",145
language_97,"[1, 1]",145
language_98,"[1, 0]",145
language_99,"[1, 0]",145
language_100,"[0, 0]",145
language_101,"[1, 0]",145
language_102,"[0, 0]",145
language_103,"[1, 0]",145
language_104,"[0, 0]",145
language_105,"[1, 0]",145
language_106,"[1, 0]",145
language_108,"[0, 0]",145
language_110,"[1, 0]",145
language_111,"[1, 0]",145
language_112,"[1, 0]",145
language_113,"[1, 0]",145
language_114,"[1, 0]",145
language_116,"[1, 1]",145
language_117,"[1, 1]",145
language_118,"[0, 0]",145
language_119,"[1, 0]",145
language_120,"[1, 0]",145
language_121,"[1, 0]",145
language_122,"[1, 0]",145
language_123,"[0, 0]",145
language_124,"[1, 0]",145
language_126,"[1, 1]",145
language_127,"[1, 0]",145
language_129,"[1, 0]",145
language_130,"[1, 0]",145
language_131,"[0, 0]",145
language_132,"[1, 1]",145
language_133,"[1, 0]",145
language_134,"[1, 0]",145
language_135,"[0, 0]",145
language_138,"[1, 0]",145
language_139,"[1, 0]",145
language_141,"[0, 0]",145
language_142,"[0, 1]",145
language_143,"[0, 0]",145
language_144,"[1, 0]",145
language_145,"[1, 0]",145
language_146,"[1, 0]",145
language_147,"[1, 0]",145
language_148,"[1, 0]",145
language_150,"[1, 0]",145
language_151,"[0, 0]",145
language_152,"[0, 0]",145
language_153,"[1, 1]",145
language_154,"[1, 0]",145
language_155,"[0, 0]",145
language_156,"[1, 0]",145
language_158,"[1, 0]",145
language_159,"[1, 0]",145
language_160,"[1, 0]",145
language_161,"[0, 0]",145
language_163,"[1, 0]",145
language_164,"[0, 0]",145
language_166,"[0, 0]",145
language_167,"[1, 0]",145
language_169,"[1, 1]",145
language_170,"[1, 0]",145
language_171,"[0, 0]",145
language_172,"[1, 0]",145
language_173,"[0, 0]",145
language_175,"[1, 0]",145
language_176,"[1, 0]",145
language_180,"[0, 0]",145
language_181,"[0, 0]",145
language_182,"[1, 1]",145
language_183,"[0, 1]",145
language_184,"[0, 0]",145
language_185,"[0, 0]",145
language_186,"[0, 0]",145
language_187,"[1, 0]",145
language_188,"[1, 0]",145
language_189,"[1, 0]",145
language_190,"[0, 0]",145
language_192,"[0, 0]",145
language_193,"[1, 1]",145
language_194,"[1, 0]",145
language_196,"[0, 0]",145
language_201,"[0, 1]",145
language_203,"[1, 0]",145
language_204,"[0, 0]",145
language_205,"[1, 0]",145
language_206,"[1, 0]",145
language_210,"[0, 0]",145
language_211,"[1, 0]",145
language_214,"[1, 1]",145
language_215,"[0, 1]",145
language_216,"[1, 0]",145
language_217,"[1, 1]",145
language_218,"[1, 0]",145
language_219,"[1, 0]",145
