LANGUAGE,AGE,SET
language_1,"[0, 1]",747
language_2,"[1, 0]",747
language_3,"[0, 0]",747
language_4,"[1, 0]",747
language_5,"[0, 0]",747
language_6,"[0, 0]",747
language_7,"[0, 0]",747
language_8,"[1, 0]",747
language_10,"[0, 0]",747
language_11,"[1, 0]",747
language_14,"[1, 1]",747
language_15,"[1, 0]",747
language_17,"[0, 0]",747
language_18,"[1, 0]",747
language_20,"[1, 0]",747
language_21,"[0, 0]",747
language_22,"[1, 1]",747
language_23,"[1, 0]",747
language_24,"[1, 0]",747
language_26,"[1, 1]",747
language_27,"[1, 1]",747
language_28,"[0, 0]",747
language_29,"[1, 0]",747
language_30,"[1, 0]",747
language_31,"[1, 0]",747
language_32,"[1, 0]",747
language_34,"[1, 0]",747
language_35,"[1, 0]",747
language_36,"[1, 0]",747
language_37,"[1, 0]",747
language_38,"[0, 0]",747
language_39,"[0, 0]",747
language_40,"[1, 0]",747
language_41,"[1, 0]",747
language_42,"[1, 0]",747
language_43,"[1, 0]",747
language_44,"[0, 0]",747
language_45,"[1, 1]",747
language_48,"[0, 0]",747
language_49,"[0, 0]",747
language_50,"[1, 0]",747
language_52,"[1, 0]",747
language_54,"[1, 0]",747
language_55,"[1, 0]",747
language_56,"[1, 0]",747
language_57,"[0, 0]",747
language_58,"[0, 0]",747
language_59,"[1, 0]",747
language_60,"[1, 0]",747
language_61,"[0, 0]",747
language_62,"[0, 0]",747
language_63,"[1, 0]",747
language_64,"[1, 0]",747
language_65,"[1, 1]",747
language_66,"[1, 1]",747
language_68,"[1, 0]",747
language_69,"[1, 0]",747
language_70,"[1, 0]",747
language_71,"[1, 0]",747
language_72,"[0, 0]",747
language_73,"[1, 0]",747
language_74,"[1, 0]",747
language_76,"[1, 0]",747
language_77,"[1, 0]",747
language_79,"[0, 0]",747
language_80,"[1, 0]",747
language_81,"[1, 0]",747
language_82,"[1, 1]",747
language_83,"[1, 0]",747
language_84,"[1, 0]",747
language_85,"[1, 0]",747
language_86,"[0, 0]",747
language_90,"[1, 0]",747
language_91,"[0, 0]",747
language_94,"[1, 0]",747
language_98,"[1, 0]",747
language_100,"[1, 0]",747
language_101,"[1, 0]",747
language_102,"[1, 1]",747
language_104,"[0, 0]",747
language_105,"[1, 0]",747
language_107,"[1, 0]",747
language_108,"[1, 0]",747
language_109,"[1, 0]",747
language_110,"[0, 0]",747
language_111,"[1, 0]",747
language_114,"[1, 0]",747
language_115,"[1, 0]",747
language_116,"[1, 0]",747
language_117,"[0, 0]",747
language_118,"[1, 0]",747
language_119,"[1, 0]",747
language_120,"[0, 0]",747
language_121,"[1, 1]",747
language_123,"[1, 0]",747
language_124,"[1, 0]",747
language_126,"[0, 0]",747
language_127,"[1, 0]",747
language_128,"[0, 0]",747
language_129,"[1, 0]",747
language_130,"[0, 0]",747
language_131,"[1, 0]",747
language_132,"[1, 0]",747
language_133,"[0, 0]",747
language_136,"[1, 0]",747
language_137,"[1, 1]",747
