LANGUAGE,AGE,SET
language_2,"[0, 0]",746
language_4,"[1, 0]",746
language_5,"[1, 0]",746
language_6,"[0, 0]",746
language_7,"[1, 1]",746
language_8,"[1, 0]",746
language_9,"[0, 0]",746
language_10,"[0, 0]",746
language_11,"[1, 0]",746
language_14,"[1, 0]",746
language_15,"[1, 0]",746
language_17,"[1, 1]",746
language_18,"[0, 0]",746
language_19,"[1, 0]",746
language_21,"[1, 1]",746
language_22,"[0, 0]",746
language_23,"[1, 0]",746
language_24,"[1, 1]",746
language_25,"[1, 0]",746
language_26,"[1, 0]",746
language_29,"[0, 0]",746
language_30,"[1, 0]",746
language_31,"[1, 0]",746
language_32,"[1, 0]",746
language_33,"[1, 0]",746
language_34,"[1, 1]",746
language_35,"[1, 0]",746
language_36,"[0, 0]",746
language_37,"[0, 1]",746
language_38,"[0, 0]",746
language_39,"[0, 0]",746
language_40,"[1, 0]",746
language_41,"[1, 0]",746
language_42,"[1, 0]",746
language_43,"[1, 0]",746
language_44,"[1, 0]",746
language_46,"[1, 0]",746
language_47,"[1, 0]",746
language_48,"[1, 0]",746
language_49,"[0, 0]",746
language_50,"[1, 0]",746
language_51,"[1, 0]",746
language_52,"[1, 1]",746
language_53,"[1, 0]",746
language_54,"[1, 0]",746
language_55,"[1, 0]",746
language_56,"[0, 0]",746
language_57,"[0, 1]",746
language_58,"[1, 0]",746
language_60,"[0, 0]",746
language_61,"[1, 0]",746
language_62,"[0, 1]",746
language_63,"[1, 0]",746
language_64,"[0, 0]",746
language_65,"[1, 0]",746
language_67,"[1, 0]",746
language_68,"[1, 0]",746
language_69,"[1, 1]",746
language_71,"[1, 0]",746
language_72,"[0, 0]",746
language_75,"[1, 1]",746
language_76,"[1, 0]",746
language_78,"[1, 1]",746
language_80,"[1, 0]",746
language_81,"[1, 0]",746
language_82,"[1, 0]",746
language_83,"[0, 0]",746
language_84,"[0, 0]",746
language_85,"[1, 0]",746
language_86,"[1, 0]",746
language_87,"[0, 1]",746
language_88,"[1, 0]",746
language_89,"[1, 0]",746
language_90,"[1, 0]",746
language_91,"[0, 0]",746
language_92,"[1, 0]",746
language_94,"[0, 1]",746
language_96,"[1, 0]",746
language_98,"[0, 1]",746
language_99,"[1, 0]",746
language_100,"[0, 0]",746
language_101,"[0, 0]",746
language_102,"[0, 1]",746
language_103,"[1, 0]",746
language_104,"[1, 0]",746
language_105,"[1, 0]",746
language_106,"[1, 0]",746
language_107,"[1, 0]",746
language_109,"[1, 1]",746
language_111,"[1, 0]",746
language_112,"[1, 0]",746
language_113,"[1, 0]",746
language_114,"[0, 0]",746
language_116,"[1, 0]",746
language_117,"[0, 0]",746
language_118,"[1, 0]",746
language_120,"[1, 0]",746
language_121,"[1, 0]",746
language_122,"[1, 0]",746
language_123,"[0, 0]",746
language_124,"[1, 0]",746
language_126,"[1, 0]",746
language_127,"[1, 0]",746
language_128,"[0, 0]",746
language_129,"[1, 0]",746
language_130,"[0, 1]",746
language_132,"[1, 0]",746
language_133,"[1, 1]",746
language_134,"[0, 0]",746
language_135,"[1, 0]",746
language_136,"[1, 0]",746
language_137,"[1, 1]",746
language_138,"[0, 0]",746
language_139,"[0, 0]",746
language_141,"[1, 0]",746
language_142,"[1, 1]",746
language_143,"[0, 0]",746
language_144,"[1, 1]",746
language_146,"[0, 0]",746
language_147,"[1, 0]",746
language_148,"[1, 0]",746
language_149,"[0, 0]",746
language_150,"[1, 0]",746
language_151,"[0, 0]",746
language_153,"[1, 0]",746
language_155,"[1, 0]",746
language_156,"[1, 0]",746
language_157,"[0, 0]",746
language_160,"[1, 0]",746
language_161,"[0, 1]",746
language_163,"[1, 0]",746
language_165,"[0, 0]",746
language_166,"[1, 0]",746
language_167,"[0, 0]",746
language_168,"[1, 1]",746
language_169,"[0, 0]",746
language_170,"[0, 0]",746
language_171,"[1, 1]",746
language_172,"[1, 1]",746
language_173,"[0, 0]",746
language_174,"[0, 0]",746
language_175,"[1, 0]",746
language_176,"[1, 0]",746
language_177,"[0, 0]",746
language_178,"[1, 0]",746
language_179,"[0, 0]",746
language_180,"[1, 0]",746
language_181,"[1, 0]",746
language_182,"[0, 1]",746
language_183,"[1, 0]",746
language_184,"[0, 0]",746
