LANGUAGE,AGE,SET
language_1,"[0, 0]",24
language_2,"[1, 0]",24
language_3,"[1, 0]",24
language_4,"[1, 1]",24
language_5,"[1, 1]",24
language_6,"[1, 0]",24
language_7,"[1, 1]",24
language_8,"[1, 0]",24
language_9,"[0, 1]",24
language_10,"[1, 0]",24
language_11,"[1, 0]",24
language_12,"[1, 0]",24
language_13,"[1, 0]",24
language_14,"[0, 0]",24
language_16,"[0, 0]",24
language_18,"[1, 0]",24
language_19,"[1, 0]",24
language_20,"[1, 0]",24
language_21,"[0, 0]",24
language_22,"[1, 0]",24
language_23,"[0, 0]",24
language_26,"[1, 0]",24
language_28,"[0, 1]",24
language_30,"[1, 0]",24
language_31,"[0, 1]",24
language_32,"[1, 0]",24
language_33,"[1, 0]",24
language_34,"[1, 0]",24
language_35,"[0, 0]",24
language_36,"[1, 1]",24
language_37,"[0, 1]",24
language_38,"[0, 0]",24
language_39,"[1, 0]",24
language_40,"[1, 0]",24
language_41,"[0, 0]",24
language_42,"[0, 0]",24
language_43,"[1, 1]",24
language_44,"[1, 0]",24
language_47,"[1, 1]",24
language_48,"[0, 0]",24
language_49,"[1, 0]",24
language_50,"[0, 0]",24
language_52,"[0, 0]",24
language_54,"[1, 0]",24
language_55,"[0, 1]",24
language_58,"[1, 0]",24
language_59,"[0, 0]",24
language_60,"[1, 1]",24
language_61,"[1, 0]",24
language_62,"[1, 0]",24
language_63,"[1, 1]",24
language_65,"[1, 0]",24
language_66,"[1, 0]",24
language_67,"[0, 0]",24
language_68,"[1, 0]",24
language_70,"[1, 0]",24
language_71,"[1, 0]",24
language_72,"[1, 0]",24
language_74,"[1, 0]",24
language_75,"[1, 0]",24
language_76,"[1, 0]",24
language_77,"[0, 0]",24
language_78,"[1, 0]",24
language_79,"[0, 0]",24
language_80,"[1, 0]",24
language_81,"[1, 0]",24
language_84,"[1, 0]",24
language_85,"[0, 0]",24
language_86,"[1, 0]",24
language_87,"[1, 0]",24
language_88,"[1, 0]",24
language_89,"[1, 0]",24
language_90,"[0, 0]",24
language_91,"[0, 0]",24
language_92,"[0, 0]",24
language_93,"[0, 0]",24
language_94,"[1, 0]",24
language_95,"[0, 0]",24
language_96,"[1, 0]",24
language_97,"[1, 0]",24
language_98,"[1, 0]",24
language_99,"[1, 0]",24
language_100,"[0, 0]",24
language_101,"[0, 0]",24
language_102,"[1, 0]",24
language_103,"[1, 1]",24
language_104,"[1, 0]",24
language_105,"[1, 0]",24
language_106,"[1, 0]",24
language_109,"[1, 0]",24
language_110,"[1, 0]",24
language_111,"[1, 1]",24
language_112,"[0, 0]",24
language_113,"[0, 0]",24
language_115,"[1, 0]",24
language_116,"[1, 0]",24
language_117,"[1, 0]",24
language_118,"[1, 0]",24
language_122,"[1, 0]",24
language_123,"[1, 0]",24
language_124,"[1, 0]",24
language_125,"[1, 1]",24
language_126,"[1, 0]",24
language_127,"[1, 0]",24
language_129,"[0, 0]",24
language_131,"[0, 0]",24
language_132,"[1, 0]",24
language_133,"[1, 0]",24
language_134,"[0, 0]",24
language_135,"[1, 0]",24
language_136,"[0, 0]",24
language_137,"[1, 0]",24
language_138,"[1, 1]",24
language_139,"[0, 0]",24
language_140,"[1, 1]",24
language_142,"[0, 0]",24
language_145,"[1, 0]",24
language_146,"[0, 0]",24
language_147,"[1, 0]",24
language_148,"[1, 0]",24
language_149,"[1, 1]",24
language_151,"[0, 0]",24
language_152,"[0, 0]",24
language_153,"[1, 0]",24
language_154,"[1, 0]",24
language_155,"[1, 0]",24
language_156,"[1, 0]",24
language_157,"[1, 0]",24
language_158,"[1, 1]",24
language_159,"[0, 0]",24
language_160,"[1, 0]",24
language_162,"[1, 0]",24
language_163,"[0, 0]",24
language_164,"[1, 0]",24
language_165,"[0, 0]",24
language_166,"[0, 0]",24
language_167,"[1, 0]",24
language_170,"[0, 0]",24
language_171,"[1, 0]",24
language_172,"[1, 0]",24
language_173,"[1, 0]",24
language_174,"[0, 0]",24
language_175,"[1, 1]",24
language_176,"[1, 1]",24
language_178,"[1, 1]",24
language_179,"[0, 0]",24
language_180,"[1, 1]",24
language_181,"[1, 0]",24
language_182,"[1, 0]",24
language_183,"[0, 0]",24
language_184,"[1, 0]",24
language_185,"[1, 0]",24
language_187,"[1, 1]",24
language_188,"[0, 0]",24
language_190,"[1, 0]",24
language_191,"[0, 0]",24
language_192,"[1, 0]",24
language_193,"[1, 1]",24
language_194,"[0, 0]",24
language_195,"[1, 0]",24
language_197,"[0, 0]",24
language_198,"[0, 0]",24
language_199,"[1, 0]",24
language_200,"[0, 0]",24
language_201,"[1, 0]",24
language_202,"[0, 0]",24
language_204,"[0, 1]",24
language_205,"[1, 0]",24
language_206,"[0, 0]",24
language_207,"[1, 0]",24
language_208,"[1, 0]",24
language_209,"[1, 0]",24
language_210,"[0, 0]",24
language_211,"[1, 0]",24
language_212,"[1, 0]",24
language_213,"[1, 0]",24
language_214,"[0, 0]",24
language_215,"[1, 0]",24
language_216,"[1, 0]",24
language_217,"[1, 0]",24
language_218,"[1, 0]",24
language_220,"[1, 0]",24
language_222,"[0, 0]",24
language_223,"[1, 0]",24
language_224,"[0, 0]",24
language_225,"[0, 1]",24
language_226,"[1, 0]",24
language_227,"[1, 0]",24
language_229,"[0, 1]",24
language_230,"[1, 0]",24
language_231,"[0, 0]",24
language_232,"[0, 0]",24
language_233,"[1, 0]",24
language_234,"[1, 0]",24
language_235,"[1, 0]",24
language_236,"[1, 0]",24
language_237,"[1, 0]",24
language_240,"[0, 0]",24
language_241,"[0, 0]",24
language_243,"[0, 0]",24
language_244,"[1, 0]",24
language_245,"[1, 0]",24
language_246,"[0, 1]",24
language_247,"[0, 0]",24
language_248,"[1, 0]",24
language_249,"[1, 0]",24
language_250,"[1, 0]",24
language_253,"[0, 0]",24
language_254,"[1, 0]",24
language_255,"[1, 0]",24
language_256,"[1, 0]",24
language_257,"[0, 0]",24
language_258,"[1, 0]",24
language_259,"[0, 0]",24
language_260,"[1, 0]",24
language_261,"[1, 0]",24
language_264,"[1, 1]",24
language_265,"[0, 0]",24
language_269,"[1, 1]",24
language_270,"[1, 0]",24
language_273,"[0, 0]",24
language_274,"[1, 0]",24
language_276,"[1, 0]",24
language_277,"[0, 1]",24
language_279,"[1, 0]",24
language_280,"[1, 0]",24
language_281,"[0, 0]",24
language_282,"[1, 0]",24
language_283,"[1, 0]",24
language_284,"[1, 0]",24
language_286,"[0, 0]",24
language_287,"[0, 0]",24
language_290,"[0, 0]",24
language_291,"[1, 0]",24
language_293,"[1, 0]",24
language_294,"[1, 1]",24
language_295,"[1, 0]",24
language_296,"[0, 0]",24
language_297,"[1, 0]",24
language_298,"[1, 0]",24
language_299,"[0, 0]",24
language_300,"[1, 0]",24
language_301,"[1, 0]",24
language_302,"[1, 0]",24
language_304,"[1, 0]",24
language_305,"[0, 0]",24
language_306,"[0, 0]",24
language_307,"[1, 0]",24
language_308,"[1, 0]",24
language_309,"[0, 1]",24
language_310,"[1, 0]",24
language_311,"[1, 0]",24
language_312,"[1, 0]",24
language_313,"[1, 0]",24
language_314,"[0, 1]",24
language_315,"[1, 1]",24
language_316,"[1, 0]",24
language_319,"[1, 0]",24
language_320,"[1, 0]",24
language_321,"[1, 1]",24
language_322,"[1, 0]",24
language_323,"[1, 0]",24
language_325,"[1, 0]",24
language_327,"[0, 0]",24
language_328,"[1, 0]",24
language_329,"[0, 0]",24
language_330,"[1, 0]",24
language_331,"[0, 0]",24
language_332,"[0, 0]",24
language_333,"[0, 0]",24
language_336,"[0, 0]",24
language_337,"[1, 0]",24
language_338,"[1, 0]",24
language_340,"[0, 0]",24
language_341,"[1, 0]",24
language_343,"[1, 0]",24
language_345,"[0, 1]",24
language_346,"[0, 0]",24
language_347,"[1, 0]",24
language_348,"[1, 0]",24
language_349,"[1, 0]",24
language_351,"[1, 0]",24
language_352,"[1, 0]",24
language_353,"[1, 0]",24
language_354,"[1, 0]",24
language_355,"[1, 0]",24
language_357,"[1, 1]",24
language_358,"[1, 0]",24
language_359,"[1, 0]",24
language_361,"[1, 0]",24
language_362,"[1, 0]",24
language_363,"[1, 0]",24
language_364,"[1, 0]",24
language_365,"[1, 0]",24
language_367,"[1, 0]",24
language_369,"[1, 0]",24
language_370,"[1, 0]",24
language_371,"[1, 0]",24
language_373,"[1, 0]",24
language_374,"[0, 0]",24
language_375,"[1, 0]",24
language_376,"[0, 0]",24
language_378,"[1, 1]",24
language_379,"[1, 1]",24
language_380,"[0, 0]",24
language_381,"[1, 0]",24
language_382,"[0, 0]",24
language_383,"[0, 0]",24
language_384,"[1, 0]",24
language_385,"[1, 0]",24
language_386,"[1, 1]",24
language_388,"[1, 0]",24
language_389,"[1, 0]",24
language_390,"[1, 0]",24
language_391,"[1, 0]",24
language_392,"[0, 0]",24
language_394,"[0, 0]",24
language_395,"[1, 0]",24
language_396,"[0, 0]",24
language_397,"[1, 0]",24
language_398,"[1, 1]",24
language_399,"[0, 0]",24
language_400,"[0, 0]",24
language_401,"[0, 1]",24
language_402,"[1, 0]",24
language_403,"[0, 0]",24
language_404,"[0, 0]",24
language_406,"[0, 0]",24
language_407,"[0, 0]",24
language_408,"[1, 0]",24
language_410,"[1, 0]",24
language_411,"[1, 0]",24
language_413,"[1, 0]",24
language_414,"[1, 0]",24
language_415,"[1, 0]",24
language_416,"[1, 1]",24
language_417,"[0, 0]",24
language_418,"[1, 1]",24
language_419,"[1, 1]",24
language_420,"[0, 0]",24
language_421,"[1, 0]",24
language_423,"[1, 0]",24
language_424,"[1, 0]",24
language_425,"[1, 0]",24
language_426,"[1, 0]",24
language_427,"[0, 1]",24
language_428,"[1, 0]",24
language_429,"[1, 0]",24
language_430,"[0, 0]",24
language_431,"[0, 0]",24
language_432,"[1, 0]",24
language_433,"[0, 0]",24
language_434,"[1, 0]",24
language_435,"[1, 0]",24
language_436,"[0, 0]",24
language_437,"[1, 0]",24
language_438,"[1, 0]",24
language_439,"[1, 1]",24
language_440,"[0, 0]",24
language_441,"[1, 0]",24
language_442,"[1, 1]",24
language_443,"[1, 0]",24
language_445,"[1, 0]",24
language_446,"[0, 0]",24
language_448,"[1, 0]",24
language_449,"[1, 1]",24
language_450,"[1, 0]",24
language_451,"[0, 0]",24
language_452,"[1, 0]",24
language_453,"[0, 0]",24
language_456,"[0, 0]",24
language_457,"[0, 0]",24
language_459,"[1, 0]",24
language_460,"[1, 0]",24
language_461,"[1, 0]",24
language_463,"[1, 0]",24
language_464,"[1, 0]",24
language_465,"[1, 0]",24
language_466,"[1, 0]",24
language_467,"[1, 0]",24
language_469,"[1, 0]",24
language_470,"[1, 0]",24
language_471,"[0, 0]",24
language_472,"[1, 1]",24
language_473,"[1, 0]",24
language_474,"[1, 0]",24
language_476,"[1, 1]",24
language_477,"[1, 0]",24
language_478,"[1, 0]",24
language_479,"[0, 0]",24
language_480,"[1, 0]",24
language_482,"[0, 0]",24
language_484,"[1, 0]",24
language_485,"[1, 0]",24
language_487,"[1, 0]",24
language_489,"[1, 0]",24
language_491,"[0, 0]",24
language_492,"[0, 0]",24
language_494,"[1, 0]",24
language_495,"[0, 0]",24
language_496,"[1, 0]",24
language_498,"[0, 1]",24
language_500,"[1, 0]",24
language_502,"[1, 1]",24
language_503,"[1, 0]",24
language_504,"[1, 0]",24
language_505,"[1, 0]",24
language_506,"[1, 0]",24
language_507,"[1, 0]",24
language_508,"[1, 1]",24
language_509,"[1, 0]",24
language_510,"[1, 0]",24
language_512,"[0, 0]",24
language_514,"[0, 0]",24
language_516,"[0, 0]",24
language_517,"[1, 1]",24
language_518,"[0, 0]",24
language_519,"[0, 0]",24
language_521,"[0, 0]",24
language_522,"[1, 0]",24
language_523,"[1, 0]",24
language_524,"[0, 0]",24
language_525,"[1, 0]",24
language_526,"[1, 0]",24
language_527,"[1, 0]",24
language_529,"[1, 0]",24
