LANGUAGE,AGE,SET
language_1,"[1, 0]",310
language_2,"[0, 0]",310
language_3,"[1, 0]",310
language_6,"[1, 0]",310
language_8,"[1, 0]",310
language_9,"[1, 0]",310
language_10,"[1, 0]",310
language_11,"[0, 1]",310
language_12,"[1, 1]",310
language_13,"[1, 0]",310
language_14,"[0, 0]",310
language_16,"[1, 0]",310
language_17,"[1, 0]",310
language_19,"[1, 1]",310
language_20,"[1, 0]",310
language_21,"[1, 0]",310
language_22,"[1, 0]",310
language_24,"[1, 0]",310
language_25,"[1, 0]",310
language_26,"[1, 0]",310
language_29,"[1, 0]",310
language_30,"[1, 0]",310
language_31,"[1, 0]",310
language_33,"[0, 0]",310
language_34,"[0, 0]",310
language_35,"[1, 0]",310
language_36,"[1, 1]",310
language_37,"[1, 1]",310
language_38,"[1, 0]",310
language_41,"[0, 0]",310
language_42,"[0, 0]",310
language_43,"[0, 1]",310
language_44,"[0, 0]",310
language_46,"[1, 0]",310
language_47,"[0, 0]",310
language_48,"[1, 1]",310
language_49,"[1, 0]",310
language_50,"[1, 0]",310
language_51,"[0, 0]",310
language_52,"[1, 0]",310
language_53,"[0, 0]",310
language_54,"[1, 0]",310
language_56,"[0, 0]",310
language_57,"[1, 0]",310
language_58,"[1, 0]",310
language_59,"[1, 0]",310
language_60,"[0, 0]",310
language_61,"[0, 0]",310
language_62,"[0, 0]",310
language_63,"[1, 0]",310
language_66,"[1, 0]",310
language_67,"[1, 0]",310
language_68,"[1, 0]",310
language_69,"[1, 0]",310
language_70,"[0, 0]",310
language_71,"[0, 0]",310
language_72,"[1, 1]",310
language_74,"[0, 1]",310
language_75,"[1, 0]",310
language_77,"[1, 0]",310
language_78,"[0, 0]",310
language_79,"[1, 0]",310
language_83,"[1, 0]",310
language_84,"[0, 0]",310
language_85,"[1, 0]",310
language_86,"[1, 0]",310
language_88,"[1, 0]",310
language_89,"[1, 0]",310
language_91,"[1, 1]",310
language_92,"[1, 0]",310
language_93,"[1, 0]",310
language_94,"[1, 0]",310
language_95,"[0, 0]",310
language_96,"[1, 0]",310
language_97,"[0, 0]",310
language_98,"[1, 0]",310
language_99,"[1, 0]",310
language_100,"[1, 0]",310
language_101,"[1, 0]",310
language_102,"[0, 0]",310
language_103,"[1, 1]",310
language_104,"[1, 0]",310
language_105,"[1, 0]",310
language_106,"[1, 0]",310
language_107,"[1, 0]",310
language_108,"[1, 0]",310
language_109,"[1, 0]",310
language_110,"[1, 0]",310
language_111,"[1, 0]",310
language_112,"[1, 0]",310
language_113,"[0, 0]",310
language_114,"[1, 0]",310
language_115,"[0, 1]",310
language_116,"[1, 0]",310
language_118,"[0, 0]",310
language_122,"[0, 0]",310
language_123,"[0, 0]",310
language_124,"[1, 0]",310
language_126,"[0, 0]",310
