LANGUAGE,AGE,SET
language_4,"[1, 0]",417
language_5,"[1, 0]",417
language_6,"[1, 0]",417
language_7,"[1, 0]",417
language_9,"[1, 0]",417
language_11,"[0, 0]",417
language_12,"[1, 1]",417
language_13,"[1, 0]",417
language_14,"[0, 0]",417
language_15,"[1, 0]",417
language_17,"[0, 0]",417
language_18,"[1, 0]",417
language_19,"[1, 0]",417
language_20,"[1, 0]",417
language_21,"[1, 0]",417
language_22,"[1, 0]",417
language_23,"[1, 0]",417
language_24,"[0, 1]",417
language_25,"[0, 0]",417
language_27,"[1, 0]",417
language_28,"[1, 0]",417
language_29,"[1, 0]",417
language_30,"[0, 0]",417
language_31,"[1, 0]",417
language_32,"[0, 0]",417
language_33,"[1, 0]",417
language_35,"[1, 0]",417
language_36,"[0, 0]",417
language_37,"[0, 0]",417
language_38,"[1, 0]",417
language_39,"[0, 0]",417
language_40,"[1, 0]",417
language_41,"[1, 1]",417
language_42,"[1, 0]",417
language_45,"[0, 0]",417
language_46,"[1, 0]",417
language_47,"[0, 0]",417
language_49,"[1, 0]",417
language_50,"[1, 0]",417
language_53,"[1, 0]",417
language_54,"[0, 0]",417
language_55,"[0, 0]",417
language_56,"[1, 0]",417
language_57,"[0, 0]",417
language_58,"[1, 1]",417
language_59,"[1, 0]",417
language_60,"[1, 0]",417
language_61,"[1, 0]",417
language_62,"[0, 0]",417
language_63,"[1, 0]",417
language_64,"[1, 0]",417
language_68,"[0, 0]",417
language_69,"[1, 0]",417
language_70,"[1, 0]",417
language_71,"[1, 0]",417
language_72,"[1, 0]",417
language_73,"[0, 0]",417
language_74,"[0, 0]",417
language_75,"[1, 0]",417
language_76,"[1, 0]",417
language_77,"[1, 0]",417
language_78,"[1, 0]",417
language_79,"[0, 0]",417
language_80,"[1, 0]",417
language_82,"[1, 0]",417
language_85,"[0, 0]",417
language_86,"[1, 0]",417
language_87,"[1, 0]",417
language_88,"[1, 0]",417
language_89,"[1, 0]",417
language_90,"[1, 0]",417
language_91,"[1, 0]",417
language_93,"[1, 0]",417
language_94,"[1, 0]",417
language_95,"[1, 0]",417
language_96,"[1, 1]",417
language_97,"[1, 0]",417
language_98,"[1, 0]",417
language_99,"[0, 0]",417
language_100,"[1, 0]",417
language_101,"[1, 0]",417
language_102,"[1, 0]",417
language_103,"[0, 0]",417
language_104,"[1, 0]",417
language_106,"[0, 0]",417
language_107,"[0, 1]",417
language_108,"[1, 0]",417
language_109,"[1, 0]",417
language_111,"[1, 0]",417
language_112,"[0, 0]",417
language_113,"[1, 0]",417
language_114,"[0, 0]",417
language_115,"[0, 0]",417
language_116,"[1, 0]",417
language_117,"[1, 0]",417
language_118,"[1, 0]",417
language_120,"[1, 0]",417
language_121,"[1, 1]",417
language_122,"[0, 1]",417
language_124,"[0, 0]",417
language_126,"[0, 0]",417
language_127,"[1, 0]",417
language_128,"[1, 0]",417
language_129,"[0, 0]",417
language_130,"[1, 0]",417
language_131,"[0, 0]",417
language_133,"[0, 0]",417
language_134,"[0, 0]",417
language_136,"[1, 0]",417
language_137,"[1, 0]",417
language_138,"[1, 0]",417
language_139,"[1, 1]",417
language_140,"[1, 0]",417
language_141,"[0, 0]",417
language_143,"[1, 0]",417
language_144,"[0, 0]",417
language_145,"[1, 0]",417
language_146,"[1, 0]",417
language_147,"[1, 0]",417
language_150,"[0, 0]",417
language_151,"[0, 0]",417
language_153,"[0, 0]",417
language_154,"[0, 0]",417
language_155,"[1, 0]",417
language_156,"[1, 0]",417
language_157,"[1, 0]",417
language_158,"[0, 1]",417
language_159,"[1, 0]",417
language_160,"[0, 1]",417
language_162,"[1, 0]",417
language_163,"[1, 0]",417
language_164,"[1, 0]",417
language_165,"[1, 0]",417
language_166,"[0, 1]",417
language_168,"[0, 0]",417
language_170,"[0, 0]",417
language_171,"[1, 0]",417
language_172,"[1, 0]",417
language_173,"[0, 0]",417
language_174,"[0, 0]",417
language_175,"[1, 0]",417
language_177,"[1, 0]",417
language_178,"[1, 0]",417
language_179,"[1, 0]",417
language_181,"[0, 0]",417
language_182,"[0, 0]",417
language_183,"[1, 0]",417
language_184,"[1, 0]",417
language_185,"[0, 0]",417
language_186,"[1, 0]",417
language_187,"[1, 0]",417
language_188,"[0, 0]",417
language_189,"[1, 0]",417
language_190,"[1, 0]",417
language_191,"[0, 0]",417
language_192,"[1, 0]",417
language_193,"[1, 0]",417
language_194,"[0, 1]",417
language_198,"[1, 0]",417
language_199,"[1, 0]",417
language_200,"[0, 0]",417
language_202,"[0, 0]",417
language_204,"[1, 0]",417
language_205,"[1, 0]",417
language_207,"[1, 0]",417
language_208,"[1, 0]",417
language_209,"[1, 0]",417
language_210,"[1, 0]",417
language_211,"[0, 0]",417
language_212,"[1, 0]",417
language_213,"[1, 0]",417
language_216,"[0, 0]",417
language_217,"[1, 0]",417
language_218,"[1, 0]",417
language_219,"[0, 0]",417
language_220,"[1, 0]",417
language_221,"[1, 0]",417
language_222,"[1, 0]",417
language_223,"[0, 0]",417
language_224,"[0, 0]",417
language_225,"[1, 0]",417
language_226,"[1, 0]",417
language_227,"[1, 0]",417
language_228,"[1, 0]",417
language_229,"[1, 1]",417
language_231,"[1, 0]",417
language_232,"[1, 1]",417
language_233,"[1, 0]",417
language_234,"[1, 1]",417
language_235,"[1, 0]",417
language_236,"[1, 0]",417
language_237,"[0, 1]",417
language_238,"[1, 0]",417
language_239,"[1, 0]",417
language_240,"[1, 0]",417
language_241,"[0, 0]",417
language_243,"[1, 0]",417
language_244,"[0, 0]",417
language_245,"[1, 0]",417
language_246,"[1, 0]",417
language_247,"[1, 0]",417
language_249,"[1, 0]",417
