LANGUAGE,AGE,SET
language_1,"[1, 0]",349
language_4,"[1, 0]",349
language_5,"[0, 1]",349
language_6,"[1, 0]",349
language_7,"[1, 0]",349
language_8,"[1, 0]",349
language_12,"[1, 0]",349
language_13,"[0, 0]",349
language_15,"[1, 1]",349
language_16,"[1, 0]",349
language_17,"[0, 0]",349
language_18,"[1, 0]",349
language_22,"[0, 0]",349
language_24,"[1, 0]",349
language_25,"[1, 0]",349
language_26,"[1, 0]",349
language_27,"[0, 0]",349
language_29,"[0, 0]",349
language_30,"[1, 0]",349
language_31,"[0, 1]",349
language_32,"[1, 0]",349
language_33,"[1, 1]",349
language_34,"[1, 0]",349
language_36,"[0, 0]",349
language_37,"[1, 0]",349
language_38,"[0, 0]",349
language_39,"[0, 0]",349
language_40,"[1, 0]",349
language_41,"[0, 0]",349
language_42,"[1, 0]",349
language_43,"[1, 0]",349
language_44,"[1, 0]",349
language_45,"[0, 0]",349
language_46,"[1, 0]",349
language_47,"[1, 0]",349
language_48,"[0, 0]",349
language_50,"[1, 0]",349
language_51,"[1, 0]",349
language_53,"[1, 0]",349
language_55,"[1, 0]",349
language_56,"[1, 0]",349
language_57,"[1, 0]",349
language_58,"[1, 0]",349
language_59,"[1, 0]",349
language_60,"[1, 0]",349
language_62,"[1, 0]",349
language_63,"[1, 0]",349
language_64,"[1, 1]",349
language_65,"[1, 0]",349
language_67,"[1, 0]",349
language_69,"[0, 0]",349
language_71,"[1, 0]",349
language_72,"[1, 1]",349
language_73,"[1, 0]",349
language_75,"[1, 0]",349
language_76,"[0, 0]",349
language_77,"[1, 0]",349
language_79,"[1, 0]",349
language_80,"[1, 0]",349
language_81,"[1, 0]",349
language_82,"[0, 0]",349
language_83,"[1, 0]",349
language_84,"[1, 0]",349
language_86,"[1, 0]",349
language_87,"[0, 0]",349
language_88,"[1, 0]",349
language_89,"[1, 0]",349
language_92,"[1, 0]",349
language_93,"[1, 0]",349
language_94,"[0, 0]",349
language_95,"[1, 0]",349
language_96,"[1, 0]",349
language_99,"[1, 0]",349
language_100,"[1, 0]",349
language_101,"[0, 0]",349
language_102,"[1, 0]",349
language_103,"[1, 0]",349
language_104,"[1, 0]",349
language_105,"[1, 1]",349
language_106,"[0, 0]",349
language_108,"[0, 0]",349
language_109,"[0, 0]",349
language_110,"[1, 0]",349
language_112,"[1, 0]",349
language_113,"[0, 0]",349
language_115,"[1, 0]",349
language_116,"[0, 0]",349
language_117,"[1, 0]",349
language_118,"[1, 0]",349
language_119,"[0, 0]",349
language_120,"[0, 1]",349
language_121,"[0, 0]",349
language_122,"[1, 0]",349
language_123,"[1, 0]",349
language_124,"[1, 0]",349
language_125,"[0, 1]",349
language_126,"[0, 0]",349
language_127,"[1, 0]",349
language_128,"[1, 0]",349
language_129,"[1, 0]",349
language_130,"[0, 0]",349
language_132,"[0, 0]",349
language_133,"[1, 0]",349
language_134,"[1, 0]",349
language_136,"[0, 0]",349
language_137,"[0, 0]",349
language_138,"[0, 0]",349
language_139,"[0, 0]",349
language_140,"[0, 0]",349
language_141,"[1, 0]",349
language_142,"[1, 0]",349
language_143,"[1, 1]",349
language_146,"[0, 0]",349
language_148,"[1, 0]",349
language_149,"[1, 0]",349
language_153,"[1, 0]",349
language_154,"[1, 0]",349
language_155,"[1, 1]",349
language_156,"[1, 0]",349
language_157,"[1, 0]",349
language_158,"[0, 0]",349
language_159,"[1, 0]",349
language_160,"[1, 0]",349
language_161,"[1, 0]",349
language_162,"[1, 0]",349
language_163,"[1, 0]",349
language_164,"[0, 1]",349
language_165,"[1, 0]",349
language_167,"[1, 1]",349
language_171,"[0, 0]",349
language_172,"[1, 0]",349
language_173,"[1, 0]",349
language_174,"[1, 1]",349
language_175,"[1, 0]",349
language_177,"[1, 0]",349
language_178,"[1, 0]",349
language_180,"[1, 0]",349
language_181,"[1, 0]",349
language_182,"[1, 0]",349
language_185,"[1, 0]",349
language_186,"[0, 0]",349
language_187,"[0, 1]",349
language_188,"[1, 0]",349
language_189,"[1, 0]",349
language_190,"[1, 0]",349
language_191,"[1, 0]",349
language_192,"[0, 0]",349
language_193,"[0, 0]",349
language_195,"[0, 0]",349
language_196,"[1, 0]",349
language_198,"[1, 0]",349
language_199,"[0, 0]",349
language_200,"[0, 0]",349
language_201,"[0, 0]",349
language_202,"[0, 0]",349
language_203,"[0, 0]",349
language_204,"[0, 0]",349
language_205,"[0, 0]",349
language_206,"[0, 0]",349
language_207,"[1, 0]",349
language_208,"[1, 0]",349
language_209,"[1, 0]",349
language_210,"[1, 0]",349
language_211,"[0, 0]",349
language_212,"[1, 0]",349
language_213,"[0, 0]",349
language_214,"[1, 0]",349
language_215,"[1, 0]",349
language_216,"[0, 0]",349
language_217,"[1, 0]",349
language_218,"[1, 0]",349
language_219,"[1, 0]",349
language_220,"[1, 0]",349
language_221,"[1, 0]",349
language_222,"[1, 0]",349
language_223,"[0, 0]",349
language_224,"[0, 0]",349
language_225,"[0, 0]",349
language_226,"[1, 0]",349
language_227,"[1, 0]",349
language_228,"[0, 0]",349
language_229,"[1, 0]",349
language_231,"[1, 0]",349
language_232,"[0, 0]",349
language_233,"[0, 0]",349
language_234,"[1, 0]",349
language_236,"[1, 0]",349
language_237,"[1, 0]",349
language_238,"[1, 0]",349
language_239,"[1, 0]",349
language_240,"[0, 0]",349
language_241,"[1, 0]",349
language_242,"[1, 0]",349
language_243,"[1, 0]",349
language_245,"[1, 0]",349
language_246,"[1, 0]",349
language_247,"[1, 0]",349
language_248,"[1, 0]",349
language_249,"[1, 0]",349
language_251,"[1, 0]",349
