LANGUAGE,AGE,SET
language_1,"[0, 0]",289
language_2,"[1, 0]",289
language_3,"[1, 0]",289
language_4,"[1, 0]",289
language_5,"[1, 0]",289
language_6,"[1, 0]",289
language_7,"[0, 0]",289
language_9,"[0, 1]",289
language_10,"[0, 0]",289
language_11,"[1, 1]",289
language_12,"[0, 0]",289
language_13,"[1, 1]",289
language_14,"[1, 0]",289
language_15,"[1, 0]",289
language_16,"[1, 0]",289
language_17,"[0, 0]",289
language_19,"[0, 0]",289
language_20,"[0, 0]",289
language_21,"[1, 0]",289
language_22,"[0, 0]",289
language_24,"[0, 0]",289
language_25,"[0, 0]",289
language_26,"[0, 0]",289
language_27,"[1, 0]",289
language_28,"[0, 0]",289
language_29,"[1, 0]",289
language_30,"[1, 0]",289
language_32,"[1, 0]",289
language_33,"[1, 0]",289
language_34,"[0, 0]",289
language_37,"[0, 0]",289
language_38,"[1, 0]",289
language_41,"[1, 0]",289
language_42,"[0, 0]",289
language_43,"[1, 1]",289
language_44,"[1, 0]",289
language_45,"[1, 0]",289
language_46,"[1, 0]",289
language_48,"[0, 0]",289
language_51,"[1, 0]",289
language_52,"[1, 0]",289
language_54,"[1, 1]",289
language_55,"[1, 0]",289
language_56,"[0, 0]",289
language_58,"[1, 0]",289
language_59,"[0, 0]",289
language_60,"[1, 0]",289
language_61,"[0, 0]",289
language_62,"[1, 0]",289
language_64,"[1, 0]",289
language_66,"[1, 0]",289
language_67,"[1, 0]",289
language_68,"[0, 0]",289
language_69,"[1, 0]",289
language_70,"[1, 0]",289
language_71,"[0, 0]",289
language_72,"[1, 0]",289
language_73,"[1, 0]",289
language_74,"[1, 0]",289
language_75,"[1, 0]",289
language_76,"[1, 0]",289
language_77,"[0, 0]",289
language_78,"[1, 0]",289
language_79,"[1, 0]",289
language_80,"[1, 0]",289
language_82,"[0, 0]",289
language_83,"[1, 0]",289
language_84,"[1, 1]",289
language_85,"[1, 0]",289
language_86,"[0, 0]",289
language_88,"[0, 0]",289
language_89,"[0, 0]",289
language_90,"[0, 0]",289
language_91,"[1, 0]",289
language_92,"[1, 0]",289
language_96,"[1, 0]",289
language_97,"[1, 0]",289
language_98,"[1, 0]",289
language_99,"[0, 0]",289
language_100,"[1, 0]",289
language_101,"[0, 0]",289
language_102,"[1, 0]",289
language_103,"[1, 0]",289
language_104,"[1, 1]",289
language_105,"[1, 1]",289
language_107,"[1, 1]",289
language_108,"[1, 0]",289
language_109,"[1, 0]",289
language_110,"[1, 0]",289
language_111,"[1, 1]",289
language_112,"[1, 0]",289
language_113,"[1, 0]",289
language_115,"[1, 0]",289
language_116,"[1, 0]",289
language_117,"[0, 0]",289
language_118,"[1, 0]",289
language_119,"[0, 0]",289
language_120,"[1, 0]",289
language_121,"[0, 0]",289
language_122,"[1, 0]",289
language_123,"[0, 0]",289
language_124,"[1, 0]",289
language_125,"[0, 0]",289
language_127,"[1, 0]",289
language_128,"[0, 0]",289
language_131,"[1, 0]",289
language_132,"[1, 1]",289
language_133,"[1, 0]",289
language_134,"[0, 0]",289
language_135,"[0, 0]",289
language_137,"[1, 0]",289
language_141,"[1, 0]",289
language_142,"[1, 1]",289
language_143,"[1, 0]",289
language_144,"[1, 0]",289
language_146,"[1, 1]",289
language_147,"[1, 0]",289
language_150,"[1, 0]",289
language_153,"[1, 0]",289
language_154,"[0, 0]",289
language_155,"[1, 0]",289
language_156,"[1, 0]",289
language_157,"[1, 0]",289
language_158,"[1, 0]",289
language_160,"[1, 0]",289
language_161,"[1, 1]",289
language_162,"[0, 0]",289
language_163,"[0, 1]",289
language_164,"[0, 0]",289
language_166,"[1, 0]",289
language_167,"[1, 1]",289
language_169,"[1, 0]",289
language_170,"[0, 0]",289
language_171,"[0, 0]",289
language_172,"[1, 0]",289
language_173,"[1, 0]",289
language_174,"[1, 0]",289
language_175,"[1, 0]",289
language_176,"[1, 0]",289
language_177,"[0, 0]",289
language_179,"[1, 0]",289
language_180,"[0, 0]",289
language_181,"[0, 0]",289
language_182,"[1, 0]",289
language_183,"[1, 0]",289
language_184,"[0, 1]",289
language_187,"[1, 0]",289
language_188,"[1, 0]",289
language_190,"[1, 0]",289
language_191,"[0, 0]",289
