LANGUAGE,AGE,SET
language_2,"[1, 0]",730
language_3,"[1, 0]",730
language_4,"[1, 0]",730
language_5,"[1, 0]",730
language_6,"[1, 0]",730
language_7,"[0, 0]",730
language_8,"[0, 1]",730
language_9,"[0, 0]",730
language_10,"[1, 0]",730
language_11,"[0, 0]",730
language_12,"[1, 0]",730
language_14,"[1, 0]",730
language_17,"[0, 0]",730
language_18,"[1, 0]",730
language_19,"[0, 1]",730
language_20,"[1, 0]",730
language_21,"[1, 0]",730
language_22,"[0, 0]",730
language_24,"[1, 0]",730
language_25,"[1, 0]",730
language_26,"[1, 0]",730
language_27,"[0, 0]",730
language_28,"[1, 0]",730
language_29,"[1, 0]",730
language_30,"[0, 0]",730
language_31,"[1, 0]",730
language_32,"[1, 0]",730
language_33,"[1, 0]",730
language_34,"[0, 0]",730
language_35,"[1, 0]",730
language_37,"[0, 1]",730
language_38,"[1, 0]",730
language_39,"[0, 0]",730
language_40,"[1, 0]",730
language_41,"[0, 0]",730
language_42,"[1, 0]",730
language_44,"[0, 0]",730
language_45,"[1, 0]",730
language_46,"[1, 0]",730
language_49,"[1, 0]",730
language_50,"[1, 0]",730
language_51,"[1, 0]",730
language_52,"[0, 0]",730
language_53,"[1, 0]",730
language_54,"[0, 0]",730
language_55,"[0, 1]",730
language_56,"[1, 0]",730
language_57,"[1, 0]",730
language_59,"[1, 0]",730
language_60,"[1, 0]",730
language_61,"[1, 0]",730
language_62,"[1, 0]",730
language_63,"[0, 0]",730
language_64,"[0, 1]",730
language_65,"[0, 0]",730
language_66,"[0, 0]",730
language_67,"[0, 0]",730
language_68,"[1, 0]",730
language_69,"[0, 0]",730
language_70,"[1, 1]",730
language_71,"[1, 0]",730
language_72,"[1, 0]",730
language_73,"[1, 0]",730
language_74,"[1, 0]",730
language_75,"[0, 1]",730
language_76,"[1, 0]",730
language_77,"[1, 0]",730
language_78,"[1, 0]",730
language_79,"[1, 0]",730
language_80,"[1, 0]",730
language_81,"[0, 0]",730
language_82,"[1, 0]",730
language_83,"[0, 0]",730
language_84,"[1, 0]",730
language_85,"[0, 0]",730
language_89,"[0, 0]",730
language_90,"[0, 0]",730
language_91,"[1, 0]",730
language_92,"[1, 0]",730
language_93,"[1, 0]",730
language_94,"[1, 0]",730
language_95,"[1, 0]",730
language_96,"[1, 0]",730
language_97,"[0, 1]",730
language_98,"[0, 0]",730
language_99,"[0, 0]",730
language_100,"[1, 0]",730
language_101,"[1, 0]",730
language_102,"[1, 1]",730
language_103,"[1, 0]",730
language_104,"[1, 0]",730
language_105,"[1, 0]",730
language_106,"[0, 0]",730
language_107,"[1, 1]",730
language_110,"[1, 0]",730
language_112,"[0, 0]",730
language_113,"[1, 0]",730
language_114,"[0, 0]",730
language_116,"[1, 0]",730
language_117,"[1, 0]",730
language_118,"[0, 0]",730
language_119,"[1, 0]",730
language_120,"[0, 0]",730
language_121,"[1, 0]",730
language_122,"[1, 0]",730
language_123,"[0, 0]",730
language_124,"[1, 0]",730
language_125,"[1, 0]",730
language_126,"[1, 1]",730
language_128,"[1, 0]",730
language_129,"[1, 0]",730
language_130,"[1, 0]",730
language_131,"[1, 0]",730
language_132,"[1, 0]",730
language_133,"[0, 0]",730
language_134,"[1, 0]",730
language_135,"[1, 0]",730
language_136,"[1, 0]",730
language_137,"[1, 0]",730
language_138,"[1, 0]",730
language_139,"[1, 0]",730
language_140,"[0, 0]",730
language_141,"[1, 0]",730
language_143,"[1, 0]",730
language_144,"[1, 0]",730
language_145,"[1, 0]",730
language_146,"[1, 0]",730
language_147,"[0, 0]",730
language_150,"[1, 1]",730
language_151,"[0, 0]",730
language_152,"[1, 0]",730
language_153,"[0, 1]",730
language_154,"[1, 0]",730
language_155,"[1, 0]",730
language_156,"[0, 0]",730
language_158,"[1, 0]",730
language_159,"[1, 0]",730
language_160,"[1, 0]",730
language_162,"[0, 0]",730
language_163,"[1, 1]",730
language_164,"[1, 0]",730
language_165,"[1, 0]",730
language_166,"[0, 0]",730
language_167,"[1, 0]",730
language_168,"[1, 0]",730
language_169,"[1, 0]",730
language_171,"[1, 1]",730
language_172,"[1, 0]",730
language_173,"[1, 0]",730
language_174,"[1, 0]",730
language_175,"[0, 0]",730
language_176,"[1, 0]",730
language_177,"[1, 0]",730
language_178,"[0, 0]",730
language_180,"[0, 0]",730
language_181,"[1, 0]",730
language_182,"[1, 0]",730
language_184,"[1, 0]",730
language_185,"[1, 0]",730
language_186,"[0, 0]",730
language_187,"[0, 0]",730
language_188,"[0, 0]",730
language_189,"[1, 0]",730
language_190,"[1, 0]",730
language_191,"[1, 0]",730
language_193,"[1, 0]",730
language_194,"[1, 1]",730
language_195,"[1, 0]",730
language_196,"[0, 0]",730
language_198,"[0, 0]",730
language_199,"[1, 0]",730
language_200,"[1, 0]",730
language_201,"[1, 0]",730
language_203,"[1, 1]",730
language_204,"[0, 0]",730
language_205,"[1, 0]",730
language_206,"[0, 0]",730
language_208,"[0, 0]",730
language_209,"[1, 0]",730
language_210,"[0, 0]",730
language_211,"[0, 0]",730
language_212,"[1, 0]",730
language_213,"[1, 0]",730
language_214,"[1, 0]",730
language_215,"[1, 0]",730
language_216,"[0, 0]",730
language_217,"[0, 0]",730
language_218,"[1, 0]",730
language_219,"[0, 1]",730
language_220,"[1, 0]",730
language_221,"[1, 0]",730
language_222,"[1, 0]",730
language_223,"[1, 0]",730
language_224,"[1, 1]",730
language_225,"[1, 0]",730
language_226,"[1, 0]",730
language_227,"[1, 0]",730
language_228,"[1, 0]",730
language_230,"[1, 0]",730
language_231,"[1, 1]",730
language_232,"[0, 0]",730
language_233,"[1, 0]",730
language_234,"[0, 0]",730
