LANGUAGE,AGE,SET
language_1,"[1, 0]",69
language_2,"[0, 0]",69
language_3,"[1, 0]",69
language_4,"[1, 0]",69
language_5,"[1, 0]",69
language_6,"[0, 1]",69
language_7,"[1, 0]",69
language_8,"[1, 0]",69
language_9,"[1, 0]",69
language_10,"[1, 0]",69
language_11,"[1, 0]",69
language_12,"[0, 0]",69
language_14,"[0, 0]",69
language_15,"[0, 0]",69
language_16,"[1, 0]",69
language_17,"[1, 0]",69
language_19,"[1, 0]",69
language_21,"[1, 0]",69
language_23,"[1, 0]",69
language_25,"[0, 0]",69
language_26,"[1, 0]",69
language_27,"[0, 1]",69
language_28,"[0, 1]",69
language_29,"[0, 0]",69
language_31,"[0, 0]",69
language_32,"[0, 0]",69
language_33,"[0, 0]",69
language_34,"[1, 0]",69
language_35,"[1, 0]",69
language_36,"[0, 0]",69
language_37,"[1, 0]",69
language_38,"[1, 0]",69
language_39,"[1, 1]",69
language_40,"[0, 0]",69
language_41,"[0, 1]",69
language_42,"[0, 0]",69
language_43,"[0, 0]",69
language_44,"[0, 1]",69
language_45,"[0, 0]",69
language_46,"[1, 0]",69
language_47,"[1, 0]",69
language_48,"[1, 0]",69
language_49,"[1, 0]",69
language_50,"[0, 0]",69
language_52,"[0, 0]",69
language_53,"[0, 1]",69
language_55,"[1, 0]",69
language_56,"[1, 0]",69
language_57,"[1, 1]",69
language_59,"[0, 0]",69
language_60,"[0, 0]",69
language_61,"[1, 1]",69
language_62,"[1, 0]",69
language_63,"[1, 0]",69
language_66,"[1, 0]",69
language_67,"[1, 0]",69
language_68,"[1, 0]",69
language_70,"[1, 0]",69
language_71,"[1, 0]",69
language_72,"[1, 0]",69
language_73,"[1, 1]",69
language_74,"[1, 0]",69
language_75,"[1, 0]",69
language_76,"[1, 0]",69
language_77,"[0, 0]",69
language_78,"[1, 0]",69
language_79,"[1, 1]",69
language_80,"[0, 0]",69
language_81,"[0, 0]",69
language_83,"[1, 0]",69
language_84,"[1, 0]",69
language_85,"[0, 0]",69
language_86,"[0, 0]",69
language_87,"[1, 0]",69
language_88,"[1, 0]",69
language_89,"[0, 0]",69
language_90,"[1, 0]",69
language_91,"[0, 1]",69
language_92,"[0, 1]",69
language_93,"[1, 0]",69
language_94,"[0, 1]",69
language_96,"[0, 0]",69
language_97,"[1, 0]",69
language_100,"[0, 0]",69
language_101,"[0, 0]",69
language_102,"[0, 0]",69
language_103,"[0, 0]",69
language_106,"[0, 0]",69
language_107,"[0, 0]",69
language_108,"[1, 0]",69
language_109,"[0, 0]",69
language_110,"[0, 0]",69
language_111,"[1, 1]",69
language_112,"[1, 0]",69
language_113,"[0, 0]",69
language_114,"[1, 1]",69
language_115,"[1, 0]",69
language_116,"[1, 1]",69
language_117,"[1, 0]",69
language_118,"[0, 0]",69
language_119,"[0, 0]",69
language_120,"[1, 0]",69
language_121,"[1, 0]",69
language_122,"[1, 0]",69
language_123,"[1, 0]",69
language_124,"[1, 0]",69
language_125,"[1, 0]",69
language_126,"[1, 0]",69
language_127,"[1, 0]",69
language_129,"[0, 0]",69
language_130,"[1, 0]",69
language_131,"[1, 0]",69
language_132,"[0, 0]",69
language_134,"[1, 0]",69
language_135,"[0, 0]",69
language_136,"[1, 0]",69
language_137,"[0, 0]",69
language_138,"[1, 0]",69
language_139,"[1, 0]",69
language_140,"[1, 0]",69
language_141,"[0, 0]",69
language_144,"[0, 0]",69
language_146,"[1, 0]",69
language_149,"[1, 0]",69
language_150,"[0, 0]",69
language_151,"[1, 0]",69
language_152,"[1, 0]",69
language_154,"[0, 0]",69
language_155,"[1, 0]",69
language_156,"[1, 0]",69
language_157,"[0, 0]",69
language_158,"[1, 0]",69
language_159,"[0, 0]",69
language_160,"[1, 0]",69
language_161,"[1, 1]",69
language_162,"[0, 0]",69
language_163,"[0, 1]",69
language_164,"[1, 0]",69
language_165,"[1, 0]",69
language_166,"[1, 0]",69
language_167,"[1, 0]",69
language_168,"[1, 0]",69
language_169,"[1, 0]",69
language_170,"[1, 1]",69
language_171,"[1, 0]",69
language_172,"[0, 0]",69
language_173,"[1, 0]",69
language_174,"[1, 0]",69
language_175,"[0, 0]",69
language_177,"[1, 0]",69
language_178,"[0, 0]",69
language_180,"[0, 0]",69
language_181,"[1, 0]",69
language_183,"[1, 0]",69
language_185,"[0, 0]",69
language_186,"[1, 0]",69
language_187,"[0, 0]",69
