LANGUAGE,AGE,SET
language_1,"[0, 0]",538
language_3,"[1, 0]",538
language_5,"[1, 0]",538
language_6,"[1, 0]",538
language_7,"[1, 0]",538
language_9,"[1, 0]",538
language_11,"[1, 1]",538
language_12,"[1, 0]",538
language_13,"[0, 0]",538
language_14,"[1, 0]",538
language_15,"[1, 0]",538
language_17,"[0, 0]",538
language_18,"[1, 0]",538
language_19,"[1, 0]",538
language_20,"[1, 0]",538
language_21,"[0, 0]",538
language_23,"[1, 0]",538
language_24,"[0, 0]",538
language_25,"[0, 0]",538
language_26,"[1, 0]",538
language_27,"[1, 0]",538
language_29,"[0, 0]",538
language_30,"[0, 0]",538
language_31,"[0, 0]",538
language_32,"[0, 0]",538
language_33,"[1, 0]",538
language_34,"[1, 0]",538
language_35,"[1, 0]",538
language_36,"[1, 0]",538
language_37,"[1, 0]",538
language_38,"[1, 0]",538
language_39,"[1, 0]",538
language_40,"[1, 0]",538
language_41,"[0, 0]",538
language_42,"[0, 0]",538
language_43,"[0, 0]",538
language_45,"[1, 0]",538
language_47,"[1, 1]",538
language_49,"[1, 1]",538
language_50,"[1, 0]",538
language_51,"[1, 0]",538
language_52,"[0, 0]",538
language_54,"[0, 0]",538
language_55,"[1, 0]",538
language_56,"[0, 0]",538
language_57,"[1, 0]",538
language_58,"[0, 0]",538
language_59,"[1, 0]",538
language_60,"[1, 0]",538
language_61,"[1, 0]",538
language_63,"[1, 0]",538
language_64,"[1, 0]",538
language_66,"[1, 0]",538
language_67,"[1, 1]",538
language_68,"[1, 0]",538
language_69,"[1, 0]",538
language_70,"[0, 0]",538
language_71,"[0, 0]",538
language_72,"[1, 0]",538
language_73,"[1, 0]",538
language_74,"[0, 0]",538
language_75,"[1, 0]",538
language_76,"[1, 0]",538
language_77,"[1, 0]",538
language_78,"[1, 0]",538
language_79,"[1, 0]",538
language_80,"[1, 0]",538
language_81,"[1, 0]",538
language_82,"[1, 0]",538
language_83,"[0, 0]",538
language_84,"[0, 0]",538
language_85,"[1, 1]",538
language_86,"[1, 0]",538
language_87,"[1, 1]",538
language_88,"[0, 0]",538
language_89,"[1, 0]",538
language_90,"[1, 0]",538
language_91,"[1, 0]",538
language_92,"[1, 1]",538
language_94,"[0, 1]",538
language_95,"[1, 0]",538
language_96,"[1, 1]",538
language_97,"[0, 0]",538
language_98,"[1, 0]",538
language_100,"[1, 0]",538
language_101,"[0, 1]",538
language_102,"[0, 0]",538
language_103,"[1, 0]",538
language_104,"[0, 0]",538
language_105,"[1, 0]",538
language_106,"[1, 0]",538
language_107,"[1, 0]",538
language_108,"[1, 0]",538
language_109,"[0, 0]",538
language_110,"[0, 0]",538
language_111,"[1, 0]",538
language_112,"[1, 0]",538
language_113,"[0, 0]",538
language_116,"[1, 0]",538
language_117,"[1, 0]",538
language_120,"[0, 0]",538
language_121,"[0, 0]",538
language_122,"[1, 0]",538
language_123,"[0, 0]",538
language_124,"[1, 1]",538
language_126,"[0, 0]",538
language_128,"[1, 0]",538
language_129,"[0, 0]",538
language_130,"[1, 1]",538
language_131,"[1, 0]",538
language_132,"[0, 0]",538
language_133,"[1, 0]",538
language_134,"[0, 0]",538
language_135,"[0, 0]",538
language_138,"[1, 0]",538
language_139,"[0, 0]",538
language_141,"[1, 0]",538
language_142,"[1, 0]",538
language_143,"[0, 0]",538
language_144,"[1, 0]",538
language_145,"[1, 0]",538
language_147,"[0, 0]",538
language_148,"[1, 0]",538
language_149,"[1, 0]",538
language_150,"[0, 1]",538
language_151,"[1, 0]",538
language_155,"[0, 0]",538
language_156,"[1, 0]",538
language_157,"[0, 0]",538
language_158,"[0, 0]",538
language_159,"[1, 1]",538
language_160,"[1, 1]",538
language_161,"[1, 0]",538
language_162,"[1, 1]",538
language_164,"[1, 0]",538
language_165,"[1, 0]",538
language_166,"[1, 1]",538
language_167,"[1, 0]",538
language_168,"[1, 0]",538
language_169,"[0, 0]",538
language_171,"[1, 1]",538
language_172,"[1, 0]",538
language_173,"[1, 0]",538
language_174,"[1, 1]",538
language_176,"[0, 1]",538
language_180,"[1, 0]",538
language_181,"[0, 0]",538
language_182,"[0, 0]",538
language_184,"[0, 0]",538
language_185,"[0, 0]",538
language_186,"[1, 1]",538
language_187,"[0, 0]",538
language_188,"[1, 0]",538
language_189,"[1, 0]",538
language_190,"[0, 0]",538
language_191,"[1, 0]",538
language_192,"[1, 0]",538
language_193,"[1, 0]",538
language_194,"[1, 0]",538
language_196,"[1, 0]",538
language_197,"[1, 0]",538
language_199,"[1, 0]",538
language_200,"[0, 0]",538
language_201,"[1, 0]",538
language_202,"[0, 0]",538
language_203,"[1, 0]",538
language_204,"[1, 0]",538
language_205,"[1, 0]",538
language_206,"[1, 0]",538
language_207,"[1, 0]",538
language_208,"[1, 0]",538
language_209,"[0, 0]",538
language_211,"[0, 0]",538
language_213,"[1, 1]",538
language_214,"[1, 0]",538
language_215,"[1, 0]",538
language_216,"[1, 1]",538
language_217,"[0, 0]",538
language_218,"[1, 0]",538
language_219,"[1, 0]",538
language_220,"[1, 0]",538
language_221,"[1, 0]",538
language_222,"[1, 0]",538
language_223,"[1, 0]",538
language_224,"[1, 0]",538
language_225,"[0, 0]",538
language_226,"[1, 0]",538
language_228,"[1, 1]",538
language_229,"[0, 0]",538
language_231,"[0, 0]",538
language_233,"[1, 1]",538
language_234,"[0, 0]",538
language_235,"[1, 0]",538
language_236,"[1, 0]",538
language_237,"[0, 0]",538
language_238,"[1, 0]",538
language_240,"[1, 0]",538
language_241,"[0, 0]",538
language_242,"[1, 0]",538
language_243,"[1, 0]",538
language_244,"[1, 0]",538
language_245,"[1, 0]",538
language_246,"[0, 1]",538
language_247,"[1, 0]",538
language_248,"[1, 0]",538
language_251,"[1, 0]",538
language_252,"[1, 0]",538
language_253,"[0, 0]",538
language_254,"[1, 0]",538
language_256,"[1, 0]",538
language_257,"[1, 0]",538
language_258,"[1, 0]",538
language_259,"[1, 0]",538
language_260,"[0, 0]",538
language_261,"[1, 1]",538
language_262,"[1, 0]",538
language_263,"[0, 0]",538
language_264,"[1, 0]",538
language_265,"[0, 0]",538
language_266,"[1, 0]",538
language_267,"[1, 0]",538
language_268,"[0, 0]",538
language_269,"[1, 0]",538
language_270,"[1, 0]",538
language_271,"[1, 0]",538
language_272,"[1, 0]",538
language_273,"[0, 1]",538
language_275,"[1, 0]",538
language_276,"[0, 0]",538
language_277,"[1, 0]",538
language_278,"[1, 0]",538
language_279,"[1, 1]",538
language_280,"[1, 0]",538
language_281,"[0, 1]",538
language_282,"[1, 0]",538
language_284,"[1, 0]",538
language_286,"[1, 0]",538
language_287,"[1, 0]",538
language_288,"[1, 0]",538
language_289,"[1, 1]",538
language_292,"[0, 0]",538
language_293,"[1, 0]",538
language_294,"[1, 0]",538
language_295,"[0, 0]",538
language_296,"[1, 1]",538
language_297,"[1, 0]",538
language_299,"[1, 0]",538
language_300,"[1, 0]",538
language_302,"[1, 0]",538
language_304,"[0, 1]",538
language_306,"[1, 0]",538
language_308,"[1, 0]",538
language_309,"[1, 0]",538
language_310,"[1, 0]",538
language_312,"[0, 0]",538
language_313,"[0, 0]",538
language_315,"[1, 0]",538
language_316,"[0, 0]",538
language_317,"[1, 0]",538
language_318,"[1, 0]",538
language_319,"[1, 0]",538
language_321,"[1, 0]",538
language_322,"[1, 0]",538
language_323,"[1, 0]",538
language_325,"[0, 0]",538
language_326,"[1, 0]",538
language_327,"[1, 0]",538
language_328,"[1, 0]",538
language_330,"[0, 0]",538
language_331,"[0, 0]",538
language_333,"[0, 0]",538
language_334,"[1, 0]",538
language_335,"[0, 0]",538
language_336,"[0, 0]",538
language_337,"[0, 0]",538
language_338,"[1, 0]",538
language_339,"[0, 0]",538
language_340,"[1, 0]",538
language_341,"[0, 1]",538
language_342,"[0, 1]",538
language_344,"[1, 0]",538
language_347,"[1, 0]",538
language_348,"[0, 0]",538
language_350,"[1, 0]",538
language_352,"[1, 0]",538
language_353,"[1, 0]",538
language_354,"[1, 0]",538
language_356,"[0, 0]",538
language_358,"[1, 0]",538
language_359,"[0, 0]",538
language_360,"[1, 0]",538
language_362,"[1, 0]",538
language_363,"[1, 0]",538
language_365,"[1, 0]",538
language_366,"[1, 0]",538
language_367,"[1, 0]",538
language_368,"[1, 0]",538
language_369,"[1, 0]",538
language_370,"[1, 0]",538
language_371,"[1, 0]",538
language_372,"[0, 0]",538
language_373,"[1, 1]",538
language_374,"[1, 0]",538
language_376,"[1, 0]",538
language_377,"[1, 1]",538
language_379,"[1, 0]",538
language_380,"[1, 0]",538
language_381,"[1, 1]",538
language_383,"[0, 0]",538
language_384,"[1, 0]",538
language_385,"[1, 1]",538
language_386,"[1, 0]",538
language_387,"[0, 0]",538
language_388,"[0, 0]",538
language_390,"[1, 1]",538
language_391,"[1, 0]",538
language_393,"[0, 0]",538
language_395,"[1, 1]",538
language_396,"[1, 0]",538
language_397,"[0, 0]",538
language_398,"[1, 0]",538
language_399,"[1, 0]",538
language_400,"[0, 0]",538
language_401,"[1, 0]",538
language_402,"[1, 0]",538
language_403,"[1, 0]",538
language_404,"[1, 1]",538
language_405,"[0, 1]",538
language_406,"[1, 0]",538
language_407,"[0, 0]",538
language_408,"[0, 0]",538
language_409,"[1, 0]",538
language_410,"[1, 0]",538
language_411,"[0, 0]",538
language_412,"[1, 0]",538
language_413,"[1, 0]",538
language_414,"[1, 0]",538
language_415,"[1, 0]",538
language_416,"[1, 0]",538
language_417,"[1, 0]",538
language_418,"[1, 0]",538
language_419,"[1, 0]",538
language_421,"[0, 0]",538
language_422,"[0, 0]",538
language_423,"[1, 0]",538
language_424,"[1, 0]",538
language_425,"[1, 0]",538
language_426,"[1, 0]",538
language_428,"[1, 0]",538
language_429,"[1, 0]",538
language_430,"[1, 1]",538
language_431,"[1, 0]",538
language_432,"[1, 0]",538
language_433,"[1, 0]",538
language_434,"[0, 0]",538
language_435,"[1, 0]",538
language_436,"[1, 0]",538
language_437,"[1, 0]",538
language_438,"[1, 0]",538
language_439,"[1, 0]",538
language_440,"[1, 0]",538
language_441,"[1, 0]",538
language_442,"[0, 0]",538
language_443,"[0, 0]",538
language_444,"[0, 1]",538
language_445,"[1, 0]",538
language_446,"[1, 0]",538
language_447,"[1, 0]",538
language_448,"[1, 1]",538
language_449,"[0, 0]",538
language_450,"[1, 0]",538
language_451,"[1, 0]",538
language_452,"[1, 0]",538
language_453,"[1, 0]",538
language_454,"[1, 0]",538
language_456,"[1, 0]",538
language_457,"[0, 0]",538
language_458,"[0, 0]",538
language_459,"[0, 0]",538
language_462,"[0, 0]",538
language_464,"[0, 0]",538
language_466,"[1, 0]",538
language_467,"[1, 0]",538
language_468,"[1, 0]",538
language_469,"[0, 0]",538
language_470,"[0, 0]",538
language_471,"[1, 0]",538
language_472,"[1, 0]",538
language_473,"[1, 0]",538
language_475,"[0, 0]",538
language_476,"[0, 0]",538
language_477,"[1, 0]",538
language_478,"[1, 0]",538
language_479,"[1, 0]",538
language_480,"[1, 0]",538
language_482,"[1, 0]",538
language_483,"[1, 0]",538
language_484,"[0, 0]",538
language_485,"[1, 0]",538
language_486,"[1, 0]",538
language_487,"[1, 0]",538
language_488,"[1, 0]",538
language_489,"[1, 0]",538
language_490,"[1, 0]",538
language_491,"[1, 0]",538
language_492,"[1, 0]",538
language_493,"[1, 0]",538
language_494,"[0, 0]",538
language_495,"[0, 0]",538
language_496,"[1, 0]",538
language_497,"[1, 0]",538
language_499,"[0, 0]",538
language_500,"[1, 0]",538
language_503,"[0, 0]",538
language_504,"[1, 0]",538
language_505,"[1, 0]",538
language_506,"[1, 0]",538
language_507,"[1, 0]",538
language_508,"[1, 0]",538
language_509,"[1, 0]",538
language_510,"[0, 0]",538
language_512,"[1, 0]",538
language_513,"[1, 0]",538
language_514,"[1, 0]",538
language_515,"[0, 0]",538
language_517,"[1, 0]",538
language_519,"[1, 0]",538
language_522,"[0, 0]",538
language_523,"[1, 0]",538
language_525,"[1, 1]",538
language_526,"[1, 0]",538
language_527,"[1, 0]",538
language_528,"[1, 0]",538
language_530,"[1, 0]",538
language_531,"[1, 0]",538
language_533,"[1, 0]",538
language_534,"[0, 0]",538
language_535,"[1, 0]",538
language_536,"[1, 0]",538
language_537,"[0, 1]",538
language_539,"[1, 0]",538
language_540,"[1, 0]",538
language_541,"[1, 0]",538
language_544,"[1, 0]",538
language_545,"[0, 0]",538
language_546,"[1, 0]",538
language_547,"[0, 0]",538
language_548,"[1, 0]",538
language_549,"[1, 0]",538
language_551,"[1, 0]",538
language_552,"[1, 0]",538
language_553,"[0, 0]",538
language_554,"[1, 0]",538
language_556,"[0, 0]",538
language_557,"[0, 0]",538
language_559,"[0, 0]",538
language_560,"[0, 0]",538
language_561,"[1, 0]",538
language_563,"[1, 1]",538
language_565,"[0, 0]",538
language_566,"[1, 0]",538
language_568,"[1, 0]",538
language_569,"[1, 0]",538
language_570,"[1, 0]",538
language_571,"[0, 0]",538
language_573,"[1, 1]",538
language_575,"[1, 0]",538
language_577,"[1, 0]",538
language_579,"[0, 0]",538
language_580,"[1, 0]",538
language_583,"[1, 0]",538
language_584,"[1, 0]",538
language_585,"[1, 0]",538
language_586,"[0, 0]",538
language_587,"[1, 0]",538
language_589,"[0, 0]",538
language_590,"[0, 0]",538
language_592,"[1, 0]",538
language_593,"[1, 0]",538
language_595,"[0, 1]",538
language_596,"[0, 0]",538
