LANGUAGE,AGE,SET
language_1,"[1, 1]",267
language_2,"[1, 0]",267
language_3,"[1, 0]",267
language_4,"[0, 0]",267
language_6,"[1, 0]",267
language_7,"[1, 0]",267
language_8,"[0, 0]",267
language_9,"[1, 1]",267
language_10,"[1, 0]",267
language_11,"[0, 0]",267
language_12,"[0, 0]",267
language_13,"[0, 0]",267
language_15,"[1, 0]",267
language_16,"[0, 0]",267
language_17,"[0, 0]",267
language_20,"[1, 0]",267
language_24,"[0, 0]",267
language_25,"[1, 0]",267
language_26,"[1, 0]",267
language_29,"[1, 0]",267
language_30,"[0, 0]",267
language_31,"[0, 0]",267
language_32,"[1, 0]",267
language_33,"[1, 1]",267
language_34,"[1, 0]",267
language_35,"[1, 0]",267
language_37,"[1, 0]",267
language_38,"[0, 0]",267
language_39,"[0, 0]",267
language_41,"[1, 0]",267
language_42,"[1, 0]",267
language_43,"[1, 0]",267
language_44,"[1, 0]",267
language_46,"[1, 0]",267
language_49,"[1, 0]",267
language_50,"[1, 0]",267
language_51,"[1, 0]",267
language_52,"[1, 0]",267
language_53,"[1, 0]",267
language_54,"[1, 0]",267
language_55,"[0, 0]",267
language_56,"[0, 0]",267
language_57,"[1, 0]",267
language_58,"[1, 0]",267
language_60,"[1, 0]",267
language_64,"[1, 0]",267
language_65,"[1, 0]",267
language_66,"[0, 0]",267
language_67,"[1, 0]",267
language_68,"[1, 0]",267
language_69,"[1, 0]",267
language_70,"[1, 0]",267
language_71,"[1, 1]",267
language_72,"[0, 0]",267
language_73,"[0, 0]",267
language_74,"[0, 0]",267
language_75,"[0, 0]",267
language_76,"[0, 0]",267
language_77,"[1, 0]",267
language_80,"[1, 0]",267
language_81,"[0, 0]",267
language_82,"[1, 0]",267
language_83,"[1, 0]",267
language_84,"[1, 0]",267
language_85,"[0, 0]",267
language_86,"[0, 0]",267
language_87,"[0, 0]",267
language_89,"[0, 0]",267
language_90,"[0, 0]",267
language_91,"[1, 0]",267
language_93,"[1, 0]",267
language_94,"[1, 0]",267
language_95,"[1, 0]",267
language_96,"[0, 0]",267
language_97,"[1, 0]",267
language_98,"[0, 0]",267
language_99,"[1, 0]",267
language_100,"[1, 0]",267
language_101,"[0, 0]",267
language_104,"[0, 0]",267
language_105,"[1, 0]",267
language_106,"[0, 0]",267
language_107,"[1, 0]",267
language_108,"[1, 0]",267
language_109,"[1, 0]",267
language_110,"[1, 0]",267
language_111,"[1, 0]",267
language_112,"[1, 0]",267
language_113,"[1, 0]",267
language_114,"[1, 0]",267
language_116,"[1, 0]",267
language_117,"[1, 0]",267
language_118,"[1, 1]",267
language_119,"[1, 1]",267
language_121,"[1, 0]",267
language_122,"[1, 0]",267
language_123,"[1, 0]",267
language_124,"[1, 0]",267
language_125,"[1, 0]",267
language_126,"[1, 0]",267
language_127,"[1, 0]",267
language_129,"[1, 0]",267
language_132,"[0, 1]",267
language_133,"[1, 0]",267
language_135,"[1, 0]",267
language_136,"[1, 0]",267
language_137,"[1, 0]",267
language_138,"[1, 0]",267
language_139,"[0, 0]",267
language_140,"[0, 0]",267
language_141,"[1, 0]",267
language_143,"[1, 1]",267
language_144,"[1, 0]",267
language_146,"[1, 0]",267
language_147,"[1, 1]",267
language_148,"[0, 0]",267
language_149,"[1, 1]",267
language_150,"[0, 0]",267
language_152,"[0, 1]",267
language_153,"[1, 0]",267
language_154,"[1, 0]",267
language_155,"[1, 0]",267
language_156,"[1, 0]",267
language_157,"[1, 0]",267
language_158,"[1, 0]",267
language_159,"[1, 0]",267
language_161,"[1, 0]",267
language_162,"[0, 0]",267
language_164,"[0, 0]",267
language_167,"[0, 0]",267
language_168,"[1, 0]",267
language_169,"[1, 0]",267
language_171,"[0, 0]",267
language_172,"[1, 0]",267
language_173,"[0, 0]",267
language_175,"[1, 0]",267
language_176,"[1, 0]",267
language_177,"[1, 0]",267
language_178,"[1, 0]",267
language_179,"[0, 0]",267
language_180,"[1, 0]",267
language_181,"[0, 0]",267
language_182,"[0, 0]",267
language_183,"[1, 0]",267
language_184,"[1, 0]",267
language_185,"[0, 1]",267
language_186,"[1, 0]",267
language_187,"[0, 0]",267
language_188,"[1, 0]",267
language_189,"[0, 0]",267
language_190,"[1, 0]",267
language_191,"[0, 0]",267
language_193,"[0, 0]",267
language_194,"[1, 0]",267
language_197,"[0, 0]",267
language_198,"[0, 0]",267
language_199,"[1, 0]",267
language_200,"[1, 0]",267
language_201,"[1, 0]",267
language_202,"[1, 1]",267
language_204,"[1, 0]",267
language_205,"[1, 0]",267
language_206,"[0, 0]",267
language_207,"[1, 0]",267
language_208,"[1, 0]",267
language_209,"[1, 1]",267
language_210,"[1, 0]",267
language_211,"[1, 0]",267
language_212,"[1, 0]",267
language_213,"[0, 0]",267
language_214,"[0, 0]",267
language_215,"[1, 0]",267
language_216,"[1, 0]",267
language_217,"[1, 0]",267
language_218,"[1, 0]",267
language_219,"[0, 1]",267
language_220,"[1, 0]",267
language_221,"[0, 0]",267
language_223,"[0, 0]",267
language_224,"[1, 0]",267
language_225,"[1, 1]",267
language_226,"[1, 0]",267
language_227,"[0, 0]",267
language_228,"[1, 0]",267
language_230,"[1, 0]",267
language_231,"[1, 0]",267
language_232,"[1, 0]",267
language_233,"[0, 0]",267
language_235,"[1, 0]",267
language_236,"[0, 0]",267
language_239,"[1, 0]",267
language_240,"[1, 0]",267
language_241,"[1, 0]",267
language_242,"[0, 0]",267
language_243,"[0, 0]",267
language_244,"[1, 0]",267
language_245,"[0, 0]",267
language_246,"[1, 0]",267
language_247,"[1, 1]",267
language_248,"[1, 0]",267
language_249,"[1, 0]",267
language_252,"[1, 0]",267
language_253,"[1, 1]",267
language_254,"[0, 0]",267
language_256,"[1, 0]",267
language_257,"[1, 0]",267
language_258,"[1, 0]",267
language_259,"[0, 0]",267
language_260,"[1, 0]",267
language_261,"[1, 0]",267
language_262,"[1, 0]",267
language_263,"[0, 1]",267
language_264,"[1, 0]",267
language_265,"[1, 0]",267
language_266,"[1, 0]",267
language_267,"[1, 0]",267
language_268,"[1, 0]",267
language_269,"[1, 0]",267
language_270,"[1, 1]",267
language_271,"[1, 0]",267
language_272,"[0, 0]",267
language_273,"[1, 0]",267
language_274,"[1, 0]",267
language_275,"[1, 0]",267
