LANGUAGE,AGE,SET
language_1,"[1, 1]",838
language_2,"[1, 0]",838
language_3,"[1, 0]",838
language_5,"[0, 0]",838
language_7,"[1, 0]",838
language_8,"[1, 0]",838
language_9,"[1, 0]",838
language_10,"[0, 0]",838
language_11,"[1, 0]",838
language_12,"[1, 0]",838
language_13,"[0, 0]",838
language_14,"[1, 0]",838
language_16,"[0, 0]",838
language_17,"[1, 0]",838
language_18,"[0, 0]",838
language_19,"[1, 1]",838
language_21,"[0, 0]",838
language_22,"[0, 0]",838
language_23,"[1, 0]",838
language_26,"[1, 0]",838
language_27,"[1, 0]",838
language_28,"[0, 0]",838
language_29,"[1, 0]",838
language_30,"[1, 0]",838
language_31,"[1, 0]",838
language_32,"[1, 0]",838
language_33,"[0, 0]",838
language_34,"[1, 0]",838
language_36,"[1, 0]",838
language_37,"[1, 0]",838
language_38,"[1, 0]",838
language_39,"[1, 1]",838
language_41,"[1, 0]",838
language_42,"[1, 0]",838
language_43,"[0, 0]",838
language_44,"[1, 0]",838
language_45,"[0, 0]",838
language_46,"[1, 0]",838
language_47,"[0, 1]",838
language_48,"[1, 0]",838
language_49,"[1, 0]",838
language_50,"[1, 0]",838
language_51,"[1, 0]",838
language_52,"[1, 0]",838
language_53,"[1, 0]",838
language_54,"[1, 0]",838
language_55,"[1, 1]",838
language_56,"[1, 0]",838
language_57,"[0, 0]",838
language_58,"[0, 1]",838
language_59,"[1, 0]",838
language_61,"[1, 1]",838
language_63,"[1, 0]",838
language_64,"[0, 0]",838
language_67,"[1, 0]",838
language_68,"[1, 0]",838
language_69,"[0, 0]",838
language_70,"[0, 1]",838
language_71,"[1, 1]",838
language_72,"[1, 0]",838
language_74,"[1, 0]",838
language_78,"[1, 0]",838
language_80,"[0, 0]",838
language_82,"[1, 0]",838
language_83,"[0, 0]",838
language_84,"[1, 0]",838
language_85,"[1, 0]",838
language_86,"[0, 0]",838
language_87,"[0, 0]",838
language_88,"[0, 0]",838
language_89,"[0, 0]",838
language_90,"[1, 0]",838
language_91,"[0, 0]",838
language_92,"[1, 0]",838
language_93,"[1, 0]",838
language_94,"[0, 0]",838
language_95,"[1, 0]",838
language_96,"[0, 0]",838
language_97,"[1, 0]",838
language_98,"[1, 0]",838
language_99,"[1, 0]",838
language_100,"[1, 0]",838
language_101,"[1, 0]",838
language_102,"[1, 0]",838
language_103,"[1, 1]",838
language_104,"[1, 0]",838
language_105,"[1, 0]",838
language_106,"[0, 0]",838
language_107,"[1, 1]",838
language_108,"[1, 0]",838
language_109,"[0, 1]",838
language_110,"[0, 0]",838
language_111,"[1, 0]",838
language_112,"[0, 0]",838
language_113,"[0, 0]",838
language_114,"[0, 0]",838
language_116,"[0, 1]",838
language_118,"[1, 1]",838
language_120,"[1, 0]",838
language_121,"[1, 0]",838
language_122,"[1, 0]",838
language_123,"[0, 0]",838
language_124,"[0, 0]",838
language_126,"[0, 0]",838
language_127,"[0, 0]",838
language_129,"[1, 1]",838
language_130,"[1, 0]",838
language_131,"[0, 0]",838
language_132,"[1, 1]",838
language_133,"[1, 0]",838
language_134,"[1, 0]",838
language_135,"[0, 0]",838
language_137,"[0, 0]",838
language_138,"[1, 1]",838
language_139,"[0, 0]",838
language_140,"[0, 0]",838
language_141,"[1, 0]",838
language_142,"[1, 0]",838
language_143,"[1, 0]",838
language_145,"[0, 0]",838
language_146,"[1, 0]",838
language_147,"[0, 0]",838
language_148,"[1, 0]",838
language_149,"[1, 0]",838
language_150,"[1, 0]",838
language_151,"[0, 0]",838
language_152,"[1, 0]",838
language_153,"[1, 1]",838
language_154,"[1, 0]",838
language_155,"[1, 0]",838
language_156,"[1, 0]",838
language_157,"[1, 0]",838
language_158,"[1, 0]",838
language_160,"[1, 0]",838
language_162,"[0, 0]",838
language_163,"[1, 0]",838
language_164,"[1, 0]",838
language_165,"[1, 0]",838
language_166,"[0, 0]",838
language_168,"[1, 1]",838
language_170,"[0, 1]",838
language_171,"[1, 0]",838
language_172,"[0, 0]",838
language_173,"[1, 0]",838
language_174,"[1, 0]",838
language_175,"[1, 0]",838
language_177,"[1, 0]",838
language_178,"[1, 0]",838
language_179,"[1, 0]",838
language_180,"[0, 0]",838
language_181,"[1, 0]",838
language_183,"[0, 0]",838
language_184,"[0, 0]",838
language_185,"[1, 0]",838
language_186,"[1, 0]",838
language_187,"[1, 0]",838
language_188,"[1, 1]",838
language_190,"[0, 0]",838
language_191,"[0, 0]",838
language_192,"[1, 0]",838
language_193,"[1, 0]",838
language_194,"[1, 0]",838
language_195,"[1, 0]",838
language_197,"[0, 0]",838
language_198,"[1, 0]",838
language_199,"[1, 0]",838
language_200,"[1, 0]",838
language_201,"[1, 0]",838
language_202,"[1, 0]",838
language_204,"[0, 0]",838
language_205,"[1, 0]",838
language_206,"[1, 0]",838
language_207,"[0, 0]",838
language_208,"[0, 0]",838
language_209,"[0, 0]",838
language_210,"[1, 0]",838
language_213,"[1, 0]",838
language_214,"[1, 0]",838
language_215,"[0, 0]",838
language_216,"[1, 0]",838
language_217,"[0, 0]",838
language_218,"[1, 0]",838
language_219,"[1, 0]",838
language_220,"[0, 0]",838
language_221,"[0, 0]",838
language_222,"[1, 0]",838
language_223,"[1, 0]",838
language_224,"[1, 0]",838
language_226,"[0, 0]",838
language_227,"[1, 0]",838
language_228,"[1, 0]",838
language_229,"[1, 0]",838
language_230,"[1, 0]",838
language_231,"[0, 0]",838
language_232,"[1, 0]",838
language_234,"[1, 0]",838
language_235,"[0, 0]",838
language_236,"[1, 0]",838
language_238,"[0, 0]",838
language_239,"[1, 0]",838
language_240,"[1, 0]",838
language_241,"[0, 0]",838
language_243,"[1, 0]",838
language_244,"[0, 0]",838
language_245,"[0, 0]",838
language_246,"[0, 0]",838
language_248,"[0, 0]",838
language_249,"[1, 0]",838
language_250,"[1, 0]",838
language_252,"[1, 1]",838
language_253,"[1, 0]",838
language_254,"[1, 0]",838
language_255,"[0, 1]",838
language_256,"[1, 0]",838
language_260,"[1, 0]",838
language_261,"[0, 0]",838
language_262,"[1, 0]",838
language_263,"[0, 0]",838
language_266,"[1, 1]",838
language_268,"[0, 1]",838
language_269,"[1, 0]",838
language_272,"[1, 0]",838
language_273,"[1, 0]",838
language_274,"[0, 0]",838
language_275,"[1, 0]",838
language_276,"[1, 0]",838
language_277,"[1, 0]",838
language_278,"[1, 0]",838
language_279,"[0, 0]",838
language_280,"[1, 0]",838
language_281,"[0, 0]",838
language_282,"[0, 1]",838
language_283,"[1, 0]",838
language_284,"[1, 0]",838
language_286,"[1, 0]",838
language_287,"[1, 0]",838
language_289,"[1, 0]",838
language_291,"[0, 0]",838
language_293,"[1, 0]",838
language_294,"[1, 0]",838
language_295,"[1, 0]",838
language_296,"[1, 0]",838
language_297,"[0, 0]",838
language_298,"[1, 0]",838
language_300,"[0, 1]",838
language_301,"[0, 0]",838
language_302,"[1, 0]",838
language_303,"[1, 0]",838
language_305,"[0, 0]",838
language_306,"[1, 0]",838
language_307,"[1, 0]",838
language_308,"[0, 0]",838
language_309,"[1, 0]",838
language_310,"[1, 0]",838
language_311,"[0, 0]",838
language_312,"[1, 0]",838
language_313,"[1, 0]",838
language_316,"[0, 0]",838
language_317,"[1, 0]",838
language_318,"[1, 0]",838
language_319,"[1, 0]",838
language_320,"[1, 0]",838
language_321,"[1, 0]",838
language_322,"[1, 0]",838
language_323,"[1, 1]",838
language_324,"[1, 0]",838
language_325,"[0, 1]",838
language_326,"[1, 0]",838
language_327,"[0, 0]",838
language_329,"[0, 0]",838
language_330,"[1, 0]",838
language_332,"[1, 0]",838
language_333,"[1, 0]",838
language_334,"[1, 0]",838
language_337,"[1, 0]",838
language_339,"[1, 1]",838
language_341,"[1, 0]",838
language_342,"[1, 0]",838
language_343,"[1, 0]",838
language_346,"[1, 1]",838
language_347,"[0, 0]",838
language_348,"[1, 0]",838
language_349,"[1, 0]",838
language_350,"[1, 0]",838
language_351,"[0, 1]",838
language_352,"[1, 0]",838
language_353,"[1, 0]",838
language_354,"[1, 0]",838
language_355,"[1, 0]",838
language_356,"[1, 0]",838
language_357,"[1, 0]",838
language_358,"[1, 0]",838
language_359,"[0, 0]",838
language_360,"[1, 0]",838
language_361,"[0, 0]",838
language_363,"[1, 0]",838
language_364,"[1, 0]",838
language_365,"[1, 1]",838
language_366,"[1, 0]",838
language_367,"[0, 0]",838
language_368,"[1, 0]",838
language_369,"[0, 0]",838
language_370,"[1, 0]",838
language_371,"[1, 0]",838
language_372,"[1, 0]",838
language_376,"[1, 0]",838
language_377,"[0, 0]",838
language_378,"[1, 1]",838
language_379,"[0, 0]",838
language_380,"[1, 0]",838
language_383,"[0, 0]",838
language_384,"[1, 0]",838
language_385,"[1, 0]",838
language_386,"[1, 0]",838
language_387,"[1, 0]",838
language_389,"[1, 0]",838
language_390,"[1, 1]",838
