LANGUAGE,AGE,SET
language_1,"[1, 0]",178
language_2,"[0, 0]",178
language_3,"[0, 0]",178
language_4,"[1, 0]",178
language_5,"[1, 0]",178
language_6,"[1, 1]",178
language_8,"[1, 0]",178
language_9,"[0, 0]",178
language_10,"[0, 0]",178
language_11,"[1, 0]",178
language_12,"[0, 0]",178
language_13,"[0, 1]",178
language_15,"[0, 0]",178
language_16,"[1, 0]",178
language_17,"[1, 0]",178
language_18,"[0, 1]",178
language_19,"[1, 0]",178
language_20,"[0, 0]",178
language_21,"[0, 0]",178
language_22,"[0, 1]",178
language_24,"[1, 0]",178
language_25,"[1, 0]",178
language_26,"[1, 0]",178
language_27,"[0, 0]",178
language_28,"[1, 0]",178
language_29,"[1, 0]",178
language_30,"[1, 0]",178
language_31,"[1, 0]",178
language_33,"[1, 0]",178
language_34,"[1, 1]",178
language_35,"[1, 0]",178
language_36,"[0, 0]",178
language_37,"[1, 0]",178
language_38,"[1, 0]",178
language_39,"[0, 1]",178
language_40,"[1, 0]",178
language_41,"[1, 1]",178
language_42,"[1, 0]",178
language_43,"[1, 0]",178
language_44,"[0, 0]",178
language_45,"[1, 0]",178
language_46,"[1, 0]",178
language_47,"[1, 1]",178
language_48,"[1, 0]",178
language_50,"[0, 0]",178
language_51,"[1, 0]",178
language_52,"[0, 1]",178
language_53,"[1, 0]",178
language_55,"[1, 0]",178
language_56,"[0, 0]",178
language_58,"[1, 1]",178
language_59,"[0, 1]",178
language_60,"[1, 0]",178
language_61,"[0, 0]",178
language_62,"[1, 1]",178
language_63,"[1, 0]",178
language_64,"[1, 0]",178
language_66,"[0, 0]",178
language_67,"[0, 0]",178
language_68,"[1, 0]",178
language_69,"[1, 0]",178
language_70,"[1, 0]",178
language_71,"[0, 1]",178
language_72,"[1, 0]",178
language_73,"[1, 0]",178
language_74,"[0, 0]",178
language_75,"[0, 0]",178
language_77,"[0, 0]",178
language_78,"[0, 1]",178
language_80,"[1, 0]",178
language_82,"[1, 0]",178
language_83,"[0, 0]",178
language_85,"[1, 0]",178
language_86,"[1, 0]",178
language_87,"[0, 0]",178
language_92,"[1, 0]",178
language_93,"[1, 0]",178
language_94,"[1, 0]",178
language_95,"[1, 1]",178
language_96,"[0, 0]",178
language_97,"[1, 0]",178
language_98,"[1, 0]",178
language_99,"[1, 0]",178
language_100,"[1, 0]",178
language_101,"[1, 0]",178
language_102,"[1, 0]",178
language_103,"[1, 0]",178
language_104,"[0, 1]",178
language_105,"[1, 0]",178
language_106,"[1, 0]",178
language_107,"[1, 0]",178
language_108,"[1, 0]",178
language_109,"[1, 0]",178
language_110,"[1, 1]",178
language_112,"[1, 0]",178
language_113,"[0, 0]",178
language_114,"[0, 0]",178
language_115,"[0, 0]",178
language_116,"[1, 0]",178
language_117,"[0, 0]",178
language_118,"[1, 0]",178
language_119,"[1, 0]",178
language_120,"[1, 0]",178
language_121,"[1, 1]",178
language_122,"[1, 0]",178
language_123,"[0, 0]",178
language_124,"[0, 0]",178
