LANGUAGE,AGE,SET
language_1,"[1, 0]",60
language_2,"[1, 0]",60
language_3,"[0, 0]",60
language_4,"[0, 0]",60
language_5,"[0, 0]",60
language_6,"[0, 0]",60
language_7,"[1, 0]",60
language_8,"[1, 0]",60
language_9,"[0, 0]",60
language_10,"[1, 1]",60
language_11,"[0, 0]",60
language_12,"[1, 0]",60
language_13,"[1, 1]",60
language_14,"[1, 0]",60
language_15,"[1, 0]",60
language_16,"[1, 0]",60
language_18,"[1, 0]",60
language_19,"[1, 0]",60
language_20,"[0, 1]",60
language_22,"[1, 0]",60
language_23,"[1, 0]",60
language_24,"[1, 0]",60
language_25,"[0, 0]",60
language_27,"[1, 0]",60
language_28,"[1, 0]",60
language_29,"[1, 0]",60
language_30,"[1, 0]",60
language_31,"[0, 0]",60
language_33,"[0, 0]",60
language_34,"[0, 0]",60
language_36,"[0, 0]",60
language_37,"[0, 1]",60
language_38,"[1, 1]",60
language_39,"[0, 0]",60
language_40,"[1, 1]",60
language_42,"[1, 0]",60
language_43,"[0, 0]",60
language_44,"[0, 1]",60
language_45,"[1, 0]",60
language_46,"[1, 0]",60
language_48,"[0, 0]",60
language_49,"[1, 1]",60
language_50,"[0, 0]",60
language_51,"[1, 0]",60
language_52,"[1, 0]",60
language_54,"[0, 0]",60
language_56,"[0, 0]",60
language_57,"[0, 0]",60
language_58,"[1, 0]",60
language_59,"[1, 0]",60
language_60,"[1, 0]",60
language_61,"[1, 0]",60
language_62,"[0, 0]",60
language_63,"[0, 0]",60
language_64,"[1, 0]",60
language_65,"[1, 0]",60
language_66,"[0, 0]",60
language_67,"[0, 0]",60
language_69,"[1, 0]",60
language_70,"[1, 1]",60
language_71,"[1, 0]",60
language_72,"[1, 0]",60
language_74,"[1, 0]",60
language_76,"[0, 0]",60
language_77,"[0, 0]",60
language_78,"[1, 0]",60
language_79,"[1, 0]",60
language_80,"[0, 0]",60
language_81,"[1, 1]",60
language_82,"[0, 0]",60
language_84,"[1, 0]",60
language_85,"[1, 0]",60
language_86,"[1, 0]",60
language_87,"[0, 0]",60
language_89,"[1, 1]",60
language_90,"[0, 0]",60
language_91,"[0, 1]",60
language_92,"[1, 0]",60
language_93,"[0, 1]",60
language_94,"[1, 0]",60
language_95,"[0, 0]",60
language_98,"[1, 0]",60
language_99,"[1, 0]",60
language_101,"[0, 0]",60
language_103,"[1, 0]",60
language_104,"[0, 0]",60
language_105,"[1, 0]",60
language_106,"[0, 0]",60
language_107,"[0, 0]",60
language_108,"[0, 0]",60
language_109,"[1, 0]",60
language_110,"[1, 0]",60
language_111,"[1, 1]",60
language_112,"[0, 0]",60
language_113,"[1, 0]",60
language_114,"[0, 0]",60
language_115,"[0, 0]",60
language_116,"[0, 0]",60
language_118,"[0, 0]",60
language_119,"[0, 0]",60
language_122,"[1, 0]",60
language_124,"[0, 0]",60
language_125,"[0, 1]",60
language_126,"[1, 0]",60
language_127,"[0, 0]",60
