LANGUAGE,AGE,SET
language_1,"[0, 0]",620
language_2,"[1, 0]",620
language_3,"[0, 0]",620
language_4,"[0, 0]",620
language_5,"[0, 0]",620
language_6,"[1, 0]",620
language_7,"[0, 0]",620
language_9,"[0, 0]",620
language_10,"[1, 0]",620
language_11,"[1, 0]",620
language_13,"[1, 0]",620
language_14,"[1, 1]",620
language_15,"[1, 0]",620
language_16,"[1, 0]",620
language_18,"[0, 0]",620
language_19,"[0, 0]",620
language_20,"[1, 0]",620
language_22,"[1, 1]",620
language_23,"[1, 0]",620
language_24,"[0, 0]",620
language_25,"[0, 0]",620
language_26,"[0, 0]",620
language_28,"[1, 1]",620
language_29,"[1, 0]",620
language_30,"[1, 0]",620
language_31,"[1, 0]",620
language_32,"[0, 0]",620
language_33,"[0, 0]",620
language_34,"[1, 0]",620
language_35,"[0, 0]",620
language_38,"[0, 0]",620
language_39,"[1, 0]",620
language_40,"[1, 0]",620
language_41,"[0, 0]",620
language_42,"[1, 0]",620
language_43,"[1, 0]",620
language_44,"[0, 0]",620
language_45,"[0, 0]",620
language_46,"[1, 0]",620
language_47,"[0, 0]",620
language_48,"[1, 0]",620
language_49,"[1, 0]",620
language_51,"[1, 0]",620
language_52,"[0, 0]",620
language_54,"[0, 0]",620
language_55,"[1, 0]",620
language_56,"[1, 0]",620
language_57,"[1, 0]",620
language_58,"[1, 0]",620
language_59,"[1, 0]",620
language_60,"[1, 0]",620
language_61,"[1, 0]",620
language_63,"[0, 0]",620
language_64,"[1, 0]",620
language_65,"[0, 1]",620
language_66,"[0, 0]",620
language_67,"[1, 0]",620
language_68,"[1, 0]",620
language_69,"[1, 0]",620
language_70,"[1, 0]",620
language_71,"[1, 0]",620
language_72,"[1, 0]",620
language_73,"[0, 0]",620
language_75,"[1, 0]",620
language_76,"[1, 0]",620
language_77,"[1, 0]",620
language_78,"[1, 0]",620
language_79,"[1, 0]",620
language_80,"[1, 0]",620
language_81,"[0, 0]",620
language_82,"[1, 0]",620
language_83,"[1, 0]",620
language_85,"[1, 0]",620
language_86,"[0, 0]",620
language_87,"[1, 0]",620
language_88,"[0, 0]",620
language_90,"[0, 1]",620
language_91,"[1, 0]",620
language_92,"[0, 0]",620
language_96,"[0, 0]",620
language_97,"[0, 0]",620
language_98,"[1, 0]",620
language_99,"[1, 0]",620
language_100,"[1, 0]",620
language_101,"[0, 0]",620
language_102,"[1, 0]",620
language_103,"[1, 0]",620
language_104,"[1, 0]",620
language_105,"[1, 0]",620
language_106,"[1, 0]",620
language_107,"[0, 0]",620
language_108,"[0, 0]",620
language_109,"[1, 0]",620
language_110,"[1, 1]",620
language_111,"[1, 0]",620
language_114,"[0, 0]",620
language_115,"[0, 0]",620
language_116,"[0, 0]",620
language_117,"[1, 0]",620
language_118,"[1, 0]",620
language_121,"[1, 0]",620
language_122,"[1, 0]",620
language_123,"[1, 1]",620
language_124,"[0, 0]",620
language_125,"[1, 0]",620
language_126,"[1, 1]",620
language_127,"[0, 0]",620
language_128,"[0, 0]",620
language_129,"[1, 0]",620
language_130,"[1, 0]",620
language_131,"[1, 0]",620
language_133,"[1, 0]",620
language_135,"[0, 0]",620
language_136,"[1, 0]",620
language_137,"[0, 1]",620
language_138,"[1, 0]",620
language_139,"[0, 0]",620
language_140,"[1, 0]",620
language_141,"[1, 0]",620
language_142,"[0, 0]",620
language_144,"[1, 0]",620
language_145,"[1, 0]",620
language_146,"[1, 0]",620
language_148,"[0, 0]",620
language_149,"[1, 0]",620
language_150,"[0, 0]",620
language_151,"[1, 0]",620
language_153,"[0, 0]",620
language_154,"[1, 0]",620
language_155,"[1, 0]",620
language_156,"[0, 0]",620
language_158,"[1, 0]",620
language_159,"[0, 0]",620
language_160,"[0, 0]",620
language_161,"[0, 0]",620
language_162,"[1, 0]",620
language_165,"[1, 0]",620
language_166,"[1, 0]",620
language_167,"[1, 0]",620
language_169,"[0, 0]",620
language_171,"[1, 0]",620
language_172,"[1, 0]",620
language_173,"[0, 0]",620
language_174,"[1, 0]",620
language_175,"[1, 0]",620
language_176,"[0, 0]",620
language_177,"[1, 0]",620
language_178,"[0, 0]",620
language_180,"[1, 1]",620
language_182,"[1, 0]",620
language_183,"[1, 0]",620
language_184,"[1, 1]",620
language_185,"[1, 0]",620
language_186,"[1, 0]",620
language_187,"[1, 0]",620
language_188,"[1, 0]",620
language_190,"[0, 0]",620
language_192,"[1, 0]",620
language_193,"[1, 0]",620
language_194,"[1, 0]",620
language_196,"[0, 0]",620
language_197,"[0, 0]",620
language_198,"[1, 0]",620
language_199,"[1, 0]",620
language_200,"[1, 0]",620
language_202,"[0, 0]",620
language_203,"[1, 0]",620
language_204,"[1, 0]",620
language_205,"[1, 0]",620
language_206,"[1, 0]",620
language_208,"[1, 0]",620
language_209,"[1, 0]",620
language_210,"[0, 0]",620
language_213,"[0, 0]",620
language_216,"[1, 0]",620
language_217,"[1, 0]",620
language_218,"[1, 0]",620
language_220,"[1, 0]",620
language_223,"[1, 1]",620
language_224,"[1, 0]",620
language_225,"[1, 0]",620
language_226,"[0, 0]",620
language_227,"[0, 0]",620
language_228,"[1, 0]",620
language_229,"[1, 0]",620
