LANGUAGE,AGE,SET
language_1,"[1, 1]",874
language_2,"[1, 0]",874
language_3,"[1, 0]",874
language_4,"[0, 0]",874
language_6,"[0, 0]",874
language_7,"[1, 0]",874
language_9,"[0, 0]",874
language_10,"[0, 0]",874
language_11,"[0, 0]",874
language_12,"[1, 0]",874
language_13,"[1, 0]",874
language_14,"[0, 0]",874
language_15,"[1, 1]",874
language_16,"[1, 1]",874
language_17,"[1, 0]",874
language_18,"[1, 0]",874
language_19,"[0, 0]",874
language_20,"[0, 1]",874
language_21,"[1, 1]",874
language_22,"[0, 0]",874
language_23,"[1, 1]",874
language_25,"[1, 1]",874
language_28,"[1, 0]",874
language_29,"[1, 0]",874
language_30,"[0, 1]",874
language_31,"[1, 0]",874
language_32,"[1, 0]",874
language_33,"[1, 0]",874
language_35,"[1, 0]",874
language_36,"[1, 1]",874
language_37,"[1, 0]",874
language_39,"[0, 0]",874
language_40,"[1, 0]",874
language_41,"[0, 0]",874
language_42,"[0, 0]",874
language_43,"[1, 0]",874
language_45,"[1, 0]",874
language_46,"[0, 0]",874
language_47,"[0, 0]",874
language_48,"[0, 0]",874
language_49,"[1, 0]",874
language_50,"[1, 0]",874
language_52,"[0, 0]",874
language_54,"[1, 0]",874
language_55,"[1, 0]",874
language_57,"[1, 1]",874
language_58,"[1, 0]",874
language_59,"[1, 0]",874
language_61,"[0, 0]",874
language_62,"[0, 0]",874
language_63,"[1, 0]",874
language_64,"[1, 0]",874
language_66,"[0, 0]",874
language_67,"[0, 0]",874
language_69,"[1, 0]",874
language_71,"[0, 1]",874
language_72,"[0, 0]",874
language_73,"[0, 0]",874
language_74,"[0, 0]",874
language_75,"[1, 0]",874
language_76,"[1, 0]",874
language_77,"[1, 0]",874
language_79,"[1, 0]",874
language_80,"[1, 0]",874
language_81,"[1, 0]",874
language_82,"[1, 0]",874
language_83,"[1, 0]",874
language_84,"[0, 0]",874
language_85,"[1, 0]",874
language_86,"[1, 0]",874
language_88,"[0, 0]",874
language_89,"[0, 1]",874
language_90,"[0, 0]",874
language_92,"[1, 0]",874
language_93,"[1, 0]",874
language_94,"[0, 0]",874
language_95,"[1, 0]",874
language_96,"[0, 0]",874
language_97,"[1, 0]",874
language_98,"[0, 1]",874
language_99,"[1, 1]",874
language_100,"[0, 0]",874
language_101,"[0, 0]",874
language_102,"[0, 0]",874
language_103,"[0, 1]",874
language_105,"[1, 0]",874
language_106,"[0, 0]",874
language_108,"[1, 1]",874
language_109,"[1, 1]",874
language_110,"[1, 0]",874
language_112,"[1, 0]",874
language_115,"[1, 1]",874
language_116,"[1, 0]",874
language_118,"[1, 0]",874
language_119,"[0, 0]",874
language_120,"[1, 0]",874
language_121,"[1, 0]",874
language_122,"[1, 0]",874
language_123,"[0, 0]",874
language_124,"[1, 0]",874
language_125,"[1, 0]",874
language_126,"[0, 0]",874
language_127,"[1, 0]",874
language_128,"[1, 0]",874
language_129,"[0, 0]",874
language_130,"[0, 0]",874
language_131,"[0, 0]",874
language_132,"[1, 0]",874
language_133,"[1, 0]",874
language_134,"[0, 0]",874
language_135,"[1, 0]",874
language_136,"[0, 0]",874
language_137,"[1, 0]",874
language_138,"[0, 1]",874
language_140,"[0, 0]",874
language_141,"[1, 0]",874
language_142,"[1, 0]",874
language_143,"[1, 0]",874
language_144,"[1, 1]",874
language_145,"[0, 0]",874
language_146,"[1, 0]",874
language_147,"[0, 0]",874
language_148,"[1, 0]",874
language_150,"[1, 0]",874
language_152,"[0, 0]",874
language_154,"[0, 0]",874
language_155,"[1, 0]",874
language_158,"[0, 1]",874
language_159,"[0, 0]",874
language_160,"[1, 0]",874
language_161,"[0, 0]",874
language_163,"[1, 0]",874
language_164,"[1, 0]",874
language_165,"[0, 0]",874
language_166,"[0, 0]",874
language_167,"[1, 0]",874
language_169,"[1, 0]",874
language_170,"[1, 0]",874
language_171,"[1, 1]",874
language_172,"[1, 0]",874
language_173,"[0, 0]",874
language_174,"[1, 0]",874
language_175,"[1, 1]",874
language_177,"[0, 0]",874
language_178,"[1, 0]",874
language_179,"[1, 0]",874
language_180,"[0, 0]",874
language_181,"[1, 0]",874
language_182,"[1, 1]",874
language_183,"[1, 0]",874
language_184,"[0, 0]",874
language_185,"[1, 0]",874
language_186,"[0, 0]",874
language_187,"[1, 0]",874
language_188,"[1, 0]",874
language_189,"[1, 0]",874
language_190,"[0, 0]",874
language_191,"[1, 0]",874
language_193,"[0, 0]",874
language_194,"[1, 0]",874
language_195,"[0, 0]",874
language_196,"[1, 0]",874
language_197,"[1, 0]",874
language_198,"[1, 1]",874
language_199,"[0, 1]",874
language_200,"[1, 0]",874
language_201,"[1, 0]",874
language_202,"[1, 0]",874
language_203,"[0, 0]",874
language_204,"[1, 1]",874
language_205,"[1, 0]",874
language_206,"[1, 0]",874
language_208,"[0, 0]",874
language_210,"[1, 0]",874
language_211,"[1, 0]",874
language_212,"[1, 0]",874
language_213,"[1, 0]",874
language_214,"[0, 0]",874
language_215,"[0, 0]",874
language_216,"[0, 0]",874
language_217,"[1, 0]",874
language_218,"[0, 0]",874
language_221,"[0, 0]",874
language_222,"[1, 1]",874
language_223,"[0, 0]",874
language_224,"[0, 0]",874
language_225,"[1, 0]",874
language_226,"[1, 0]",874
language_227,"[1, 0]",874
language_228,"[1, 1]",874
language_229,"[1, 0]",874
language_230,"[0, 0]",874
language_231,"[1, 0]",874
language_232,"[0, 0]",874
language_233,"[1, 1]",874
language_234,"[1, 0]",874
language_235,"[1, 0]",874
language_237,"[1, 0]",874
language_238,"[1, 0]",874
language_239,"[1, 0]",874
language_240,"[1, 0]",874
language_241,"[1, 0]",874
language_242,"[1, 0]",874
language_243,"[1, 0]",874
language_244,"[1, 0]",874
language_245,"[1, 0]",874
language_247,"[0, 0]",874
language_248,"[1, 0]",874
language_250,"[1, 0]",874
language_251,"[1, 1]",874
language_254,"[1, 1]",874
language_255,"[1, 0]",874
language_256,"[1, 0]",874
language_257,"[1, 1]",874
language_258,"[1, 0]",874
language_259,"[0, 0]",874
language_260,"[1, 0]",874
language_261,"[1, 0]",874
language_262,"[1, 0]",874
language_263,"[1, 0]",874
language_264,"[1, 0]",874
language_265,"[0, 0]",874
language_266,"[0, 0]",874
language_267,"[0, 0]",874
language_268,"[1, 0]",874
language_269,"[1, 0]",874
language_270,"[1, 0]",874
language_271,"[1, 0]",874
language_272,"[0, 0]",874
language_273,"[0, 0]",874
language_274,"[1, 0]",874
language_275,"[0, 0]",874
language_276,"[1, 0]",874
language_277,"[1, 0]",874
language_278,"[0, 0]",874
language_279,"[0, 0]",874
language_280,"[0, 1]",874
language_281,"[1, 0]",874
language_283,"[1, 0]",874
language_284,"[1, 0]",874
language_285,"[1, 0]",874
language_286,"[0, 0]",874
language_288,"[1, 0]",874
language_290,"[1, 0]",874
language_291,"[0, 0]",874
language_292,"[1, 0]",874
language_293,"[1, 0]",874
language_295,"[1, 0]",874
language_296,"[1, 0]",874
language_297,"[0, 0]",874
language_299,"[1, 0]",874
language_301,"[1, 0]",874
language_302,"[1, 0]",874
language_303,"[1, 0]",874
language_305,"[1, 0]",874
language_306,"[1, 0]",874
language_307,"[0, 0]",874
language_308,"[1, 0]",874
language_309,"[1, 1]",874
language_310,"[1, 0]",874
language_311,"[1, 0]",874
language_312,"[1, 1]",874
language_313,"[0, 0]",874
language_314,"[0, 0]",874
language_315,"[1, 0]",874
language_316,"[0, 0]",874
language_317,"[1, 0]",874
language_318,"[0, 1]",874
language_319,"[1, 0]",874
language_320,"[1, 0]",874
language_322,"[1, 0]",874
language_324,"[1, 0]",874
language_325,"[0, 0]",874
language_326,"[1, 1]",874
language_327,"[1, 0]",874
language_328,"[1, 0]",874
language_329,"[1, 0]",874
language_330,"[0, 0]",874
language_331,"[1, 0]",874
language_333,"[1, 0]",874
language_334,"[1, 0]",874
language_335,"[1, 0]",874
language_336,"[1, 0]",874
language_337,"[1, 1]",874
language_338,"[1, 0]",874
language_339,"[1, 0]",874
language_340,"[1, 0]",874
language_341,"[1, 0]",874
language_342,"[1, 0]",874
language_343,"[0, 0]",874
language_345,"[1, 0]",874
language_346,"[1, 1]",874
language_347,"[0, 1]",874
language_348,"[0, 0]",874
language_350,"[0, 0]",874
language_351,"[1, 0]",874
language_352,"[0, 0]",874
language_353,"[1, 1]",874
language_354,"[1, 0]",874
language_356,"[1, 0]",874
language_357,"[1, 0]",874
language_358,"[0, 0]",874
language_362,"[1, 0]",874
language_363,"[1, 0]",874
language_364,"[1, 0]",874
language_365,"[1, 0]",874
language_366,"[1, 0]",874
language_367,"[1, 0]",874
language_368,"[1, 0]",874
