LANGUAGE,AGE,SET
language_1,"[1, 0]",12
language_2,"[0, 0]",12
language_3,"[0, 0]",12
language_4,"[1, 0]",12
language_5,"[1, 0]",12
language_6,"[1, 0]",12
language_7,"[1, 0]",12
language_8,"[1, 0]",12
language_9,"[1, 0]",12
language_10,"[1, 0]",12
language_11,"[1, 0]",12
language_13,"[0, 0]",12
language_14,"[1, 0]",12
language_15,"[1, 0]",12
language_16,"[1, 0]",12
language_18,"[0, 0]",12
language_19,"[1, 0]",12
language_20,"[1, 0]",12
language_21,"[1, 0]",12
language_22,"[0, 1]",12
language_23,"[0, 0]",12
language_25,"[0, 1]",12
language_26,"[0, 0]",12
language_27,"[1, 0]",12
language_28,"[1, 1]",12
language_30,"[1, 0]",12
language_33,"[1, 0]",12
language_34,"[1, 0]",12
language_35,"[0, 0]",12
language_36,"[0, 0]",12
language_37,"[0, 0]",12
language_39,"[1, 0]",12
language_41,"[1, 0]",12
language_42,"[1, 0]",12
language_43,"[1, 0]",12
language_44,"[1, 0]",12
language_45,"[1, 0]",12
language_46,"[1, 0]",12
language_47,"[1, 0]",12
language_48,"[1, 0]",12
language_49,"[1, 1]",12
language_50,"[0, 0]",12
language_51,"[1, 1]",12
language_52,"[1, 0]",12
language_53,"[1, 0]",12
language_54,"[1, 0]",12
language_55,"[1, 0]",12
language_56,"[1, 1]",12
language_57,"[1, 0]",12
language_58,"[0, 0]",12
language_60,"[1, 0]",12
language_61,"[0, 0]",12
language_62,"[1, 0]",12
language_64,"[0, 0]",12
language_65,"[0, 0]",12
language_66,"[1, 0]",12
language_68,"[1, 0]",12
language_69,"[1, 0]",12
language_70,"[0, 0]",12
language_71,"[0, 0]",12
language_72,"[0, 0]",12
language_73,"[0, 0]",12
language_74,"[1, 0]",12
language_75,"[0, 0]",12
language_76,"[1, 0]",12
language_77,"[1, 0]",12
language_78,"[1, 0]",12
language_79,"[1, 0]",12
language_80,"[1, 1]",12
language_81,"[1, 0]",12
language_83,"[1, 0]",12
language_84,"[0, 0]",12
language_85,"[0, 0]",12
language_86,"[1, 0]",12
language_87,"[1, 0]",12
language_88,"[1, 0]",12
language_89,"[0, 0]",12
language_90,"[1, 0]",12
language_91,"[1, 0]",12
language_92,"[1, 0]",12
language_93,"[1, 0]",12
language_94,"[1, 0]",12
language_95,"[1, 0]",12
language_96,"[1, 0]",12
language_97,"[0, 0]",12
language_98,"[0, 0]",12
language_99,"[0, 0]",12
language_100,"[0, 0]",12
language_101,"[1, 0]",12
language_103,"[0, 0]",12
language_104,"[1, 0]",12
language_105,"[1, 0]",12
language_106,"[0, 0]",12
language_108,"[1, 0]",12
language_109,"[0, 0]",12
language_110,"[1, 1]",12
language_112,"[1, 1]",12
language_113,"[1, 1]",12
language_114,"[0, 0]",12
language_115,"[1, 0]",12
language_116,"[1, 0]",12
language_117,"[1, 0]",12
language_120,"[1, 0]",12
language_121,"[1, 0]",12
language_122,"[1, 0]",12
language_123,"[0, 0]",12
language_125,"[1, 0]",12
language_126,"[1, 0]",12
language_127,"[0, 0]",12
language_128,"[1, 0]",12
language_130,"[1, 1]",12
language_131,"[1, 0]",12
language_132,"[1, 0]",12
language_133,"[0, 0]",12
language_134,"[1, 0]",12
language_135,"[0, 0]",12
language_137,"[1, 0]",12
language_140,"[1, 0]",12
language_141,"[1, 1]",12
language_144,"[1, 0]",12
language_145,"[0, 1]",12
language_146,"[1, 0]",12
language_147,"[0, 0]",12
language_148,"[1, 0]",12
language_149,"[1, 0]",12
language_152,"[0, 0]",12
language_153,"[1, 0]",12
language_155,"[1, 0]",12
language_156,"[1, 1]",12
language_157,"[1, 0]",12
language_158,"[1, 0]",12
language_159,"[0, 0]",12
language_161,"[1, 0]",12
language_163,"[0, 1]",12
language_164,"[1, 0]",12
language_167,"[0, 0]",12
language_168,"[0, 0]",12
language_169,"[0, 0]",12
language_170,"[1, 1]",12
language_171,"[1, 0]",12
language_172,"[1, 0]",12
language_174,"[1, 0]",12
language_175,"[1, 0]",12
language_177,"[1, 0]",12
language_179,"[0, 0]",12
language_180,"[1, 0]",12
language_181,"[1, 0]",12
language_182,"[1, 0]",12
language_183,"[1, 0]",12
language_184,"[0, 0]",12
language_185,"[1, 0]",12
language_186,"[1, 0]",12
language_188,"[1, 0]",12
language_189,"[1, 0]",12
language_192,"[1, 0]",12
language_193,"[0, 0]",12
language_194,"[1, 1]",12
language_195,"[1, 0]",12
language_197,"[0, 1]",12
language_198,"[0, 0]",12
language_199,"[0, 0]",12
language_200,"[1, 0]",12
language_201,"[1, 0]",12
language_202,"[1, 0]",12
language_203,"[1, 0]",12
language_204,"[1, 0]",12
language_205,"[1, 0]",12
language_206,"[1, 0]",12
language_209,"[1, 0]",12
language_211,"[0, 0]",12
language_212,"[0, 0]",12
language_213,"[0, 0]",12
language_214,"[0, 0]",12
language_215,"[1, 0]",12
language_217,"[1, 0]",12
language_218,"[0, 0]",12
language_219,"[1, 0]",12
language_220,"[1, 0]",12
language_221,"[1, 0]",12
language_224,"[0, 0]",12
language_225,"[1, 0]",12
language_226,"[0, 0]",12
language_227,"[1, 0]",12
language_228,"[1, 0]",12
language_229,"[1, 1]",12
language_230,"[1, 0]",12
language_231,"[1, 0]",12
