LANGUAGE,AGE,SET
language_1,"[0, 0]",555
language_2,"[0, 0]",555
language_3,"[1, 0]",555
language_4,"[0, 0]",555
language_5,"[1, 0]",555
language_6,"[0, 0]",555
language_7,"[1, 1]",555
language_8,"[1, 0]",555
language_9,"[1, 0]",555
language_10,"[0, 0]",555
language_11,"[0, 0]",555
language_12,"[1, 0]",555
language_13,"[1, 0]",555
language_14,"[1, 0]",555
language_15,"[1, 0]",555
language_16,"[1, 1]",555
language_17,"[0, 0]",555
language_18,"[1, 0]",555
language_20,"[1, 0]",555
language_21,"[1, 1]",555
language_22,"[1, 0]",555
language_23,"[1, 0]",555
language_24,"[0, 0]",555
language_25,"[1, 0]",555
language_28,"[1, 0]",555
language_29,"[1, 0]",555
language_30,"[1, 1]",555
language_31,"[0, 0]",555
language_32,"[0, 0]",555
language_33,"[1, 0]",555
language_34,"[1, 0]",555
language_35,"[1, 0]",555
language_36,"[1, 1]",555
language_37,"[1, 0]",555
language_38,"[0, 0]",555
language_39,"[1, 0]",555
language_40,"[0, 0]",555
language_41,"[0, 0]",555
language_42,"[1, 0]",555
language_43,"[0, 0]",555
language_44,"[0, 0]",555
language_45,"[1, 0]",555
language_46,"[0, 0]",555
language_47,"[0, 1]",555
language_48,"[1, 0]",555
language_49,"[0, 0]",555
language_50,"[1, 0]",555
language_51,"[1, 0]",555
language_52,"[1, 0]",555
language_53,"[0, 0]",555
language_54,"[1, 0]",555
language_55,"[1, 0]",555
language_56,"[1, 0]",555
language_57,"[0, 1]",555
language_58,"[1, 0]",555
language_59,"[1, 0]",555
language_60,"[1, 0]",555
language_62,"[1, 0]",555
language_63,"[1, 1]",555
language_64,"[0, 1]",555
language_65,"[1, 0]",555
language_66,"[1, 0]",555
language_67,"[1, 0]",555
language_68,"[1, 0]",555
language_69,"[0, 0]",555
language_70,"[1, 1]",555
language_71,"[0, 0]",555
language_72,"[0, 0]",555
language_73,"[1, 0]",555
language_74,"[0, 0]",555
language_75,"[1, 0]",555
language_76,"[0, 0]",555
language_77,"[1, 0]",555
language_78,"[0, 0]",555
language_79,"[0, 0]",555
language_80,"[0, 0]",555
language_81,"[0, 0]",555
language_82,"[1, 0]",555
language_83,"[1, 1]",555
language_84,"[1, 0]",555
language_85,"[1, 0]",555
language_86,"[0, 0]",555
language_88,"[1, 0]",555
language_89,"[1, 0]",555
language_90,"[1, 0]",555
language_91,"[1, 0]",555
language_92,"[0, 0]",555
language_93,"[1, 0]",555
