LANGUAGE,AGE,SET
language_1,"[1, 0]",573
language_5,"[1, 1]",573
language_6,"[1, 0]",573
language_7,"[1, 0]",573
language_8,"[1, 0]",573
language_9,"[0, 0]",573
language_10,"[1, 0]",573
language_11,"[1, 0]",573
language_12,"[1, 0]",573
language_13,"[1, 0]",573
language_14,"[0, 0]",573
language_16,"[1, 0]",573
language_18,"[0, 0]",573
language_19,"[0, 0]",573
language_20,"[1, 0]",573
language_21,"[0, 1]",573
language_22,"[1, 0]",573
language_23,"[0, 0]",573
language_24,"[0, 0]",573
language_25,"[0, 0]",573
language_27,"[1, 0]",573
language_28,"[1, 0]",573
language_30,"[1, 0]",573
language_31,"[0, 0]",573
language_34,"[1, 0]",573
language_35,"[1, 0]",573
language_36,"[1, 0]",573
language_37,"[1, 0]",573
language_38,"[1, 0]",573
language_39,"[1, 1]",573
language_43,"[1, 0]",573
language_44,"[1, 0]",573
language_45,"[0, 0]",573
language_46,"[1, 0]",573
language_47,"[1, 0]",573
language_48,"[1, 0]",573
language_49,"[1, 1]",573
language_51,"[1, 0]",573
language_53,"[1, 0]",573
language_54,"[0, 1]",573
language_55,"[1, 1]",573
language_56,"[1, 0]",573
language_57,"[1, 0]",573
language_58,"[0, 0]",573
language_59,"[1, 0]",573
language_60,"[1, 0]",573
language_61,"[1, 0]",573
language_62,"[1, 0]",573
language_63,"[1, 0]",573
language_64,"[0, 0]",573
language_65,"[0, 0]",573
language_66,"[1, 0]",573
language_67,"[0, 0]",573
language_69,"[1, 0]",573
language_70,"[1, 1]",573
language_71,"[0, 0]",573
language_72,"[1, 0]",573
language_73,"[0, 0]",573
language_74,"[0, 0]",573
language_75,"[1, 0]",573
language_76,"[0, 0]",573
language_77,"[1, 0]",573
language_78,"[1, 0]",573
language_79,"[0, 0]",573
language_80,"[0, 0]",573
language_81,"[1, 0]",573
language_82,"[1, 0]",573
language_83,"[1, 1]",573
language_84,"[0, 0]",573
language_85,"[0, 1]",573
language_87,"[1, 0]",573
language_88,"[1, 0]",573
language_89,"[1, 0]",573
language_91,"[1, 0]",573
language_93,"[0, 0]",573
language_94,"[1, 0]",573
language_95,"[0, 0]",573
language_96,"[1, 0]",573
language_98,"[1, 0]",573
language_99,"[1, 0]",573
language_100,"[1, 0]",573
language_101,"[0, 0]",573
language_102,"[0, 0]",573
language_103,"[1, 0]",573
language_104,"[1, 0]",573
language_105,"[1, 0]",573
language_106,"[0, 0]",573
language_108,"[1, 0]",573
language_110,"[1, 0]",573
language_111,"[1, 0]",573
language_112,"[1, 0]",573
language_113,"[0, 0]",573
language_114,"[1, 0]",573
language_115,"[1, 0]",573
language_116,"[1, 0]",573
language_117,"[1, 0]",573
language_118,"[1, 0]",573
language_120,"[1, 0]",573
language_121,"[1, 0]",573
language_122,"[0, 0]",573
language_124,"[1, 0]",573
language_125,"[0, 0]",573
language_126,"[0, 0]",573
language_127,"[0, 0]",573
language_128,"[0, 0]",573
language_129,"[0, 0]",573
language_130,"[0, 1]",573
language_131,"[1, 0]",573
language_133,"[1, 0]",573
language_135,"[0, 0]",573
language_136,"[0, 0]",573
language_137,"[0, 0]",573
language_138,"[1, 0]",573
language_139,"[0, 0]",573
language_140,"[1, 0]",573
language_141,"[1, 0]",573
language_142,"[1, 0]",573
language_143,"[0, 1]",573
language_144,"[0, 0]",573
language_145,"[0, 0]",573
language_146,"[0, 0]",573
language_147,"[0, 0]",573
language_148,"[1, 0]",573
language_149,"[1, 0]",573
language_150,"[0, 0]",573
language_151,"[0, 0]",573
language_152,"[1, 0]",573
language_153,"[0, 1]",573
language_154,"[0, 0]",573
language_155,"[1, 0]",573
language_156,"[1, 0]",573
language_157,"[1, 0]",573
language_158,"[1, 0]",573
language_159,"[0, 0]",573
language_160,"[1, 0]",573
language_162,"[1, 0]",573
language_163,"[1, 0]",573
language_165,"[1, 0]",573
language_168,"[0, 0]",573
language_169,"[1, 0]",573
language_170,"[1, 0]",573
language_172,"[1, 0]",573
language_173,"[1, 0]",573
language_175,"[1, 1]",573
language_178,"[1, 1]",573
language_179,"[1, 0]",573
language_180,"[1, 0]",573
language_181,"[1, 0]",573
language_182,"[0, 0]",573
language_183,"[0, 0]",573
language_185,"[1, 0]",573
language_186,"[1, 0]",573
language_187,"[0, 0]",573
language_188,"[1, 0]",573
language_189,"[1, 0]",573
language_190,"[1, 0]",573
language_192,"[0, 0]",573
language_194,"[1, 1]",573
language_195,"[1, 0]",573
language_196,"[1, 0]",573
language_197,"[0, 0]",573
language_198,"[0, 0]",573
language_199,"[1, 0]",573
language_200,"[1, 1]",573
language_201,"[1, 1]",573
language_202,"[1, 1]",573
language_203,"[0, 0]",573
language_204,"[0, 0]",573
language_205,"[0, 0]",573
language_207,"[1, 1]",573
language_208,"[1, 0]",573
language_209,"[0, 0]",573
language_210,"[0, 0]",573
language_211,"[1, 0]",573
language_212,"[0, 0]",573
language_213,"[0, 0]",573
language_214,"[0, 0]",573
language_215,"[1, 1]",573
language_216,"[1, 0]",573
language_217,"[1, 0]",573
language_218,"[1, 0]",573
language_219,"[1, 1]",573
language_220,"[1, 0]",573
language_221,"[1, 0]",573
language_222,"[1, 0]",573
language_224,"[0, 0]",573
language_225,"[0, 0]",573
language_226,"[1, 1]",573
language_229,"[1, 0]",573
language_231,"[1, 0]",573
language_232,"[1, 0]",573
language_233,"[1, 0]",573
language_235,"[1, 0]",573
language_236,"[0, 0]",573
language_238,"[1, 0]",573
language_239,"[0, 0]",573
language_240,"[1, 1]",573
language_242,"[1, 0]",573
language_243,"[1, 1]",573
language_244,"[0, 0]",573
language_245,"[1, 0]",573
language_248,"[1, 0]",573
language_249,"[1, 0]",573
language_251,"[1, 0]",573
language_252,"[0, 0]",573
language_253,"[1, 1]",573
language_254,"[1, 0]",573
language_255,"[1, 0]",573
language_256,"[0, 0]",573
language_257,"[1, 0]",573
language_258,"[1, 0]",573
language_260,"[1, 0]",573
language_261,"[1, 0]",573
language_262,"[0, 0]",573
language_263,"[0, 0]",573
language_264,"[1, 1]",573
language_265,"[1, 0]",573
language_267,"[0, 0]",573
language_269,"[1, 0]",573
language_270,"[0, 0]",573
language_271,"[0, 0]",573
language_273,"[1, 0]",573
language_274,"[0, 0]",573
language_276,"[0, 0]",573
language_278,"[1, 0]",573
language_279,"[1, 0]",573
language_280,"[1, 1]",573
language_281,"[1, 1]",573
language_283,"[0, 0]",573
language_284,"[1, 0]",573
language_285,"[0, 0]",573
language_287,"[0, 0]",573
language_288,"[0, 1]",573
language_289,"[1, 0]",573
language_290,"[1, 0]",573
language_291,"[1, 0]",573
language_292,"[1, 0]",573
language_293,"[0, 0]",573
language_294,"[1, 0]",573
language_295,"[1, 1]",573
language_296,"[1, 0]",573
language_297,"[0, 0]",573
language_298,"[1, 0]",573
language_299,"[0, 0]",573
language_300,"[1, 0]",573
language_301,"[1, 0]",573
language_302,"[1, 0]",573
language_303,"[1, 1]",573
language_304,"[1, 1]",573
language_307,"[0, 0]",573
language_308,"[1, 0]",573
language_311,"[0, 0]",573
language_312,"[1, 0]",573
language_313,"[1, 0]",573
language_314,"[1, 0]",573
language_315,"[1, 0]",573
language_316,"[1, 0]",573
language_317,"[1, 1]",573
language_318,"[0, 0]",573
language_319,"[1, 0]",573
language_320,"[1, 1]",573
language_321,"[1, 0]",573
language_322,"[0, 0]",573
language_323,"[0, 0]",573
language_324,"[1, 0]",573
language_325,"[0, 0]",573
language_326,"[0, 0]",573
language_327,"[1, 1]",573
language_329,"[1, 0]",573
language_330,"[1, 0]",573
language_331,"[0, 0]",573
language_334,"[1, 0]",573
language_335,"[0, 0]",573
language_336,"[1, 0]",573
language_337,"[1, 0]",573
language_338,"[1, 0]",573
language_339,"[1, 0]",573
language_340,"[1, 0]",573
language_341,"[0, 1]",573
language_342,"[0, 0]",573
language_344,"[1, 0]",573
language_346,"[0, 0]",573
language_347,"[1, 0]",573
language_348,"[0, 0]",573
language_349,"[1, 0]",573
language_350,"[0, 0]",573
language_351,"[1, 0]",573
language_352,"[1, 1]",573
language_353,"[0, 1]",573
language_354,"[1, 0]",573
language_355,"[1, 1]",573
language_356,"[0, 0]",573
language_357,"[1, 0]",573
language_361,"[1, 0]",573
language_364,"[0, 1]",573
language_365,"[1, 0]",573
language_366,"[1, 1]",573
language_368,"[1, 0]",573
language_369,"[1, 0]",573
language_371,"[1, 0]",573
language_373,"[0, 0]",573
language_374,"[1, 0]",573
language_375,"[0, 0]",573
language_376,"[1, 0]",573
language_377,"[1, 0]",573
language_378,"[1, 0]",573
language_379,"[1, 0]",573
language_380,"[0, 0]",573
language_381,"[0, 0]",573
language_382,"[1, 0]",573
language_384,"[1, 0]",573
language_385,"[0, 1]",573
language_386,"[1, 0]",573
language_389,"[0, 0]",573
language_391,"[1, 0]",573
language_392,"[1, 0]",573
language_393,"[0, 1]",573
language_394,"[0, 0]",573
language_396,"[1, 0]",573
language_397,"[1, 0]",573
language_398,"[1, 0]",573
language_399,"[1, 0]",573
language_400,"[0, 0]",573
language_401,"[1, 0]",573
language_403,"[1, 1]",573
language_404,"[0, 0]",573
language_405,"[1, 0]",573
language_408,"[1, 0]",573
language_409,"[0, 1]",573
language_410,"[1, 0]",573
language_411,"[1, 0]",573
language_412,"[1, 0]",573
language_413,"[0, 0]",573
language_414,"[1, 0]",573
language_416,"[0, 0]",573
language_417,"[0, 1]",573
language_418,"[1, 0]",573
language_419,"[0, 0]",573
language_420,"[1, 0]",573
language_421,"[0, 0]",573
language_422,"[1, 0]",573
language_423,"[1, 0]",573
language_424,"[1, 0]",573
language_425,"[0, 0]",573
language_426,"[1, 0]",573
language_427,"[0, 0]",573
language_429,"[0, 1]",573
language_431,"[1, 1]",573
language_433,"[0, 1]",573
language_435,"[1, 0]",573
language_436,"[0, 0]",573
language_437,"[1, 0]",573
language_438,"[1, 0]",573
language_439,"[0, 1]",573
language_440,"[1, 1]",573
language_442,"[1, 0]",573
language_443,"[1, 0]",573
language_444,"[1, 0]",573
language_445,"[0, 0]",573
language_447,"[1, 0]",573
language_448,"[1, 0]",573
language_449,"[0, 1]",573
language_451,"[0, 1]",573
language_452,"[1, 0]",573
language_453,"[0, 0]",573
language_455,"[1, 0]",573
language_458,"[1, 0]",573
language_459,"[1, 0]",573
language_460,"[0, 0]",573
language_462,"[1, 0]",573
language_463,"[1, 0]",573
language_464,"[0, 0]",573
language_465,"[1, 0]",573
language_467,"[1, 0]",573
language_468,"[1, 0]",573
language_471,"[0, 0]",573
language_472,"[1, 0]",573
language_473,"[1, 0]",573
language_474,"[0, 0]",573
language_476,"[0, 0]",573
language_477,"[0, 0]",573
language_478,"[1, 0]",573
language_479,"[1, 0]",573
language_480,"[1, 0]",573
language_482,"[1, 0]",573
language_483,"[1, 0]",573
language_484,"[1, 1]",573
language_485,"[1, 0]",573
language_486,"[1, 1]",573
language_487,"[1, 0]",573
language_488,"[1, 0]",573
language_490,"[1, 0]",573
language_491,"[0, 0]",573
language_493,"[1, 0]",573
language_495,"[1, 0]",573
language_496,"[1, 0]",573
language_497,"[1, 0]",573
language_499,"[0, 0]",573
language_500,"[1, 0]",573
language_502,"[1, 0]",573
language_503,"[0, 1]",573
language_504,"[1, 0]",573
language_505,"[1, 0]",573
language_506,"[1, 0]",573
language_507,"[1, 0]",573
language_508,"[1, 0]",573
language_509,"[1, 0]",573
language_511,"[0, 0]",573
language_514,"[1, 0]",573
language_516,"[1, 0]",573
language_517,"[1, 0]",573
language_519,"[1, 0]",573
language_520,"[0, 0]",573
language_521,"[1, 0]",573
language_522,"[0, 0]",573
language_524,"[1, 0]",573
language_525,"[1, 0]",573
language_526,"[1, 0]",573
language_527,"[0, 1]",573
language_529,"[1, 0]",573
language_530,"[1, 0]",573
language_531,"[1, 0]",573
language_532,"[1, 0]",573
language_533,"[0, 0]",573
language_536,"[0, 0]",573
language_537,"[0, 0]",573
language_538,"[1, 0]",573
language_539,"[0, 0]",573
language_540,"[1, 0]",573
language_541,"[1, 1]",573
language_543,"[1, 0]",573
language_544,"[1, 0]",573
language_546,"[1, 0]",573
language_548,"[1, 0]",573
language_550,"[1, 0]",573
language_551,"[1, 0]",573
language_553,"[1, 0]",573
language_554,"[0, 0]",573
language_555,"[1, 0]",573
language_556,"[0, 0]",573
language_557,"[0, 1]",573
language_558,"[0, 0]",573
language_559,"[0, 0]",573
language_560,"[1, 0]",573
language_561,"[1, 0]",573
language_562,"[0, 0]",573
language_563,"[1, 0]",573
language_564,"[1, 0]",573
language_565,"[1, 0]",573
language_566,"[1, 0]",573
language_567,"[0, 0]",573
language_568,"[1, 0]",573
language_569,"[0, 1]",573
language_570,"[1, 0]",573
language_571,"[0, 0]",573
language_572,"[0, 0]",573
language_573,"[0, 0]",573
language_574,"[1, 0]",573
language_575,"[1, 0]",573
language_577,"[1, 0]",573
language_578,"[1, 1]",573
language_580,"[0, 0]",573
language_583,"[1, 0]",573
language_584,"[1, 0]",573
language_586,"[0, 0]",573
language_587,"[1, 0]",573
language_588,"[1, 0]",573
language_589,"[0, 0]",573
language_591,"[1, 0]",573
language_592,"[1, 0]",573
language_593,"[1, 1]",573
language_596,"[1, 0]",573
language_597,"[0, 0]",573
language_598,"[0, 0]",573
language_599,"[1, 1]",573
language_601,"[1, 1]",573
language_602,"[0, 0]",573
language_603,"[0, 1]",573
language_604,"[1, 1]",573
language_605,"[1, 0]",573
language_606,"[1, 0]",573
language_608,"[1, 1]",573
language_609,"[1, 0]",573
language_610,"[1, 1]",573
language_611,"[1, 0]",573
language_613,"[1, 0]",573
language_614,"[1, 0]",573
language_615,"[1, 0]",573
language_616,"[1, 0]",573
language_617,"[1, 0]",573
language_619,"[0, 0]",573
language_620,"[1, 0]",573
language_621,"[0, 0]",573
language_624,"[1, 0]",573
language_625,"[1, 0]",573
language_626,"[1, 0]",573
language_627,"[0, 0]",573
language_628,"[1, 1]",573
language_629,"[1, 0]",573
language_630,"[0, 0]",573
language_631,"[0, 1]",573
language_633,"[1, 0]",573
language_634,"[1, 0]",573
language_635,"[1, 0]",573
language_636,"[1, 1]",573
language_637,"[1, 0]",573
language_638,"[1, 0]",573
language_639,"[0, 0]",573
language_641,"[0, 0]",573
