LANGUAGE,AGE,SET
language_2,"[1, 0]",64
language_3,"[1, 0]",64
language_4,"[1, 0]",64
language_6,"[1, 0]",64
language_7,"[1, 0]",64
language_8,"[1, 0]",64
language_9,"[1, 1]",64
language_10,"[1, 0]",64
language_12,"[0, 0]",64
language_13,"[1, 0]",64
language_15,"[0, 0]",64
language_16,"[0, 0]",64
language_18,"[1, 0]",64
language_20,"[0, 0]",64
language_21,"[1, 0]",64
language_22,"[0, 0]",64
language_23,"[1, 0]",64
language_24,"[1, 0]",64
language_26,"[0, 0]",64
language_27,"[1, 0]",64
language_28,"[1, 0]",64
language_29,"[0, 0]",64
language_30,"[0, 0]",64
language_31,"[1, 0]",64
language_32,"[1, 0]",64
language_33,"[0, 0]",64
language_34,"[1, 1]",64
language_35,"[1, 0]",64
language_36,"[1, 0]",64
language_37,"[0, 0]",64
language_38,"[1, 0]",64
language_39,"[1, 0]",64
language_40,"[1, 0]",64
language_41,"[0, 0]",64
language_42,"[1, 0]",64
language_43,"[0, 0]",64
language_45,"[0, 0]",64
language_46,"[1, 0]",64
language_47,"[1, 0]",64
language_48,"[1, 0]",64
language_53,"[0, 0]",64
language_55,"[1, 0]",64
language_56,"[1, 0]",64
language_57,"[1, 0]",64
language_60,"[1, 0]",64
language_61,"[1, 0]",64
language_62,"[1, 0]",64
language_63,"[0, 0]",64
language_64,"[1, 0]",64
language_65,"[1, 0]",64
language_66,"[0, 0]",64
language_67,"[1, 0]",64
language_68,"[1, 0]",64
language_70,"[0, 0]",64
language_71,"[1, 0]",64
language_72,"[1, 0]",64
language_73,"[1, 0]",64
language_74,"[1, 0]",64
language_76,"[0, 0]",64
language_77,"[0, 0]",64
language_78,"[1, 0]",64
language_79,"[1, 0]",64
language_80,"[1, 0]",64
language_82,"[1, 0]",64
language_83,"[0, 0]",64
language_84,"[1, 0]",64
language_85,"[1, 0]",64
language_86,"[0, 1]",64
language_88,"[0, 1]",64
language_89,"[0, 1]",64
language_92,"[1, 0]",64
language_93,"[1, 1]",64
language_94,"[1, 0]",64
language_95,"[1, 0]",64
language_97,"[0, 1]",64
language_98,"[1, 1]",64
language_99,"[0, 0]",64
language_101,"[1, 1]",64
language_102,"[0, 0]",64
language_104,"[1, 0]",64
language_105,"[1, 0]",64
language_107,"[1, 0]",64
language_108,"[0, 0]",64
language_109,"[1, 0]",64
language_110,"[1, 0]",64
language_111,"[1, 0]",64
language_113,"[1, 0]",64
language_114,"[1, 0]",64
language_115,"[1, 0]",64
language_116,"[1, 0]",64
language_117,"[1, 1]",64
language_119,"[0, 0]",64
language_120,"[1, 1]",64
language_121,"[1, 0]",64
language_122,"[1, 0]",64
language_123,"[1, 0]",64
language_124,"[0, 0]",64
language_125,"[0, 0]",64
language_127,"[0, 0]",64
language_128,"[1, 0]",64
language_129,"[1, 1]",64
language_130,"[0, 0]",64
language_131,"[1, 0]",64
language_133,"[1, 0]",64
language_135,"[1, 0]",64
language_137,"[1, 0]",64
language_138,"[1, 1]",64
language_140,"[1, 1]",64
language_141,"[1, 0]",64
language_142,"[1, 0]",64
language_143,"[1, 0]",64
language_144,"[1, 0]",64
language_145,"[1, 0]",64
language_148,"[0, 0]",64
