LANGUAGE,AGE,SET
language_1,"[0, 0]",243
language_2,"[0, 0]",243
language_3,"[1, 0]",243
language_4,"[1, 0]",243
language_5,"[1, 0]",243
language_7,"[1, 1]",243
language_8,"[1, 0]",243
language_9,"[0, 0]",243
language_11,"[1, 0]",243
language_12,"[1, 0]",243
language_13,"[1, 0]",243
language_14,"[1, 0]",243
language_15,"[0, 0]",243
language_16,"[1, 0]",243
language_17,"[1, 0]",243
language_18,"[1, 0]",243
language_19,"[1, 0]",243
language_20,"[0, 0]",243
language_21,"[1, 0]",243
language_22,"[1, 0]",243
language_23,"[1, 0]",243
language_24,"[1, 0]",243
language_25,"[1, 0]",243
language_26,"[1, 0]",243
language_28,"[0, 0]",243
language_30,"[0, 0]",243
language_31,"[1, 0]",243
language_32,"[0, 0]",243
language_33,"[1, 1]",243
language_34,"[0, 0]",243
language_35,"[1, 0]",243
language_36,"[1, 0]",243
language_37,"[1, 1]",243
language_40,"[1, 0]",243
language_41,"[0, 0]",243
language_43,"[1, 0]",243
language_44,"[1, 0]",243
language_45,"[0, 1]",243
language_46,"[0, 0]",243
language_47,"[0, 0]",243
language_48,"[0, 0]",243
language_49,"[1, 0]",243
language_50,"[1, 0]",243
language_51,"[0, 0]",243
language_52,"[1, 0]",243
language_53,"[1, 0]",243
language_54,"[1, 0]",243
language_55,"[0, 0]",243
language_56,"[0, 0]",243
language_57,"[1, 0]",243
language_58,"[1, 0]",243
language_59,"[1, 0]",243
language_61,"[1, 1]",243
language_62,"[1, 0]",243
language_64,"[0, 0]",243
language_65,"[1, 0]",243
language_66,"[1, 0]",243
language_67,"[1, 0]",243
language_68,"[1, 1]",243
language_69,"[1, 0]",243
language_70,"[0, 0]",243
language_72,"[1, 0]",243
language_73,"[1, 0]",243
language_74,"[1, 0]",243
language_75,"[1, 0]",243
language_76,"[1, 0]",243
language_77,"[0, 0]",243
language_78,"[1, 0]",243
language_80,"[1, 0]",243
language_81,"[1, 0]",243
